Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2013,23,685,Blue Jays,OF,Brenden Kalfus,St. Mary's,4YR,CA,Y,
2013,23,686,Mets,RHP,Gaither Bumgardner,South Carolina-Upstate,4YR,SC,Y,
2013,23,687,Mariners,1B,Kyle Petty,California (Pa.),4YR,PA,Y,
2013,23,688,Padres,RHP,Chris Long,Darton State (Ga.) JC,JC,GA,Y,
2013,23,689,Pirates,LHP,Cameron Griffin,Stetson,4YR,FL,Y,
2013,23,690,Diamondbacks,SS,Randy McCurry,Oklahoma State,4YR,OK,Y,
2013,23,691,Phillies,LHP,Chris O'Hare,Fisher (Mass.),4YR,MA,Y,
2013,23,692,Brewers,OF,Eric Williams,Sachse (Texas) HS,HS,TX,Y,
2013,23,693,White Sox,C,Trey Wimmer,Liberty,4YR,VA,Y,
2013,23,694,Dodgers,RHP,M.J. Villegas,"Seton Catholic HS, Chandler, Ariz.",HS,AZ,Y,"$100,000"
2013,23,695,Cardinals,C,Alex De Leon,Kansas,4YR,KS,Y,
2013,23,696,Tigers,LHP,Tyler Alexander,"Carroll HS, Southlake, Texas",HS,TX,N,
2013,23,697,Angels,LHP,Matt Hernandez,Houston,4YR,TX,Y,
2013,23,698,Rays,LHP,Rick Teasley,St. Leo (Fla.),4YR,FL,Y,
2013,23,699,Orioles,RHP,Stefan Crichton,Texas Christian,4YR,TX,Y,
2013,23,700,Rangers,LHP,Luis Pollorena,Mississippi State,4YR,MS,Y,
2013,23,701,Athletics,C,Josh Miller,South Carolina-Aiken,4YR,SC,Y,
2013,23,702,Giants,LHP,Brandon Zajac,Cleveland State (Tenn.) JC,JC,TN,N,
2013,23,703,Braves,OF,Connor Oliver,State JC of Florida,JC,FL,Y,"$100,000"
2013,23,704,Yankees,RHP,Alex Polanco,Western Oklahoma State JC,JC,OK,Y,
2013,23,705,Reds,OF,Narciso Crook,Gloucester County (N.J.) JC,JC,NJ,Y,"$100,000"
2013,23,706,Nationals,OF,Garrett Gordon,Wabash Valley (Ill.) JC,JC,IL,Y,
2013,24,707,Astros,RHP,Nathan Thornhill,Texas,4YR,TX,N,
2013,24,708,Cubs,C,Tyler Alamo,Cypress (Calif.) HS,HS,CA,Y,"$100,000"
2013,24,709,Rockies,RHP,Hunter Brothers,Lipscomb,4YR,TN,N,
2013,24,710,Twins,LHP,Brandon Easton,Lakeland (Ohio) JC,JC,OH,Y,
2013,24,711,Indians,RHP,Kerry Doane,East Tennessee State,HS,TN,Y,
2013,24,712,Marlins,RHP,Cody Harris,The Masters (Calif.),4YR,CA,Y,
2013,24,713,Red Sox,3B,Jantzen Witte,Texas Christian,4YR,TX,Y,
2013,24,714,Royals,OF,Riley King,Carroll (Mont.),4YR,MT,Y,
2013,24,715,Blue Jays,OF,Sean Hurley,Central Arizona JC,JC,AZ,Y,
2013,24,716,Mets,RHP,Matt Brill,Moline (Ill.) HS,HS,IL,N,
2013,24,717,Mariners,RHP,Kevin McCoy,Kennesaw State,4YR,GA,Y,
2013,24,718,Padres,OF,Marcus Davis,Florida State,4YR,FL,Y,"$100,000"
2013,24,719,Pirates,RHP,Carson Cross,Connecticut,4YR,CT,N,
2013,24,720,Diamondbacks,OF,Zach Esquerra,California Baptist,4YR,CA,Y,
2013,24,721,Phillies,RHP,Will Morris,JC of Southern Nevada,JC,NV,Y,
2013,24,722,Brewers,RHP,Chris Razo,Illinois State,4YR,IL,Y,
2013,24,723,White Sox,OF,Jacob Morris,Arkansas,4YR,AR,Y,
2013,24,724,Dodgers,RHP,Jose De Leon,Southern,4YR,LA,Y,
2013,24,725,Cardinals,OF,Devante Lacy,Cedar Valley (Texas) JC,JC,TX,Y,
2013,24,726,Tigers,RHP,Chase Edwards,Hill (Texas) JC,JC,TX,Y,"$130,000"
2013,24,727,Angels,OF,Mark Shannon,Nevada-Las Vegas,4YR,NV,Y,
2013,24,728,Rays,OF,Jeremy Hadley,Sachse (Texas) HS,HS,TX,Y,"$100,000"
2013,24,729,Orioles,SS,Jared Breen,Belmont,4YR,TN,Y,
2013,24,730,Rangers,OF,Darryn Sheppard,"Dulles HS, Sugar Land, Texas",HS,TX,N,
2013,24,731,Athletics,RHP,Kevin Johnson,Illinois,4YR,IL,N,
2013,24,732,Giants,LHP,Nick Gonzalez,South Florida,4YR,FL,Y,
2013,24,733,Braves,C,Orrin Sears,Arizona Christian,4YR,AZ,Y,
2013,24,734,Yankees,RHP,Sam Agnew-Wieland,Appalachian State,4YR,NC,Y,
2013,24,735,Reds,RHP,Brett Morales,"King HS, Tampa",HS,FL,N,
2013,24,736,Nationals,RHP,Matt Derosier,Southwestern (Calif.) JC,JC,CA,Y,
2013,25,737,Astros,LHP,Albert Minnis,Wichita State,4YR,KS,Y,
2013,25,738,Cubs,OF,Marcus Doi,"Mid-Pacific Institute, Honolulu",HS,HI,N,
2013,25,739,Rockies,RHP,Alec Hansen,Loveland (Colo.) HS,HS,CO,N,
2013,25,740,Twins,OF,Chad Christensen,Nebraska,4YR,NE,Y,
2013,25,741,Indians,RHP,Cole Sulser,Dartmouth,4YR,NH,Y,
2013,25,742,Marlins,LHP,Sean Townsley,High Point,4YR,NC,Y,
2013,25,743,Red Sox,RHP,Derik Beauprez,"Cherry Creek HS, Greenwood Village, Colo.",HS,CO,N,
2013,25,744,Royals,SS,Logan Gray,"Rockhurst HS, Kansas City, Mo.",HS,MO,N,
2013,25,745,Blue Jays,LHP,Scott Silverstein,Virginia,4YR,VA,Y,
2013,25,746,Mets,RHP,Ricky Jacquez,Central Arizona JC,JC,AZ,Y,
2013,25,747,Mariners,LHP,Will Mathis,New Mexico,4YR,NM,Y,
2013,25,748,Padres,RHP,Tony Rizzotti,Tulane,4YR,LA,Y,"$175,000"
2013,25,749,Pirates,OF,Justin Maffei,San Francisco,4YR,CA,Y,
2013,25,750,Diamondbacks,RHP,Bud Jeter,Presbyterian,4YR,SC,Y,
2013,25,751,Phillies,LHP,Cody Forsythe,Southern Illinois,4YR,IL,Y,
2013,25,752,Brewers,RHP,Drew Ghelfi,Minnesota,4YR,MN,Y,
2013,25,753,White Sox,RHP,Alex Powers,Southern New Hampshire,4YR,NH,Y,
2013,25,754,Dodgers,RHP,Kyle Hooper,UC Irvine,4YR,CA,Y,
2013,25,755,Cardinals,RHP,Michael Holback,Cal Poly,4YR,CA,Y,
2013,25,756,Tigers,RHP,Johnnie Kirkland,Southeastern (Fla.),4YR,FL,Y,
2013,25,757,Angels,RHP,Alan Busenitz,Kennesaw State,4YR,GA,Y,
2013,25,758,Rays,LHP,Stone Speer,New Orleans,4YR,LA,Y,
2013,25,759,Orioles,LHP,Danny Ayers,Columbus (Ind.) North HS,HS,IN,Y,"$200,000"
2013,25,760,Rangers,RHP,Chris Dula,Catawba (N.C.),4YR,NC,Y,
2013,25,761,Athletics,RHP,Jon Massad,Southern New Hampshire,4YR,NH,Y,
2013,25,762,Giants,SS,Blake Miller,Western Oregon,4YR,OR,Y,
2013,25,763,Braves,SS,Reed Harper,Austin Peay State,4YR,TN,Y,
2013,25,764,Yankees,LHP,Jordan Floyd,"Shawnee Heights HS, Tecumseh, Kan.",HS,KS,N,
2013,25,765,Reds,RHP,Eduardo Garcia,"Alexander HS, Laredo, Texas",HS,TX,N,
2013,25,766,Nationals,LHP,Travis Ott,Shippensburg (Pa.) Area HS,HS,PA,Y,
2013,26,767,Astros,RHP,Austin Chrismon,Christopher Newport (Va.),4YR,VA,Y,
2013,26,768,Cubs,C,Carlos Pena,"Southwest HS, Miami",HS,FL,N,
2013,26,769,Rockies,RHP,Matt Pierpont,Winthrop,4YR,SC,Y,
2013,26,770,Twins,RHP,Ryan Halstead,Indiana,4YR,IN,N,
2013,26,771,Indians,RHP,Danny Cogan,Rocklin (Ca.) HS,HS,CA,N,
2013,26,772,Marlins,LHP,Adam Westmoreland,South Carolina,4YR,SC,Y,
2013,26,773,Red Sox,SS,Mauricio Dubon,"Capital Christian HS, Sacramento",HS,CA,Y,
2013,26,774,Royals,SS,Trace Tam Sing,Washington State,4YR,WA,N,
2013,26,775,Blue Jays,RHP,Tanner Cable,Northwest Mississippi JC,JC,MS,N,
2013,26,776,Mets,C,Owen Spiwak,"Cawthra Park SS, Mississauga, Ont.",HS,CN,N,
2013,26,777,Mariners,LHP,Tyler Wright,Arkansas,4YR,AR,Y,
2013,26,778,Padres,RHP,Josh Richardson,Liberty,4YR,VA,Y,
2013,26,779,Pirates,OF,Grant Tyndall,"South Lenoir HS, Deep Run, N.C.",HS,NC,N,
2013,26,780,Diamondbacks,1B,George Roberts,Kent State,4YR,OH,Y,
2013,26,781,Phillies,RHP,Chris Burgess,Oklahoma Christian,4YR,OK,Y,
2013,26,782,Brewers,OF,Ky Parrott,Herndon (Va.) HS,HS,VA,N,
2013,26,783,White Sox,RHP,Charlie Sharrer,Cal State East Bay,4YR,CA,Y,
2013,26,784,Dodgers,RHP,Thomas Taylor,Kansas,4YR,KS,Y,
2013,26,785,Cardinals,RHP,Will Anderson,Fresno State,4YR,CA,Y,
2013,26,786,Tigers,OF,Adrian Castano,"Cardozo HS, New York",HS,NY,Y,
2013,26,787,Angels,SS,Kirby Pellant,Ohio State,4YR,OH,Y,
2013,26,788,Rays,RHP,Christian Talley,Pearl River (Miss.) JC,JC,MS,N,
2013,26,789,Orioles,LHP,Layne Bruner,Montesano (Wash.) HS,HS,WA,N,
2013,26,790,Rangers,RHP,Travis Dean,Kennesaw State,4YR,GA,Y,
2013,26,791,Athletics,C,Kyle Wheeler,Belhaven (Miss.),4YR,MS,Y,
2013,26,792,Giants,RHP,Jake McCasland,New Mexico,4YR,NM,Y,
2013,26,793,Braves,RHP,Dakota Dill,Sul Ross State (Texas),4YR,TX,Y,
2013,26,794,Yankees,RHP,Cal Quantrill,"Trinity College School, Port Hope, Ont.",HS,CN,N,
2013,26,795,Reds,SS,Eli White,"Wren HS, Anderson, S.C.",HS,SC,N,
2013,26,796,Nationals,SS,Garrett Hampson,Reno (Nev.) HS,HS,NV,N,
2013,27,797,Astros,RHP,Pat Christensen,La Salle,4YR,PA,Y,
2013,27,798,Cubs,2B,Tyler Sciacca,Villanova,4YR,PA,N,
2013,27,799,Rockies,RHP,Daniel Palo,Middle Tennessee State,4YR,TN,Y,
2013,27,800,Twins,RHP,Taylor Blatch,Jensen Beach (Fla.) HS,HS,FL,N,
2013,27,801,Indians,C,Juan Gonzalez,"Puerto Rico Baseball Academy, Gurabo, P.R.",HS,PR,N,
2013,27,802,Marlins,RHP,Matt Young,Glendora (Calif.) HS,HS,CA,N,
2013,27,803,Red Sox,RHP,Mark Nowaczewski,"Reed HS, Sparks, Nev.",HS,NV,N,
2013,27,804,Royals,LHP,Christian Flecha,Caguas (P.R.) Military Academy,HS,PR,Y,"$100,000"
2013,27,805,Blue Jays,SS,Andrew Florides,"Holy Cross HS, Flushing, N.Y.",HS,NY,Y,
2013,27,806,Mets,RHP,Austin Coley,Belmont,4YR,TN,N,
2013,27,807,Mariners,RHP,Ricky Claudio,St. Thomas (Fla.),4YR,FL,Y,
2013,27,808,Padres,2B,Michael Bass,UNC Wilmington,4YR,NC,Y,
2013,27,809,Pirates,SS,Mike Fransoso,Maine,4YR,ME,Y,
2013,27,810,Diamondbacks,SS,Jake Miller,Baylor,4YR,TX,Y,
2013,27,811,Phillies,RHP,Tyler Buckley,Arkansas-Little Rock,4YR,AR,Y,
2013,27,812,Brewers,LHP,Tyler Alexander,Florida International,4YR,FL,Y,
2013,27,813,White Sox,RHP,Devin Moore,Indiana State,4YR,IN,Y,
2013,27,814,Dodgers,RHP,Tanner Kiest,Riverside (Calif.) JC,JC,CA,N,
2013,27,815,Cardinals,1B,Jake Stone,Tennessee Wesleyan,4YR,TN,Y,
2013,27,816,Tigers,LHP,Joe Mantiply,Virginia Tech,4YR,VA,Y,
2013,27,817,Angels,SS,Nate Goro,Oral Roberts,4YR,OK,Y,
2013,27,818,Rays,RHP,Hyrum Formo,Pima (Ariz.) JC,JC,AZ,Y,
2013,27,819,Orioles,LHP,Donnie Hart,Texas State,4YR,TX,Y,
2013,27,820,Rangers,C,Sherman Lacrus,Western Oklahoma State JC,JC,OK,Y,
2013,27,821,Athletics,1B,Ryan Huck,Western Kentucky,4YR,KY,Y,
2013,27,822,Giants,RHP,Mike Connolly,Maine,4YR,ME,Y,
2013,27,823,Braves,1B,Jake Schrader,Tampa,4YR,FL,Y,
2013,27,824,Yankees,RHP,Dillon McNamara,Adelphi (N.Y.),4YR,NY,Y,
2013,27,825,Reds,C,Zack Collins,"American Heritage HS, Plantation, Fla.",HS,FL,N,
2013,27,826,Nationals,OF,Bryce Harman,"Bird HS, Richmond",HS,VA,N,
2013,28,827,Astros,LHP,Jordan Mills,St. Mary's,4YR,CA,Y,
2013,28,828,Cubs,RHP,Brad Renner,Florida State JC,JC,FL,Y,
2013,28,829,Rockies,RHP,Heath Fillmyer,Mercer County (N.J.) JC,JC,NJ,N,
2013,28,830,Twins,LHP,Chris Erwin,"Grayson HS, Loganville, Ga.",HS,GA,N,
2013,28,831,Indians,RHP,Steven Kane,Cypress (Calif.) JC,JC,CA,N,
2013,28,832,Marlins,RHP,Joel Effertz,Wisconsin-LaCrosse,4YR,WI,Y,
2013,28,833,Red Sox,3B,Nick Zammarelli,Lincoln (R.I.) HS,HS,RI,N,
2013,28,834,Royals,SS,Kevin Kuntz,Kansas,HS,KS,Y,
2013,28,835,Blue Jays,LHP,Matt Dermody,Iowa,4YR,IA,Y,
2013,28,836,Mets,RHP,Robby Coles,Florida State,4YR,FL,Y,
2013,28,837,Mariners,SS,Zach Shank,Marist,4YR,NY,Y,
2013,28,838,Padres,RHP,Jace Chancellor,Lubbock Christian (Texas),4YR,TX,Y,
2013,28,839,Pirates,RHP,Jerry Mulderig,Rider,4YR,NJ,Y,
2013,28,840,Diamondbacks,RHP,Johnny Shuttlesworth,Faulkner (Ala.),4YR,AL,Y,
2013,28,841,Phillies,RHP,Matt Southard,Yavapai (Ariz.) JC,JC,AZ,Y,
2013,28,842,Brewers,RHP,Alex Moore,Lee (Tenn.),4YR,TN,Y,
2013,28,843,White Sox,LHP,Jeff McKenzie,Cal State Bakersfield,4YR,CA,Y,
2013,28,844,Dodgers,LHP,Crayton Bare,Baylor,4YR,TX,Y,
2013,28,845,Cardinals,1B,Justin Ringo,Stanford,4YR,CA,Y,
2013,28,846,Tigers,RHP,Scott Sitz,Florida State,4YR,FL,Y,
2013,28,847,Angels,OF,Michael Hermosillo,Ottawa (Ill.) HS,HS,IL,Y,"$100,000"
2013,28,848,Rays,LHP,Derek Loera,Lubbock Christian (Texas),4YR,TX,Y,
2013,28,849,Orioles,RHP,Robert Tyler,"Crisp County HS, Cordele, Ga.",HS,GA,N,
2013,28,850,Rangers,LHP,Ryan Williamson,Cranford (N.J.) HS,HS,NJ,N,
2013,28,851,Athletics,2B,Joe Bennie,East Stroudsburg (Pa.),4YR,PA,Y,
2013,28,852,Giants,RHP,Dusten Knight,Texas-Pan American,4YR,TX,Y,
2013,28,853,Braves,OF,Stephen Wrenn,"Walton HS, Marietta, Ga.",HS,GA,N,
2013,28,854,Yankees,C,Trent Garrison,Fresno State,4YR,CA,Y,
2013,28,855,Reds,1B,Carter Austin,"Maine-Endwell HS, Endwell, N.Y.",HS,NY,N,
2013,28,856,Nationals,LHP,Joey Webb,Menlo (Calif.),4YR,CA,Y,
2013,29,857,Astros,LHP,Randall Fant,Arkansas,4YR,AR,Y,
2013,29,858,Cubs,OF,John Garcia,"Denbigh HS, Newport News, Va.",HS,VA,N,
2013,29,859,Rockies,RHP,Kyle Serrano,Farragut (Tenn.) HS,HS,TN,N,
2013,29,860,Twins,RHP,Logan Shore,Coon Rapids (Minn.) HS,HS,MN,N,
2013,29,861,Indians,3B,Ridge Smith,Germantown (Tenn.) HS,HS,TN,N,
2013,29,862,Marlins,SS,Kevin Williams,UCLA,4YR,CA,N,
2013,29,863,Red Sox,OF,Jeff Driskel,Florida,4YR,FL,Y,
2013,29,864,Royals,RHP,Alex Black,Columbia,4YR,NY,Y,
2013,29,865,Blue Jays,RHP,Garrett Pickens,Delta State (Miss.),4YR,MS,Y,
2013,29,866,Mets,LHP,Anthony Kay,"Melville HS, East Setauket, N.Y.",HS,NY,N,
2013,29,867,Mariners,OF,Chantz Mack,Miami,4YR,FL,Y,
2013,29,868,Padres,RHP,Kyle Lloyd,Evansville,4YR,IN,Y,
2013,29,869,Pirates,RHP,Jake Stinnett,Maryland,4YR,MD,N,
2013,29,870,Diamondbacks,RHP,Matt Foster,Valley (Ala.) HS,HS,AL,N,
2013,29,871,Phillies,2B,Cavan Biggio,"St. Thomas HS, Houston",HS,TX,N,
2013,29,872,Brewers,RHP,Nick Eicholtz,"Cambridge Christian HS, Tampa",HS,FL,N,
2013,29,873,White Sox,RHP,Matt Abramson,Tampa,4YR,FL,Y,
2013,29,874,Dodgers,C,Sam Finfer,"Interlake HS, Bellevue, Wash.",HS,WA,N,
2013,29,875,Cardinals,LHP,Bryan Radziewski,Miami,4YR,FL,N,
2013,29,876,Tigers,RHP,Charley Sullivan,Alabama,4YR,AL,N,
2013,29,877,Angels,RHP,Michael Smith,Dallas Baptist,4YR,TX,Y,
2013,29,878,Rays,RHP,Hunter Wood,Howard (Texas) JC,JC,TX,Y,
2013,29,879,Orioles,OF,Conor Bierfeldt,Western Connecticut State,4YR,CT,Y,
2013,29,880,Rangers,RHP,Justin Sprenger,Tennessee Wesleyan,4YR,TN,Y,
2013,29,881,Athletics,RHP,Blake McMullen,Science and Arts of Oklahoma,4YR,OK,Y,
2013,29,882,Giants,3B,Ryan Tuntland,West Virginia,4YR,WV,Y,
2013,29,883,Braves,SS,Tim Hergert,"Heritage HS, Vancouver, Wash.",HS,WA,N,
2013,29,884,Yankees,OF,Charlie White,Maryland,4YR,MD,N,
2013,29,885,Reds,OF,Alex Greer,Iowa Western JC,JC,IA,Y,
2013,29,886,Nationals,RHP,Mike Sylvestri,Florida Atlantic,4YR,FL,Y,
2013,30,887,Astros,RHP,Jorge Perez,Seminole State (Okla.) JC,JC,OK,Y,
2013,30,888,Cubs,RHP,Zak Hermans,Princeton,4YR,NJ,Y,
2013,30,889,Rockies,RHP,Jacob Stone,Weatherford (Texas) JC,JC,TX,N,
2013,30,890,Twins,2B,Tanner Vavra,Valparaiso,4YR,IN,Y,
2013,30,891,Indians,LHP,Aaron Brown,Pepperdine,4YR,CA,N,
2013,30,892,Marlins,1B,Eric Fisher,Arkansas,4YR,AR,N,
2013,30,893,Red Sox,OF,Nick Longhi,Venice (Fla.) HS,HS,FL,Y,"$440,000"
2013,30,894,Royals,2B,Andrew Ayers,Sacramento State,4YR,CA,Y,
2013,30,895,Blue Jays,1B,Rowdy Tellez,Elk Grove (Calif.) HS,HS,CA,Y,"$850,000"
2013,30,896,Mets,RHP,David McKay,"Viera HS, Melbourne, Fla.",HS,FL,N,
2013,30,897,Mariners,RHP,Rafael Pineda,Texas A&M,4YR,TX,Y,
2013,30,898,Padres,RHP,Jason Jester,Texas A&M,4YR,TX,N,
2013,30,899,Pirates,LHP,Will Kendall,Auburn,4YR,AL,Y,
2013,30,900,Diamondbacks,2B,Denver Chavez,Cal Poly,4YR,CA,Y,
2013,30,901,Phillies,OF,Venn Biter,"Rossview HS, Clarksville, Tenn.",HS,TN,Y,"$100,000"
2013,30,902,Brewers,SS,Luis Aviles,"Southwest HS, Miami",HS,FL,Y,
2013,30,903,White Sox,RHP,Jon Bengard,California Baptist,4YR,CA,Y,
2013,30,904,Dodgers,C,Ryan Scott,"Notre Dame HS, Scottsdale, Ariz.",HS,AZ,Y,"$100,000"
2013,30,905,Cardinals,RHP,Trey Nielsen,Utah,4YR,UT,Y,
2013,30,906,Tigers,LHP,Ryan Beck,New Mexico State,4YR,NM,Y,
2013,30,907,Angels,C,Cambric Moye,UNC Greensboro,4YR,NC,Y,
2013,30,908,Rays,RHP,Colton Reavis,Northwood (Texas),4YR,TX,Y,
2013,30,909,Orioles,SS,Federico Castagnini,Creighton,4YR,NE,Y,
2013,30,910,Rangers,LHP,Joe Palumbo,"St. John the Baptist HS, West Islip, N.Y.",HS,NY,Y,
2013,30,911,Athletics,OF,Ben McQuown,Campbell,4YR,NC,Y,
2013,30,912,Giants,RHP,Dylan Brooks,"Lord Dorchester SS, North Dorchester, Ont.",HS,CN,Y,
2013,30,913,Braves,RHP,Sterling Sharp,"North Farmington HS, Farmington Hills, Mich.",HS,MI,N,
2013,30,914,Yankees,OF,Cody Thomas,Colleyville (Texas) Heritage HS,HS,TX,N,
2013,30,915,Reds,3B,Taylor Terrasas,Louisiana Tech,4YR,LA,Y,
2013,30,916,Nationals,RHP,Ryan Ullmann,Concordia (Texas),4YR,TX,Y,
2013,31,917,Astros,RHP,Scott Burke,Glendora (Calif.) HS,HS,CA,N,
2013,31,918,Cubs,RHP,Sean Johnson,Iowa Western JC,JC,IA,N,
2013,31,919,Rockies,SS,Wesley Jones,"Redan HS, Stone Mountain, Ga.",HS,GA,Y,"$150,000"
2013,31,920,Twins,RHP,A.J. Bogucki,Boyertown (Pa.) Area HS,HS,PA,N,
2013,31,921,Indians,RHP,Wil Crowe,Pigeon Forge (Tenn.) HS,HS,TN,N,
2013,31,922,Marlins,RHP,Dalton Viner,Eastern Oklahoma State JC,JC,OK,N,
2013,31,923,Red Sox,1B,Ryan Rippee,Jefferson (Mo.) JC,JC,MO,N,
2013,31,924,Royals,RHP,T.J. Zeuch,Mason (Ohio) HS,HS,OH,N,
2013,31,925,Blue Jays,1B,Brison Celek,South Carolina,4YR,SC,N,
2013,31,926,Mets,RHP,Ben Hecht,"St. Anthony HS, Effingham, Ill.",HS,IL,N,
2013,31,927,Mariners,LHP,Michaelangelo Guzman,"La Selva, Calif. (No school)",NS,CA,Y,
2013,31,928,Padres,C,Chris Okey,Eustis (Fla.) HS,HS,FL,N,
2013,31,929,Pirates,OF,Tevin Johnson,Gulf Coast (Fla.) JC,JC,FL,N,
2013,31,930,Diamondbacks,C,Joel Thys,Arizona Christian,4YR,AZ,Y,
2013,31,931,Phillies,RHP,Matt Grimes,Georgia Tech,4YR,GA,N,
2013,31,932,Brewers,RHP,Tanner Poppe,Kansas,4YR,KS,Y,
2013,31,933,White Sox,LHP,Sean Hagan,St. John's,4YR,NY,Y,
2013,31,934,Dodgers,3B,Andrew McWilliam,"Westview HS, San Diego",HS,CA,N,
2013,31,935,Cardinals,RHP,Calvin Munson,"Howell HS, St. Charles, Mo.",HS,MO,N,
2013,31,936,Tigers,RHP,Brett Huber,Mississippi,4YR,IL,Y,
2013,31,937,Angels,OF,Taylor Johnson,Furman,4YR,SC,Y,
2013,31,938,Rays,OF,Dalton Martinez,Dunedin (Fla.) HS,HS,FL,N,
2013,31,939,Orioles,RHP,Dustin Hagy,"Trinity Christian Academy, Deltona, Fla.",HS,FL,N,
2013,31,940,Rangers,RHP,Michael Petersen,West Valley (Calif.) JC,JC,CA,N,
2013,31,941,Athletics,RHP,A.J. Burke,Western Oregon,4YR,OR,Y,
2013,31,942,Giants,C,John Riley,"Willow Glen HS, San Jose",HS,CA,Y,"$450,000"
2013,31,943,Braves,OF,Johnny Slater,"Southfield-Lathrup HS, Southfield, Mich.",HS,MI,N,
2013,31,944,Yankees,SS,Kevin Cornelius,Grayson County (Texas) JC,JC,TX,Y,
2013,31,945,Reds,OF,Andrew Benintendi,"Madeira HS, Cincinnati",HS,OH,N,
2013,31,946,Nationals,SS,Willie Medina,High Point,4YR,NC,Y,
2013,32,947,Astros,RHP,Zach Morton,Northwestern,4YR,IL,Y,
2013,32,948,Cubs,RHP,Keaton Leach,Glendale (Calif.) JC,JC,CA,N,
2013,32,949,Rockies,RHP,Thomas Hatch,Jenks (Okla.) HS,HS,OK,N,
2013,32,950,Twins,SS,Carlos Avila,Cal State Dominguez Hills,4YR,CA,Y,
2013,32,951,Indians,RHP,Cortland Cox,Riverside (Calif.) JC,JC,CA,Y,"$100,000"
2013,32,952,Marlins,RHP,Cody Crabaugh,Oklahoma City,4YR,OK,Y,
2013,32,953,Red Sox,C,Matt Thaiss,Jackson (N.J.) Memorial HS,HS,NJ,N,
2013,32,954,Royals,RHP,Mike Shawaryn,"Gloucester Catholic HS, Gloucester City, N.J.",HS,NJ,N,
2013,32,955,Blue Jays,LHP,Josh Sawyer,"Central HS, San Angelo, Texas",HS,TX,N,
2013,32,956,Mets,C,J.C. Escarra,"Mater Academy, Hialeah Gardens, Fla.",HS,FL,N,
2013,32,957,Mariners,1B,Nate Maggio,"Blessed Trinity HS, Roswell, Ga.",HS,GA,N,
2013,32,958,Padres,RHP,Max Beatty,Pacific Lutheran (Wash.),4YR,WA,Y,
2013,32,959,Pirates,3B,Chris Ibarra,Louisiana State,4YR,LA,N,
2013,32,960,Diamondbacks,RHP,Dallas Newton,Pitt (N.C.) JC,JC,NC,Y,
2013,32,961,Phillies,RHP,Tyler Viza,"Desert Vista HS, Phoenix",HS,AZ,Y,"$160,000"
2013,32,962,Brewers,RHP,Ryan Deeter,UCLA,4YR,CA,Y,
2013,32,963,White Sox,OF,Darian Johnson,Lamar,4YR,TX,Y,
2013,32,964,Dodgers,RHP,Rob Rogers,Keystone (Pa.),4YR,PA,Y,
2013,32,965,Cardinals,RHP,Kyle Webb,Elon,4YR,NC,Y,
2013,32,966,Tigers,RHP,Tanner Bailey,Mississippi,4YR,MS,Y,
2013,32,967,Angels,OF,Mike Fish,Siena,4YR,NY,Y,
2013,32,968,Rays,RHP,Anthony Tzamtzis,North Carolina State,4YR,NC,Y,
2013,32,969,Orioles,LHP,Max Homick,San Diego,4YR,CA,Y,
2013,32,970,Rangers,RHP,John Straka,North Dakota State,4YR,ND,Y,
2013,32,971,Athletics,RHP,Dominique Vattuone,UNC Greensboro,4YR,NC,Y,
2013,32,972,Giants,C,Nick Cieri,"Rancocas Valley Regional HS, Mount Holly, N.J.",HS,NJ,N,
2013,32,973,Braves,OF,Jack Klein,"St. Ignatius HS, San Francisco",HS,CA,N,
2013,32,974,Yankees,3B,Kale Sumner,Hawaii Pacific,4YR,HI,Y,
2013,32,975,Reds,1B,Logan Uxa,Arkansas State,4YR,AR,Y,
2013,32,976,Nationals,LHP,Pat Boling,Georgia,4YR,GA,N,
2013,33,977,Astros,3B,Tyler White,Western Carolina,4YR,NC,Y,
2013,33,978,Cubs,OF,Chris Madera,Northwest Florida State JC,JC,FL,N,
2013,33,979,Rockies,LHP,Alex Haines,Seton Hill (Pa.),4YR,PA,N,
2013,33,980,Twins,OF,Steven Sensley,"University HS, Baton Rouge",HS,LA,N,
2013,33,981,Indians,LHP,Joey Wise,"Cactus Shadows HS, Cave Creek, Ariz.",HS,AZ,N,
2013,33,982,Marlins,RHP,Blake Douglas,Weatherford (Texas) JC,JC,TX,N,
2013,33,983,Red Sox,SS,Andrew Rosa,Owasso (Okla.) HS,HS,OK,N,
2013,33,984,Royals,LHP,Dalton Moats,"Park Hill HS, Kansas City, Mo.",HS,MO,N,
2013,33,985,Blue Jays,C,Edgar Cabral,"Knight HS, Palmdale, Calif.",HS,CA,N,
2013,33,986,Mets,RHP,Ryan Chapman,Santa Ana (Calif.) JC,JC,CA,Y,
2013,33,987,Mariners,OF,Corey Ray,"Simeon HS, Chicago",HS,IL,N,
2013,33,988,Padres,LHP,Garrett Williams,"Calvary Baptist Academy, Shreveport, La.",HS,LA,N,
2013,33,989,Pirates,RHP,Reagan Bazar,"Salado HS, South Bell, Texas",HS,TX,N,
2013,33,990,Diamondbacks,RHP,Alex Byo,Tulane,4YR,LA,Y,
2013,33,991,Phillies,LHP,Harrison Musgrave,West Virginia,4YR,WV,N,
2013,33,992,Brewers,SS,Charles LeBlanc,"Vanier SS, Toronto",HS,CN,N,
