rank,team,name,salary,year
,,"
Earl Barron
Power Forward
","$68,902  ",2011
,,"
Cartier Martin
Power Forward
","$68,902  ",2011
,,"
James Singleton
Small Forward
","$68,902  ",2011
,,"
Earl Boykins
Point Guard
","$68,902  ",2011
,,"
Terrence Williams
Shooting Guard
","$68,902  ",2011
,,"
Alan Anderson
Shooting Guard
","$68,902  ",2011
,,"
Alan Anderson
Shooting Guard
","$68,902  ",2011
,,"
Earl Boykins
Point Guard
","$68,902  ",2011
,,"
Earl Barron
Power Forward
","$68,902  ",2011
,,"
Blake Ahearn
Shooting Guard
","$68,902  ",2011
,,"
Lester Hudson
Point Guard
","$68,902  ",2011
,,"
Lester Hudson
Point Guard
","$68,902  ",2011
456,,"
Ben Uzoh
Point Guard
","$67,614  ",2011
457,,"
Ben Uzoh
Point Guard
","$61,467  ",2011
,,"
Ben Uzoh
Point Guard
","$61,467  ",2011
,,"
Ben Uzoh
Point Guard
","$61,467  ",2011
460,,"
Darryl Watkins
Center
","$57,740  ",2011
461,,"
Diamon Simpson
Power Forward
","$57,291  ",2011
462,,"
Gerald Green
Shooting Guard
","$55,508  ",2011
463,,"
Jerome Dyson
Shooting Guard
","$50,232  ",2011
464,,"
Sean Williams
Power Forward
","$49,966  ",2011
465,,"
Manny Harris
Shooting Guard
","$49,474  ",2011
,,"
Manny Harris
Shooting Guard
","$49,474  ",2011
467,,"
Lester Hudson
Point Guard
","$48,232  ",2011
,,"
Blake Ahearn
Shooting Guard
","$48,232  ",2011
469,,"
Edwin Ubiles
Shooting Guard
","$43,056  ",2011
,,"
Eric Dawson
Power Forward
","$43,056  ",2011
,,"
Justin Dentmon
Point Guard
","$43,056  ",2011
,,"
Mickell Gladness
Power Forward
","$43,056  ",2011
,,"
Justin Dentmon
Point Guard
","$43,056  ",2011
,,"
Dennis Horner
Small Forward
","$43,056  ",2011
,,"
Jerry Smith
Shooting Guard
","$43,056  ",2011
,,"
Jeff Foote
Center
","$43,056  ",2011
,,"
Lance Thomas
Small Forward
","$43,056  ",2011
478,,"
Keith Benson
Center
","$38,194  ",2011
,,"
Courtney Fortson
Shooting Guard
","$38,194  ",2011
,,"
Mickell Gladness
Power Forward
","$38,194  ",2011
481,,"
Malcolm Thomas
Power Forward
","$35,880  ",2011
,,"
Mickell Gladness
Power Forward
","$35,880  ",2011
,,"
Donald Sloan
Point Guard
","$35,880  ",2011
,,"
Donald Sloan
Point Guard
","$35,880  ",2011
,,"
Donald Sloan
Point Guard
","$35,880  ",2011
,,"
Lance Thomas
Small Forward
","$35,880  ",2011
487,,"
Armon Johnson
Point Guard
","$34,644  ",2011
488,,"
Eric Dawson
Power Forward
","$28,704  ",2011
489,,"
Lance Thomas
Small Forward
","$21,528  ",2011
490,,"
D.J. Kennedy
Shooting Guard
","$18,445  ",2011
491,,"
Xavier Silas
Shooting Guard
","$11,458  ",2011
492,,"
Morris Almond
Shooting Guard
","$6,890  ",2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
,,,,2011
