rank,team,name,salary,year
72,,"
Andre Iguodala
Small Forward
","$14,814,815  ",2017
73,,"
DeMarre Carroll
Small Forward
","$14,800,000  ",2017
74,,"
Thaddeus Young
Power Forward
","$14,796,348  ",2017
75,,"
Eric Bledsoe
Point Guard
","$14,500,000  ",2017
76,,"
Ricky Rubio
Point Guard
","$14,275,000  ",2017
77,,"
Joe Ingles
Small Forward
","$14,136,364  ",2017
78,,"
Gorgui Dieng
Center
","$14,112,360  ",2017
79,,"
Khris Middleton
Small Forward
","$14,100,000  ",2017
80,,"
Mason Plumlee
Center
","$14,041,096  ",2017
81,,"
Taj Gibson
Power Forward
","$14,000,000  ",2017
82,,"
James Johnson
Power Forward
","$13,954,000  ",2017
83,,"
Robin Lopez
Center
","$13,788,500  ",2017
84,,"
J.R. Smith
Shooting Guard
","$13,760,000  ",2017
85,,"
Brandon Knight
Point Guard
","$13,618,750  ",2017
86,,"
Marvin Williams
Power Forward
","$13,168,750  ",2017
87,,"
Tyson Chandler
Center
","$13,000,000  ",2017
,,"
Michael Kidd-Gilchrist
Small Forward
","$13,000,000  ",2017
89,,"
Eric Gordon
Shooting Guard
","$12,943,020  ",2017
90,,"
Kenneth Faried
Power Forward
","$12,921,348  ",2017
91,,"
Marcin Gortat
Center
","$12,782,609  ",2017
92,,"
Cody Zeller
Center
","$12,584,270  ",2017
93,,"
Nikola Mirotic
Power Forward
","$12,500,000  ",2017
,,"
Miles Plumlee
Center
","$12,500,000  ",2017
95,,"
Zach Randolph
Power Forward
","$12,307,692  ",2017
96,,"
Nikola Vucevic
Center
","$12,250,000  ",2017
97,,"
Solomon Hill
Small Forward
","$12,236,535  ",2017
98,,"
John Henson
Power Forward
","$12,172,536  ",2017
99,,"
Wilson Chandler
Small Forward
","$12,016,854  ",2017
100,,"
Kelly Olynyk
Center
","$12,007,169  ",2017
101,,"
Jeremy Lin
Point Guard
","$12,000,000  ",2017
,,"
Kemba Walker
Point Guard
","$12,000,000  ",2017
,,"
Derrick Favors
Power Forward
","$12,000,000  ",2017
104,,"
Austin Rivers
Shooting Guard
","$11,825,000  ",2017
105,,"
Courtney Lee
Shooting Guard
","$11,747,890  ",2017
106,,"
Jordan Clarkson
Point Guard
","$11,562,500  ",2017
107,,"
Dion Waiters
Shooting Guard
","$11,000,000  ",2017
,,"
Amir Johnson
Center
","$11,000,000  ",2017
109,,"
Alec Burks
Shooting Guard
","$10,845,506  ",2017
110,,"
Patrick Mills
Point Guard
","$10,714,286  ",2017
111,,"
Omer Asik
Center
","$10,595,505  ",2017
112,,"
Terrence Ross
Shooting Guard
","$10,500,000  ",2017
,,"
Bojan Bogdanovic
Small Forward
","$10,500,000  ",2017
114,,"
Jon Leuer
Power Forward
","$10,497,319  ",2017
115,,"
Iman Shumpert
Shooting Guard
","$10,337,079  ",2017
116,,"
Maurice Harkless
Small Forward
","$10,162,921  ",2017
117,,"
Jared Dudley
Small Forward
","$10,000,000  ",2017
,,"
Danny Green
Shooting Guard
","$10,000,000  ",2017
,,"
Darren Collison
Point Guard
","$10,000,000  ",2017
120,,"
Meyers Leonard
Center
","$9,904,494  ",2017
121,,"
Tony Snell
Shooting Guard
","$9,821,429  ",2017
122,,"
Al Jefferson
Center
","$9,769,821  ",2017
123,,"
Matthew Dellavedova
Point Guard
","$9,607,500  ",2017
124,,"
Bogdan Bogdanovic
Shooting Guard
","$9,470,614  ",2017
125,,"
Andre Roberson
Shooting Guard
","$9,259,260  ",2017
126,,"
Dwight Powell
Power Forward
","$9,003,125  ",2017
127,,"
Jerryd Bayless
Point Guard
","$9,000,000  ",2017
128,,"
Avery Bradley
Shooting Guard
","$8,808,989  ",2017
129,,"
JaMychal Green
Power Forward
","$8,533,333  ",2017
130,,"
E'Twaun Moore
Shooting Guard
","$8,445,024  ",2017
131,,"
Rudy Gay
Small Forward
","$8,406,000  ",2017
132,,"
Kosta Koufos
Center
","$8,393,000  ",2017
133,,"
Vince Carter
Shooting Guard
","$8,000,000  ",2017
,,"
Garrett Temple
Shooting Guard
","$8,000,000  ",2017
,,"
Markieff Morris
Power Forward
","$8,000,000  ",2017
136,,"
C.J. Miles
Small Forward
","$7,936,508  ",2017
137,,"
Cristiano Felicio
Power Forward
","$7,843,500  ",2017
138,,"
Shaun Livingston
Point Guard
","$7,692,308  ",2017
139,,"
Cory Joseph
Point Guard
","$7,630,000  ",2017
140,,"
P.J. Tucker
Small Forward
","$7,590,035  ",2017
141,,"
Andrew Wiggins
Small Forward
","$7,574,323  ",2017
142,,"
Darrell Arthur
Power Forward
","$7,464,912  ",2017
143,,"
Channing Frye
Power Forward
","$7,420,912  ",2017
,,"
Trevor Ariza
Small Forward
","$7,420,912  ",2017
145,,"
Al-Farouq Aminu
Power Forward
","$7,319,035  ",2017
146,,"
Cole Aldrich
Center
","$7,300,000  ",2017
147,,"
D.J. Augustin
Point Guard
","$7,250,000  ",2017
148,,"
Markelle Fultz
Point Guard
","$7,026,240  ",2017
149,,"
Jeremy Lamb
Shooting Guard
","$7,000,000  ",2017
,,"
Kyle Korver
Shooting Guard
","$7,000,000  ",2017
,,"
Boban Marjanovic
Center
","$7,000,000  ",2017
,,"
Louis Williams
Shooting Guard
","$7,000,000  ",2017
153,,"
Jae Crowder
Small Forward
","$6,796,117  ",2017
154,,"
Jabari Parker
Power Forward
","$6,782,392  ",2017
155,,"
Langston Galloway
Shooting Guard
","$6,666,667  ",2017
156,,"
Lance Thomas
Small Forward
","$6,655,325  ",2017
157,,"
Ed Davis
Power Forward
","$6,352,531  ",2017
158,,"
Jonathon Simmons
Small Forward
","$6,300,000  ",2017
159,,"
Lonzo Ball
Point Guard
","$6,286,560  ",2017
160,,"
Wayne Ellington
Shooting Guard
","$6,270,000  ",2017
161,,"
Isaiah Thomas
Point Guard
","$6,261,395  ",2017
162,,"
Karl-Anthony Towns
Center
","$6,216,840  ",2017
163,,"
Ben Simmons
Point Guard
","$6,168,840  ",2017
164,,"
Joel Embiid
Center
","$6,100,266  ",2017
165,,"
Alan Williams
Power Forward
","$6,000,000  ",2017
,,"
Ishmael Smith
Point Guard
","$6,000,000  ",2017
,,"
Dewayne Dedmon
Center
","$6,000,000  ",2017
,,"
Shelvin Mack
Point Guard
","$6,000,000  ",2017
,,"
Milos Teodosic
Point Guard
","$6,000,000  ",2017
170,,"
Tyler Johnson
Shooting Guard
","$5,881,260  ",2017
,,"
Wesley Johnson
Small Forward
","$5,881,260  ",2017
172,,"
Alex Abrines
Shooting Guard
","$5,725,000  ",2017
173,,"
Jayson Tatum
Small Forward
","$5,645,400  ",2017
174,,"
D'Angelo Russell
Point Guard
","$5,562,360  ",2017
175,,"
Brandon Ingram
Small Forward
","$5,519,400  ",2017
176,,"
Patrick Beverley
Point Guard
","$5,513,513  ",2017
177,,"
Aaron Gordon
Power Forward
","$5,504,420  ",2017
178,,"
Thabo Sefolosha
Small Forward
","$5,250,000  ",2017
179,,"
Jason Smith
Power Forward
","$5,225,000  ",2017
180,,"
Ben McLemore
Shooting Guard
","$5,200,000  ",2017
181,,"
Nick Young
Shooting Guard
","$5,192,000  ",2017
,,"
Patrick Patterson
Power Forward
","$5,192,000  ",2017
183,,"
Josh Jackson
Small Forward
","$5,090,040  ",2017
184,,"
Dirk Nowitzki
Power Forward
","$5,000,000  ",2017
,,"
Mike Muscala
Power Forward
","$5,000,000  ",2017
,,"
Greg Monroe
Center
","$5,000,000  ",2017
,,"
Marcus Morris
Power Forward
","$5,000,000  ",2017
188,,"
Jahlil Okafor
Center
","$4,995,120  ",2017
189,,"
Dante Exum
Point Guard
","$4,992,385  ",2017
190,,"
Alexis Ajinca
Center
","$4,961,798  ",2017
191,,"
Jaylen Brown
Shooting Guard
","$4,956,480  ",2017
192,,"
Kyle Singler
Small Forward
","$4,666,500  ",2017
193,,"
Justin Holiday
Shooting Guard
","$4,615,385  ",2017
194,,"
De'Aaron Fox
Point Guard
","$4,609,200  ",2017
195,,"
Marcus Smart
Point Guard
","$4,538,020  ",2017
196,,"
Kristaps Porzingis
Power Forward
","$4,503,600  ",2017
197,,"
Dragan Bender
Power Forward
","$4,468,800  ",2017
198,,"
Devin Harris
Point Guard
","$4,402,546  ",2017
199,,"
Jamal Crawford
Shooting Guard
","$4,328,000  ",2017
,,"
Ron Baker
Shooting Guard
","$4,328,000  ",2017
,,"
Aron Baynes
Center
","$4,328,000  ",2017
202,,"
Alex Len
Center
","$4,187,598  ",2017
,,"
Nerlens Noel
Center
","$4,187,598  ",2017
204,,"
Jonathan Isaac
Power Forward
","$4,186,320  ",2017
205,,"
Lance Stephenson
Shooting Guard
","$4,180,000  ",2017
206,,"
Julius Randle
Power Forward
","$4,149,242  ",2017
207,,"
Kyle O'Quinn
Center
","$4,087,500  ",2017
208,,"
Mario Hezonja
Shooting Guard
","$4,078,320  ",2017
209,,"
Kris Dunn
Point Guard
","$4,046,760  ",2017
210,,"
Jonas Jerebko
Power Forward
","$4,000,000  ",2017
211,,"
Nemanja Bjelica
Power Forward
","$3,949,999  ",2017
212,,"
Jose Barea
Point Guard
","$3,903,900  ",2017
213,,"
Lauri Markkanen
Power Forward
","$3,821,640  ",2017
214,,"
Nik Stauskas
Shooting Guard
","$3,807,147  ",2017
215,,"
Willie Cauley-Stein
Center
","$3,704,160  ",2017
216,,"
Buddy Hield
Shooting Guard
","$3,675,480  ",2017
217,,"
Will Barton
Shooting Guard
","$3,533,333  ",2017
218,,"
Noah Vonleh
Power Forward
","$3,505,233  ",2017
219,,"
Frank Ntilikina
Point Guard
","$3,501,120  ",2017
220,,"
Zaza Pachulia
Center
","$3,477,600  ",2017
,,"
Nene Hilario
Center
","$3,477,600  ",2017
222,,"
Troy Daniels
Shooting Guard
","$3,408,520  ",2017
223,,"
Emmanuel Mudiay
Point Guard
","$3,381,480  ",2017
224,,"
Jamal Murray
Point Guard
","$3,355,320  ",2017
225,,"
Elfrid Payton
Point Guard
","$3,332,340  ",2017
226,,"
Rajon Rondo
Point Guard
","$3,300,000  ",2017
227,,"
Doug McDermott
Small Forward
","$3,294,994  ",2017
228,,"
Tyreke Evans
Shooting Guard
","$3,290,000  ",2017
,,"
Anthony Tolliver
Power Forward
","$3,290,000  ",2017
,,"
Jodie Meeks
Shooting Guard
","$3,290,000  ",2017
,,"
Tarik Black
Power Forward
","$3,290,000  ",2017
232,,"
Dennis Smith Jr.
Point Guard
","$3,218,280  ",2017
233,,"
Zach LaVine
Shooting Guard
","$3,202,218  ",2017
234,,"
Ekpe Udoh
Center
","$3,200,000  ",2017
235,,"
T.J. Warren
Small Forward
","$3,152,931  ",2017
236,,"
Stanley Johnson
Small Forward
","$3,097,800  ",2017
237,,"
Marquese Chriss
Power Forward
","$3,073,800  ",2017
238,,"
Zach Collins
Center
","$3,057,240  ",2017
239,,"
Seth Curry
Shooting Guard
","$3,028,410  ",2017
,,"
James Ennis
Small Forward
","$3,028,410  ",2017
241,,"
Tomas Satoransky
Shooting Guard
","$3,000,000  ",2017
242,,"
Jusuf Nurkic
Center
","$2,947,305  ",2017
,,"
Lucas Nogueira
Center
","$2,947,305  ",2017
244,,"
Malik Monk
Shooting Guard
","$2,904,480  ",2017
245,,"
Frank Kaminsky
Power Forward
","$2,847,600  ",2017
246,,"
Jakob Poeltl
Center
","$2,825,640  ",2017
247,,"
Luke Kennard
Shooting Guard
","$2,759,280  ",2017
248,,"
Justise Winslow
Small Forward
","$2,705,040  ",2017
249,,"
Michael Carter-Williams
Point Guard
","$2,700,000  ",2017
250,,"
Thon Maker
Center
","$2,684,160  ",2017
251,,"
Cedi Osman
Small Forward
","$2,634,921  ",2017
252,,"
Donovan Mitchell
Shooting Guard
","$2,621,280  ",2017
253,,"
Myles Turner
Center
","$2,569,920  ",2017
254,,"
Gary Harris
Shooting Guard
","$2,550,055  ",2017
255,,"
Domantas Sabonis
Center
","$2,550,000  ",2017
256,,"
Manu Ginobili
Shooting Guard
","$2,500,000  ",2017
,,"
Reggie Bullock
Small Forward
","$2,500,000  ",2017
,,"
Malcom Delaney
Shooting Guard
","$2,500,000  ",2017
259,,"
Edrice Adebayo
Center
","$2,490,360  ",2017
260,,"
Bruno Caboclo
Small Forward
","$2,451,225  ",2017
261,,"
Trey Lyles
Power Forward
","$2,441,400  ",2017
262,,"
Taurean Prince
Small Forward
","$2,422,560  ",2017
,,"
Dario Saric
Power Forward
","$2,422,560  ",2017
264,,"
Rodney Hood
Shooting Guard
","$2,386,864  ",2017
265,,"
Justin Jackson
Small Forward
","$2,365,560  ",2017
266,,"
Shabazz Napier
Point Guard
","$2,361,360  ",2017
267,,"
Clint Capela
Center
","$2,334,528  ",2017
268,,"
Devin Booker
Shooting Guard
","$2,319,360  ",2017
269,,"
Dante Cunningham
Power Forward
","$2,300,000  ",2017
270,,"
Justin Patton
Center
","$2,247,480  ",2017
,,"
Guerschon Yabusele
Power Forward
","$2,247,480  ",2017
272,,"
Cameron Payne
Point Guard
","$2,203,440  ",2017
273,,"
Denzel Valentine
Shooting Guard
","$2,186,400  ",2017
274,,"
Sean Kilpatrick
Shooting Guard
","$2,163,006  ",2017
275,,"
Kyle Anderson
Small Forward
","$2,151,704  ",2017
276,,"
DJ Wilson
Power Forward
","$2,135,040  ",2017
277,,"
Darius Miller
Small Forward
","$2,100,000  ",2017
278,,"
Kelly Oubre Jr.
Small Forward
","$2,093,040  ",2017
279,,"
Juan Hernangomez
Power Forward
","$2,076,840  ",2017
280,,"
TJ Leaf
Power Forward
","$2,028,360  ",2017
281,,"
Tim Frazier
Point Guard
","$2,000,000  ",2017
282,,"
Terry Rozier
Point Guard
","$1,988,520  ",2017
283,,"
John Collins
Power Forward
","$1,936,920  ",2017
284,,"
Harry Giles
Power Forward
","$1,859,400  ",2017
285,,"
Sam Dekker
Small Forward
","$1,794,600  ",2017
286,,"
Terrance Ferguson
Shooting Guard
","$1,785,000  ",2017
287,,"
Henry Ellenson
Power Forward
","$1,780,800  ",2017
288,,"
Eric Moreland
Power Forward
","$1,739,333  ",2017
289,,"
Jerian Grant
Point Guard
","$1,713,840  ",2017
290,,"
Jarrett Allen
Center
","$1,713,720  ",2017
291,,"
Quincy Acy
Power Forward
","$1,709,538  ",2017
,,"
Tyler Zeller
Center
","$1,709,538  ",2017
293,,"
Malik Beasley
Shooting Guard
","$1,700,640  ",2017
294,,"
Ante Zizic
Center
","$1,645,200  ",2017
,,"
OG Anunoby
Small Forward
","$1,645,200  ",2017
,,"
Delon Wright
Point Guard
","$1,645,200  ",2017
297,,"
Caris LeVert
Shooting Guard
","$1,632,480  ",2017
298,,"
Tyler Lydon
Power Forward
","$1,579,440  ",2017
,,"
Justin Anderson
Shooting Guard
","$1,579,440  ",2017
300,,"
DeAndre' Bembry
Small Forward
","$1,567,200  ",2017
301,,"
Spencer Dinwiddie
Point Guard
","$1,524,305  ",2017
,,"
Joe Harris
Shooting Guard
","$1,524,305  ",2017
,,"
Tyler Ennis
Point Guard
","$1,524,305  ",2017
,,"
Julyan Stone
Point Guard
","$1,524,305  ",2017
,,"
Joffrey Lauvergne
Power Forward
","$1,524,305  ",2017
,,"
Jerami Grant
Small Forward
","$1,524,305  ",2017
,,"
Glenn Robinson III
Shooting Guard
","$1,524,305  ",2017
308,,"
Bobby Portis
Power Forward
","$1,516,320  ",2017
309,,"
Malachi Richardson
Shooting Guard
","$1,504,560  ",2017
310,,"
Montrezl Harrell
Power Forward
","$1,471,382  ",2017
,,"
Rondae Hollis-Jefferson
Small Forward
","$1,471,382  ",2017
,,"
Pat Connaughton
Shooting Guard
","$1,471,382  ",2017
,,"
Mario Chalmers
Point Guard
","$1,471,382  ",2017
,,"
Jarell Martin
Power Forward
","$1,471,382  ",2017
,,"
Udonis Haslem
Power Forward
","$1,471,382  ",2017
,,"
Dwyane Wade
Shooting Guard
","$1,471,382  ",2017
,,"
Luke Babbitt
Small Forward
","$1,471,382  ",2017
,,"
Jordan Mickey
Power Forward
","$1,471,382  ",2017
,,"
Josh Richardson
Small Forward
","$1,471,382  ",2017
,,"
Jose Calderon
Point Guard
","$1,471,382  ",2017
,,"
Jeff Green
Small Forward
","$1,471,382  ",2017
,,"
Larry Nance Jr.
Power Forward
","$1,471,382  ",2017
,,"
Jason Terry
Shooting Guard
","$1,471,382  ",2017
,,"
Norman Powell
Shooting Guard
","$1,471,382  ",2017
,,"
Salah Mejri
Center
","$1,471,382  ",2017
,,"
Aaron Brooks
Point Guard
","$1,471,382  ",2017
,,"
Tyus Jones
Point Guard
","$1,471,382  ",2017
,,"
Raul Neto
Point Guard
","$1,471,382  ",2017
,,"
Nikola Jokic
Center
","$1,471,382  ",2017
,,"
Ian Clark
Shooting Guard
","$1,471,382  ",2017
,,"
Mike Scott
Power Forward
","$1,471,382  ",2017
,,"
Chris McCullough
Power Forward
","$1,471,382  ",2017
,,"
David West
Power Forward
","$1,471,382  ",2017
,,"
JaVale McGee
Center
","$1,471,382  ",2017
,,"
Jarrett Jack
Point Guard
","$1,471,382  ",2017
,,"
Kevon Looney
Small Forward
","$1,471,382  ",2017
,,"
Michael Beasley
Small Forward
","$1,471,382  ",2017
,,"
Luc Richard Mbah a Moute
Power Forward
","$1,471,382  ",2017
,,"
Nick Collison
Power Forward
","$1,471,382  ",2017
,,"
Raymond Felton
Point Guard
","$1,471,382  ",2017
,,"
Josh Huestis
Small Forward
","$1,471,382  ",2017
,,"
Arron Afflalo
Shooting Guard
","$1,471,382  ",2017
,,"
Marreese Speights
Power Forward
","$1,471,382  ",2017
,,"
Joseph Young
Point Guard
","$1,471,382  ",2017
,,"
Shane Larkin
Point Guard
","$1,471,382  ",2017
,,"
Richaun Holmes
Power Forward
","$1,471,382  ",2017
,,"
T.J. McConnell
Point Guard
","$1,471,382  ",2017
348,,"
Caleb Swanigan
Power Forward
","$1,465,920  ",2017
,,"
Furkan Korkmaz
Shooting Guard
","$1,465,920  ",2017
350,,"
Richard Jefferson
Small Forward
","$1,454,756  ",2017
351,,"
Willy Hernangomez
Center
","$1,435,750  ",2017
352,,"
Jameer Nelson
Point Guard
","$1,429,818  ",2017
353,,"
Kyle Kuzma
Power Forward
","$1,423,560  ",2017
354,,"
Tony Bradley
Center
","$1,414,920  ",2017
355,,"
Derrick White
Point Guard
","$1,404,600  ",2017
356,,"
Josh Hart
Shooting Guard
","$1,394,520  ",2017
357,,"
Timothe Luwawu-Cabarrot
Shooting Guard
","$1,386,600  ",2017
358,,"
Isaiah Whitehead
Point Guard
","$1,312,611  ",2017
,,"
Tyler Ulis
Point Guard
","$1,312,611  ",2017
,,"
Ivica Zubac
Center
","$1,312,611  ",2017
,,"
Treveon Graham
Shooting Guard
","$1,312,611  ",2017
,,"
Jake Layman
Small Forward
","$1,312,611  ",2017
,,"
Deyonta Davis
Center
","$1,312,611  ",2017
,,"
Andrew Harrison
Point Guard
","$1,312,611  ",2017
,,"
Wayne Selden
Shooting Guard
","$1,312,611  ",2017
,,"
David Nwaba
Shooting Guard
","$1,312,611  ",2017
,,"
Paul Zipser
Small Forward
","$1,312,611  ",2017
,,"
Skal Labissiere
Power Forward
","$1,312,611  ",2017
,,"
Rodney McGruder
Shooting Guard
","$1,312,611  ",2017
,,"
Davis Bertans
Small Forward
","$1,312,611  ",2017
,,"
Bryn Forbes
Shooting Guard
","$1,312,611  ",2017
,,"
Dejounte Murray
Point Guard
","$1,312,611  ",2017
,,"
Malcolm Brogdon
Point Guard
","$1,312,611  ",2017
,,"
Pascal Siakam
Power Forward
","$1,312,611  ",2017
,,"
Fred VanVleet
Point Guard
","$1,312,611  ",2017
,,"
Yogi Ferrell
Point Guard
","$1,312,611  ",2017
,,"
Dorian Finney-Smith
Small Forward
","$1,312,611  ",2017
,,"
Marcus Georges-Hunt
Shooting Guard
","$1,312,611  ",2017
,,"
Cheick Diallo
Power Forward
","$1,312,611  ",2017
,,"
Damian Jones
Center
","$1,312,611  ",2017
,,"
Patrick McCaw
Shooting Guard
","$1,312,611  ",2017
,,"
Chinanu Onuaku
Center
","$1,312,611  ",2017
,,"
Isaiah Taylor
Point Guard
","$1,312,611  ",2017
384,,"
Semi Ojeleye
Power Forward
","$1,291,892  ",2017
385,,"
Frank Mason
Point Guard
","$1,184,385  ",2017
386,,"
Abdel Nader
Small Forward
","$1,167,333  ",2017
387,,"
Damyean Dotson
Shooting Guard
","$1,100,000  ",2017
388,,"
Wesley Iwundu
Small Forward
","$1,050,000  ",2017
389,,"
Ivan Rabb
Power Forward
","$950,000  ",2017
,,"
Ike Anigbogu
Center
","$950,000  ",2017
391,,"
Gerald Green
Shooting Guard
","$872,854  ",2017
392,,"
Jawun Evans
Point Guard
","$815,615  ",2017
,,"
Sindarius Thornwell
Shooting Guard
","$815,615  ",2017
,,"
Davon Reed
Shooting Guard
","$815,615  ",2017
,,"
Thomas Bryant
Center
","$815,615  ",2017
,,"
Dwayne Bacon
Shooting Guard
","$815,615  ",2017
,,"
Dillon Brooks
Small Forward
","$815,615  ",2017
,,"
Brandon Paul
Shooting Guard
","$815,615  ",2017
,,"
Sterling Brown
Shooting Guard
","$815,615  ",2017
,,"
Alfonzo McKinnie
Power Forward
","$815,615  ",2017
,,"
Maxi Kleber
Power Forward
","$815,615  ",2017
,,"
Royce O'Neale
Small Forward
","$815,615  ",2017
,,"
Frank Jackson
Point Guard
","$815,615  ",2017
,,"
Jordan Bell
Center
","$815,615  ",2017
,,"
Zhou Qi
Power Forward
","$815,615  ",2017
,,"
Dakari Johnson
Center
","$815,615  ",2017
,,"
Tyler Dorsey
Shooting Guard
","$815,615  ",2017
,,"
Khem Birch
Center
","$815,615  ",2017
,,"
Daniel Theis
Power Forward
","$815,615  ",2017
410,,"
Trey Burke
Point Guard
","$784,160  ",2017
411,,"
Alex Poythress
Small Forward
","$778,668  ",2017
412,,"
Dwight Buycks
Point Guard
","$748,160  ",2017
413,,"
Tyler Cavanaugh
Power Forward
","$679,919  ",2017
414,,"
Emeka Okafor
Center
","$592,030  ",2017
415,,"
DeAndre Liggins
Shooting Guard
","$588,120  ",2017
416,,"
Marco Belinelli
Shooting Guard
","$490,461  ",2017
417,,"
Joe Johnson
Shooting Guard
","$473,835  ",2017
418,,"
Ersan Ilyasova
Power Forward
","$357,454  ",2017
419,,"
Corey Brewer
Shooting Guard
","$340,829  ",2017
420,,"
Trevor Booker
Power Forward
","$332,516  ",2017
421,,"
Shabazz Muhammad
Small Forward
","$324,203  ",2017
422,,"
Derrick Rose
Point Guard
","$290,951  ",2017
423,,"
Kyle Collinsworth
Point Guard
","$290,304  ",2017
424,,"
Wade Baldwin
Point Guard
","$229,892  ",2017
425,,"
Ramon Sessions
Point Guard
","$224,448  ",2017
426,,"
Troy Williams
Small Forward
","$222,476  ",2017
427,,"
Georgios Papagiannis
Center
","$185,397  ",2017
428,,"
Shaquille Harrison
Point Guard
","$175,000  ",2017
429,,"
Travis Wear
Small Forward
","$148,318  ",2017
430,,"
Antonius Cleveland
Shooting Guard
","$133,632  ",2017
431,,"
Brandon Jennings
Point Guard
","$130,911  ",2017
432,,"
Jaylen Morris
Guard
","$101,376  ",2017
433,,"
Emeka Okafor
Center
","$99,755  ",2017
434,,"
Aaron Harrison
Shooting Guard
","$91,442  ",2017
435,,"
Jarell Eddie
Small Forward
","$83,129  ",2017
