Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1001,Johnny Hekker\HekkJo00,2013,23,,STL,NFL,16,0,1,1,1,2
1002,Alex Henery\HeneAl00,2013,26,4-120,PHI,NFL,16,0,1,0,0,2
1003,Will Herring\HerrWi99,2013,30,5-161,NOR,NFL,16,1,1,0,0,2
1004,Stephen Hill\HillSt00,2013,22,2-43,NYJ,NFL,12,11,1,0,0,2
1005,Peyton Hillis\HillPe00,2013,27,7-227,NYG,NFL,7,1,1,0,0,2
1006,Trindon Holliday\HollTr00,2013,27,6-197,DEN,NFL,15,0,1,0,0,2
1007,Davon House\HousDa00,2013,24,4-131,GNB,NFL,16,5,1,0,0,2
1008,Kevin Huber\HubeKe20,2013,28,5-142,CIN,NFL,14,0,1,0,0,2
1009,John Hughes\HughJo00,2013,25,3-87,CLE,NFL,15,2,1,0,0,2
1010,Mike James\JameMi00,2013,22,6-189,TAM,NFL,8,3,1,0,0,2
1011,Tony Jefferson\JeffTo00,2013,21,,ARI,NFL,16,2,1,0,0,2
1012,Jerrel Jernigan\JernJe00,2013,24,3-83,NYG,NFL,15,3,1,0,0,2
1013,Luke Joeckel\JoecLu00,2013,22,1-2,JAX,NFL,5,5,1,0,0,2
1014,Darius Johnson\JohnDa06,2013,22,,ATL,NFL,10,2,1,0,0,2
1015,James-Michael Johnson\JohnJa04,2013,24,4-120,KAN,NFL,16,1,1,0,0,2
1016,Chris Jones\JoneCh02,2013,24,,DAL,NFL,16,0,1,0,0,2
1017,Datone Jones\JoneDa03,2013,23,1-26,GNB,NFL,16,0,1,0,0,2
1018,Donnie Jones\JoneDo21,2013,33,7-224,PHI,NFL,16,0,1,0,0,2
1019,Felix Jones\JoneFe00,2013,26,1-22,PIT,NFL,16,2,1,0,0,2
1020,Dion Jordan\JordDi00,2013,23,1-3,MIA,NFL,16,0,1,0,0,2
1021,Thomas Keiser\KeisTh00,2013,24,,SDG,NFL,12,3,1,0,0,2
1022,Lance Kendricks\KendLa00,2013,25,2-47,STL,NFL,15,13,1,0,0,2
1023,A.J. Klein\KleiAJ00,2013,22,5-148,CAR,NFL,16,2,1,0,0,2
1024,Sam Koch\KochSa20,2013,31,6-203,BAL,NFL,16,0,1,0,0,2
1025,Michael Koenen\koenemic01,2013,31,,TAM,NFL,16,0,1,0,0,2
1026,Ted Larsen\LarsTe20,2013,26,6-205,TAM,NFL,16,4,1,0,0,2
1027,Tim Lelito\LeliTi00,2013,24,,NOR,NFL,16,2,1,0,0,2
1028,Marcedes Lewis\LewiMa00,2013,29,1-28,JAX,NFL,11,11,1,0,0,2
1029,Rian Lindell\linderia01,2013,36,,TAM,NFL,16,0,1,0,0,2
1030,Jeff Locke\LockJe00,2013,24,5-155,MIN,NFL,16,0,1,0,0,2
1031,Danieal Manning\MannDa21,2013,31,2-42,HOU,NFL,6,6,1,0,0,2
1032,Chris Maragos\MaraCh99,2013,26,,SEA,NFL,16,0,1,0,0,2
