Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
101,Daryl Smith\SmitDa24,2013,31,2-39,BAL,NFL,16,16,1,0,0,10
102,Ryan Tannehill\TannRy00,2013,25,1-8,MIA,NFL,16,16,1,0,0,10
103,Joe Thomas\ThomJo28,2013,29,1-3,CLE,NFL,16,16,1,1,1,10
104,Bobby Wagner\WagnBo00,2013,23,2-47,SEA,NFL,14,14,1,0,0,10
105,Cameron Wake\WakeCa00,2013,31,,MIA,NFL,15,15,1,1,0,10
106,T.J. Ward\WardT.99,2013,27,2-38,CLE,NFL,16,16,1,1,0,10
107,Eric Weddle\WeddEr99,2013,28,2-37,SDG,NFL,16,16,1,1,0,10
108,DeAngelo Williams\WillDe02,2013,30,1-27,CAR,NFL,15,15,1,0,0,10
109,Patrick Willis\WillPa98,2013,28,1-11,SFO,NFL,14,14,1,1,0,10
110,John Abraham\AbraJo00,2013,35,1-13,ARI,NFL,16,13,1,1,0,9
111,Kiko Alonso\AlonKi00,2013,23,2-46,BUF,NFL,16,16,1,0,0,9
112,David Bakhtiari\BakhDa00,2013,22,4-109,GNB,NFL,16,16,1,0,0,9
113,Giovani Bernard\BernGi00,2013,22,2-37,CIN,NFL,16,0,1,0,0,9
114,Jermon Bushrod\BushJe20,2013,29,4-125,CHI,NFL,16,16,1,0,0,9
115,Calais Campbell\CampCa99,2013,27,2-50,ARI,NFL,16,16,1,0,0,9
116,Anthony Castonzo\CastAn00,2013,25,1-22,IND,NFL,16,16,1,0,0,9
117,Gosder Cherilus\CherGo20,2013,29,1-17,IND,NFL,16,16,1,0,0,9
118,Chris Clark\ClarCh21,2013,28,,DEN,NFL,16,14,1,0,0,9
119,Marques Colston\ColsMa00,2013,30,7-252,NOR,NFL,15,11,1,0,0,9
120,Dan Connolly\ConnDa21,2013,31,,NWE,NFL,16,16,1,0,0,9
121,Antonio Cromartie\CromAn20,2013,29,1-19,NYJ,NFL,16,16,1,1,0,9
122,Jay Cutler\CutlJa00,2013,30,1-11,CHI,NFL,11,11,1,0,0,9
123,Demario Davis\DaviDe00,2013,24,3-77,NYJ,NFL,16,16,1,0,0,9
124,Vernon Davis\DaviVe00,2013,29,1-6,SFO,NFL,15,15,1,1,0,9
125,Brian De La Puente\DeLaBr00,2013,28,,NOR,NFL,16,16,1,0,0,9
126,Evan Dietrich-Smith\DietEv00,2013,27,,GNB,NFL,16,16,1,0,0,9
127,Harry Douglas\DougHa00,2013,29,3-84,ATL,NFL,16,11,1,0,0,9
128,Julian Edelman\EdelJu00,2013,27,7-232,NWE,NFL,16,11,1,0,0,9
129,Ryan Fitzpatrick\FitzRy00,2013,31,7-250,TEN,NFL,11,9,1,0,0,9
130,Jerrell Freeman\FreeJe00,2013,27,,IND,NFL,16,16,1,0,0,9
131,Junior Galette\GaleJu00,2013,25,,NOR,NFL,16,15,1,0,0,9
132,Pierre Garcon\GarcPi00,2013,27,6-205,WAS,NFL,16,16,1,0,0,9
133,Roberto Garza\GarzRo20,2013,34,4-99,CHI,NFL,16,16,1,0,0,9
134,Frank Gore\GoreFr00,2013,30,3-65,SFO,NFL,16,16,1,1,0,9
135,David Harris\HarrDa99,2013,29,2-47,NYJ,NFL,16,16,1,0,0,9
136,Damon Harrison\HarrDa03,2013,25,,NYJ,NFL,16,16,1,0,0,9
137,Akiem Hicks\HickAk00,2013,24,3-89,NOR,NFL,16,16,1,0,0,9
138,Justin Houston\HousJu00,2013,24,3-70,KAN,NFL,11,11,1,1,0,9
139,Chris Johnson\JohnCh04,2013,28,1-24,TEN,NFL,16,16,1,0,0,9
140,Michael Johnson\JohnMi98,2013,26,3-70,CIN,NFL,15,15,1,0,0,9
141,Mychal Kendricks\KendMy00,2013,23,2-46,PHI,NFL,15,15,1,0,0,9
142,T.J. Lang\LangT.20,2013,26,4-109,GNB,NFL,16,16,1,0,0,9
143,DeAndre Levy\LevyDe99,2013,26,3-76,DET,NFL,16,16,1,0,0,9
144,Curtis Lofton\LoftCu99,2013,27,2-37,NOR,NFL,16,16,1,0,0,9
145,Star Lotulelei\LotuSt00,2013,24,1-14,CAR,NFL,16,16,1,0,0,9
146,Alex Mack\MackAl20,2013,28,1-21,CLE,NFL,16,16,1,1,0,9
147,Devin McCourty\McCoDe99,2013,26,1-27,NWE,NFL,15,15,1,0,0,9
148,Tony McDaniel\McDaTo20,2013,28,,SEA,NFL,16,15,1,0,0,9
149,Brandon Mebane\MebaBr99,2013,28,3-85,SEA,NFL,16,16,1,0,0,9
150,Jordan Mills\MillJo02,2013,23,5-163,CHI,NFL,16,16,1,0,0,9
151,Brian Orakpo\OrakBr99,2013,27,1-13,WAS,NFL,15,15,1,1,0,9
152,Domata Peko\PekoDo20,2013,29,4-123,CIN,NFL,16,16,1,0,0,9
153,Troy Polamalu\PolaTr99,2013,32,1-16,PIT,NFL,16,16,1,1,0,9
154,Paul Posluszny\PoluPa99,2013,29,2-34,JAX,NFL,15,15,1,1,0,9
155,Eric Reid\ReidEr00,2013,22,1-18,SFO,NFL,16,16,1,1,0,9
156,Aaron Rodgers\RodgAa00,2013,30,1-24,GNB,NFL,9,9,1,0,0,9
157,DeMeco Ryans\RyanDe20,2013,29,2-33,PHI,NFL,16,16,1,0,0,9
158,Matt Slauson\SlauMa20,2013,27,6-193,CHI,NFL,16,16,1,0,0,9
159,Golden Tate\TateGo00,2013,25,2-60,SEA,NFL,16,13,1,0,0,9
160,Pierre Thomas\ThomPi00,2013,29,,NOR,NFL,16,9,1,0,0,9
161,Lawrence Timmons\TimmLa99,2013,27,1-15,PIT,NFL,16,16,1,0,0,9
162,Danny Trevathan\TrevDa00,2013,23,6-188,DEN,NFL,16,16,1,0,0,9
163,Justin Tuck\TuckJu20,2013,30,3-74,NYG,NFL,16,15,1,0,0,9
164,Max Unger\UngeMa20,2013,27,2-49,SEA,NFL,13,13,1,1,0,9
165,Ryan Wendell\WendRy20,2013,27,,NWE,NFL,16,16,1,0,0,9
166,Donte Whitner\WhitDo20,2013,28,1-8,SFO,NFL,16,16,1,0,0,9
167,Andrew Whitworth\WhitAn20,2013,32,2-55,CIN,NFL,14,14,1,0,0,9
168,Trent Williams\WillTr21,2013,25,1-4,WAS,NFL,16,16,1,1,0,9
169,Danny Woodhead\WoodDa02,2013,28,,SDG,NFL,16,2,1,0,0,9
170,Kendall Wright\WrigKe01,2013,24,1-20,TEN,NFL,16,12,1,0,0,9
171,Doug Baldwin\BaldDo00,2013,25,,SEA,NFL,16,9,1,0,0,8
172,Don Barclay\BarcDo00,2013,24,,GNB,NFL,14,14,1,0,0,8
173,Connor Barwin\BarwCo99,2013,27,2-46,PHI,NFL,16,16,1,0,0,8
174,Joique Bell\BellJo01,2013,27,,DET,NFL,16,4,1,0,0,8
175,Le'Veon Bell\BellLe00,2013,21,2-48,PIT,NFL,13,13,1,0,0,8
176,Justin Blalock\BlalJu20,2013,30,2-39,ATL,NFL,16,16,1,0,0,8
177,Alex Boone\BoonAl21,2013,26,,SFO,NFL,16,16,1,0,0,8
178,Charles Brown\BrowCh28,2013,26,2-64,NOR,NFL,16,14,1,0,0,8
179,Red Bryant\BryaRe99,2013,29,4-121,SEA,NFL,15,15,1,0,0,8
180,Jairus Byrd\ByrdJa99,2013,27,2-42,BUF,NFL,11,9,1,1,0,8
181,Kyle Cook\CookKy20,2013,30,,CIN,NFL,16,16,1,0,0,8
182,Fletcher Cox\CoxxFl00,2013,23,1-12,PHI,NFL,16,16,1,0,0,8
183,Anthony Davis\DaviAn27,2013,24,1-11,SFO,NFL,16,16,1,0,0,8
184,Darnell Dockett\DockDa20,2013,32,3-64,ARI,NFL,16,16,1,0,0,8
