Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1301,Jon Halapio\HalaJo00,2018,27,6-179,NYG,NFL,2,2,1,0,0,1
1302,Deiondre' Hall\HallDe02,2018,24,4-127,PHI,NFL,13,0,1,0,0,1
1303,Leon Hall\HallLe98,2018,34,1-18,OAK,NFL,10,4,1,0,0,1
1304,Marvin Hall\HallMa02,2018,25,,ATL,NFL,16,0,1,0,0,1
1305,C.J. Ham\HamxC.00,2018,25,,MIN,NFL,15,2,1,0,0,1
1306,Antonio Hamilton\HamiAn01,2018,25,,NYG,NFL,13,0,1,0,0,1
1307,Justin Hardee\HardJu01,2018,24,,NOR,NFL,16,0,1,0,0,1
1308,Justin Hardy\HardJu00,2018,27,4-107,ATL,NFL,16,0,1,0,0,1
1309,Eli Harold\HaroEl00,2018,24,3-79,DET,NFL,13,0,1,0,0,1
1310,Charles Harris\HarrCh03,2018,23,1-22,MIA,NFL,11,1,1,0,0,1
1311,Clark Harris\HarrCl20,2018,34,7-243,CIN,NFL,16,0,1,0,0,1
1312,De'Vante Harris\HarrDe04,2018,25,,TAM,NFL,10,1,1,0,0,1
1313,Dwayne Harris\HarrDw00,2018,31,6-176,OAK,NFL,15,1,1,0,0,1
1314,Josh Harvey-Clemons\HarvJo01,2018,24,7-230,WAS,NFL,16,0,1,0,0,1
1315,Dominique Hatfield\HatfDo00,2018,24,,LAR,NFL,10,0,1,0,0,1
1316,Bruce Hector\HectBr00,2018,24,,PHI,NFL,8,0,1,0,0,1
1317,Taylor Heinicke\HeinTa00,2018,25,,CAR,NFL,6,1,1,0,0,1
1318,Seantrel Henderson\HendSe00,2018,26,7-237,HOU,NFL,1,1,1,0,0,1
1319,Trey Hendrickson\HendTr00,2018,24,3-103,NOR,NFL,5,0,1,0,0,1
1320,Thomas Hennessy\HennTh00,2018,24,,NYJ,NFL,16,0,1,0,0,1
1321,Tre Herndon\HernTr00,2018,22,,JAX,NFL,11,0,1,0,0,1
1322,Treyvon Hester\HestTr00,2018,26,7-244,PHI,NFL,12,1,1,0,0,1
1323,Brian Hill\HillBr02,2018,23,5-156,ATL,NFL,10,0,1,0,0,1
1324,Dontrell Hilliard\HillDo00,2018,23,,CLE,NFL,11,0,1,0,0,1
1325,D'Juan Hines\HineDJ00,2018,24,,CLE,NFL,13,0,1,0,0,1
1326,Will Holden\HoldWi00,2018,25,5-157,ARI,NFL,4,2,1,0,0,1
1327,Andre Holmes\HolmAn00,2018,30,,2TM,NFL,15,3,1,0,0,1
1328,Jalyn Holmes\HolmJa01,2018,22,4-102,MIN,NFL,5,0,1,0,0,1
1329,Evander Hood\HoodEv99,2018,31,1-32,2TM,NFL,12,0,1,0,0,1
1330,DeAndre Houston-Carson\HousDe00,2018,25,6-185,CHI,NFL,13,0,1,0,0,1
1331,Austin Howard\HowaAu20,2018,31,,WAS,NFL,5,1,1,0,0,1
1332,Charley Hughlett\HughCh01,2018,28,,CLE,NFL,16,0,1,0,0,1
1333,Mike Hull\HullMi01,2018,27,,MIA,NFL,8,1,1,0,0,1
1334,Ramon Humber\HumbRa00,2018,31,,2TM,NFL,15,0,1,0,0,1
1335,Hayden Hurst\HursHa00,2018,25,1-25,BAL,NFL,12,0,1,0,0,1
1336,Kerry Hyder\HydeKe01,2018,27,,DET,NFL,7,0,1,0,0,1
1337,Isaiah Irving\IrviIs00,2018,24,,CHI,NFL,13,0,1,0,0,1
1338,Kemal Ishmael\IshmKe00,2018,27,7-243,ATL,NFL,16,0,1,0,0,1
1339,Joel Iyiegbuniwe\IyieJo00,2018,23,4-115,CHI,NFL,16,0,1,0,0,1
1340,Branden Jackson\JackBr04,2018,26,,SEA,NFL,9,1,1,0,0,1
1341,Ben Jacobs\JacoBe00,2018,30,,CAR,NFL,16,0,1,0,0,1
1342,Natrell Jamerson\JameNa00,2018,23,5-164,2TM,NFL,12,0,1,0,0,1
1343,Andy Janovich\JanoAn00,2018,25,6-176,DEN,NFL,16,7,1,0,0,1
1344,J.J. Jansen\JansJ.00,2018,32,,CAR,NFL,16,0,1,0,0,1
1345,Malik Jefferson\JeffMa00,2018,22,3-78,CIN,NFL,12,0,1,0,0,1
1346,Jarvis Jenkins\JenkJa01,2018,30,2-41,KAN,NFL,12,0,1,0,0,1
1347,John Jenkins\JenkJo00,2018,29,3-82,NYG,NFL,7,1,1,0,0,1
1348,Rayshawn Jenkins\JenkRa00,2018,24,4-113,LAC,NFL,15,1,1,0,0,1
1349,Timmy Jernigan\JernTi00,2018,26,2-48,PHI,NFL,3,3,1,0,0,1
1350,Danny Johnson\JohnDa09,2018,23,,WAS,NFL,14,1,1,0,0,1
1351,Derrick Johnson\JohnDe25,2018,36,1-15,OAK,NFL,6,1,1,0,0,1
1352,Leonard Johnson\JohnLe03,2018,28,,ARI,NFL,6,1,1,0,0,1
1353,Marcus Johnson\JohnMa07,2018,24,,IND,NFL,5,0,1,0,0,1
1354,Wesley Johnson\JohnWe00,2018,27,5-173,MIA,NFL,10,0,1,0,0,1
1355,Adam Jones\JonePa20,2018,35,1-6,DEN,NFL,7,2,1,0,0,1
1356,Andy Jones\JoneAn01,2018,24,,DET,NFL,8,3,1,0,0,1
1357,Donnie Jones\JoneDo21,2018,38,7-224,LAC,NFL,12,0,1,0,0,1
1358,Joseph Jones\JoneJo05,2018,24,,DEN,NFL,16,0,1,0,0,1
1359,Justin Jones\JoneJu03,2018,23,3-84,LAC,NFL,15,0,1,0,0,1
1360,Nazair Jones\JoneNa00,2018,24,3-102,SEA,NFL,9,0,1,0,0,1
1361,T.J. Jones\JoneT.00,2018,26,6-189,DET,NFL,15,3,1,0,0,1
1362,Peter Kalambayi\KalaPe00,2018,23,6-214,HOU,NFL,15,0,1,0,0,1
1363,Jayron Kearse\KearJa00,2018,24,7-244,MIN,NFL,16,1,1,0,0,1
1364,John Kelly\KellJo00,2018,22,6-176,LAR,NFL,4,0,1,0,0,1
1365,Lance Kendricks\KendLa00,2018,30,2-47,GNB,NFL,16,3,1,0,0,1
1366,Darius Kilgo\KilgDa01,2018,27,6-203,TEN,NFL,11,0,1,0,0,1
1367,Miles Killebrew\KillMi00,2018,25,4-111,DET,NFL,16,0,1,0,0,1
1368,Akeem King\KingAk00,2018,26,7-249,SEA,NFL,16,1,1,0,0,1
1369,Brandon King\KingBr02,2018,25,,NWE,NFL,15,0,1,0,0,1
1370,Micah Kiser\KiseMi00,2018,23,5-147,LAR,NFL,16,0,1,0,0,1
1371,DeShone Kizer\KizeDe00,2018,22,2-52,GNB,NFL,3,0,1,0,0,1
