Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1301,Quentin Jammer\JammQu20,2013,34,1-5,DEN,NFL,11,1,1,0,0,1
1302,Sebastian Janikowski\janikseb01,2013,35,1-17,OAK,NFL,16,0,1,0,0,1
1303,Jaiquawn Jarrett\JarrJa00,2013,24,2-54,NYJ,NFL,16,2,1,0,0,1
1304,A.J. Jefferson\JeffA.00,2013,25,,MIN,NFL,10,0,1,0,0,1
1305,A.J. Jenkins\JenkA.00,2013,24,1-30,KAN,NFL,16,1,1,0,0,1
1306,Jelani Jenkins\JenkJe00,2013,21,4-104,MIA,NFL,16,0,1,0,0,1
1307,Cam Johnson\JohnCa01,2013,23,7-237,IND,NFL,12,0,1,0,0,1
1308,David Johnson\JohnDa05,2013,26,7-241,PIT,NFL,5,2,1,0,0,1
1309,Dennis Johnson\JohnDe02,2013,23,,HOU,NFL,8,1,1,0,0,1
1310,Nico Johnson\JohnNi00,2013,23,4-99,KAN,NFL,6,1,1,0,0,1
1311,Rishaw Johnson\JohnRi02,2013,24,,KAN,NFL,3,1,1,0,0,1
1312,Steven Johnson\JohnSt02,2013,25,,DEN,NFL,16,0,1,0,0,1
1313,Tom Johnson\JohnTo01,2013,29,,NOR,NFL,12,0,1,0,0,1
1314,Abry Jones\JoneAb00,2013,22,,JAX,NFL,8,0,1,0,0,1
1315,Ben Jones\JoneBe01,2013,24,4-99,HOU,NFL,16,1,1,0,0,1
1316,Colin Jones\JoneCo01,2013,26,6-190,CAR,NFL,16,0,1,0,0,1
1317,Don Jones\JoneDo02,2013,23,7-250,MIA,NFL,16,0,1,0,0,1
1318,Jason Jones\JoneJa99,2013,27,2-54,DET,NFL,3,3,1,0,0,1
1319,Taiwan Jones\JoneTa00,2013,25,4-125,OAK,NFL,16,0,1,0,0,1
1320,Brett Kern\KernBr20,2013,27,,TEN,NFL,16,0,1,0,0,1
1321,Daniel Kilgore\KilgDa00,2013,26,5-163,SFO,NFL,16,0,1,0,0,1
1322,Josh Kline\KlinJo01,2013,24,,NWE,NFL,7,1,1,0,0,1
1323,Jake Knott\KnotJa00,2013,23,,PHI,NFL,12,0,1,0,0,1
1324,Jordan Kovacs\KovaJo00,2013,23,,MIA,NFL,9,0,1,0,0,1
1325,John Kuhn\KuhnJo00,2013,31,,GNB,NFL,15,6,1,0,0,1
1326,Chris Kuper\KupeCh20,2013,31,5-161,DEN,NFL,4,1,1,0,0,1
1327,Eric Kush\KushEr00,2013,24,6-170,KAN,NFL,3,1,1,0,0,1
1328,L.P. Ladouceur\LadoL.20,2013,32,,DAL,NFL,16,0,1,0,0,1
1329,Derek Landri\LandDe99,2013,30,5-166,TAM,NFL,9,1,1,0,0,1
1330,Jeremy Lane\LaneJe00,2013,23,6-172,SEA,NFL,15,0,1,0,0,1
1331,Ellis Lankster\LankEl99,2013,26,7-220,NYJ,NFL,15,0,1,0,0,1
1332,Spencer Lanning\LannSp00,2013,25,,CLE,NFL,16,0,1,0,0,1
1333,Cameron Lawrence\LawrCa01,2013,22,,DAL,NFL,11,0,1,0,0,1
1334,Mike Leach\LeacMi00,2013,37,,ARI,NFL,16,0,1,0,0,1
1335,Corey Lemonier\LemoCo00,2013,22,3-88,SFO,NFL,16,0,1,0,0,1
1336,Anthony Levine\LeviAn00,2013,26,,BAL,NFL,16,0,1,0,0,1
1337,Travis Lewis\LewiTr00,2013,25,7-223,DET,NFL,12,0,1,0,0,1
1338,Ricardo Lockette\LockRi00,2013,27,,SEA,NFL,8,1,1,0,0,1
1339,Cullen Loeffler\LoefCu20,2013,32,,MIN,NFL,16,0,1,0,0,1
1340,John Lotulelei\LotuJo00,2013,22,,2TM,NFL,14,2,1,0,0,1
1341,Dwight Lowery\LoweDw99,2013,27,4-113,JAX,NFL,3,3,1,0,0,1
1342,Jeff Maehl\MaehJe00,2013,24,,PHI,NFL,16,0,1,0,0,1
1343,Brandon Magee\MageBr00,2013,23,,CLE,NFL,8,0,1,0,0,1
1344,Kaluka Maiava\MaiaKa99,2013,26,4-104,OAK,NFL,9,1,1,0,0,1
1345,Robert Malone\MaloRo00,2013,25,,NYJ,NFL,2,0,1,0,0,1
1346,Patrick Mannelly\MannPa20,2013,38,6-189,CHI,NFL,14,0,1,0,0,1
1347,Mario Manningham\MannMa01,2013,27,3-95,SFO,NFL,6,3,1,0,0,1
1348,Stansly Maponga\MapoSt00,2013,22,5-153,ATL,NFL,12,0,1,0,0,1
1349,Eric Martin\MartEr02,2013,22,,CLE,NFL,16,0,1,0,0,1
1350,Josh Martin\MartJo02,2013,22,,KAN,NFL,5,1,1,0,0,1
1351,Bobby Massie\MassBo00,2013,24,4-112,ARI,NFL,8,0,1,0,0,1
1352,Jeron Mastrud\MastJe20,2013,26,,OAK,NFL,16,12,1,0,0,1
1353,Cliff Matthews\MattCl01,2013,24,7-230,ATL,NFL,15,0,1,0,0,1
1354,Michael Mauti\MautMi00,2013,23,7-213,MIN,NFL,14,0,1,0,0,1
1355,Taylor Mays\MaysTa99,2013,25,2-49,CIN,NFL,8,1,1,0,0,1
1356,Terrell McClain\McClTe00,2013,25,3-65,HOU,NFL,16,0,1,0,0,1
1357,Albert McClellan\McClAl00,2013,27,,BAL,NFL,15,0,1,0,0,1
1358,Jacques McClendon\McClJa20,2013,26,4-129,JAX,NFL,5,2,1,0,0,1
1359,Danny McCray\McCrDa00,2013,25,,DAL,NFL,15,0,1,0,0,1
1360,Demetrius McCray\McCrDe00,2013,22,7-210,JAX,NFL,16,1,1,0,0,1
1361,Kelcie McCray\McCrKe00,2013,25,,2TM,NFL,15,0,1,0,0,1
1362,Kevin McDermott\McDeKe00,2013,23,,SFO,NFL,16,0,1,0,0,1
1363,Vance McDonald\McDoVa00,2013,23,2-55,SFO,NFL,15,4,1,0,0,1
1364,Leon McFadden\McFaLe00,2013,23,3-68,CLE,NFL,16,2,1,0,0,1
1365,Brandon McGee\McGeBr00,2013,23,5-149,STL,NFL,15,0,1,0,0,1
1366,Rocky McIntosh\McInRo20,2013,31,2-35,DET,NFL,16,0,1,0,0,1
1367,Sherrick McManis\McMaSh99,2013,26,5-144,CHI,NFL,15,1,1,0,0,1
1368,Jerron McMillian\McMiJe00,2013,24,4-133,GNB,NFL,12,2,1,0,0,1
1369,Josh McNary\McNaJo00,2013,25,,IND,NFL,5,0,1,0,0,1
1370,Jake McQuaide\McQuJa00,2013,26,,STL,NFL,16,0,1,0,0,1
1371,Steven Means\MeanSt00,2013,23,5-147,TAM,NFL,10,0,1,0,0,1
1372,Henry Melton\MeltHe99,2013,27,4-105,CHI,NFL,3,3,1,0,0,1
1373,Christine Michael\MichCh00,2013,23,2-62,SEA,NFL,4,0,1,0,0,1
1374,Jeromy Miles\MileJe00,2013,26,,2TM,NFL,13,0,1,0,0,1
1375,Jeremy Mincey\MincJe99,2013,30,6-191,2TM,NFL,10,0,1,0,0,1
1376,Kevin Minter\MintKe00,2013,23,2-45,ARI,NFL,13,0,1,0,0,1
1377,Mike Mohamed\MohaMi00,2013,25,6-189,HOU,NFL,8,0,1,0,0,1
1378,Damontre Moore\MoorDa01,2013,21,3-81,NYG,NFL,15,0,1,0,0,1
1379,Josh Morgan\MorgJo00,2013,28,6-174,WAS,NFL,14,7,1,0,0,1
1380,Mike Morgan\MorgMi00,2013,25,,SEA,NFL,16,0,1,0,0,1
1381,Darryl Morris\MorrDa01,2013,23,,SFO,NFL,13,0,1,0,0,1
1382,Dezman Moses\MoseDe00,2013,24,,KAN,NFL,13,0,1,0,0,1
1383,Brandon Mosley\MoslBr00,2013,25,4-131,NYG,NFL,13,1,1,0,0,1
1384,Zeke Motta\MottZe00,2013,23,7-244,ATL,NFL,10,1,1,0,0,1
1385,Don Muhlbach\MuhlDo20,2013,32,,DET,NFL,16,0,1,0,0,1
1386,Daniel Muir\MuirDa20,2013,30,,OAK,NFL,10,1,1,0,0,1
1387,Jerome Murphy\MurpJe99,2013,26,3-65,WAS,NFL,11,0,1,0,0,1
1388,Chris Neild\NeilCh00,2013,26,7-253,WAS,NFL,8,0,1,0,0,1
1389,Kyle Nelson\NelsKy00,2013,27,,WAS,NFL,11,0,1,0,0,1
1390,Drake Nevis\NeviDr00,2013,24,3-87,2TM,NFL,12,0,1,0,0,1
1391,Carl Nicks\NickCa20,2013,28,5-164,TAM,NFL,2,2,1,0,0,1
1392,Xavier Nixon\NixoXa00,2013,23,,IND,NFL,4,1,1,0,0,1
1393,Jamize Olawale\OlawJa00,2013,24,,OAK,NFL,16,1,1,0,0,1
1394,Kyle Orton\OrtoKy00,2013,31,4-106,DAL,NFL,3,1,1,0,0,1
1395,Chris Owens\OwenCh99,2013,27,3-90,2TM,NFL,13,2,1,0,0,1
1396,Chris Owusu\OwusCh00,2013,23,,TAM,NFL,9,4,1,0,0,1
1397,Cheta Ozougwu\OzouCh00,2013,25,7-254,CHI,NFL,7,0,1,0,0,1
