Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1873,Brandian Ross\RossBr00,2015,26,,SDG,NFL,1,0,1,0,0,0
1874,Ryan Russell\RussRy00,2015,23,5-163,DAL,NFL,1,0,1,0,0,0
1875,Greg Salas\SalaGr00,2015,27,4-112,BUF,NFL,2,0,1,0,0,0
1876,De'Ante Saunders\SaunDe00,2015,23,,CLE,NFL,1,0,1,0,0,0
1877,Wes Saxton\SaxtWe01,2015,22,,NYJ,NFL,1,0,1,0,0,0
1878,Patrick Scales\ScalPa00,2015,27,,CHI,NFL,5,0,1,0,0,0
1879,Greg Scruggs\ScruGr00,2015,25,7-232,CHI,NFL,1,0,1,0,0,0
1880,Sammy Seamster\SeamSa00,2015,24,,BUF,NFL,1,0,1,0,0,0
1881,Ryan Seymour\SeymRy00,2015,25,7-220,NOR,NFL,1,0,1,0,0,0
1882,Russell Shepard\ShepRu00,2015,25,,TAM,NFL,13,2,1,0,0,0
1883,Anthony Sherman\SherAn00,2015,27,5-136,KAN,NFL,16,2,1,0,0,0
1884,Josh Shirley\ShirJo00,2015,23,,TAM,NFL,5,0,1,0,0,0
1885,Mickey Shuler\ShulMi01,2015,29,7-214,ATL,NFL,1,0,1,0,0,0
1886,Lawrence Sidbury\SidbLa99,2015,29,4-125,TAM,NFL,1,0,1,0,0,0
1887,Trevor Siemian\SiemTr00,2015,24,7-250,DEN,NFL,1,0,1,0,0,0
1888,Ian Silberman\SilbIa00,2015,23,6-190,SFO,NFL,1,0,1,0,0,0
1889,Tharold Simon\SimoTh00,2015,24,5-138,SEA,NFL,1,0,1,0,0,0
1890,Scott Simonson\SimoSc00,2015,23,,CAR,NFL,9,0,1,0,0,0
1891,Jerome Simpson\SimpJe00,2015,29,2-46,SFO,NFL,5,1,1,0,0,0
1892,Matthew Slater\SlatMa00,2015,30,5-153,NWE,NFL,16,0,1,1,0,0
1893,Alex Smith\SmitAl02,2015,33,3-71,WAS,NFL,3,1,1,0,0,0
1894,Antone Smith\SmitAn01,2015,30,,CHI,NFL,5,0,1,0,0,0
1895,D'Anthony Smith\SmitDA99,2015,27,3-74,CHI,NFL,2,0,1,0,0,0
1896,D'Joun Smith\SmitDJ00,2015,23,3-65,IND,NFL,4,0,1,0,0,0
1897,Dreamius Smith\SmitDr02,2015,23,,SDG,NFL,1,0,1,0,0,0
1898,Keith Smith\SmitKe03,2015,23,,DAL,NFL,5,0,1,0,0,0
1899,Kevin Smith\SmitKe04,2015,24,,SEA,NFL,7,1,1,0,0,0
1900,Rod Smith\SmitRo06,2015,23,,2TM,NFL,11,0,1,0,0,0
