Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1901,Jaiquawn Jarrett\JarrJa00,2012,23,2-54,PHI,NFL,1,0,1,0,0,0
1902,A.J. Jenkins\JenkA.00,2012,23,1-30,SFO,NFL,3,0,1,0,0,0
1903,Brian Jennings\JennBr00,2012,36,7-230,SFO,NFL,16,0,1,0,0,0
1904,Jerrel Jernigan\JernJe00,2012,23,3-83,NYG,NFL,9,0,1,0,0,0
1905,Tony Jerod-Eddie\JeroTo00,2012,22,,SFO,NFL,1,0,1,0,0,0
1906,Cam Johnson\JohnCa01,2012,22,7-237,SFO,NFL,2,0,1,0,0,0
1907,D.J. Johnson\JohnDo99,2012,27,,WAS,NFL,7,0,1,0,0,0
1908,Delano Johnson\JohnDe01,2012,24,,HOU,NFL,,,1,0,0,0
1909,George Johnson\JohnGe00,2012,25,,2TM,NFL,7,0,1,0,0,0
1910,Jeremiah Johnson\JohnJe01,2012,25,,DEN,NFL,,,1,0,0,0
1911,Josh Johnson\JohnJo05,2012,26,5-160,CLE,NFL,1,0,1,0,0,0
1912,Matt Johnson\JohnMa05,2012,23,4-135,DAL,NFL,,,1,0,0,0
1913,Micah Johnson\JohnMi01,2012,24,,GNB,NFL,,,1,0,0,0
1914,Quinn Johnson\JohnQu00,2012,26,5-145,TEN,NFL,16,8,1,0,0,0
1915,Rishaw Johnson\JohnRi02,2012,23,,SEA,NFL,,,1,0,0,0
1916,Ronald Johnson\JohnRo05,2012,24,6-182,PHI,NFL,,,1,0,0,0
1917,Terrence Johnson\JohnTe01,2012,26,,ATL,NFL,2,0,1,0,0,0
1918,Tyrell Johnson\JohnTy99,2012,27,2-43,DET,NFL,4,0,1,0,0,0
1919,Chris Jones\JoneCh02,2012,23,,DAL,NFL,4,0,1,0,0,0
1920,David Jones\JoneDa99,2012,27,5-145,WAS,NFL,5,0,1,0,0,0
1921,Dominique Jones\JoneDo01,2012,25,,IND,NFL,4,1,1,0,0,0
1922,Greg Jones\JoneGr02,2012,24,6-185,JAX,NFL,6,0,1,0,0,0
1923,Greg Jones\JoneGr01,2012,31,2-55,JAX,NFL,12,4,1,0,0,0
1924,Johnny Jones\JoneJo01,2012,24,,OAK,NFL,,,1,0,0,0
1925,Marcel Jones\JoneMa03,2012,24,7-234,NOR,NFL,,,1,0,0,0
1926,Taiwan Jones\JoneTa00,2012,24,4-125,OAK,NFL,14,0,1,0,0,0
1927,Davin Joseph\JoseDa20,2012,29,1-23,TAM,NFL,,,1,0,0,0
1928,Josh Kaddu\KaddJo00,2012,22,5-155,MIA,NFL,4,0,1,0,0,0
1929,Nate Kaeding\kaedinat01,2012,30,3-65,2TM,NFL,5,0,1,0,0,0
1930,Jermaine Kearse\KearJe01,2012,22,,SEA,NFL,7,1,1,0,0,0
1931,Case Keenum\KeenCa00,2012,24,,HOU,NFL,,,1,0,0,0
1932,Bryan Kehl\KehlBr99,2012,28,4-123,2TM,NFL,8,0,1,0,0,0
1933,Thomas Keiser\KeisTh00,2012,23,,CAR,NFL,4,0,1,0,0,0
1934,Senio Kelemete\KeleSe00,2012,22,5-151,ARI,NFL,1,0,1,0,0,0
1935,Eric Kettani\KettEr00,2012,25,,WAS,NFL,,,1,0,0,0
1936,Sergio Kindle\KindSe99,2012,25,2-43,BAL,NFL,1,0,1,0,0,0
1937,Brandon King\KingBr01,2012,25,,JAX,NFL,,,1,0,0,0
1938,Marquette King\KingMa00,2012,24,,OAK,NFL,,,1,0,0,0
1939,Dre Kirkpatrick\KirkDr00,2012,23,1-17,CIN,NFL,5,0,1,0,0,0
1940,Ishmaa'ily Kitchen\KitcIs00,2012,24,,CLE,NFL,15,0,1,0,0,0
1941,Dan Knapp\KnapDa00,2012,24,,CIN,NFL,,,1,0,0,0
1942,Johnny Knox\KnoxJo00,2012,26,5-140,CHI,NFL,,,1,0,0,0
1943,Kyle Knox\KnoxKy00,2012,23,,SEA,NFL,,,1,0,0,0
1944,Matt Kopa\KopaMa00,2012,25,,PHI,NFL,,,1,0,0,0
1945,Kevin Kowalski\KowaKe00,2012,23,,DAL,NFL,1,0,1,0,0,0
1946,Troy Kropog\KropTr20,2012,26,4-135,2TM,NFL,1,0,1,0,0,0
1947,Mario Kurn\KurnMa00,2012,22,,OAK,NFL,,,1,0,0,0
1948,Dennis Landholt\LandDe00,2012,26,,NYJ,NFL,,,1,0,0,0
1949,Spencer Larsen\LarsSp99,2012,28,6-183,NWE,NFL,,,1,0,0,0
1950,Trevor Laws\LawsTr99,2012,27,2-47,STL,NFL,,,1,0,0,0
1951,Ronald Leary\LearRo00,2012,23,,DAL,NFL,,,1,0,0,0
1952,Ryan Lee\LeexRy00,2012,24,,NOR,NFL,,,1,0,0,0
1953,Matt Leinart\LeinMa00,2012,29,1-10,OAK,NFL,2,0,1,0,0,0
1954,Anthony Levine\LeviAn00,2012,25,,BAL,NFL,2,0,1,0,0,0
1955,Lazarius Levingston\LeviLa00,2012,25,7-205,TAM,NFL,3,0,1,0,0,0
1956,Myron Lewis\LewiMy99,2012,25,3-67,TAM,NFL,8,0,1,0,0,0
1957,Ronnell Lewis\LewiRo02,2012,22,4-125,DET,NFL,8,0,1,0,0,0
1958,Chris Lewis-Harris\LewiCh01,2012,23,,CIN,NFL,2,0,1,0,0,0
1959,Korey Lindsey\LindKo00,2012,23,7-207,WAS,NFL,,,1,0,0,0
1960,Greg Lloyd\LloyGr01,2012,23,7-237,BUF,NFL,2,0,1,0,0,0
1961,Ricardo Lockette\LockRi00,2012,26,,SFO,NFL,,,1,0,0,0
1962,Stefan Logan\LogaSt00,2012,31,,DET,NFL,16,0,1,0,0,0
1963,Shawn Loiseau\LoisSh00,2012,23,,IND,NFL,,,1,0,0,0
1964,Jerome Long\LongJe00,2012,22,7-218,2TM,NFL,,,1,0,0,0
1965,Joe Long\LongJo00,2012,23,,PIT,NFL,,,1,0,0,0
1966,Lance Long\LongLa00,2012,27,,DET,NFL,,,1,0,0,0
1967,Ryan Longwell\longwrya01,2012,38,,SEA,NFL,0,0,1,0,0,0
1968,Joe Looney\LoonJo01,2012,22,4-117,SFO,NFL,,,1,0,0,0
1969,Demarcus Love\LoveDe00,2012,24,6-168,MIN,NFL,,,1,0,0,0
1970,Kregg Lumpkin\LumpKr00,2012,28,,NYG,NFL,5,0,1,0,0,0
1971,Ricky Lumpkin\LumpRi00,2012,24,,ARI,NFL,1,0,1,0,0,0
1972,Scott Lutrus\LutrSc00,2012,24,,IND,NFL,,,1,0,0,0
1973,Jordan Mabin\MabiJo00,2012,24,,CLE,NFL,,,1,0,0,0
1974,Jeff Maehl\MaehJe00,2012,23,,HOU,NFL,,,1,0,0,0
1975,Kevin Malast\MalaKe00,2012,26,,TEN,NFL,,,1,0,0,0
1976,John Malecki\MaleJo00,2012,24,,PIT,NFL,1,0,1,0,0,0
1977,Ryan Mallett\MallRy00,2012,24,3-74,NWE,NFL,4,0,1,0,0,0
1978,Steve Maneri\ManeSt00,2012,24,,KAN,NFL,13,8,1,0,0,0
1979,Phillipkeith Manley\ManlPh00,2012,22,,ATL,NFL,,,1,0,0,0
1980,Terrell Manning\MannTe00,2012,22,5-163,GNB,NFL,5,0,1,0,0,0
1981,Olindo Mare\marexoli01,2012,39,,CHI,NFL,3,0,1,0,0,0
1982,Owen Marecic\MareOw00,2012,24,4-124,CLE,NFL,10,2,1,0,0,0
1983,Marc Mariani\MariMa00,2012,25,7-222,TEN,NFL,,,1,0,0,0
1984,Brandon Marshall\MarsBr01,2012,23,5-142,JAX,NFL,5,0,1,0,0,0
1985,Charly Martin\MartCh00,2012,28,,SEA,NFL,4,1,1,0,0,0
1986,Derrick Martin\MartDe22,2012,27,6-208,NWE,NFL,5,0,1,0,0,0
1987,Ruvell Martin\MartRu00,2012,30,,BUF,NFL,14,0,1,0,0,0
1988,Matthew Masifilo\MasiMa00,2012,23,,TAM,NFL,,,1,0,0,0
1989,Jeron Mastrud\MastJe20,2012,25,,MIA,NFL,14,1,1,0,0,0
1990,Bryan Mattison\MattBr20,2012,28,,KAN,NFL,4,0,1,0,0,0
1991,Josh Mauga\MaugJo00,2012,25,,NYJ,NFL,5,0,1,0,0,0
1992,Reagan Maui'a\MauiRe00,2012,28,6-181,ARI,NFL,3,1,1,0,0,0
1993,Michael McAdoo\McAdMi00,2012,22,,BAL,NFL,,,1,0,0,0
1994,Ryan McBean\McBeRy99,2012,28,4-132,BAL,NFL,,,1,0,0,0
1995,Matt McCants\McCaMa00,2012,23,6-201,NYG,NFL,,,1,0,0,0
1996,Kyle McCarthy\McCaKy00,2012,26,,KAN,NFL,,,1,0,0,0
1997,Antoine McClain\McClAn01,2012,23,,BAL,NFL,,,1,0,0,0
1998,Le'Ron McClain\McClLe00,2012,28,4-137,SDG,NFL,16,9,1,0,0,0
1999,Terrell McClain\McClTe00,2012,24,3-65,2TM,NFL,4,0,1,0,0,0
2000,Jacques McClendon\McClJa20,2012,25,4-129,ATL,NFL,,,1,0,0,0
