Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1301,Brett Goode\GoodBr99,2016,32,,GNB,NFL,16,0,1,0,0,1
1302,Najee Goode\GoodNa00,2016,27,5-140,PHI,NFL,16,0,1,0,0,1
1303,B.J. Goodson\GoodB.00,2016,23,4-109,NYG,NFL,15,0,1,0,0,1
1304,Demetri Goodson\GoodDe00,2016,27,6-197,GNB,NFL,6,3,1,0,0,1
1305,C.J. Goodwin\GoodC.00,2016,26,,ATL,NFL,14,1,1,0,0,1
1306,Corey Grant\GranCo00,2016,25,,JAX,NFL,11,1,1,0,0,1
1307,Jakeem Grant\GranJa00,2016,24,6-186,MIA,NFL,16,0,1,0,0,1
1308,Ryan Grant\GranRy01,2016,26,5-142,WAS,NFL,16,1,1,0,0,1
1309,MarQueis Gray\GrayMa00,2016,27,,MIA,NFL,16,7,1,0,0,1
1310,Chaz Green\GreeCh02,2016,24,3-91,DAL,NFL,4,2,1,0,0,1
1311,Randy Gregory\GregRa00,2016,24,2-60,DAL,NFL,2,0,1,0,0,1
1312,Xavier Grimble\GrimXa00,2016,24,,PIT,NFL,13,2,1,0,0,1
1313,Jonathan Grimes\GrimJo01,2016,27,,HOU,NFL,10,0,1,0,0,1
1314,Geneo Grissom\GrisGe00,2016,24,3-97,NWE,NFL,11,0,1,0,0,1
1315,Kamu Grugier-Hill\GrugKa00,2016,22,6-208,PHI,NFL,12,0,1,0,0,1
1316,Bryce Hager\HageBr00,2016,24,7-224,LAR,NFL,16,0,1,0,0,1
1317,DeAngelo Hall\HallDe99,2016,33,1-8,WAS,NFL,3,3,1,0,0,1
1318,Deiondre' Hall\HallDe02,2016,22,4-127,CHI,NFL,8,0,1,0,0,1
1319,Woodrow Hamilton\HamiWo00,2016,24,,NWE,NFL,2,1,1,0,0,1
1320,Chris Harper\HarpCh01,2016,23,,SFO,NFL,9,2,1,0,0,1
1321,Clark Harris\HarrCl20,2016,32,7-243,CIN,NFL,13,0,1,0,0,1
1322,De'Vante Harris\HarrDe04,2016,23,,NOR,NFL,10,1,1,0,0,1
1323,Demetrius Harris\HarrDe03,2016,25,,KAN,NFL,16,11,1,0,0,1
1324,Josh Harris\HarrJo02,2016,27,,ATL,NFL,16,0,1,0,0,1
1325,Maurice Harris\HarrMa05,2016,24,,WAS,NFL,10,0,1,0,0,1
1326,Josh Hawkins\HawkJo00,2016,23,,GNB,NFL,11,0,1,0,0,1
1327,D.J. Hayden\HaydDJ00,2016,26,1-12,OAK,NFL,11,2,1,0,0,1
1328,Jeff Heath\HeatJe00,2016,25,,DAL,NFL,16,0,1,0,0,1
1329,Ben Heeney\HeenBe00,2016,24,5-140,OAK,NFL,4,2,1,0,0,1
1330,Mark Herzlich\HerzMa00,2016,29,,NYG,NFL,14,0,1,0,0,1
1331,Jeff Heuerman\HeueJe00,2016,24,3-92,DEN,NFL,12,2,1,0,0,1
1332,Darrius Heyward-Bey\HeywDa00,2016,29,1-7,PIT,NFL,10,0,1,0,0,1
1333,Tyler Higbee\HigbTy00,2016,23,4-110,LAR,NFL,16,7,1,0,0,1
1334,Josh Hill\HillJo02,2016,26,,NOR,NFL,9,8,1,0,0,1
1335,Shaun Hill\HillSh00,2016,36,,MIN,NFL,3,1,1,0,0,1
1336,Tony Hills\HillTo21,2016,32,4-130,NOR,NFL,11,0,1,0,0,1
1337,Kevin Hogan\HogaKe00,2016,24,5-162,CLE,NFL,4,0,1,0,0,1
1338,Andre Holmes\HolmAn00,2016,28,,OAK,NFL,16,2,1,0,0,1
1339,Tyrone Holmes\HolmTy01,2016,23,6-181,CLE,NFL,11,0,1,0,0,1
1340,Johnny Holton\HoltJo00,2016,25,,OAK,NFL,15,0,1,0,0,1
1341,Marqueston Huff\HuffMa00,2016,24,4-122,BAL,NFL,11,0,1,0,0,1
1342,Charley Hughlett\HughCh01,2016,26,,CLE,NFL,16,0,1,0,0,1
1343,Ramon Humber\HumbRa00,2016,29,,BUF,NFL,16,1,1,0,0,1
1344,Akeem Hunt\HuntAk01,2016,23,,HOU,NFL,8,0,1,0,0,1
