Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1901,Alex Smith\SmitAl02,2014,32,3-71,CIN,NFL,2,0,1,0,0,0
1902,Alfonso Smith\SmitAl22,2014,27,,SFO,NFL,6,0,1,0,0,0
1903,Brad Smith\SmitBr01,2014,31,4-103,PHI,NFL,13,0,1,0,0,0
1904,D.J. Smith\SmitD.00,2014,25,6-186,2TM,NFL,1,0,1,0,0,0
1905,Jacques Smith\SmitJa03,2014,23,,ATL,NFL,1,0,1,0,0,0
1906,Jerome Smith\SmitJe02,2014,23,,ATL,NFL,1,0,1,0,0,0
1907,Lee Smith\SmitLe00,2014,27,5-159,BUF,NFL,14,10,1,0,0,0
1908,Marcus Smith\SmitMa03,2014,22,1-26,PHI,NFL,8,0,1,0,0,0
1909,Rodney Smith\SmitRo05,2014,24,,2TM,NFL,4,0,1,0,0,0
1910,Wade Smith\SmitWa21,2014,33,3-78,PHI,NFL,5,0,1,0,0,0
1911,Matt Spaeth\SpaeMa00,2014,31,3-77,PIT,NFL,15,8,1,0,0,0
1912,Micheal Spurlock\SpurMi00,2014,31,,CHI,NFL,1,0,1,0,0,0
1913,Justin Staples\StapJu00,2014,25,,TEN,NFL,6,0,1,0,0,0
1914,Craig Stevens\StevCr00,2014,30,3-85,TEN,NFL,5,4,1,0,0,0
1915,Jeremy Stewart\StewJe00,2014,25,,DEN,NFL,6,0,1,0,0,0
1916,Luke Stocker\StocLu00,2014,26,4-104,TAM,NFL,13,7,1,0,0,0
1917,Devin Street\StreDe00,2014,23,5-146,DAL,NFL,16,0,1,0,0,0
1918,Tommy Streeter\StreTo00,2014,25,6-198,JAX,NFL,2,0,1,0,0,0
1919,Frank Summers\SummFr00,2014,29,5-169,BUF,NFL,10,6,1,0,0,0
1920,Vinnie Sunseri\SunsVi00,2014,23,5-167,NOR,NFL,9,0,1,0,0,0
1921,Phillip Supernaw\SupePh00,2014,24,,2TM,NFL,8,1,1,0,0,0
1922,Will Ta'ufo'ou\TaufWi00,2014,28,,JAX,NFL,16,4,1,0,0,0
1923,Julian Talley\TallJu00,2014,25,,NYG,NFL,2,0,1,0,0,0
1924,Phillip Tanner\TannPh00,2014,26,,2TM,NFL,2,0,1,0,0,0
1925,Ryan Taylor\TaylRy00,2014,27,7-218,3TM,NFL,14,0,1,0,0,0
1926,Tyrod Taylor\TaylTy00,2014,25,6-180,BAL,NFL,1,0,1,0,0,0
1927,Steven Terrell\TerrSt00,2014,24,,SEA,NFL,4,0,1,0,0,0
1928,Chase Thomas\ThomCh04,2014,25,,SFO,NFL,5,0,1,0,0,0
1929,Jemea Thomas\ThomJe03,2014,24,6-206,2TM,NFL,2,0,1,0,0,0
1930,Josh Thomas\ThomJo01,2014,25,5-143,3TM,NFL,5,0,1,0,0,0
1931,Logan Thomas\ThomLo00,2014,23,4-120,ARI,NFL,2,0,1,0,0,0
1932,Chris Thompson\ThomCh03,2014,24,5-154,WAS,NFL,2,0,1,0,0,0
1933,Deonte Thompson\ThomDe04,2014,25,,2TM,NFL,1,0,1,0,0,0
1934,Jordan Thompson\ThomJo03,2014,25,,DET,NFL,2,0,1,0,0,0
1935,Peyton Thompson\ThomPe00,2014,24,,JAX,NFL,2,0,1,0,0,0
1936,Taylor Thompson\ThomTa00,2014,25,5-145,TEN,NFL,3,1,1,0,0,0
1937,Walter Thurmond\ThurWa99,2014,27,4-111,NYG,NFL,2,1,1,0,0,0
1938,Andrew Tiller\TillAn01,2014,25,6-179,SFO,NFL,1,0,1,0,0,0
1939,Fitzgerald Toussaint\TousFi00,2014,24,,BAL,NFL,4,0,1,0,0,0
1940,Justin Trattou\TratJu00,2014,26,,MIN,NFL,4,0,1,0,0,0
1941,Will Tukuafu\TukuWi00,2014,30,,SEA,NFL,9,2,1,0,0,0
1942,Billy Turner\TurnBi00,2014,23,3-67,MIA,NFL,2,0,1,0,0,0
1943,George Uko\UkoxGe00,2014,22,,TAM,NFL,1,0,1,0,0,0
1944,Julian Vandervelde\VandJu00,2014,27,5-161,PHI,NFL,1,0,1,0,0,0
1945,Raymond Ventrone\VentRa20,2014,32,,SFO,NFL,8,0,1,0,0,0
1946,Ross Ventrone\VentRo00,2014,28,,PIT,NFL,9,0,1,0,0,0
1947,Lawrence Virgil\VirgLa00,2014,23,,NOR,NFL,1,0,1,0,0,0
1948,Anthony Walters\WaltAn01,2014,26,,CHI,NFL,4,0,1,0,0,0
1949,Jimmie Ward\WardJi01,2014,23,1-30,SFO,NFL,8,0,1,0,0,0
1950,Corey Washington\WashCo01,2014,23,,NYG,NFL,14,0,1,0,0,0
1951,Jaylen Watkins\WatkJa01,2014,23,4-101,PHI,NFL,4,0,1,0,0,0
1952,Brandon Watts\WattBr00,2014,23,7-223,MIN,NFL,2,0,1,0,0,0
