Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1401,Quinton Patton\PattQu00,2013,23,4-128,SFO,NFL,6,0,1,0,0,1
1402,David Paulson\PaulDa01,2013,24,7-240,PIT,NFL,16,4,1,0,0,1
1403,Isaiah Pead\PeadIs00,2013,24,2-50,STL,NFL,10,0,1,0,0,1
1404,Jason Pinkston\PinkJa00,2013,26,5-150,CLE,NFL,3,2,1,0,0,1
1405,Dennis Pitta\PittDe00,2013,28,4-114,BAL,NFL,4,1,1,0,0,1
1406,Eddie Pleasant\PleaEd00,2013,25,,HOU,NFL,16,1,1,0,0,1
1407,Chris Polk\PolkCh00,2013,24,,PHI,NFL,15,0,1,0,0,1
1408,DeVier Posey\PoseDe00,2013,23,3-68,HOU,NFL,14,0,1,0,0,1
1409,Julian Posey\PoseJu00,2013,25,,CLE,NFL,5,1,1,0,0,1
1410,Nate Potter\PottNa00,2013,25,7-221,ARI,NFL,13,0,1,0,0,1
1411,Jerrell Powe\PoweJe00,2013,26,6-199,KAN,NFL,2,1,1,0,0,1
1412,Shawn Powell\PoweSh00,2013,25,,2TM,NFL,7,0,1,0,0,1
1413,Shaun Prater\PratSh00,2013,24,5-156,2TM,NFL,9,3,1,0,0,1
1414,Chris Prosinski\ProsCh00,2013,26,4-121,JAX,NFL,16,1,1,0,0,1
1415,Tanner Purdum\PurdTa00,2013,27,,NYJ,NFL,16,0,1,0,0,1
1416,Bacarri Rambo\RambBa00,2013,23,6-191,WAS,NFL,11,3,1,0,0,1
1417,Mistral Raymond\RaymMi00,2013,26,6-170,MIN,NFL,12,2,1,0,0,1
1418,Kevin Reddick\ReddKe00,2013,24,,NOR,NFL,16,0,1,0,0,1
1419,Jah Reid\ReidJa00,2013,25,3-85,BAL,NFL,10,0,1,0,0,1
1420,LaRoy Reynolds\ReynLa00,2013,23,,JAX,NFL,12,0,1,0,0,1
1421,Dunta Robinson\RobiDu20,2013,31,1-10,KAN,NFL,8,2,1,0,0,1
1422,Ryan Robinson\RobiRy01,2013,23,,OAK,NFL,11,0,1,0,0,1
1423,Trent Robinson\RobiTr02,2013,23,6-180,WAS,NFL,11,0,1,0,0,1
1424,Trevor Robinson\RobiTr01,2013,23,,CIN,NFL,6,0,1,0,0,1
1425,Saverio Rocca\RoccSa20,2013,40,,WAS,NFL,16,0,1,0,0,1
1426,Aaron Ross\RossAa99,2013,31,1-20,NYG,NFL,4,2,1,0,0,1
1427,Jon Ryan\RyanJo21,2013,32,,SEA,NFL,16,0,1,0,0,1
1428,Greg Salas\SalaGr00,2013,25,4-112,NYJ,NFL,8,0,1,0,0,1
