Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
801,Troy Hill\HillTr01,2018,27,,LAR,NFL,16,7,1,0,0,3
802,D.J. Humphries\HumpD.00,2018,25,1-24,ARI,NFL,9,9,1,0,0,3
803,Allen Hurns\HurnAl01,2018,27,,DAL,NFL,16,7,1,0,0,3
804,Carlos Hyde\HydeCa00,2018,28,2-57,2TM,NFL,14,7,1,0,0,3
805,Dontrelle Inman\InmaDo00,2018,29,,IND,NFL,9,4,1,0,0,3
806,Mike Iupati\IupaMi20,2018,31,1-17,ARI,NFL,10,10,1,0,0,3
807,Chris Ivory\IvorCh00,2018,30,,BUF,NFL,13,1,1,0,0,3
808,J.C. Jackson\JackJ.00,2018,23,,NWE,NFL,13,5,1,0,0,3
809,Justin Jackson\JackJu01,2018,23,7-251,LAC,NFL,13,1,1,0,0,3
810,Jesse James\JameJe00,2018,24,5-160,PIT,NFL,16,7,1,0,0,3
811,Sebastian Janikowski\janikseb01,2018,40,1-17,SEA,NFL,16,0,1,0,0,3
812,Blake Jarwin\JarwBl00,2018,24,,DAL,NFL,16,4,1,0,0,3
813,Tom Johnson\JohnTo01,2018,34,,2TM,NFL,14,1,1,0,0,3
814,Cameron Johnston\JohnCa02,2018,26,,PHI,NFL,16,0,1,0,0,3
815,Deion Jones\JoneDe01,2018,24,2-52,ATL,NFL,6,6,1,0,0,3
816,Jonathan Jones\JoneJo03,2018,25,,NWE,NFL,16,5,1,0,0,3
817,Dion Jordan\JordDi00,2018,28,1-3,SEA,NFL,12,3,1,0,0,3
818,Karl Joseph\JoseKa00,2018,25,1-14,OAK,NFL,13,8,1,0,0,3
819,Kyle Juszczyk\JuszKy00,2018,27,4-130,SFO,NFL,16,14,1,1,0,3
820,Jermaine Kearse\KearJe01,2018,28,,NYJ,NFL,14,9,1,0,0,3
821,Brett Kern\KernBr20,2018,32,,TEN,NFL,16,0,1,1,0,3
822,Dre Kirkpatrick\KirkDr00,2018,29,1-17,CIN,NFL,13,13,1,0,0,3
823,Sam Koch\KochSa20,2018,36,6-203,BAL,NFL,16,0,1,0,0,3
824,Casey Kreiter\KreiCa00,2018,28,,DEN,NFL,16,0,1,1,0,3
825,Josh Lambo\LambJo00,2018,28,,JAX,NFL,13,0,1,0,0,3
826,Tyler Lancaster\LancTy00,2018,24,,GNB,NFL,12,5,1,0,0,3
827,Harold Landry\LandHa00,2018,22,2-41,TEN,NFL,15,3,1,0,0,3
828,T.J. Lang\LangT.20,2018,31,4-109,DET,NFL,6,6,1,0,0,3
829,Tyler Larsen\LarsTy00,2018,27,,CAR,NFL,16,3,1,0,0,3
830,Sean Lee\LeexSe99,2018,32,2-55,DAL,NFL,7,5,1,0,0,3
831,Tyquan Lewis\LewiTy00,2018,23,2-64,IND,NFL,8,6,1,0,0,3
832,Brandon Linder\LindBr00,2018,26,3-93,JAX,NFL,9,9,1,0,0,3
833,Matt Longacre\LongMa00,2018,27,,LAR,NFL,13,7,1,0,0,3
834,Aaron Lynch\LyncAa00,2018,25,5-150,CHI,NFL,13,3,1,0,0,3
835,Marshawn Lynch\LyncMa00,2018,32,1-12,OAK,NFL,6,6,1,0,0,3
836,Brett Maher\MaheBr01,2018,29,,DAL,NFL,16,0,1,0,0,3
837,Greg Mancz\MancGr00,2018,26,,HOU,NFL,16,4,1,0,0,3
838,Cassius Marsh\MarsCa00,2018,26,4-108,SFO,NFL,16,3,1,0,0,3
839,Brandon Marshall\MarsBr01,2018,29,5-142,DEN,NFL,11,7,1,0,0,3
840,Josh Mauro\MaurJo00,2018,27,,NYG,NFL,12,4,1,0,0,3
841,Elijah McGuire\McGuEl00,2018,24,6-188,NYJ,NFL,8,3,1,0,0,3
842,Brandon McManus\McMaBr01,2018,27,,DEN,NFL,16,0,1,0,0,3
843,Rashaan Melvin\MelvRa00,2018,29,,OAK,NFL,14,7,1,0,0,3
844,Jalen Mills\MillJa02,2018,24,7-233,PHI,NFL,8,8,1,0,0,3
845,Terrance Mitchell\MitcTe00,2018,26,7-254,CLE,NFL,8,7,1,0,0,3
846,Ty Montgomery\MontTy01,2018,25,3-94,2TM,NFL,13,0,1,0,0,3
847,Alfred Morris\MorrAl00,2018,30,6-173,SFO,NFL,12,1,1,0,0,3
848,Nicholas Morrow\MorrNi00,2018,23,,OAK,NFL,16,5,1,0,0,3
849,Thomas Morstead\MorsTh00,2018,32,5-164,NOR,NFL,16,0,1,0,0,3
850,Al-Quadin Muhammad\MuhaAl00,2018,23,6-196,IND,NFL,15,4,1,0,0,3
851,Don Muhlbach\MuhlDo20,2018,37,,DET,NFL,16,0,1,1,0,3
852,Captain Munnerlyn\MunnCa99,2018,30,7-216,CAR,NFL,16,5,1,0,0,3
853,Eric Murray\MurrEr00,2018,24,4-106,KAN,NFL,15,9,1,0,0,3
854,Reggie Nelson\NelsRe99,2018,35,1-21,OAK,NFL,11,7,1,0,0,3
855,Montae Nicholson\NichMo00,2018,23,4-123,WAS,NFL,14,7,1,0,0,3
856,Hardy Nickerson\NickHa02,2018,24,,CIN,NFL,16,7,1,0,0,3
857,Andrew Norwell\NorwAn01,2018,27,,JAX,NFL,11,11,1,0,0,3
858,Ty Nsekhe\NsekTy00,2018,33,,WAS,NFL,14,5,1,0,0,3
859,Uchenna Nwosu\NwosUc00,2018,22,2-48,LAC,NFL,16,3,1,0,0,3
860,Greg Olsen\OlseGr00,2018,33,1-31,CAR,NFL,9,9,1,0,0,3
861,David Onyemata\OnyeDa00,2018,26,4-120,NOR,NFL,16,4,1,0,0,3
862,Brock Osweiler\OsweBr00,2018,28,2-57,MIA,NFL,7,5,1,0,0,3
863,Zach Pascal\PascZa00,2018,24,,IND,NFL,16,4,1,0,0,3
864,Dante Pettis\PettDa00,2018,23,2-44,SFO,NFL,12,7,1,0,0,3
865,Michael Pierce\PierMi00,2018,26,,BAL,NFL,14,2,1,0,0,3
866,Bilal Powell\PoweBi00,2018,30,4-126,NYJ,NFL,7,7,1,0,0,3
