Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
701,Wendell Smallwood\SmalWe00,2018,24,5-153,PHI,NFL,16,6,1,0,0,4
702,Kenny Stills\StilKe00,2018,26,5-144,MIA,NFL,15,15,1,0,0,4
703,Travis Swanson\SwanTr00,2018,27,3-76,MIA,NFL,12,11,1,0,0,4
704,Taywan Taylor\TaylTa00,2018,23,3-72,TEN,NFL,13,5,1,0,0,4
705,Tedric Thompson\ThomTe00,2018,23,4-111,SEA,NFL,14,10,1,0,0,4
706,Desmond Trufant\TrufDe00,2018,28,1-22,ATL,NFL,16,16,1,0,0,4
707,Justin Tucker\TuckJu00,2018,29,,BAL,NFL,16,0,1,0,1,4
708,C.J. Uzomah\UzomC.00,2018,25,5-157,CIN,NFL,16,15,1,0,0,4
709,Marquez Valdes-Scantling\ValdMa00,2018,24,5-174,GNB,NFL,16,10,1,0,0,4
710,Vita Vea\VeaxVi00,2018,23,1-12,TAM,NFL,13,8,1,0,0,4
711,Nick Vigil\VigiNi00,2018,25,3-87,CIN,NFL,11,10,1,0,0,4
712,Spencer Ware\WareSp00,2018,27,6-194,KAN,NFL,13,2,1,0,0,4
713,B.W. Webb\WebbBW00,2018,28,4-114,NYG,NFL,16,13,1,0,0,4
714,Connor Williams\WillCo00,2018,21,2-50,DAL,NFL,13,10,1,0,0,4
715,Damien Williams\WillDa05,2018,26,,KAN,NFL,16,3,1,0,0,4
716,Jamaal Williams\WillJa06,2018,23,4-134,GNB,NFL,16,8,1,0,0,4
717,K'Waun Williams\WillKW00,2018,27,,SFO,NFL,14,11,1,0,0,4
718,Damien Wilson\WilsDa02,2018,25,4-127,DAL,NFL,16,7,1,0,0,4
719,Deatrich Wise\WiseDe00,2018,24,4-131,NWE,NFL,16,5,1,0,0,4
720,Stefen Wisniewski\WisnSt01,2018,29,2-48,PHI,NFL,16,7,1,0,0,4
721,Ahkello Witherspoon\WithAh00,2018,23,3-66,SFO,NFL,14,12,1,0,0,4
722,Al Woods\WoodAl99,2018,31,4-123,IND,NFL,14,8,1,0,0,4
723,Chris Wormley\WormCh00,2018,25,3-74,BAL,NFL,16,6,1,0,0,4
724,Jarius Wright\WrigJa02,2018,29,4-118,CAR,NFL,16,6,1,0,0,4
725,Kenny Young\YounKe03,2018,24,4-122,BAL,NFL,16,3,1,0,0,4
726,Josh Adams\AdamJo03,2018,22,,PHI,NFL,14,5,1,0,0,3
727,Kwon Alexander\AlexKw00,2018,24,4-124,TAM,NFL,6,6,1,0,0,3
728,Mackensie Alexander\AlexMa01,2018,25,2-54,MIN,NFL,15,6,1,0,0,3
729,Jeff Allen\AlleJe01,2018,28,2-44,KAN,NFL,10,4,1,0,0,3
730,C.J. Anderson\AndeC.00,2018,27,,2TM,NFL,11,3,1,0,0,3
731,Michael Badgley\BadgMi00,2018,23,,LAC,NFL,10,0,1,0,0,3
732,Derek Barnett\BarnDe01,2018,22,1-14,PHI,NFL,6,6,1,0,0,3
733,Zane Beadles\BeadZa20,2018,32,2-45,ATL,NFL,9,5,1,0,0,3
734,C.J. Beathard\BeatC.00,2018,25,3-104,SFO,NFL,6,5,1,0,0,3
735,Vonn Bell\BellVo00,2018,24,2-61,NOR,NFL,16,8,1,0,0,3
736,Bene Benwikere\BenwBe00,2018,27,5-148,2TM,NFL,15,8,1,0,0,3
737,Giovani Bernard\BernGi00,2018,27,2-37,CIN,NFL,12,4,1,0,0,3
738,LeGarrette Blount\BlouLe00,2018,32,,DET,NFL,16,8,1,0,0,3
739,Briean Boddy-Calhoun\BoddBr01,2018,25,,CLE,NFL,16,8,1,0,0,3
740,Russell Bodine\BodiRu00,2018,26,4-111,BUF,NFL,10,10,1,0,0,3
741,Devontae Booker\BookDe00,2018,26,4-136,DEN,NFL,16,0,1,0,0,3
742,Bashaud Breeland\BreeBa00,2018,26,4-102,GNB,NFL,7,5,1,0,0,3
743,Preston Brown\BrowPr00,2018,26,3-73,CIN,NFL,7,7,1,0,0,3
744,Randy Bullock\BullRa00,2018,29,5-161,CIN,NFL,16,0,1,0,0,3
745,Oren Burks\BurkOr00,2018,23,3-88,GNB,NFL,14,4,1,0,0,3
746,Artie Burns\BurnAr00,2018,23,1-25,PIT,NFL,16,6,1,0,0,3
747,Rafael Bush\BushRa00,2018,31,,BUF,NFL,15,7,1,0,0,3
748,Austin Calitro\CaliAu00,2018,24,,SEA,NFL,16,5,1,0,0,3
749,James Carpenter\CarpJa00,2018,29,1-25,NYJ,NFL,10,10,1,0,0,3
750,Corey Clement\ClemCo00,2018,24,,PHI,NFL,11,0,1,0,0,3
751,Randall Cobb\CobbRa00,2018,28,2-64,GNB,NFL,9,6,1,0,0,3
752,Keelan Cole\ColeKe00,2018,25,,JAX,NFL,16,11,1,0,0,3
753,Kurt Coleman\ColeKu99,2018,30,7-244,NOR,NFL,16,9,1,0,0,3
754,Alex Collins\CollAl00,2018,24,5-171,BAL,NFL,10,10,1,0,0,3
755,Kamalei Correa\CorrKa00,2018,24,2-42,TEN,NFL,13,4,1,0,0,3
756,Mason Crosby\CrosMa20,2018,34,6-193,GNB,NFL,16,0,1,0,0,3
757,Jamison Crowder\CrowJa00,2018,25,4-105,WAS,NFL,9,7,1,0,0,3
758,Vinny Curry\CurrVi00,2018,30,2-59,TAM,NFL,12,7,1,0,0,3
759,Ronald Darby\DarbRo00,2018,24,2-50,PHI,NFL,9,9,1,0,0,3
760,Michael Davis\DaviMi03,2018,23,,LAC,NFL,16,9,1,0,0,3
761,Tae Davis\DaviTa00,2018,22,,NYG,NFL,14,4,1,0,0,3
762,Vernon Davis\DaviVe00,2018,34,1-6,WAS,NFL,14,8,1,0,0,3
763,Darqueze Dennard\DennDa00,2018,27,1-24,CIN,NFL,13,9,1,0,0,3
764,Michael Dickson\DickMi00,2018,22,5-149,SEA,NFL,16,0,1,1,1,3
765,Phillip Dorsett\DorsPh00,2018,25,1-29,NWE,NFL,16,2,1,0,0,3
766,Vlad Ducasse\DucaVl20,2018,31,2-61,BUF,NFL,10,9,1,0,0,3
767,Quinton Dunbar\DunbQu00,2018,26,,WAS,NFL,7,6,1,0,0,3
768,Laurent Duvernay-Tardif\DuveLa00,2018,27,6-200,KAN,NFL,5,5,1,0,0,3
769,Lac Edwards\EdwaLa01,2018,26,7-235,NYJ,NFL,16,0,1,0,0,3
770,Jake Elliott\ElliJa03,2018,23,5-153,PHI,NFL,16,0,1,0,0,3
771,Jordan Evans\EvanJo01,2018,23,6-193,CIN,NFL,14,5,1,0,0,3
772,Gerald Everett\EverGe00,2018,24,2-44,LAR,NFL,16,0,1,0,0,3
773,Antone Exum\ExumAn00,2018,27,6-182,SFO,NFL,15,7,1,0,0,3
774,L.J. Fort\FortL.00,2018,28,,PIT,NFL,15,2,1,0,0,3
775,Reuben Foster\FostRe00,2018,24,1-31,SFO,NFL,6,6,1,0,0,3
776,Leonard Fournette\FourLe00,2018,23,1-4,JAX,NFL,8,8,1,0,0,3
777,Royce Freeman\FreeRo00,2018,22,3-71,DEN,NFL,14,8,1,0,0,3
778,Graham Gano\GanoGr44,2018,31,,CAR,NFL,12,0,1,0,0,3
779,Ben Garland\GarlBe00,2018,30,,ATL,NFL,14,4,1,0,0,3
780,Antonio Gates\GateAn00,2018,38,,LAC,NFL,16,1,1,0,0,3
781,Marcus Gilbert\GilbMa00,2018,30,2-63,PIT,NFL,5,5,1,0,0,3
782,Ted Ginn\GinnTe00,2018,33,1-9,NOR,NFL,5,3,1,0,0,3
783,Dallas Goedert\GoedDa00,2018,23,2-49,PHI,NFL,16,8,1,0,0,3
784,Marquise Goodwin\GoodMa00,2018,28,3-78,SFO,NFL,11,8,1,0,0,3
785,Stephen Gostkowski\GostSt20,2018,34,4-118,NWE,NFL,16,0,1,0,0,3
786,Ryan Grant\GranRy01,2018,28,5-142,IND,NFL,14,10,1,0,0,3
787,Randy Gregory\GregRa00,2018,26,2-60,DAL,NFL,14,1,1,0,0,3
788,Ryan Griffin\GrifRy00,2018,28,6-201,HOU,NFL,14,11,1,0,0,3
789,Joe Haeg\HaegJo00,2018,25,5-155,IND,NFL,8,6,1,0,0,3
790,Nate Hairston\HairNa00,2018,24,5-158,IND,NFL,13,7,1,0,0,3
791,Grant Haley\HaleGr00,2018,22,,NYG,NFL,10,9,1,0,0,3
792,P.J. Hall\HallP.00,2018,23,2-57,OAK,NFL,14,6,1,0,0,3
793,Shaun Dion Hamilton\DionSh00,2018,23,6-197,WAS,NFL,16,4,1,0,0,3
794,Duron Harmon\HarmDu00,2018,27,3-91,NWE,NFL,16,6,1,0,0,3
795,Jonotthan Harrison\HarrJo03,2018,27,,NYJ,NFL,16,8,1,0,0,3
796,Stephen Hauschka\HausSt00,2018,33,,BUF,NFL,16,0,1,0,0,3
797,D.J. Hayden\HaydDJ00,2018,28,1-12,JAX,NFL,10,6,1,0,0,3
798,Johnny Hekker\HekkJo00,2018,28,,LAR,NFL,16,0,1,0,0,3
799,Neville Hewitt\HewiNe00,2018,25,,NYJ,NFL,16,4,1,0,0,3
800,Tyler Higbee\HigbTy00,2018,25,4-110,LAR,NFL,16,16,1,0,0,3
