Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1201,Marquice Cole\ColeMa01,2012,29,,NWE,NFL,14,1,1,0,0,1
1202,Jed Collins\CollJe01,2012,26,,NOR,NFL,15,7,1,0,0,1
1203,Nate Collins\CollNa20,2012,25,,CHI,NFL,9,0,1,0,0,1
1204,Jon Condo\CondJo20,2012,31,,OAK,NFL,16,0,1,0,0,1
1205,Sean Considine\ConsSe20,2012,30,4-102,BAL,NFL,16,0,1,0,0,1
1206,Kyle Cook\CookKy20,2012,29,,CIN,NFL,4,2,1,0,0,1
1207,Josh Cooper\CoopJo00,2012,23,,CLE,NFL,6,0,1,0,0,1
1208,Morgan Cox\CoxxMo00,2012,26,,BAL,NFL,16,0,1,0,0,1
1209,Perrish Cox\CoxxPe99,2012,25,5-137,SFO,NFL,16,0,1,0,0,1
1210,Richard Crawford\CrawRi00,2012,22,7-213,WAS,NFL,10,0,1,0,0,1
1211,Tyrone Crawford\CrawTy00,2012,23,3-81,DAL,NFL,16,0,1,0,0,1
1212,Josh Cribbs\CribJo01,2012,29,,CLE,NFL,16,2,1,1,0,1
1213,Juron Criner\CrinJu00,2012,23,5-168,OAK,NFL,12,0,1,0,0,1
1214,Vinny Curry\CurrVi00,2012,24,2-59,PHI,NFL,6,0,1,0,0,1
1215,Jacob Cutrera\CutrJa00,2012,24,,TAM,NFL,8,0,1,0,0,1
1216,Travis Daniels\DaniTr20,2012,30,4-104,KAN,NFL,15,0,1,0,0,1
1217,C.J. Davis\DaviC.20,2012,25,,DEN,NFL,7,0,1,0,0,1
1218,Leonard Davis\DaviLe21,2012,34,1-2,SFO,NFL,16,0,1,0,0,1
1219,Larry Dean\DeanLa00,2012,24,,MIN,NFL,16,0,1,0,0,1
1220,David DeCastro\DeCaDa00,2012,22,1-24,PIT,NFL,4,3,1,0,0,1
1221,Quintin Demps\DempQu99,2012,27,4-117,HOU,NFL,12,0,1,0,0,1
1222,Zak DeOssie\DeOsZa99,2012,28,4-116,NYG,NFL,16,0,1,0,0,1
1223,Kyle DeVan\DeVaKy00,2012,27,,TEN,NFL,4,1,1,0,0,1
1224,Dorin Dickerson\DickDo00,2012,24,7-227,BUF,NFL,12,0,1,0,0,1
1225,Zach Diles\DileZa99,2012,27,7-218,TEN,NFL,6,1,1,0,0,1
1226,Anthony Dixon\DixoAn00,2012,25,6-173,SFO,NFL,16,0,1,0,0,1
1227,James Dockery\DockJa00,2012,24,,CAR,NFL,7,2,1,0,0,1
1228,Jon Dorenbos\DoreJo20,2012,32,,PHI,NFL,16,0,1,0,0,1
1229,Glenn Dorsey\DorsGl99,2012,27,1-5,KAN,NFL,4,4,1,0,0,1
1230,Tandon Doss\DossTa00,2012,23,4-123,BAL,NFL,14,0,1,0,0,1
1231,Early Doucet\DoucEa00,2012,27,3-81,ARI,NFL,12,3,1,0,0,1
1232,Marcus Dowtin\DowtMa00,2012,23,,2TM,NFL,5,2,1,0,0,1
