Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1101,Mychal Rivera\RiveMy00,2016,26,6-184,OAK,NFL,13,2,1,0,0,2
1102,Nickell Robey-Coleman\RobeNi00,2016,24,,BUF,NFL,16,3,1,0,0,2
1103,Patrick Robinson\RobiPa99,2016,29,1-32,IND,NFL,7,6,1,0,0,2
1104,Frostee Rucker\RuckFr99,2016,33,3-91,ARI,NFL,13,1,1,0,0,2
1105,Jon Ryan\RyanJo21,2016,35,,SEA,NFL,16,0,1,0,0,2
1106,Ty Sambrailo\SambTy00,2016,24,2-59,DEN,NFL,10,4,1,0,0,2
1107,Joe Schobert\SchoJo00,2016,23,4-99,CLE,NFL,16,4,1,0,0,2
1108,Jake Schum\SchuJa00,2016,27,,GNB,NFL,16,0,1,0,0,2
1109,Brian Schwenke\SchwBr00,2016,25,4-107,TEN,NFL,16,3,1,0,0,2
1110,Chris Scott\ScotCh23,2016,29,5-151,CAR,NFL,12,4,1,0,0,2
1111,Coty Sensabaugh\SensCo00,2016,28,4-115,2TM,NFL,13,2,1,0,0,2
1112,Isaac Seumalo\SeumIs00,2016,23,3-79,PHI,NFL,9,4,1,0,0,2
1113,Tyler Shatley\ShatTy00,2016,25,,JAX,NFL,16,4,1,0,0,2
1114,Derrick Shelby\ShelDe00,2016,27,,ATL,NFL,6,4,1,0,0,2
1115,Brandon Shell\ShelBr00,2016,24,5-158,NYJ,NFL,8,3,1,0,0,2
1116,Justin Simmons\SimmJu00,2016,23,3-98,DEN,NFL,13,3,1,0,0,2
1117,Deon Simon\SimoDe00,2016,26,7-223,NYJ,NFL,16,1,1,0,0,2
1118,Charles Sims\SimsCh00,2016,26,3-69,TAM,NFL,7,2,1,0,0,2
1119,Dion Sims\SimsDi00,2016,25,4-106,MIA,NFL,14,11,1,0,0,2
1120,LeShaun Sims\SimsLe00,2016,23,5-157,TEN,NFL,13,2,1,0,0,2
1121,Pat Sims\SimsPa99,2016,31,3-77,CIN,NFL,16,0,1,0,0,2
1122,Dan Skuta\SkutDa00,2016,30,,JAX,NFL,13,2,1,0,0,2
1123,Andre Smith\SmitAn23,2016,29,1-6,MIN,NFL,4,4,1,0,0,2
1124,Torrey Smith\SmitTo02,2016,27,2-58,SFO,NFL,12,12,1,0,0,2
1125,Martrell Spaight\SpaiMa00,2016,23,5-141,WAS,NFL,14,1,1,0,0,2
1126,James Starks\StarJa00,2016,30,6-193,GNB,NFL,9,4,1,0,0,2
1127,John Sullivan\SullJo24,2016,31,6-187,WAS,NFL,13,1,1,0,0,2
1128,Jacob Tamme\TammJa00,2016,31,4-127,ATL,NFL,8,5,1,0,0,2
1129,Darryl Tapp\TappDa20,2016,32,2-63,NOR,NFL,16,2,1,0,0,2
1130,Brandon Tate\TateBr00,2016,29,3-83,BUF,NFL,15,1,1,0,0,2
1131,Jordan Taylor\TaylJo01,2016,24,,DEN,NFL,16,0,1,0,0,2
1132,Cam Thomas\ThomCa99,2016,30,5-146,LAR,NFL,16,2,1,0,0,2
1133,Julius Thomas\ThomJu00,2016,28,4-129,JAX,NFL,9,6,1,0,0,2
1134,Deonte Thompson\ThomDe04,2016,27,,CHI,NFL,16,6,1,0,0,2
1135,Cedric Thornton\ThorCe00,2016,28,,DAL,NFL,13,0,1,0,0,2
1136,John Timu\TimuJo00,2016,24,,CHI,NFL,11,4,1,0,0,2
1137,Greg Toler\ToleGr99,2016,31,4-131,WAS,NFL,16,2,1,0,0,2
1138,Brent Urban\UrbaBr00,2016,25,4-134,BAL,NFL,16,0,1,0,0,2
1139,John Urschel\UrscJo00,2016,25,5-175,BAL,NFL,13,3,1,0,0,2
1140,C.J. Uzomah\UzomC.00,2016,23,5-157,CIN,NFL,10,8,1,0,0,2
1141,Shane Vereen\VereSh00,2016,27,2-56,NYG,NFL,5,1,1,0,0,2
1142,Alterraun Verner\VernAl99,2016,28,4-104,TAM,NFL,16,3,1,0,0,2
1143,Jason Verrett\VerrJa00,2016,25,1-25,SDG,NFL,4,4,1,0,0,2
1144,Trevin Wade\WadeTr00,2016,27,7-245,NYG,NFL,16,2,1,0,0,2
1145,Bryan Walters\WaltBr00,2016,29,,JAX,NFL,10,3,1,0,0,2
1146,Leterrius Walton\WaltLe00,2016,24,6-199,PIT,NFL,10,4,1,0,0,2
1147,Cornelius Washington\WashCo00,2016,27,6-188,CHI,NFL,15,2,1,0,0,2
1148,Dwayne Washington\WashDw00,2016,22,7-236,DET,NFL,12,2,1,0,0,2
1149,Jaylen Watkins\WatkJa01,2016,25,4-101,PHI,NFL,16,4,1,0,0,2
1150,J.J. Watt\WattJ.00,2016,27,1-11,HOU,NFL,3,3,1,0,0,2
1151,Tress Way\WayxTr00,2016,26,,WAS,NFL,16,0,1,0,0,2
1152,J'Marcus Webb\WebbJM20,2016,28,7-218,SEA,NFL,9,3,1,0,0,2
1153,Philip Wheeler\WheePh99,2016,32,3-93,ATL,NFL,16,4,1,0,0,2
1154,Corey White\WhitCo01,2016,26,5-162,BUF,NFL,15,4,1,0,0,2
1155,Kyle Wilber\WilbKy00,2016,27,4-113,DAL,NFL,15,1,1,0,0,2
1156,J.J. Wilcox\WilcJ.00,2016,25,3-80,DAL,NFL,13,4,1,0,0,2
1157,Aaron Williams\WillAa00,2016,26,2-34,BUF,NFL,7,5,1,0,0,2
1158,Antwione Williams\WillAn01,2016,23,5-169,DET,NFL,14,3,1,0,0,2
1159,Brandon Williams\WillBr07,2016,24,3-92,ARI,NFL,13,3,1,0,0,2
1160,Marcus Williams\WillMa03,2016,25,,NYJ,NFL,13,4,1,0,0,2
1161,Trevor Williams\WillTr05,2016,23,,SDG,NFL,12,5,1,0,0,2
1162,Billy Winn\WinnBi00,2016,27,6-205,DEN,NFL,16,2,1,0,0,2
1163,Eric Winston\WinsEr20,2016,33,3-66,CIN,NFL,16,2,1,0,0,2
1164,Paul Worrilow\WorrPa00,2016,26,,ATL,NFL,12,1,1,0,0,2
1165,Ameer Abdullah\AbduAm00,2016,23,2-54,DET,NFL,2,2,1,0,0,1
1166,Oday Aboushi\AbouOd00,2016,25,5-141,HOU,NFL,4,3,1,0,0,1
1167,Kenneth Acker\AckeKe00,2016,24,6-180,KAN,NFL,9,1,1,0,0,1
1168,Jerell Adams\AdamJe01,2016,24,6-184,NYG,NFL,13,2,1,0,0,1
1169,Mike Adams\AdamMi02,2016,26,2-56,CHI,NFL,12,1,1,0,0,1
1170,Jude Adjei-Barimah\AdjeJu00,2016,24,,TAM,NFL,10,1,1,0,0,1
1171,Walt Aikens\AikeWa00,2016,25,4-125,MIA,NFL,15,0,1,0,0,1
1172,Dominique Alexander\AlexDo01,2016,21,,CLE,NFL,14,0,1,0,0,1
1173,Mackensie Alexander\AlexMa01,2016,23,2-54,MIN,NFL,13,0,1,0,0,1
