Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1001,Mark Herzlich\HerzMa00,2012,25,,NYG,NFL,16,2,1,0,0,2
1002,Devin Hester\HestDe99,2012,30,2-57,CHI,NFL,15,5,1,0,0,2
1003,Cameron Heyward\HeywCa01,2012,23,1-31,PIT,NFL,16,0,1,0,0,2
1004,Sammie Lee Hill\HillSa99,2012,26,4-115,DET,NFL,15,3,1,0,0,2
1005,Stephen Hill\HillSt00,2012,21,2-43,NYJ,NFL,11,8,1,0,0,2
1006,Peyton Hillis\HillPe00,2012,26,7-227,KAN,NFL,13,2,1,0,0,2
1007,Trindon Holliday\HollTr00,2012,26,6-197,2TM,NFL,15,0,1,0,0,2
1008,Vonnie Holliday\HollVo20,2012,37,1-19,ARI,NFL,16,1,1,0,0,2
1009,Santonio Holmes\HolmSa00,2012,28,1-25,NYJ,NFL,4,4,1,0,0,2
1010,Chris Hope\HopeCh21,2012,32,3-94,ATL,NFL,16,4,1,0,0,2
1011,Davon House\HousDa00,2012,23,4-131,GNB,NFL,9,5,1,0,0,2
1012,Wayne Hunter\HuntWa20,2012,31,3-73,STL,NFL,14,4,1,0,0,2
1013,Maurice Hurt\HurtMa00,2012,25,7-217,WAS,NFL,13,1,1,0,0,2
1014,James Ihedigbo\IhedJa00,2012,29,,BAL,NFL,16,3,1,0,0,2
1015,Melvin Ingram\IngrMe00,2012,23,1-18,SDG,NFL,16,2,1,0,0,2
1016,Ricky Jean-Francois\JeanRi99,2012,26,7-244,SFO,NFL,16,3,1,0,0,2
1017,Rashad Jennings\JennRa00,2012,27,7-250,JAX,NFL,10,6,1,0,0,2
1018,Mike Johnson\JohnMi23,2012,25,3-98,ATL,NFL,16,1,1,0,0,2
1019,Robert Johnson\JohnRo99,2012,25,5-148,TEN,NFL,12,3,1,0,0,2
1020,Trumaine Johnson\JohnTr05,2012,22,3-65,STL,NFL,16,3,1,0,0,2
1021,Edgar Jones\JoneEd22,2012,28,,KAN,NFL,16,0,1,0,0,2
1022,Jason Jones\JoneJa99,2012,26,2-54,SEA,NFL,12,0,1,0,0,2
1023,Marvin Jones\JoneMa02,2012,22,5-166,CIN,NFL,11,5,1,0,0,2
1024,Frank Kearse\KearFr00,2012,24,7-231,CAR,NFL,8,4,1,0,0,2
1025,Dustin Keller\KellDu00,2012,28,1-30,NYJ,NFL,8,5,1,0,0,2
1026,Chris Kelsay\KelsCh21,2012,33,2-48,BUF,NFL,9,4,1,0,0,2
1027,Chris Kluwe\KluwCh20,2012,31,,MIN,NFL,16,0,1,0,0,2
1028,Michael Koenen\koenemic01,2012,30,,TAM,NFL,16,0,1,0,0,2
1029,John Kuhn\KuhnJo00,2012,30,,GNB,NFL,14,3,1,0,0,2
1030,Jeremy Lane\LaneJe00,2012,22,6-172,SEA,NFL,13,3,1,0,0,2
1031,Ellis Lankster\LankEl99,2012,25,7-220,NYJ,NFL,15,1,1,0,0,2
1032,Vonta Leach\LeacVo00,2012,31,,BAL,NFL,16,13,1,1,1,2
1033,Pat Lee\LeexPa99,2012,28,2-60,2TM,NFL,15,7,1,0,0,2
1034,Joe Lefeged\LefeJo00,2012,24,,IND,NFL,16,4,1,0,0,2
1035,Doug Legursky\LeguDo00,2012,26,,PIT,NFL,16,3,1,0,0,2
1036,Jim Leonhard\LeonJi23,2012,30,,DEN,NFL,16,1,1,0,0,2
1037,Robert Malone\MaloRo00,2012,24,,NYJ,NFL,16,0,1,0,0,2
1038,Richard Marshall\MarsRi20,2012,28,2-58,MIA,NFL,4,4,1,0,0,2
1039,Mike Martin\MartMi01,2012,22,3-82,TEN,NFL,16,1,1,0,0,2
1040,Mohamed Massaquoi\MassMo00,2012,26,2-50,CLE,NFL,9,5,1,0,0,2
1041,Rashean Mathis\MathRa99,2012,32,2-39,JAX,NFL,12,4,1,0,0,2
1042,Kevin Matthews\MattKe20,2012,25,,TEN,NFL,14,2,1,0,0,2
1043,Joe Mays\MaysJo99,2012,27,6-200,DEN,NFL,6,4,1,0,0,2
1044,Taylor Mays\MaysTa99,2012,24,2-49,CIN,NFL,16,3,1,0,0,2
1045,Mat McBriar\McBrMa20,2012,33,,PHI,NFL,13,0,1,0,0,2
1046,Shea McClellin\McClSh00,2012,23,1-19,CHI,NFL,14,0,1,0,0,2
1047,Clinton McDonald\McDoCl99,2012,25,7-249,SEA,NFL,14,0,1,0,0,2
1048,Nick McDonald\McDoNi00,2012,25,,NWE,NFL,12,1,1,0,0,2
1049,Joe McKnight\McKnJo00,2012,24,4-112,NYJ,NFL,15,0,1,0,0,2
1050,Steve McLendon\McLeSt00,2012,26,,PIT,NFL,16,0,1,0,0,2
1051,Robert Meachem\MeacRo00,2012,28,1-27,SDG,NFL,15,3,1,0,0,2
1052,Rashard Mendenhall\MendRa00,2012,25,1-23,PIT,NFL,6,4,1,0,0,2
1053,Lamar Miller\MillLa01,2012,21,4-97,MIA,NFL,13,1,1,0,0,2
1054,Arthur Moats\MoatAr00,2012,24,6-178,BUF,NFL,14,4,1,0,0,2
1055,D.J. Moore\MoorDJ99,2012,25,4-119,CHI,NFL,13,2,1,0,0,2
1056,Brian Moorman\MoorBr24,2012,36,,2TM,NFL,15,0,1,0,0,2
1057,Mike Morgan\MorgMi00,2012,24,,SEA,NFL,16,1,1,0,0,2
1058,Mike Neal\NealMi99,2012,25,2-56,GNB,NFL,11,1,1,0,0,2
1059,Drake Nevis\NeviDr00,2012,23,3-87,IND,NFL,9,3,1,0,0,2
1060,Mike Nugent\nugenmik01,2012,30,2-47,CIN,NFL,12,0,1,0,0,2
1061,Chris Ogbonnaya\OgboCh00,2012,26,7-211,CLE,NFL,15,1,1,0,0,2
1062,Rich Ohrnberger\OhrnRi20,2012,26,4-123,ARI,NFL,13,4,1,0,0,2
1063,Quinn Ojinnaka\OjinQu20,2012,28,5-139,STL,NFL,6,5,1,0,0,2
1064,Seth Olsen\OlseSe20,2012,27,4-132,IND,NFL,5,4,1,0,0,2
1065,Frank Omiyale\OmiyFr20,2012,30,5-163,SEA,NFL,16,1,1,0,0,2
1066,Montell Owens\OwenMo01,2012,28,,JAX,NFL,13,4,1,0,0,2
1067,Ashlee Palmer\PalmAs99,2012,26,,DET,NFL,16,2,1,0,0,2
1068,Jermey Parnell\ParnJe00,2012,26,,DAL,NFL,16,1,1,0,0,2
1069,Alex Parsons\ParsAl00,2012,25,,OAK,NFL,16,1,1,0,0,2
1070,Niles Paul\PaulNi00,2012,23,5-155,WAS,NFL,16,4,1,0,0,2
1071,Spencer Paysinger\PaysSp00,2012,24,,NYG,NFL,16,3,1,0,0,2
1072,Nick Perry\PerrNi00,2012,22,1-28,GNB,NFL,6,5,1,0,0,2
1073,Mike Peterson\PeteMi20,2012,36,2-36,ATL,NFL,16,3,1,0,0,2
