Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
601,T.J. Carrie\CarrTr00,2018,28,7-219,CLE,NFL,16,8,1,0,0,4
602,Taco Charlton\CharTa00,2018,24,1-28,DAL,NFL,11,7,1,0,0,4
603,Barry Church\ChurBa99,2018,30,,JAX,NFL,11,11,1,0,0,4
604,Mason Cole\ColeMa02,2018,22,3-97,ARI,NFL,16,16,1,0,0,4
605,Justin Coleman\ColeJu01,2018,25,,SEA,NFL,16,5,1,0,0,4
606,Chris Conley\ConlCh00,2018,26,3-76,KAN,NFL,16,13,1,0,0,4
607,Mike Daniels\DaniMi00,2018,29,4-132,GNB,NFL,10,9,1,0,0,4
608,Carlton Davis\DaviCa02,2018,22,2-63,TAM,NFL,13,12,1,0,0,4
609,Josh Doctson\DoctJo00,2018,26,1-22,WAS,NFL,15,12,1,0,0,4
610,Rasul Douglas\DougRa00,2018,23,3-99,PHI,NFL,16,7,1,0,0,4
611,Gus Edwards\EdwaGu00,2018,23,,BAL,NFL,11,6,1,0,0,4
612,Quincy Enunwa\EnunQu00,2018,26,6-209,NYJ,NFL,11,10,1,0,0,4
613,Justin Evans\EvanJu00,2018,23,2-50,TAM,NFL,10,10,1,0,0,4
614,Ka'imi Fairbairn\FairKa01,2018,24,,HOU,NFL,16,0,1,0,0,4
615,Minkah Fitzpatrick\FitzMi00,2018,22,1-11,MIA,NFL,16,11,1,0,0,4
616,Ereck Flowers\FlowEr00,2018,24,1-9,2TM,NFL,13,9,1,0,0,4
617,D.J. Fluker\FlukDJ00,2018,27,1-11,SEA,NFL,10,9,1,0,0,4
618,Nick Foles\FoleNi00,2018,29,3-88,PHI,NFL,5,5,1,0,0,4
619,Robert Foster\FostRo01,2018,24,,BUF,NFL,13,3,1,0,0,4
620,Dante Fowler\FowlDa00,2018,24,1-3,2TM,NFL,15,6,1,0,0,4
621,Kendall Fuller\FullKe00,2018,23,3-84,KAN,NFL,15,15,1,0,0,4
