Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1201,Eric Berry\BerrEr99,2018,30,1-5,KAN,NFL,2,2,1,0,0,1
1202,Justin Bethel\BethJu00,2018,28,6-177,ATL,NFL,14,0,1,0,0,1
1203,Kapri Bibbs\BibbKa00,2018,25,,2TM,NFL,12,0,1,0,0,1
1204,Vince Biegel\BiegVi00,2018,25,4-108,NOR,NFL,14,0,1,0,0,1
1205,Keishawn Bierria\BierKe00,2018,23,6-217,DEN,NFL,16,0,1,0,0,1
1206,Chris Board\BoarCh00,2018,23,,BAL,NFL,16,0,1,0,0,1
1207,Corey Bojorquez\BojoCo00,2018,22,,BUF,NFL,8,0,1,0,0,1
1208,Brandon Bolden\BoldBr00,2018,28,,MIA,NFL,16,0,1,0,0,1
1209,Luke Bowanko\BowaLu00,2018,27,6-205,WAS,NFL,7,3,1,0,0,1
1210,Tashawn Bower\BoweTa00,2018,23,,MIN,NFL,5,0,1,0,0,1
1211,Tyus Bowser\BowsTy00,2018,23,2-47,BAL,NFL,15,0,1,0,0,1
1212,Sam Bradford\BradSa00,2018,31,1-1,ARI,NFL,3,3,1,0,0,1
1213,Hunter Bradley\BradHu00,2018,24,7-239,GNB,NFL,16,0,1,0,0,1
1214,Jake Brendel\BrenJa01,2018,26,,MIA,NFL,4,3,1,0,0,1
1215,Aaron Brewer\BrewAa00,2018,28,,ARI,NFL,16,0,1,0,0,1
1216,Teddy Bridgewater\BridTe00,2018,26,1-32,NOR,NFL,5,1,1,0,0,1
1217,Beau Brinkley\BrinBe00,2018,28,,TEN,NFL,16,0,1,0,0,1
1218,Terrence Brooks\BrooTe00,2018,26,3-79,NYJ,NFL,16,0,1,0,0,1
1219,Kentrell Brothers\BrotKe00,2018,25,5-160,MIN,NFL,12,0,1,0,0,1
1220,Blair Brown\BrowBl00,2018,24,5-148,JAX,NFL,15,0,1,0,0,1
1221,Fadol Brown\BrowFa00,2018,25,,2TM,NFL,12,0,1,0,0,1
1222,Tony Brown\BrowTo01,2018,23,,GNB,NFL,11,3,1,0,0,1
1223,James Burgess\BurgJa01,2018,24,,CLE,NFL,3,2,1,0,0,1
1224,Deontay Burnett\BurnDe00,2018,21,,NYJ,NFL,5,1,1,0,0,1
1225,Morgan Burnett\BurnMo99,2018,29,3-71,PIT,NFL,11,2,1,0,0,1
1226,Deon Bush\BushDe00,2018,25,4-124,CHI,NFL,15,2,1,0,0,1
1227,Vernon Butler\ButlVe00,2018,24,1-30,CAR,NFL,14,0,1,0,0,1
1228,Jake Butt\ButtJa00,2018,23,5-145,DEN,NFL,3,3,1,0,0,1
1229,Kameron Canaday\CanaKa00,2018,26,,PIT,NFL,16,0,1,0,0,1
1230,Joe Cardona\CardJo00,2018,26,5-166,NWE,NFL,16,0,1,0,0,1
1231,Austin Carr\CarrAu00,2018,25,,NOR,NFL,14,2,1,0,0,1
1232,Leonte Carroo\CarrLe00,2018,24,3-86,MIA,NFL,9,0,1,0,0,1
1233,Bruce Carter\CartBr00,2018,30,2-40,ATL,NFL,11,0,1,0,0,1
1234,Jermaine Carter\CartJe00,2018,23,5-161,CAR,NFL,16,1,1,0,0,1
1235,Chandler Catanzaro\CataCh00,2018,27,,2TM,NFL,13,0,1,0,0,1
1236,Garrett Celek\CeleGa00,2018,30,,SFO,NFL,15,1,1,0,0,1
1237,Sean Chandler\ChanSe00,2018,22,,NYG,NFL,16,0,1,0,0,1
1238,DJ Chark\CharDJ00,2018,22,2-61,JAX,NFL,11,0,1,0,0,1
1239,Marqui Christian\ChriMa00,2018,24,5-167,LAR,NFL,16,0,1,0,0,1
1240,Will Clapp\ClapWi00,2018,23,7-245,NOR,NFL,3,1,1,0,0,1
1241,Charles Clay\ClayCh00,2018,29,6-174,BUF,NFL,13,12,1,0,0,1
1242,Dylan Cole\ColeDy00,2018,24,,HOU,NFL,8,0,1,0,0,1
1243,Corey Coleman\ColeCo00,2018,24,1-15,NYG,NFL,8,1,1,0,0,1
1244,Tyler Conklin\ConkTy00,2018,23,5-157,MIN,NFL,16,3,1,0,0,1
1245,Chris Conte\ContCh00,2018,29,3-93,TAM,NFL,3,3,1,0,0,1
1246,Austin Corbett\CorbAu00,2018,23,2-33,CLE,NFL,11,1,1,0,0,1
1247,Cody Core\CoreCo00,2018,24,6-199,CIN,NFL,14,3,1,0,0,1
1248,Blake Countess\CounBl00,2018,25,6-196,LAR,NFL,16,1,1,0,0,1
1249,Bryan Cox\CoxxBr01,2018,24,,CAR,NFL,11,0,1,0,0,1
1250,Morgan Cox\CoxxMo00,2018,32,,BAL,NFL,16,0,1,0,0,1
1251,Su'a Cravens\CravSu00,2018,23,2-53,DEN,NFL,5,0,1,0,0,1
1252,Keion Crossen\CrosKe00,2018,22,7-243,NWE,NFL,11,0,1,0,0,1
1253,Dane Cruikshank\CruiDa00,2018,23,5-152,TEN,NFL,12,0,1,0,0,1
1254,Joe Dahl\DahlJo00,2018,25,5-151,DET,NFL,10,1,1,0,0,1
1255,Marcus Davenport\DaveMa00,2018,22,1-14,NOR,NFL,13,0,1,0,0,1
1256,Cody Davis\DaviCo02,2018,29,,JAX,NFL,16,0,1,0,0,1
1257,Phil Dawson\dawsophi01,2018,43,,ARI,NFL,10,0,1,0,0,1
1258,Sheldon Day\DayxSh00,2018,24,4-103,SFO,NFL,12,0,1,0,0,1
1259,John Denney\DennJo20,2018,40,,MIA,NFL,16,0,1,0,0,1
1260,Zak DeOssie\DeOsZa99,2018,34,4-116,NYG,NFL,16,0,1,0,0,1
1261,Seth Devalve\DevaSe00,2018,25,4-138,CLE,NFL,13,4,1,0,0,1
1262,James Develin\DeveJa00,2018,30,,NWE,NFL,16,8,1,0,0,1
1263,Ed Dickson\DickEd00,2018,31,3-70,SEA,NFL,10,1,1,0,0,1
1264,Devante Downs\DownDe00,2018,23,7-225,MIN,NFL,11,0,1,0,0,1
1265,Dakota Dozier\DoziDa00,2018,27,4-137,NYJ,NFL,6,2,1,0,0,1
1266,Nick Dzubnar\DzubNi00,2018,27,,LAC,NFL,16,0,1,0,0,1
1267,Dominique Easley\EaslDo00,2018,26,1-29,LAR,NFL,3,3,1,0,0,1
1268,Nate Ebner\EbneNa00,2018,30,6-197,NWE,NFL,15,0,1,0,0,1
1269,Mario Edwards\EdwaMa01,2018,24,2-35,NYG,NFL,15,0,1,0,0,1
1270,Duke Ejiofor\EjioDu00,2018,23,6-177,HOU,NFL,12,0,1,0,0,1
1271,Corn Elder\EldeCo00,2018,24,5-152,CAR,NFL,13,0,1,0,0,1
1272,Ukeme Eligwe\EligUk00,2018,24,5-183,NYG,NFL,10,0,1,0,0,1
1273,Justin Ellis\ElliJu01,2018,28,4-107,OAK,NFL,6,1,1,0,0,1
1274,Jermaine Eluemunor\ElueJe00,2018,24,5-159,BAL,NFL,9,1,1,0,0,1
1275,Brandon Facyson\FacyBr00,2018,24,,LAC,NFL,15,0,1,0,0,1
1276,Matthias Farley\FarlMa00,2018,26,,IND,NFL,5,1,1,0,0,1
1277,Darren Fells\FellDa01,2018,32,,CLE,NFL,16,11,1,0,0,1
1278,Reid Ferguson\FergRe00,2018,24,,BUF,NFL,16,0,1,0,0,1
1279,Jake Fisher\FishJa00,2018,25,2-53,CIN,NFL,11,1,1,0,0,1
1280,Michael Floyd\FloyMi00,2018,29,1-13,WAS,NFL,13,3,1,0,0,1
1281,Keith Ford\FordKe00,2018,24,,BUF,NFL,2,1,1,0,0,1
1282,Mike Ford\FordMi01,2018,23,,DET,NFL,7,4,1,0,0,1
1283,Rudy Ford\FordRu00,2018,24,6-208,ARI,NFL,13,1,1,0,0,1
1284,John Franklin-Myers\FranJo02,2018,22,4-135,LAR,NFL,16,0,1,0,0,1
1285,Kavon Frazier\FrazKa00,2018,24,6-212,DAL,NFL,16,2,1,0,0,1
1286,Devonta Freeman\FreeDe00,2018,26,4-103,ATL,NFL,2,2,1,0,0,1
1287,Russell Gage\GageRu00,2018,22,6-194,ATL,NFL,15,0,1,0,0,1
1288,E.J. Gaines\GainE.00,2018,26,6-188,CLE,NFL,6,2,1,0,0,1
1289,Dennis Gardeck\GardDe01,2018,24,,ARI,NFL,16,0,1,0,0,1
1290,Rashaan Gaulden\GaulRa00,2018,23,3-85,CAR,NFL,15,0,1,0,0,1
1291,Colby Gossett\GossCo00,2018,23,6-213,ARI,NFL,5,4,1,0,0,1
1292,Corey Grant\GranCo00,2018,27,,JAX,NFL,5,1,1,0,0,1
1293,Hroniss Grasu\GrasHr00,2018,27,3-71,BAL,NFL,3,1,1,0,0,1
1294,Chaz Green\GreeCh02,2018,26,3-91,OAK,NFL,4,1,1,0,0,1
1295,Rasheem Green\GreeRa01,2018,21,3-79,SEA,NFL,10,0,1,0,0,1
1296,Raven Greene\GreeRa02,2018,23,,GNB,NFL,8,0,1,0,0,1
1297,Jermaine Gresham\GresJe00,2018,30,1-21,ARI,NFL,13,11,1,0,0,1
1298,Nicholas Grigsby\GrigNi01,2018,26,,2TM,NFL,12,0,1,0,0,1
