Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1,Aaron Rodgers\RodgAa00,2011,28,1-24,GNB,NFL,15,15,1,1,1,23
2,Tom Brady\BradTo00,2011,34,6-199,NWE,NFL,16,16,1,1,0,21
3,Drew Brees\BreeDr00,2011,32,2-32,NOR,NFL,16,16,1,1,0,20
4,Patrick Peterson\PetePa00,2011,21,1-5,ARI,NFL,16,16,1,1,1,20
5,Jahri Evans\EvanJa21,2011,28,4-108,NOR,NFL,16,16,1,1,1,19
6,Cam Newton\NewtCa00,2011,22,1-1,CAR,NFL,16,16,1,1,0,19
7,Carl Nicks\NickCa20,2011,26,5-164,NOR,NFL,16,16,1,1,1,19
8,NaVorro Bowman\BowmNa99,2011,23,3-91,SFO,NFL,16,16,1,0,1,18
9,Haloti Ngata\NgatHa20,2011,27,1-12,BAL,NFL,16,16,1,1,1,18
10,Justin Smith\SmitJu20,2011,32,1-4,SFO,NFL,16,16,1,1,1,18
11,Philip Rivers\RivePh00,2011,30,1-4,SDG,NFL,16,16,1,1,0,17
12,Terrell Suggs\SuggTe99,2011,29,1-10,BAL,NFL,16,16,1,1,1,17
13,Wes Welker\WelkWe00,2011,30,,NWE,NFL,16,15,1,1,1,17
14,Ray Rice\RiceRa00,2011,24,2-55,BAL,NFL,16,16,1,1,0,16
15,Matthew Stafford\StafMa00,2011,23,1-1,DET,NFL,16,16,1,0,0,16
16,Scott Wells\WellSc20,2011,30,7-251,GNB,NFL,16,16,1,1,0,16
17,Patrick Willis\WillPa98,2011,26,1-11,SFO,NFL,13,13,1,1,1,16
18,Calvin Johnson\JohnCa00,2011,26,1-2,DET,NFL,16,16,1,1,1,15
19,Derrick Johnson\JohnDe25,2011,29,1-15,KAN,NFL,16,16,1,1,1,15
20,Ryan Kalil\KaliRy20,2011,26,2-59,CAR,NFL,16,16,1,1,0,15
21,Logan Mankins\MankLo20,2011,29,1-32,NWE,NFL,15,15,1,1,0,15
22,Eli Manning\MannEl00,2011,30,1-1,NYG,NFL,16,16,1,1,0,15
