Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1857,Anthony Spencer\SpenAn99,2013,29,1-26,DAL,NFL,1,0,1,0,0,0
1858,Kory Sperry\SperKo00,2013,28,,ARI,NFL,8,2,1,0,0,0
1859,Micheal Spurlock\SpurMi00,2013,30,,2TM,NFL,11,0,1,0,0,0
1860,Julian Stanford\StanJu00,2013,23,,DET,NFL,4,0,1,0,0,0
1861,Max Starks\StarMa21,2013,31,3-75,STL,NFL,2,0,1,0,0,0
1862,Jawanza Starling\StarJa01,2013,22,,HOU,NFL,2,0,1,0,0,0
1863,Robert Steeples\SteeRo00,2013,24,,MIN,NFL,2,0,1,0,0,0
1864,LaRod Stephens-Howling\StepLa00,2013,26,7-240,PIT,NFL,1,0,1,0,0,0
1865,Craig Stevens\StevCr00,2013,29,3-85,TEN,NFL,15,14,1,0,0,0
1866,Jeremy Stewart\StewJe00,2013,24,,OAK,NFL,13,0,1,0,0,0
1867,Luke Stocker\StocLu00,2013,25,4-104,TAM,NFL,2,2,1,0,0,0
1868,Jake Stoneburner\StonJa01,2013,24,,GNB,NFL,9,0,1,0,0,0
1869,Nathan Stupar\StupNa01,2013,25,7-230,2TM,NFL,12,0,1,0,0,0
1870,Zach Sudfeld\SudfZa00,2013,24,,2TM,NFL,14,2,1,0,0,0
1871,Nick Sundberg\SundNi00,2013,26,,WAS,NFL,5,0,1,0,0,0
1872,Phillip Supernaw\SupePh00,2013,23,,HOU,NFL,1,0,1,0,0,0
1873,Will Ta'ufo'ou\TaufWi00,2013,27,,JAX,NFL,16,7,1,0,0,0
1874,Julian Talley\TallJu00,2013,24,,NYG,NFL,2,0,1,0,0,0
1875,Phillip Tanner\TannPh00,2013,25,,DAL,NFL,16,0,1,0,0,0
1876,Brandon Tate\TateBr00,2013,26,3-83,CIN,NFL,16,0,1,0,0,0
1877,Curtis Taylor\TaylCu99,2013,28,7-219,ARI,NFL,1,0,1,0,0,0
1878,Ryan Taylor\TaylRy00,2013,26,7-218,GNB,NFL,14,1,1,0,0,0
1879,Tyrod Taylor\TaylTy00,2013,24,6-180,BAL,NFL,3,0,1,0,0,0
1880,Dallas Thomas\ThomDa04,2013,24,3-77,MIA,NFL,6,0,1,0,0,0
1881,Lamaar Thomas\ThomLa02,2013,23,,JAX,NFL,2,0,1,0,0,0
1882,Michael Thomas\ThomMi02,2013,23,,MIA,NFL,3,0,1,0,0,0
1883,Chris Thompson\ThomCh03,2013,23,5-154,WAS,NFL,4,0,1,0,0,0
1884,Taylor Thompson\ThomTa00,2013,24,5-145,TEN,NFL,16,3,1,0,0,0
1885,Matt Tobin\TobiMa00,2013,23,,PHI,NFL,1,0,1,0,0,0
1886,Levine Toilolo\ToilLe00,2013,22,4-133,ATL,NFL,16,3,1,0,0,0
1887,Justin Trattou\TratJu00,2013,25,,2TM,NFL,6,0,1,0,0,0
1888,Matthew Tucker\TuckMa00,2013,22,,PHI,NFL,2,0,1,0,0,0
1889,Will Tukuafu\TukuWi00,2013,29,,SFO,NFL,2,0,1,0,0,0
1890,Christian Tupou\TupoCh00,2013,24,,CHI,NFL,5,0,1,0,0,0
1891,Brian Tyms\TymsBr00,2013,24,,CLE,NFL,7,0,1,0,0,0
1892,J.J. Unga\UngaJ.00,2013,26,,BUF,NFL,3,0,1,0,0,0
1893,DeMarcus Van Dyke\VanDDe00,2013,24,3-81,PIT,NFL,2,0,1,0,0,0
1894,Greg Van Roten\VanRGr00,2013,23,,GNB,NFL,3,0,1,0,0,0
1895,Josh Vaughan\VaugJo01,2013,27,,ATL,NFL,6,0,1,0,0,0
1896,Jason Vega\VegaJa00,2013,26,,DAL,NFL,2,0,1,0,0,0
1897,Matt Veldman\VeldMa00,2013,25,,DET,NFL,1,0,1,0,0,0
1898,Justin Veltung\VeltJu00,2013,22,,STL,NFL,3,0,1,0,0,0
1899,Josh Victorian\VictJo00,2013,25,,HOU,NFL,8,0,1,0,0,0
1900,Jonathan Vilma\VilmJo99,2013,31,1-12,NOR,NFL,1,0,1,0,0,0
