Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
4101,Marcus Johnson\JohnMa07,2017,2018,,TOT,NFL,15,0,2,0,0,1
4102,Rishaw Johnson\JohnRi02,2012,2014,,TOT,NFL,3,1,3,0,0,1
4103,Terrence Johnson\JohnTe01,2011,2012,,TOT,NFL,12,2,2,0,0,1
4104,Todd Johnson\JohnTo20,2009,2009,4-100,BUF,NFL,8,0,1,0,0,1
4105,Will Johnson\JohnWi00,2012,2015,,PIT,NFL,63,21,4,0,0,1
4106,Andy Jones\JoneAn01,2017,2018,,TOT,NFL,11,3,2,0,0,1
4107,Barrett Jones\JoneBa00,2013,2014,4-113,RAM,NFL,10,0,2,0,0,1
4108,Dominique Jones\JoneDo01,2012,2016,,TOT,NFL,22,5,4,0,0,1
4109,Greg Jones\JoneGr01,2009,2013,2-55,TOT,NFL,73,38,5,0,0,1
4110,Joseph Jones\JoneJo05,2017,2018,,DEN,NFL,23,0,2,0,0,1
4111,Justin Jones\JoneJu03,2018,2018,3-84,SDG,NFL,15,0,1,0,0,1
4112,LaMont Jordan\JordLa00,2009,2009,2-49,DEN,NFL,9,0,1,0,0,1
4113,Kevin Kaesviharn\KaesKe20,2009,2009,,OTI,NFL,13,0,1,0,0,1
4114,Peter Kalambayi\KalaPe00,2018,2018,6-214,HTX,NFL,15,0,1,0,0,1
4115,Kyle Kalis\KaliKy00,2017,2018,,TOT,NFL,7,2,2,0,0,1
4116,Matt Katula\KatuMa20,2009,2011,,TOT,NFL,29,0,3,0,0,1
4117,Bronson Kaufusi\KaufBr01,2017,2018,3-70,TOT,NFL,6,1,2,0,0,1
4118,Stanford Keglar\KeglSt99,2009,2010,4-134,TOT,NFL,22,0,2,0,0,1
4119,John Kelly\KellJo00,2018,2018,6-176,RAM,NFL,4,0,1,0,0,1
4120,Akeem King\KingAk00,2015,2018,7-249,TOT,NFL,21,1,2,0,0,1
4121,David King\KingDa00,2014,2017,7-239,TOT,NFL,17,0,4,0,0,1
4122,Deon King\KingDe00,2016,2017,,TOT,NFL,15,0,2,0,0,1
4123,Micah Kiser\KiseMi00,2018,2018,5-147,RAM,NFL,16,0,1,0,0,1
4124,Jake Knott\KnotJa00,2013,2014,,TOT,NFL,13,0,2,0,0,1
4125,Kyle Knox\KnoxKy00,2012,2014,,TOT,NFL,18,0,3,0,0,1
4126,Max Komar\KomaMa00,2010,2011,,TOT,NFL,10,0,2,0,0,1
4127,Kevin Kowalski\KowaKe00,2011,2012,,DAL,NFL,12,0,2,0,0,1
4128,Ben Koyack\KoyaBe00,2016,2018,7-229,JAX,NFL,37,12,3,0,0,1
4129,Jake Kumerow\KumeJa00,2018,2018,,GNB,NFL,5,2,1,0,0,1
4130,Jorvorskie Lane\LaneJo00,2012,2015,,TOT,NFL,41,15,3,0,0,1
4131,Brandon Lang\LangBr99,2010,2010,,SDG,NFL,10,0,1,0,0,1
4132,Reshard Langford\LangRe99,2010,2011,,KAN,NFL,17,2,2,0,0,1
4133,Brendan Langley\LangBr00,2017,2018,3-101,DEN,NFL,16,0,2,0,0,1
4134,DeDe Lattimore\LattDe01,2014,2014,,CHI,NFL,10,0,1,0,0,1
