Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
5401,Jojo Natson\NatsJo00,2017,2018,,TOT,NFL,20,0,2,0,0,0
5402,Jeremy Navarre\NavaJe99,2009,2009,,JAX,NFL,6,0,1,0,0,0
5403,Ryan Neal\NealRy00,2018,2018,,ATL,NFL,1,0,1,0,0,0
5404,Ryan Neill\NeilRy99,2009,2010,,TOT,NFL,11,0,2,0,0,0
5405,Cory Nelms\NelmCo00,2012,2012,,RAI,NFL,1,0,1,0,0,0
5406,Jerico Nelson\NelsJe00,2012,2012,,NOR,NFL,3,0,1,0,0,0
5407,Nate Ness\NessNa00,2010,2014,,TOT,NFL,9,1,4,0,0,0
5408,Jamar Newsome\NewsJa00,2011,2012,,TOT,NFL,8,2,2,0,0,0
5409,Deatrick Nichols\NichDe00,2018,2018,,CRD,NFL,2,0,1,0,0,0
5410,Adam Nissley\NissAd00,2012,2012,,ATL,NFL,,,1,0,0,0
5411,Louis Nix\NixILo00,2014,2015,3-83,TOT,NFL,4,0,2,0,0,0
5412,Roosevelt Nix\NixxRo01,2015,2018,,PIT,NFL,57,11,4,1,0,0
5413,James Nixon\NixoJa00,2012,2013,,GNB,NFL,3,0,2,0,0,0
5414,Taurean Nixon\NixoTa00,2016,2016,7-251,DEN,NFL,2,0,1,0,0,0
5415,Elijah Nkansah\NkanEl00,2018,2018,,SEA,NFL,1,0,1,0,0,0
5416,Danny Noble\NoblDa00,2012,2013,,TOT,NFL,12,1,2,0,0,0
5417,Jake Nordin\NordJa00,2009,2009,,DET,NFL,4,1,1,0,0,0
5418,Slade Norris\NorrSl99,2009,2010,4-126,TOT,NFL,9,0,2,0,0,0
5419,Storm Norton\NortSt00,2018,2018,,MIN,NFL,1,0,1,0,0,0
5420,Jake O'Connell\OConJa00,2009,2012,7-237,KAN,NFL,35,8,4,0,0,0
5421,Pat O'Connor\OConPa00,2017,2017,7-250,TAM,NFL,3,0,1,0,0,0
5422,Ryan O'Malley\OMalRy00,2016,2017,,TOT,NFL,2,0,2,0,0,0
5423,Oren O'Neal\ONeaOr00,2009,2009,6-175,RAI,NFL,4,0,1,0,0,0
5424,J.T. O'Sullivan\OSulJ.00,2009,2009,6-186,CIN,NFL,3,0,1,0,0,0
5425,Cyril Obiozor\ObioCy99,2009,2010,,TOT,NFL,13,0,2,0,0,0
5426,Victor Ochi\OchiVi00,2016,2016,,NYJ,NFL,2,1,1,0,0,0
5427,Ifeadi Odenigbo\OdenIf00,2018,2018,7-220,CRD,NFL,1,0,1,0,0,0
5428,Chris Odom\OdomCh00,2017,2017,,GNB,NFL,7,0,1,0,0,0
5429,Evan Oglesby\OgleEv20,2009,2010,,MIA,NFL,2,0,2,0,0,0
5430,Dare Ogunbowale\OgunDa00,2017,2018,,TOT,NFL,4,0,2,0,0,0
