Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
5101,Gregory Howell\HoweGr00,2018,2018,,HTX,NFL,15,0,1,0,0,0
5102,Julian Howsare\HowsJu00,2016,2016,,NYJ,NFL,2,0,1,0,0,0
5103,Paul Hubbard\HubbPa00,2010,2010,6-191,BUF,NFL,1,1,1,0,0,0
5104,Otis Hudson\HudsOt20,2012,2012,5-152,CIN,NFL,,,1,0,0,0
5105,Kareem Huggins\HuggKa00,2009,2010,,TAM,NFL,6,0,2,0,0,0
5106,Kevin Hughes\HughKe00,2011,2014,,TOT,NFL,3,0,3,0,0,0
5107,Tory Humphrey\HumpTo00,2009,2010,,NOR,NFL,7,2,2,0,0,0
5108,David Hunter\HuntDa00,2012,2012,,HTX,NFL,,,1,0,0,0
5109,Michael Hunter\HuntMi00,2016,2017,,NYG,NFL,6,0,2,0,0,0
5110,Zach Hurd\HurdZa00,2012,2012,,RAI,NFL,,,1,0,0,0
5111,Ike Igbinosun\IgbiIk00,2012,2014,,TOT,NFL,0,,2,0,0,0
5112,Juaquin Iglesias\IgleJu00,2009,2009,3-99,CHI,NFL,1,0,1,0,0,0
5113,Godwin Igwebuike\IgweGo00,2018,2018,,2TM,NFL,6,0,1,0,0,0
5114,Emil Igwenagu\IgweEm00,2012,2014,,TOT,NFL,3,1,2,0,0,0
5115,Carl Ihenacho\IhenCa00,2012,2012,,RAI,NFL,3,0,1,0,0,0
5116,Gabe Ikard\IkarGa00,2014,2016,,TOT,NFL,6,0,3,0,0,0
5117,Jack Ikegwuonu\IkegJa99,2009,2009,4-131,PHI,NFL,1,0,1,0,0,0
5118,Joey Iosefa\IoseJo00,2015,2015,7-231,NWE,NFL,2,0,1,0,0,0
5119,Rod Issac\IssaRo00,2011,2011,5-147,JAX,NFL,3,0,1,0,0,0
5120,Pete Ittersagen\IttePe00,2010,2010,,OTI,NFL,3,0,1,0,0,0
5121,Travis Ivey\IveyTr00,2010,2010,,CLE,NFL,1,1,1,0,0,0
5122,Corey Ivy\IvyxCo20,2009,2009,,2TM,NFL,3,0,1,0,0,0
5123,Prince Charles Iworah\IworPr00,2016,2016,7-249,SFO,NFL,1,0,1,0,0,0
5124,Andrew Jackson\JackAn00,2012,2012,7-210,BUF,NFL,,,1,0,0,0
5125,Buddy Jackson\JackBu00,2012,2012,,WAS,NFL,,,1,0,0,0
5126,Darius Jackson\JackDa01,2018,2018,6-216,2TM,NFL,4,0,1,0,0,0
5127,Don Jackson\JackDo01,2016,2016,,GNB,NFL,3,1,1,0,0,0
5128,Jerrell Jackson\JackJe00,2012,2012,,JAX,NFL,1,0,1,0,0,0
5129,Marcus Jackson\JackMa03,2012,2012,,ATL,NFL,,,1,0,0,0
5130,Marlin Jackson\JackMa22,2009,2009,1-29,CLT,NFL,4,0,1,0,0,0
5131,Rashawn Jackson\JackRa23,2010,2010,,CAR,NFL,2,1,1,0,0,0
5132,Nic Jacobs\JacoNi00,2014,2015,,JAX,NFL,24,7,2,0,0,0
5133,Tramain Jacobs\JacoTr00,2014,2015,,TOT,NFL,8,0,2,0,0,0
