Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
773,Vince Williams\WillVi01,2013,2018,6-206,PIT,NFL,93,47,6,0,0,28
774,Robert Alford\AlfoRo00,2013,2018,2-60,ATL,NFL,88,76,6,0,0,27
775,Khalif Barnes\BarnKh20,2009,2017,2-52,TOT,NFL,94,60,8,0,0,27
776,John Brown\BrowJo02,2014,2018,3-91,TOT,NFL,72,42,5,0,0,27
777,Tarell Brown\BrowTa99,2009,2015,5-147,TOT,NFL,93,62,7,0,0,27
778,Antoine Cason\CasoAn99,2009,2014,1-27,TOT,NFL,94,57,6,0,0,27
779,Morris Claiborne\ClaiMo00,2012,2018,1-6,TOT,NFL,77,73,7,0,0,27
780,Tevin Coleman\ColeTe01,2015,2018,3-73,ATL,NFL,56,20,4,0,0,27
781,Willie Colon\ColoWi20,2009,2015,4-131,TOT,NFL,66,66,6,0,0,27
782,Jack Conklin\ConkJa00,2016,2018,1-8,OTI,NFL,41,41,3,0,1,27
783,Mason Crosby\CrosMa20,2009,2018,6-193,GNB,NFL,160,0,10,0,0,27
784,James Farrior\FarrJa99,2009,2011,1-8,PIT,NFL,46,46,3,0,0,27
785,Wallace Gilberry\GilbWa00,2009,2016,,TOT,NFL,119,23,8,0,0,27
786,Andre Gurode\GuroAn20,2009,2013,2-37,TOT,NFL,55,41,4,2,0,27
787,Quentin Jammer\JammQu20,2009,2013,1-5,TOT,NFL,74,64,5,0,0,27
788,Rashad Johnson\JohnRa98,2009,2016,3-95,TOT,NFL,114,58,8,0,0,27
789,Byron Jones\JoneBy00,2015,2018,1-27,DAL,NFL,64,59,4,1,0,27
790,Felix Jones\JoneFe00,2009,2013,1-22,TOT,NFL,74,25,5,0,0,27
791,Ronald Leary\LearRo00,2012,2018,,TOT,NFL,65,64,7,0,0,27
792,Nate Livings\LiviNa20,2009,2012,,TOT,NFL,62,57,4,0,0,27
793,Ali Marpet\MarpAl00,2015,2018,2-61,TAM,NFL,56,56,4,0,0,27
794,Henry Melton\MeltHe99,2010,2015,4-105,TOT,NFL,80,36,6,1,0,27
795,Stephen Nicholas\NichSt99,2009,2013,4-109,ATL,NFL,72,50,5,0,0,27
796,Cordarrelle Patterson\PattCo00,2013,2018,1-29,TOT,NFL,95,29,6,2,2,27
797,Stevan Ridley\RidlSt00,2011,2018,3-73,TOT,NFL,74,27,8,0,0,27
798,Andre Roberts\RobeAn00,2010,2018,3-88,TOT,NFL,135,41,9,1,1,27
799,Allen Robinson\RobiAl02,2014,2018,2-61,TOT,NFL,56,53,5,1,0,27
800,Jacquizz Rodgers\RodgJa00,2011,2018,5-145,TOT,NFL,110,14,8,0,0,27
