Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1938,Greg Van Roten\VanRGr00,2012,2018,,TOT,NFL,36,16,4,0,0,10
1939,Nick Vigil\VigiNi00,2016,2018,3-87,CIN,NFL,38,21,3,0,0,10
1940,Keydrick Vincent\VincKe20,2009,2010,,TOT,NFL,21,21,2,0,0,10
1941,Gerard Warren\WarrGe20,2009,2011,1-3,TOT,NFL,44,26,3,0,0,10
1942,B.W. Webb\WebbBW00,2013,2018,4-114,TOT,NFL,65,23,5,0,0,10
1943,Kayvon Webster\WebsKa00,2013,2018,3-90,TOT,NFL,67,15,6,0,0,10
1944,Reggie Wells\WellRe20,2009,2012,6-177,TOT,NFL,32,19,4,0,0,10
1945,Bjoern Werner\WernBj00,2013,2015,1-24,CLT,NFL,38,16,3,0,0,10
1946,Chad Wheeler\WheeCh00,2017,2018,,NYG,NFL,27,19,2,0,0,10
1947,Damian Williams\WillDa04,2010,2014,3-77,TOT,NFL,57,17,5,0,0,10
1948,Trevor Williams\WillTr05,2016,2018,,SDG,NFL,37,27,3,0,0,10
1949,Mike Windt\WindMi00,2010,2018,,SDG,NFL,132,0,9,0,0,10
1950,Mike Wright\WrigMi20,2009,2011,,NWE,NFL,27,15,3,0,0,10
1951,Tavon Young\YounTa01,2016,2018,4-104,RAV,NFL,31,17,2,0,0,10
1952,Anthony Zettel\ZettAn00,2016,2018,6-202,TOT,NFL,44,16,3,0,0,10
1953,Andrew Adams\AdamAn00,2016,2018,,TOT,NFL,43,21,3,0,0,9
1954,Jamal Agnew\AgneJa00,2017,2018,5-165,DET,NFL,19,0,2,0,1,9
1955,Danario Alexander\AlexDa00,2010,2012,,TOT,NFL,28,13,3,0,0,9
1956,Asher Allen\AlleAs99,2009,2011,3-86,MIN,NFL,36,21,3,0,0,9
1957,Jeremiah Attaochu\AttaJe00,2014,2018,2-50,TOT,NFL,49,13,5,0,0,9
1958,Johnson Bademosi\BadeJo00,2012,2018,,TOT,NFL,110,6,7,0,0,9
1959,Peyton Barber\BarbPe01,2016,2018,,TAM,NFL,47,21,3,0,0,9
1960,Andrew Billings\BillAn00,2017,2018,4-122,CIN,NFL,31,23,2,0,0,9
1961,Justin Blackmon\BlacJu00,2012,2014,1-5,JAX,NFL,20,18,3,0,0,9
1962,Brandon Boykin\BoykBr00,2012,2015,4-123,TOT,NFL,64,7,4,0,0,9
1963,Jeremy Bridges\BridJe20,2009,2012,6-185,TOT,NFL,50,16,4,0,0,9
1964,Raheem Brock\BrocRa20,2009,2011,7-238,TOT,NFL,48,8,3,0,0,9
1965,Vincent Brown\BrowVi00,2011,2015,3-82,TOT,NFL,38,16,5,0,0,9
1966,Correll Buckhalter\BuckCo00,2009,2010,4-121,DEN,NFL,29,7,2,0,0,9
1967,Harrison Butker\ButkHa00,2017,2018,7-233,KAN,NFL,29,0,2,0,0,9
1968,James Butler\ButlJa20,2009,2011,,RAM,NFL,43,17,3,0,0,9
1969,Anthony Chickillo\ChicAn00,2015,2018,6-212,PIT,NFL,54,9,4,0,0,9
1970,Danny Clark\ClarDa21,2009,2010,7-245,TOT,NFL,30,21,2,0,0,9
1971,Keelan Cole\ColeKe00,2017,2018,,JAX,NFL,32,17,2,0,0,9
1972,Kerry Collins\CollKe00,2009,2011,1-5,TOT,NFL,20,16,3,0,0,9
1973,Chris Cook\CookCh99,2010,2014,2-34,TOT,NFL,40,29,5,0,0,9
1974,Christian Covington\CoviCh00,2015,2018,6-216,HTX,NFL,50,9,4,0,0,9
1975,Phillip Daniels\DaniPh20,2009,2010,4-99,WAS,NFL,30,16,2,0,0,9
1976,Josh Doctson\DoctJo00,2016,2018,1-22,WAS,NFL,33,26,3,0,0,9
1977,Spencer Drango\DranSp00,2016,2017,5-168,CLE,NFL,32,19,2,0,0,9
1978,Lance Dunbar\DunbLa00,2012,2017,,TOT,NFL,58,0,6,0,0,9
1979,Samson Ebukam\EbukSa00,2017,2018,4-125,RAM,NFL,32,16,2,0,0,9
1980,Tremaine Edmunds\EdmuTr01,2018,2018,1-16,BUF,NFL,15,15,1,0,0,9
1981,Rhett Ellison\ElliRh00,2012,2018,4-128,TOT,NFL,103,67,7,0,0,9
1982,Jason Fox\FoxxJa20,2010,2015,4-128,TOT,NFL,37,16,5,0,0,9
1983,Omar Gaither\GaitOm20,2009,2013,5-168,TOT,NFL,44,14,5,0,0,9
1984,Ben Garland\GarlBe00,2012,2018,,TOT,NFL,54,7,5,0,0,9
1985,Clayton Geathers\GeatCl00,2015,2018,4-109,CLT,NFL,41,24,4,0,0,9
1986,Jonathan Goff\GoffJo99,2009,2010,5-165,NYG,NFL,32,20,2,0,0,9
1987,Najee Goode\GoodNa00,2012,2018,5-140,TOT,NFL,80,4,7,0,0,9
1988,Tavares Gooden\GoodTa99,2009,2013,3-71,TOT,NFL,54,12,5,0,0,9
1989,Josh Gordy\GordJo01,2010,2014,,TOT,NFL,59,11,5,0,0,9
1990,Derek Hagan\HagaDe00,2009,2014,3-82,TOT,NFL,63,12,5,0,0,9
1991,Anthony Harris\HarrAn01,2015,2018,,MIN,NFL,51,17,4,0,0,9
1992,Mike Harris\HarrMi00,2012,2014,6-176,TOT,NFL,36,9,3,0,0,9
1993,Justin Hartwig\HartJu20,2009,2009,6-187,PIT,NFL,16,16,1,0,0,9
1994,Mario Henderson\HendMa21,2009,2010,3-91,RAI,NFL,32,23,2,0,0,9
1995,Hunter Henry\HenrHu00,2016,2018,2-35,SDG,NFL,29,23,3,0,0,9
1996,Rashod Hill\HillRa01,2016,2018,,MIN,NFL,28,15,3,0,0,9
1997,Corey Hilliard\HillCo21,2010,2014,6-209,DET,NFL,42,12,5,0,0,9
1998,Vonnie Holliday\HollVo20,2009,2012,1-19,TOT,NFL,63,6,4,0,0,9
1999,Rob Housler\HousRo01,2011,2015,3-69,TOT,NFL,65,28,5,0,0,9
2000,Duke Ihenacho\IhenDu00,2012,2016,,TOT,NFL,36,25,5,0,0,9
