Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
4701,Michael Campbell\CampMi01,2013,2013,,NYJ,NFL,4,0,1,0,0,0
4702,Selvish Capers\CapeSe20,2012,2012,7-231,NYG,NFL,3,0,1,0,0,0
4703,Nordly Capi\CapiNo00,2017,2017,,2TM,NFL,8,0,1,0,0,0
4704,Alex Cappa\CappAl00,2018,2018,3-94,TAM,NFL,6,0,1,0,0,0
4705,Steve Cargile\CargSt20,2009,2009,,TAM,NFL,1,0,1,0,0,0
4706,Rudy Carpenter\CarpRu00,2011,2011,,TAM,NFL,1,0,1,0,0,0
4707,Deveron Carr\CarrDe01,2013,2013,,TAM,NFL,9,0,1,0,0,0
4708,Josh Carraway\CarrJo00,2017,2017,7-227,OTI,NFL,1,0,1,0,0,0
4709,Ahmad Carroll\CarrAh20,2009,2009,1-25,NYJ,NFL,6,0,1,0,0,0
4710,Tra Carson\CarsTr01,2018,2018,,2TM,NFL,6,0,1,0,0,0
4711,Alex Carter\CartAl01,2016,2018,3-80,TOT,NFL,2,0,2,0,0,0
4712,Cethan Carter\CartCe00,2017,2017,,CIN,NFL,16,0,1,0,0,0
4713,Kyle Carter\CartKy01,2017,2017,,MIN,NFL,3,0,1,0,0,0
4714,Tim Carter\CartTi00,2009,2009,2-46,RAM,NFL,2,0,1,0,0,0
4715,Todd Carter\CartTo21,2010,2010,,CAR,NFL,1,0,1,0,0,0
4716,Chance Casey\CaseCh00,2013,2014,,TOT,NFL,4,1,2,0,0,0
4717,Jeremy Cash\CashJe00,2016,2017,,CAR,NFL,9,0,2,0,0,0
4718,Simeon Castille\CastSi20,2009,2009,,SDG,NFL,1,0,1,0,0,0
4719,Sean Cattouse\CattSe00,2012,2013,,TOT,NFL,2,0,2,0,0,0
4720,Jehuu Caulcrick\CaulJe00,2010,2010,,BUF,NFL,2,0,1,0,0,0
4721,Mike Caussin\CausMi00,2011,2012,,BUF,NFL,6,2,2,0,0,0
4722,Shaun Chapas\ChapSh00,2011,2012,7-220,TOT,NFL,6,1,2,0,0,0
4723,Justin Cheadle\CheaJu00,2012,2012,,PIT,NFL,,,1,0,0,0
4724,Jehu Chesson\ChesJe00,2017,2018,4-139,TOT,NFL,24,1,2,0,0,0
4725,Greg Childs\ChilGr00,2012,2012,4-134,MIN,NFL,,,1,0,0,0
4726,Gerald Christian\ChriGe00,2016,2016,7-256,BUF,NFL,3,0,1,0,0,0
4727,Geron Christian\ChriGe01,2018,2018,3-74,WAS,NFL,2,0,1,0,0,0
4728,Jack Cichy\CichJa00,2018,2018,6-202,TAM,NFL,6,0,1,0,0,0
4729,Kendrick Clancy\ClanKe20,2009,2009,3-72,NOR,NFL,2,0,1,0,0,0
4730,Brian Clark\ClarBr00,2009,2010,,TOT,NFL,18,0,2,0,0,0
4731,Corey Clark\ClarCo21,2009,2009,7-234,SDG,NFL,2,0,1,0,0,0
4732,Jeremy Clark\ClarJe01,2010,2010,,2TM,NFL,3,1,1,0,0,0
4733,Jeremy Clark\ClarJe04,2017,2018,6-197,NYJ,NFL,2,0,2,0,0,0
4734,Michael Clark\ClarMi00,2017,2017,,GNB,NFL,2,0,1,0,0,0
4735,Blaine Clausell\ClauBl01,2018,2018,,CRD,NFL,2,0,1,0,0,0
4736,Ben Claxton\ClaxBe20,2009,2009,5-157,CRD,NFL,1,0,1,0,0,0
4737,John Clay\ClayJo00,2011,2011,,PIT,NFL,2,0,1,0,0,0
4738,Thomas Clayton\ClayTh00,2010,2011,,TOT,NFL,6,0,2,0,0,0
4739,Zach Clayton\ClayZa00,2011,2012,7-212,OTI,NFL,3,0,2,0,0,0
4740,Chunky Clements\ClemCh00,2017,2017,,HTX,NFL,2,0,1,0,0,0
4741,Toney Clemons\ClemTo00,2012,2012,7-231,JAX,NFL,4,0,1,0,0,0
4742,Asante Cleveland\ClevAs00,2014,2016,,TOT,NFL,14,1,3,0,0,0
4743,Colin Cloherty\ClohCo00,2009,2012,,TOT,NFL,8,1,4,0,0,0
4744,Tyler Clutts\ClutTy00,2011,2015,,TOT,NFL,72,14,5,0,0,0
4745,Danny Coale\CoalDa00,2012,2012,5-152,DAL,NFL,,,1,0,0,0
4746,Colin Cochart\CochCo00,2011,2011,,CIN,NFL,10,3,1,0,0,0
4747,Rodney Coe\CoexRo00,2017,2017,,SEA,NFL,1,0,1,0,0,0
4748,Chase Coffman\CoffCh00,2010,2016,3-98,TOT,NFL,39,3,6,0,0,0
4749,Ricardo Colclough\ColcRi20,2009,2009,2-38,KAN,NFL,1,0,1,0,0,0
4750,Andre Coleman\ColeAn21,2009,2009,,SDG,NFL,2,0,1,0,0,0
4751,Antonio Coleman\ColeAn01,2010,2011,,BUF,NFL,11,0,2,0,0,0
4752,B.J. Coleman\ColeB.00,2012,2012,7-243,GNB,NFL,,,1,0,0,0
4753,Deandre Coleman\ColeDe01,2014,2017,,TOT,NFL,16,0,4,0,0,0
4754,Lavon Coleman\ColeLa02,2018,2018,,GNB,NFL,1,0,1,0,0,0
4755,Xavier Coleman\ColeXa00,2017,2017,,NYJ,NFL,2,0,1,0,0,0
4756,Stacy Coley\ColeSt00,2017,2018,7-219,TOT,NFL,7,0,2,0,0,0
4757,Aviante Collins\CollAv00,2017,2017,,MIN,NFL,3,0,1,0,0,0
4758,Cameron Collins\CollCa00,2012,2012,,HTX,NFL,1,0,1,0,0,0
4759,Todd Collins\CollTo00,2009,2010,2-45,TOT,NFL,5,1,2,0,0,0
4760,Sanders Commings\CommSa00,2013,2014,5-134,KAN,NFL,2,0,2,0,0,0
4761,Jonathan Compas\CompJo00,2009,2009,,TAM,NFL,2,0,1,0,0,0
4762,Kevin Cone\ConeKe00,2011,2014,,TOT,NFL,29,0,4,0,0,0
4763,John Conner\ConnJo00,2010,2014,5-139,TOT,NFL,62,20,5,0,0,0
4764,Connor Cook\CookCo00,2016,2016,4-100,RAI,NFL,1,0,1,0,0,0
4765,Emanuel Cook\CookEm99,2010,2012,,TOT,NFL,17,0,3,0,0,0
4766,Jack Cornell\CornJa00,2012,2013,,TOT,NFL,1,0,2,0,0,0
4767,DeMarco Cosby\CosbDe00,2012,2012,,KAN,NFL,,,1,0,0,0
4768,Quan Cosby\CosbQu00,2009,2012,,TOT,NFL,44,0,4,0,0,0
4769,Jerome Couplin\CoupJe00,2014,2015,,TOT,NFL,18,0,2,0,0,0
4770,Brandon Coutu\CoutBr00,2011,2011,7-235,BUF,NFL,1,0,1,0,0,0
4771,Chris Covington\CoviCh01,2018,2018,6-193,DAL,NFL,5,0,1,0,0,0
4772,Rashaad Coward\CowaRa00,2017,2017,,CHI,NFL,1,0,1,0,0,0
4773,Demetrious Cox\CoxxDe00,2017,2017,,CAR,NFL,4,0,1,0,0,0
4774,Michael Cox\CoxxMi00,2013,2014,7-253,NYG,NFL,18,1,2,0,0,0
4775,Shawn Crable\CrabSh99,2010,2010,3-78,NWE,NFL,6,0,1,0,0,0
4776,River Cracraft\CracRi00,2018,2018,,DEN,NFL,8,0,1,0,0,0
4777,John Crockett\CrocJo00,2015,2015,,GNB,NFL,2,0,1,0,0,0
4778,Da'Mon Cromartie-Smith\CromDa00,2011,2013,,PIT,NFL,10,0,3,0,0,0
4779,Alan Cross\CrosAl00,2016,2018,,TAM,NFL,36,7,3,0,0,0
4780,Cole Croston\CrosCo00,2017,2018,,NWE,NFL,5,0,2,0,0,0
4781,Yannick Cudjoe-Virgil\CudjYa00,2015,2015,,OTI,NFL,2,0,1,0,0,0
4782,Quinton Culberson\CulbQu99,2009,2009,,2TM,NFL,6,0,1,0,0,0
4783,Sean Culkin\CulkSe00,2017,2018,,SDG,NFL,14,10,2,0,0,0
4784,Daunte Culpepper\CulpDa00,2009,2009,1-11,DET,NFL,8,5,1,0,0,0
4785,Kenwin Cummings\CummKe20,2009,2010,,TOT,NFL,6,0,2,0,0,0
4786,B.J. Cunningham\CunnB.00,2012,2014,6-183,TOT,NFL,2,0,3,0,0,0
4787,Justice Cunningham\CunnJu00,2013,2015,7-254,TOT,NFL,4,0,3,0,0,0
4788,Justin Currie\CurrJu00,2017,2017,,CLE,NFL,3,0,1,0,0,0
4789,Dominique Curry\CurrDo00,2010,2012,,TOT,NFL,18,0,3,0,0,0
4790,Ryan D'Imperio\DImpRy00,2011,2011,7-237,MIN,NFL,12,1,1,0,0,0
4791,Robertson Daniel\DaniRo01,2016,2018,,RAV,NFL,2,0,2,0,0,0
4792,B.J. Daniels\DaniB.00,2014,2015,7-237,TOT,NFL,8,0,2,0,0,0
4793,Darrell Daniels\DaniDa02,2017,2018,,TOT,NFL,23,6,2,0,0,0
4794,LeShun Daniels\DaniLe00,2017,2017,,WAS,NFL,4,0,1,0,0,0
4795,Matt Daniels\DaniMa00,2012,2015,,TOT,NFL,7,0,4,0,0,0
4796,Torrance Daniels\DaniTo20,2009,2009,,JAX,NFL,1,0,1,0,0,0
4797,Chartric Darby\DarbCh20,2009,2009,,DET,NFL,2,0,1,0,0,0
4798,Andrew Datko\DatkAn00,2012,2012,7-241,GNB,NFL,,,1,0,0,0
4799,James Davidson\DaviJa05,2014,2014,,NYG,NFL,2,0,1,0,0,0
4800,A.J. Davis\DaviA.00,2012,2014,,NOR,NFL,1,0,2,0,0,0
