Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
2336,Alex Redmond\RedmAl01,2017,2018,,CIN,NFL,20,15,2,0,0,7
2337,Daryl Richardson\RichDa00,2012,2016,7-252,TOT,NFL,27,3,4,0,0,7
2338,Calvin Ridley\RidlCa00,2018,2018,1-26,ATL,NFL,16,5,1,0,0,7
2339,Curtis Riley\RileCu00,2016,2018,,TOT,NFL,27,16,3,0,0,7
2340,Duke Riley\RileDu00,2017,2018,3-75,ATL,NFL,28,16,2,0,0,7
2341,Darryl Roberts\RobeDa00,2016,2018,7-247,NYJ,NFL,43,16,3,0,0,7
2342,Khiry Robinson\RobiKh00,2013,2016,,TOT,NFL,29,3,4,0,0,7
2343,Quinten Rollins\RollQu00,2015,2017,2-62,GNB,NFL,33,15,3,0,0,7
2344,Dante Rosario\RosaDa00,2009,2014,5-155,TOT,NFL,90,25,6,0,0,7
2345,Jeremy Ross\RossJe01,2012,2016,,TOT,NFL,51,16,5,0,0,7
2346,Eric Rowe\RoweEr00,2015,2018,2-47,TOT,NFL,37,17,4,0,0,7
2347,Curtis Samuel\SamuCu00,2017,2018,2-40,CAR,NFL,22,12,2,0,0,7
2348,Benny Sapp\SappBe20,2009,2011,,TOT,NFL,40,17,3,0,0,7
2349,Bo Scaife\ScaiBo00,2009,2010,6-179,OTI,NFL,28,23,2,0,0,7
2350,Colton Schmidt\SchmCo00,2014,2018,,BUF,NFL,67,0,5,0,0,7
2351,Jordan Senn\SennJo00,2009,2013,,TOT,NFL,68,7,5,0,0,7
2352,Josh Shaw\ShawJo00,2015,2018,4-120,TOT,NFL,55,14,4,0,0,7
2353,Tim Shaw\ShawTi99,2009,2012,5-164,TOT,NFL,63,3,4,0,0,7
2354,Lito Sheppard\ShepLi99,2009,2011,1-26,TOT,NFL,33,18,3,0,0,7
2355,Jordan Shipley\ShipJo00,2010,2012,3-84,TOT,NFL,24,6,3,0,0,7
2356,Barry Sims\SimsBa20,2009,2010,,SFO,NFL,24,14,2,0,0,7
2357,Dion Sims\SimsDi00,2013,2018,4-106,TOT,NFL,78,40,6,0,0,7
2358,Ryan Sims\SimsRy20,2009,2010,1-6,TAM,NFL,22,17,2,0,0,7
2359,Aaron Smith\SmitAa99,2009,2011,4-109,PIT,NFL,15,15,3,0,0,7
2360,Chris Smith\SmitCh03,2014,2018,5-159,TOT,NFL,51,2,5,0,0,7
2361,Ryan Smith\SmitRy00,2016,2018,4-108,TAM,NFL,45,16,3,0,0,7
2362,Shelley Smith\SmitSh22,2012,2014,6-187,TOT,NFL,36,11,3,0,0,7
2363,Daimion Stafford\StafDa00,2013,2016,7-248,OTI,NFL,62,8,4,0,0,7
2364,Nick Sundberg\SundNi00,2010,2018,,WAS,NFL,120,0,9,0,0,7
2365,Mark Tauscher\TausMa20,2009,2010,7-224,GNB,NFL,12,12,2,0,0,7
2366,David Thomas\ThomDa02,2009,2012,3-86,NOR,NFL,48,25,4,0,0,7
2367,De'Anthony Thomas\ThomDe05,2014,2018,4-124,KAN,NFL,55,6,5,0,0,7
2368,Hollis Thomas\ThomHo20,2009,2009,,2TM,NFL,16,13,1,0,0,7
2369,Josh Thomas\ThomJo01,2011,2015,5-143,TOT,NFL,52,10,5,0,0,7
2370,Marcus Thomas\ThomMa99,2009,2011,4-121,DEN,NFL,44,13,3,0,0,7
2371,Kenbrell Thompkins\ThomKe02,2013,2015,,TOT,NFL,33,17,3,0,0,7
2372,Brandon Thompson\ThomBr01,2012,2015,3-93,CIN,NFL,39,7,4,0,0,7
2373,Will Tye\TyexWi00,2015,2017,,TOT,NFL,32,18,3,0,0,7
2374,John Urschel\UrscJo00,2014,2016,5-175,RAV,NFL,40,13,3,0,0,7
2375,C.J. Uzomah\UzomC.00,2015,2018,5-157,CIN,NFL,45,27,4,0,0,7
2376,David Vobora\VoboDa99,2009,2011,7-252,TOT,NFL,32,15,3,0,0,7
2377,Jeremy Vujnovich\VujnJe00,2014,2018,,TOT,NFL,23,18,4,0,0,7
2378,Clive Walford\WalfCl00,2015,2018,3-68,TOT,NFL,45,11,4,0,0,7
2379,Derrick Ward\WardDe01,2009,2011,7-235,TOT,NFL,42,2,3,0,0,7
2380,Jihad Ward\WardJi02,2016,2018,2-44,TOT,NFL,27,14,3,0,0,7
2381,Fred Warner\WarnFr00,2018,2018,3-70,SFO,NFL,16,16,1,0,0,7
2382,Ty Warren\WarrTy20,2009,2012,1-13,TOT,NFL,15,13,3,0,0,7
2383,Fabian Washington\WashFa20,2009,2010,1-23,RAV,NFL,24,18,2,0,0,7
2384,Brian Westbrook\WestBr00,2009,2010,3-91,TOT,NFL,22,12,2,0,0,7
2385,Charlie Whitehurst\WhitCh02,2010,2016,3-81,TOT,NFL,24,9,7,0,0,7
2386,Jonathan Wilhite\WilhJo99,2009,2011,4-129,TOT,NFL,38,11,3,0,0,7
2387,Andre Williams\WillAn00,2014,2017,4-113,TOT,NFL,41,7,4,0,0,7
2388,Mike Williams\WillMi07,2017,2018,1-7,SDG,NFL,26,6,2,0,0,7
2389,P.J. Williams\WillP.00,2016,2018,3-78,NOR,NFL,33,15,3,0,0,7
2390,Roy Williams\WillRo03,2009,2010,1-8,CIN,NFL,16,15,2,0,0,7
2391,Ray Willis\WillRa22,2009,2009,4-105,SEA,NFL,16,16,1,0,0,7
2392,Eugene Wilson\WilsEu20,2009,2010,2-36,HTX,NFL,22,21,2,0,0,7
2393,Gibril Wilson\WilsGi20,2009,2011,5-136,TOT,NFL,32,15,2,0,0,7
2394,Deatrich Wise\WiseDe00,2017,2018,4-131,NWE,NFL,32,8,2,0,0,7
2395,Ahkello Witherspoon\WithAh00,2017,2018,3-66,SFO,NFL,26,21,2,0,0,7
2396,Antwaun Woods\WoodAn02,2016,2018,,TOT,NFL,16,15,2,0,0,7
2397,Blidi Wreh-Wilson\WrehBl00,2013,2018,3-70,TOT,NFL,46,15,6,0,0,7
2398,Andrew Wylie\WyliAn00,2018,2018,,KAN,NFL,16,10,1,0,0,7
2399,Michael Adams\AdamMi98,2009,2013,,TOT,NFL,68,6,5,0,0,6
2400,Al Afalava\AfalAl99,2009,2012,6-190,TOT,NFL,29,15,3,0,0,6
