Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
601,Chad Girodo\girodch01,0.0,2016,25,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
602,Mychal Givens\givenmy01,0.0,2016,26,BAL,AL,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
603,Tyler Glasnow\glasnty01,0.0,2016,22,PIT,NL,7,7,7,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,.143,.143,.143,.286,/*1
604,Koda Glover\gloveko01,0.0,2016,23,WSN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
605,Erik Goeddel\goedder01,0.0,2016,27,NYM,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
606,David Goforth\goforda01,0.0,2016,27,MIL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
607,Jeanmar Gomez\gomezje01,0.0,2016,28,PHI,NL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
608,Erik Gonzalez\gonzaer01,0.0,2016,24,CLE,AL,21,17,16,2,5,0,0,0,0,1,0,8,0,0,0,0,0,1,.313,.353,.313,.665,/6H495
609,Gio Gonzalez\gonzagi01,0.0,2016,30,WSN,NL,29,59,52,1,7,2,0,0,2,0,0,24,1,5,1,0,0,0,.135,.148,.173,.321,*1
610,Miguel Gonzalez\gonzami03,0.0,2016,32,CHW,AL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
611,Severino Gonzalez\gonzase01,0.0,2016,23,PHI,NL,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
612,Nick Goody\goodyni01,0.0,2016,24,NYY,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
613,Tom Gorzelanny\gorzeto01,0.0,2016,33,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
614,Trevor Gott\gotttr01,0.0,2016,23,WSN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
615,Matt Grace\gracema02,0.0,2016,27,WSN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
616,Jon Gray\grayjo02,0.0,2016,24,COL,NL,26,55,47,2,7,2,0,0,4,2,0,30,0,6,0,0,0,0,.149,.184,.191,.375,*1
617,Sonny Gray\grayso01,0.0,2016,26,OAK,AL,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,.000,.000,.000,*1
618,Shane Greene\greensh02,0.0,2016,27,DET,AL,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
619,Luke Gregerson\gregelu01,0.0,2016,32,HOU,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
620,A.J. Griffin\griffaj01,0.0,2016,28,TEX,AL,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
621,Jason Grilli\grillja01,0.0,2016,39,TOT,ML,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
622,Justin Grimm\grimmju01,0.0,2016,27,CHC,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
623,Deolis Guerra\guerrde01,0.0,2016,27,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
624,Javy Guerra\guerrja01,0.0,2016,30,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
625,Tayron Guerrero\guerrta01,0.0,2016,25,SDP,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
626,Jason Gurka\gurkaja01,0.0,2016,28,COL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
627,Jesse Hahn\hahnje01,0.0,2016,26,OAK,AL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,/*1
628,David Hale\haleda02,0.0,2016,28,COL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
629,Cody Hall\hallco01,0.0,2016,28,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
630,Cole Hamels\hamelco01,0.0,2016,32,TEX,AL,3,8,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.125,.125,.125,.250,*1
631,Will Harris\harriwi10,0.0,2016,31,HOU,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
632,Donnie Hart\hartdo01,0.0,2016,25,BAL,AL,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
633,Matt Harvey\harvema01,0.0,2016,27,NYM,NL,15,25,22,2,3,1,0,0,0,0,0,8,0,3,0,1,0,0,.136,.136,.182,.318,*1
634,Steve Hathaway\hathast01,0.0,2016,25,ARI,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
635,Drew Hayes\hayesdr01,0.0,2016,28,CIN,NL,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,/*1
636,Heath Hembree\hembrhe01,0.0,2016,27,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
637,Jim Henderson\hendeji01,0.0,2016,33,NYM,NL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
638,Liam Hendriks\hendrli01,0.0,2016,27,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
639,David Hernandez\hernada01,0.0,2016,31,PHI,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
640,Enrique Hernandez\hernaen02,0.0,2016,24,LAD,NL,109,244,216,25,41,8,0,7,18,28,1,64,0,0,0,3,2,0,.190,.283,.324,.607,H784/956D
641,Oscar Hernandez\hernaos01,0.0,2016,22,ARI,NL,4,11,11,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,.182,.182,.455,.636,/*2
642,Kelvin Herrera\herreke01,0.0,2016,26,KCR,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
643,Frank Herrmann\herrmfr01,0.0,2016,32,PHI,NL,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
644,Keith Hessler\hesslke01,0.0,2016,27,TOT,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
645,Chris Heston\hestoch01,0.0,2016,28,SFG,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
646,John Hicks\hicksjo02,0.0,2016,26,DET,AL,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,1.000,1.500,/*3
647,Dalier Hinojosa\hinojda01,0.0,2016,30,PHI,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
648,Luke Hochevar\hochelu01,0.0,2016,32,KCR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
649,J.J. Hoover\hoovejj01,0.0,2016,28,CIN,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
650,J.P. Howell\howeljp01,0.0,2016,33,LAD,NL,61,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
651,James Hoyt\hoytja01,0.0,2016,29,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
652,Daniel Hudson\hudsoda01,0.0,2016,29,ARI,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
653,Jared Hughes\hugheja02,0.0,2016,30,PIT,NL,65,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
654,Phil Hughes\hugheph01,0.0,2016,30,MIN,AL,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
655,Tommy Hunter\hunteto02,0.0,2016,29,TOT,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
656,Jason Hursh\hurshja01,0.0,2016,24,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
