Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
366,Antonio Bastardo\bastaan01,0.1,2017,31,PIT,NL,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.000,,,/*1
367,Jose Berrios\berrijo01,0.1,2017,23,MIN,AL,3,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,.200,.200,.200,.400,*1
368,Aaron Blair\blairaa01,0.1,2017,25,ATL,NL,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,/*1
369,Joe Blanton\blantjo01,0.1,2017,36,WSN,NL,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.000,,,*1
370,Lisalverto Bonilla\bonilli01,0.1,2017,27,CIN,NL,7,8,6,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,.167,.375,.167,.542,*1
371,Christopher Bostick\bostich01,0.1,2017,24,PIT,NL,20,32,27,6,8,2,0,0,1,4,0,9,1,0,0,0,0,1,.296,.406,.370,.777,*H/47
372,Steven Brault\braulst01,0.1,2017,25,PIT,NL,12,13,13,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,.231,.231,.308,.538,*1/H
373,Jake Buchanan\buchaja01,0.1,2017,27,CIN,NL,4,3,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,.500,.667,.500,1.167,/*1
374,Jeimer Candelario\candeje01,0.1,2017,23,TOT,ML,38,142,127,18,36,9,0,3,16,13,0,30,2,0,0,3,0,0,.283,.359,.425,.784,*5/H3
375,Victor Caratini\caratvi01,0.1,2017,23,CHC,NL,31,66,59,6,15,3,0,1,2,4,1,13,3,0,0,3,0,0,.254,.333,.356,.689,H2/379
376,Andrew Cashner\cashnan01,0.1,2017,30,TEX,AL,2,7,5,0,1,0,0,0,1,0,0,2,0,1,1,0,0,0,.200,.167,.200,.367,*1
377,A.J. Cole\coleaj01,0.1,2017,25,WSN,NL,11,16,14,0,2,0,0,0,0,2,0,5,0,0,0,0,0,0,.143,.250,.143,.393,*1
378,Gerrit Cole\colege01,0.1,2017,26,PIT,NL,32,68,55,3,9,1,0,1,3,1,0,21,0,12,0,1,0,0,.164,.179,.236,.415,*1/H
379,Garrett Cooper\coopega03,0.1,2017,26,NYY,AL,13,45,43,3,14,5,1,0,6,1,0,12,0,0,1,0,0,0,.326,.333,.488,.822,*3
380,Patrick Corbin\corbipa01,0.1,2017,27,ARI,NL,33,70,56,6,7,0,1,0,0,6,0,28,0,8,0,0,0,0,.125,.210,.161,.370,*1/H
381,Rookie Davis\davisro03,0.1,2017,24,CIN,NL,7,8,6,0,1,1,0,0,0,0,0,5,1,1,0,0,0,0,.167,.286,.333,.619,/*1
382,Danny Duffy\duffyda01,0.1,2017,28,KCR,AL,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
383,Phil Ervin\ervinph01,0.1,2017,24,CIN,NL,28,64,58,8,15,2,0,3,10,4,0,15,1,1,0,1,4,1,.259,.317,.448,.766,H/879
384,Phillip Evans\evansph01,0.1,2017,24,NYM,NL,19,38,33,4,10,2,0,0,1,4,0,8,1,0,0,0,0,0,.303,.395,.364,.758,*H/54
385,Tim Federowicz\federti01,0.1,2017,29,SFG,NL,13,14,13,3,3,0,0,2,3,1,0,4,0,0,0,1,0,0,.231,.286,.692,.978,/*H23
386,Kyle Freeland\freelky01,0.1,2017,24,COL,NL,33,56,52,3,8,1,0,1,2,1,0,30,0,3,0,0,0,0,.154,.170,.231,.401,*1/H
387,Cam Gallagher\gallaca01,0.1,2017,24,KCR,AL,13,27,24,2,6,1,0,1,5,3,0,4,0,0,0,1,0,0,.250,.333,.417,.750,*2/H
388,Yovani Gallardo\gallayo01,0.1,2017,31,SEA,AL,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,*1
389,Craig Gentry\gentrcr01,0.1,2017,33,BAL,AL,77,117,101,17,26,5,1,2,11,11,0,24,1,3,1,1,5,4,.257,.333,.386,.719,97H/8D
390,Sean Gilmartin\gilmase01,0.1,2017,27,NYM,NL,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,/*1
391,Ryan Goins\goinsry01,0.1,2017,29,TOR,AL,143,459,418,37,99,21,1,9,62,31,0,96,0,5,5,14,3,2,.237,.286,.356,.643,*64H/5D
392,Marco Gonzales\gonzama02,0.1,2017,25,TOT,ML,2,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,*1
393,Alex Gordon\gordoal01,0.1,2017,33,KCR,AL,148,541,476,52,99,20,2,9,45,45,3,126,14,2,4,7,7,4,.208,.293,.315,.608,*78/H9
394,Brad Hand\handbr01,0.1,2017,27,SDP,NL,66,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,*1
395,Derek Holland\hollade01,0.1,2017,30,CHW,AL,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
396,Raisel Iglesias\iglesra01,0.1,2017,27,CIN,NL,60,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,*1
397,Kenley Jansen\janseke01,0.1,2017,29,LAD,NL,59,4,4,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,.500,.500,.750,1.250,*1
398,Ian Kennedy\kenneia01,0.1,2017,32,KCR,AL,2,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,.333,.500,.333,.833,*1
399,Corey Kluber\klubeco01,0.1,2017,31,CLE,AL,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,*1
400,Erik Kratz\kratzer01,0.1,2017,37,NYY,AL,4,2,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.500,2.500,/*H*D*2
401,Rymer Liriano\liriary01,0.1,2017,26,CHW,AL,21,46,41,4,9,2,0,1,6,5,0,14,0,0,0,0,1,0,.220,.304,.341,.646,*7/9DH
402,Michael Lorenzen\lorenmi01,0.1,2017,25,CIN,NL,70,12,12,1,2,0,0,1,1,0,0,5,0,0,0,0,0,0,.167,.167,.417,.583,*1/H
403,Seth Lugo\lugose01,0.1,2017,27,NYM,NL,18,34,29,4,4,2,0,1,2,0,0,10,0,5,0,1,0,0,.138,.138,.310,.448,*1/H
404,Jordan Lyles\lylesjo01,0.1,2017,26,TOT,NL,37,14,13,1,3,0,0,0,3,1,0,6,0,0,0,0,0,0,.231,.286,.231,.516,*1
405,Lance McCullers Jr.\mcculla02,0.1,2017,23,HOU,AL,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
406,Daniel Mengden\mengdda01,0.1,2017,24,OAK,AL,1,4,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.500,.667,.500,1.167,/*1
407,Alex Meyer\meyeral01,0.1,2017,27,LAA,AL,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
408,Shelby Miller\millesh01,0.1,2017,26,ARI,NL,4,9,6,2,0,0,0,0,0,2,0,3,1,0,0,0,0,0,.000,.333,.000,.333,/*1
409,Tommy Milone\milonto01,0.1,2017,30,TOT,NL,16,12,9,0,1,0,0,0,1,2,0,5,0,1,0,0,0,0,.111,.273,.111,.384,*1
410,Kendrys Morales\moralke01,0.1,2017,34,TOR,AL,150,608,557,67,139,25,0,28,85,43,2,132,5,0,3,22,0,0,.250,.308,.445,.753,*D3/H
411,Colin Moran\moranco01,0.1,2017,24,HOU,AL,7,12,11,3,4,0,1,1,3,1,0,1,0,0,0,0,0,0,.364,.417,.818,1.235,/*35H6
412,Adam Morgan\morgaad01,0.1,2017,27,PHI,NL,36,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,.500,.667,.500,1.167,*1
413,Tyler Naquin\naquity01,0.1,2017,26,CLE,AL,19,40,37,4,8,2,0,0,1,2,0,9,0,0,1,1,0,1,.216,.250,.270,.520,*8/9H
414,Gift Ngoepe\ngoepgi01,0.1,2017,27,PIT,NL,28,63,54,10,12,2,1,0,6,8,0,26,0,1,0,0,0,0,.222,.323,.296,.619,*4/65H
415,Brad Peacock\peacobr01,0.1,2017,29,HOU,AL,4,8,7,1,2,1,0,0,2,1,0,3,0,0,0,0,0,0,.286,.375,.429,.804,*1
416,Hunter Pence\pencehu01,0.1,2017,34,SFG,NL,134,539,493,55,128,13,5,13,67,40,1,102,2,0,4,8,2,3,.260,.315,.385,.701,*9H/D
417,Wily Peralta\peralwi01,0.1,2017,28,MIL,NL,18,15,13,0,3,0,0,0,1,1,0,4,0,1,0,0,0,0,.231,.286,.231,.516,*1
418,Luis Perdomo\perdolu02,0.1,2017,24,SDP,NL,27,53,46,3,5,1,4,0,3,1,0,20,0,6,0,1,0,0,.109,.128,.304,.432,*1
419,David Price\priceda01,0.1,2017,31,BOS,AL,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
420,Erasmo Ramirez\ramirer02,0.1,2017,27,TOT,AL,4,3,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,.667,.667,.667,1.333,*1
421,Ben Revere\reverbe01,0.1,2017,29,LAA,AL,109,308,291,37,80,13,2,1,20,15,0,25,0,0,2,7,21,6,.275,.308,.344,.652,*7H/8D
422,Clayton Richard\richacl01,0.1,2017,33,SDP,NL,31,68,57,2,7,1,0,1,4,1,0,31,2,8,0,0,0,0,.123,.167,.193,.360,*1
423,Daniel Robertson\roberda09,0.1,2017,31,CLE,AL,32,88,80,9,18,4,1,1,7,7,1,3,0,1,0,6,0,1,.225,.287,.338,.625,*97/H8D
424,Drew Robinson\robindr01,0.1,2017,25,TEX,AL,48,121,107,11,24,5,0,6,13,14,0,42,0,0,0,2,0,2,.224,.314,.439,.753,57/4H68D
425,Carlos Rodon\rodonca01,0.1,2017,24,CHW,AL,3,7,6,0,2,1,0,0,2,0,0,2,0,1,0,0,0,0,.333,.333,.500,.833,*1
426,Chris Rusin\rusinch01,0.1,2017,30,COL,NL,54,10,9,1,3,0,0,0,0,0,0,3,0,1,0,0,0,0,.333,.333,.333,.667,*1
427,Fernando Salas\salasfe01,0.1,2017,32,TOT,ML,46,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
428,Chris Sale\salech01,0.1,2017,28,BOS,AL,1,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,.333,.333,.667,1.000,*1
429,Adrian Sanchez\sanchad01,0.1,2017,26,WSN,NL,34,75,71,6,19,7,0,0,11,1,0,25,1,2,0,2,0,2,.268,.288,.366,.654,H4/65
430,Matt Shoemaker\shoemma01,0.1,2017,30,LAA,AL,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
431,Austin Slater\slateau01,0.1,2017,24,SFG,NL,34,127,117,15,33,3,1,3,16,8,0,29,2,0,0,3,0,0,.282,.339,.402,.740,*7/9H85
432,Dwight Smith Jr.\smithdw02,0.1,2017,24,TOR,AL,12,29,27,2,10,2,0,0,1,1,0,10,1,0,0,0,1,0,.370,.414,.444,.858,/*7H89
433,Max Stassi\stassma01,0.1,2017,26,HOU,AL,14,31,24,5,4,1,0,2,4,6,0,4,0,0,1,2,0,0,.167,.323,.458,.781,*2/HD3
434,Jackson Stephens\stephja01,0.1,2017,23,CIN,NL,7,6,6,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,.333,.333,.333,.667,/*1
435,Julio Teheran\teherju01,0.1,2017,26,ATL,NL,35,72,57,4,8,0,0,0,6,1,0,17,1,12,1,0,0,0,.140,.167,.140,.307,*1/H
436,Jose Torres\torrejo02,0.1,2017,23,SDP,NL,57,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
437,Vince Velasquez\velasvi01,0.1,2017,25,PHI,NL,16,25,24,1,6,0,0,0,1,1,0,4,0,0,0,1,0,0,.250,.280,.250,.530,*1/H
438,Jonathan Villar\villajo01,0.1,2017,26,MIL,NL,122,436,403,49,97,18,1,11,40,30,1,132,0,2,1,4,23,8,.241,.293,.372,.665,*4H/8D
439,Christian Walker\walkech02,0.1,2017,26,ARI,NL,11,15,12,2,3,1,0,2,2,1,0,5,2,0,0,0,0,0,.250,.400,.833,1.233,*H/D3
440,Joey Wendle\wendljo01,0.1,2017,27,OAK,AL,8,14,13,3,4,1,0,1,5,1,1,3,0,0,0,0,0,0,.308,.357,.615,.973,/*4*H
441,Tyler White\whitety01,0.1,2017,26,HOU,AL,22,67,61,7,17,6,0,3,10,4,0,16,1,0,1,0,0,1,.279,.328,.525,.853,*3/H471
442,Brandon Woodruff\woodrbr01,0.1,2017,24,MIL,NL,7,12,10,2,2,0,0,0,0,1,0,2,0,1,0,0,0,0,.200,.273,.200,.473,/*1
443,Fernando Abad\abadfe01,0.0,2017,31,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
444,Austin Adams\adamsau02,0.0,2017,26,WSN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
445,Matt Albers\alberma01,0.0,2017,34,WSN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
446,Al Alburquerque\albural01,0.0,2017,31,TOT,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
447,Sandy Alcantara\alcansa01,0.0,2017,21,STL,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
448,Scott Alexander\alexasc02,0.0,2017,27,KCR,AL,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
449,Cody Allen\allenco01,0.0,2017,28,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
450,Abraham Almonte\almonab01,0.0,2017,28,CLE,AL,69,195,172,26,40,8,3,3,14,20,0,46,1,1,1,2,2,1,.233,.314,.366,.681,97H/8D
451,Dan Altavilla\altavda01,0.0,2017,24,SEA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
452,Jose Alvarez\alvarjo02,0.0,2017,28,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
453,Brett Anderson\anderbr04,0.0,2017,29,TOT,ML,6,8,7,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,.143,.250,.143,.393,*1
454,Drew Anderson\anderdr02,0.0,2017,23,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
455,Jayson Aquino\aquinja01,0.0,2017,24,BAL,AL,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,/*1
456,Victor Arano\aranovi01,0.0,2017,22,PHI,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
457,Chris Archer\archech01,0.0,2017,28,TBR,AL,3,8,8,1,2,0,0,0,1,0,0,3,0,0,0,1,0,0,.250,.250,.250,.500,*1
458,Shawn Armstrong\armstsh01,0.0,2017,26,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
459,Jake Arrieta\arrieja01,0.0,2017,31,CHC,NL,29,64,61,2,8,0,1,1,5,1,0,32,0,2,0,0,0,0,.131,.145,.213,.358,*1/H
460,Alec Asher\asheral01,0.0,2017,25,BAL,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
461,Barrett Astin\astinba01,0.0,2017,25,CIN,NL,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,/*1
462,Luis Avilan\avilalu01,0.0,2017,27,LAD,NL,58,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
463,John Axford\axforjo01,0.0,2017,34,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
