Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
365,Munenori Kawasaki\kawasmu01,0.2,2016,35,CHC,NL,14,26,21,3,7,2,0,0,1,4,0,5,1,0,0,1,2,0,.333,.462,.429,.890,*4/H5
366,Matt Kemp\kempma01,0.2,2016,31,TOT,NL,156,672,623,89,167,39,0,35,108,36,6,156,1,0,12,17,1,0,.268,.304,.499,.803,*97/HD
367,Clayton Kershaw\kershcl01,0.2,2016,28,LAD,NL,21,50,46,2,8,1,0,0,3,1,0,12,0,3,0,0,0,0,.174,.191,.196,.387,*1/H
368,Dixon Machado\machadi01,0.2,2016,24,DET,AL,8,13,10,1,1,0,0,0,0,3,0,4,0,0,0,0,0,0,.100,.308,.100,.408,/*6H4
369,Justin Morneau\morneju01,0.2,2016,35,CHW,AL,58,218,203,16,53,14,1,6,25,12,1,52,1,0,2,5,0,0,.261,.303,.429,.731,*D/H
370,Oliver Perez\perezol01,0.2,2016,34,WSN,NL,59,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,.667,.667,1.000,1.667,*1
371,Josh Phegley\phegljo01,0.2,2016,28,OAK,AL,25,86,78,11,20,6,0,1,10,5,0,13,2,0,1,4,0,0,.256,.314,.372,.686,*2/H1
372,Manny Pina\pinama01,0.2,2016,29,MIL,NL,33,81,71,4,18,4,0,2,12,10,0,15,0,0,0,2,0,1,.254,.346,.394,.740,*2H/D
373,Roman Quinn\quinnro01,0.2,2016,23,PHI,NL,15,69,57,10,15,4,0,0,6,8,0,19,2,2,0,0,5,1,.263,.373,.333,.706,*7/98
374,Shane Robinson\robinsh01,0.2,2016,31,LAA,AL,65,111,98,16,17,3,0,1,10,10,0,17,1,2,0,3,3,2,.173,.257,.235,.492,*7H8/9D
375,Andrew Romine\rominan01,0.2,2016,30,DET,AL,108,194,174,21,41,5,2,2,16,13,0,38,4,3,0,5,8,0,.236,.304,.322,.626,58H364/D971
376,Justin Ruggiano\ruggiju01,0.2,2016,34,TOT,ML,9,26,24,4,8,1,0,2,7,2,0,10,0,0,0,1,0,1,.333,.385,.625,1.010,/*8H79
377,Richie Shaffer\shaffri01,0.2,2016,25,TBR,AL,20,54,48,5,12,6,0,1,4,5,0,18,0,0,1,0,0,1,.250,.315,.438,.752,*3/D59H
378,Brandon Snyder\snydebr03,0.2,2016,29,ATL,NL,37,47,46,8,11,5,1,4,9,1,0,16,0,0,0,1,0,0,.239,.255,.652,.907,*H/537
379,Jacob Stallings\stallja01,0.2,2016,26,PIT,NL,5,15,15,0,6,1,0,0,2,0,0,4,0,0,0,0,1,0,.400,.400,.467,.867,/*2H
380,Vince Velasquez\velasvi01,0.2,2016,24,PHI,NL,23,44,40,4,8,1,0,0,0,1,0,16,0,3,0,1,0,0,.200,.220,.225,.445,*1
381,Luke Weaver\weavelu01,0.2,2016,22,STL,NL,9,13,13,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,.385,.385,.385,.769,/*1
382,Jayson Werth\werthja01,0.2,2016,37,WSN,NL,143,606,525,84,128,28,0,21,69,71,0,139,4,0,6,17,5,1,.244,.335,.417,.752,*7/DH9
383,Alex Wood\woodal02,0.2,2016,25,LAD,NL,14,19,16,2,4,0,0,0,2,1,0,9,0,2,0,0,0,0,.250,.294,.250,.544,*1/H
384,Tim Adleman\adlemti01,0.1,2016,28,CIN,NL,12,23,21,2,4,2,0,0,3,0,0,11,0,2,0,0,0,0,.190,.190,.286,.476,*1
385,Matt Albers\alberma01,0.1,2016,33,CHW,AL,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,*1
386,Dariel Alvarez\alvarda02,0.1,2016,27,BAL,AL,2,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,.333,.500,.667,1.167,/*9*H
387,Robert Andino\andinro01,0.1,2016,32,MIA,NL,13,24,24,2,7,0,0,0,1,0,0,4,0,0,0,0,0,0,.292,.292,.292,.583,/*H4765
388,Brandon Barnes\barnebr02,0.1,2016,30,COL,NL,48,109,100,10,22,6,2,0,8,3,0,30,1,5,0,0,1,2,.220,.250,.320,.570,*78H/9
389,Jose Berrios\berrijo01,0.1,2016,22,MIN,AL,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
390,Steven Brault\braulst01,0.1,2016,24,PIT,NL,8,9,8,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,.250,.250,.250,.500,/*1
391,Ramon Cabrera\cabrera01,0.1,2016,26,CIN,NL,61,185,171,11,42,10,0,3,23,8,1,30,1,2,3,5,1,1,.246,.279,.357,.635,*2H
392,Chris Capuano\capuach01,0.1,2016,37,MIL,NL,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.000,,,*1
393,Andrew Cashner\cashnan01,0.1,2016,29,TOT,NL,25,40,34,3,6,0,0,0,1,3,0,13,0,3,0,0,0,0,.176,.243,.176,.420,*1
394,Gavin Cecchini\cecchga02,0.1,2016,22,NYM,NL,4,7,6,2,2,2,0,0,2,0,0,2,1,0,0,0,0,0,.333,.429,.667,1.095,/*H*6
395,Jhoulys Chacin\chacijh01,0.1,2016,28,TOT,ML,5,10,10,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,.300,.300,.300,.600,*1
396,Tyler Chatwood\chatwty01,0.1,2016,26,COL,NL,27,58,53,3,10,0,1,0,4,2,0,14,0,3,0,1,0,0,.189,.218,.226,.445,*1
397,Tony Cingrani\cingrto01,0.1,2016,26,CIN,NL,62,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.000,,,*1
398,Jarred Cosart\cosarja01,0.1,2016,26,TOT,NL,13,18,16,1,2,0,0,0,0,0,0,5,0,2,0,0,0,0,.125,.125,.125,.250,*1
399,Chase d'Arnaud\darnach01,0.1,2016,29,ATL,NL,84,262,233,24,57,14,2,1,21,23,1,50,3,0,3,5,9,3,.245,.317,.335,.652,H654/789
400,Yu Darvish\darviyu01,0.1,2016,29,TEX,AL,2,3,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,.333,.333,1.333,1.667,*1
401,Jacob deGrom\degroja01,0.1,2016,28,NYM,NL,26,50,42,6,6,1,0,0,2,3,0,12,0,5,0,1,0,0,.143,.200,.167,.367,*1/H
402,Lucas Duda\dudalu01,0.1,2016,30,NYM,NL,47,172,153,20,35,7,0,7,23,15,2,36,2,0,2,1,0,0,.229,.302,.412,.714,*3/H
403,Zach Eflin\eflinza01,0.1,2016,22,PHI,NL,10,23,23,2,6,2,0,0,0,0,0,8,0,0,0,2,0,0,.261,.261,.348,.609,*1
404,Cody Ege\egeco01,0.1,2016,25,TOT,ML,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
405,Jaime Garcia\garcija02,0.1,2016,29,STL,NL,29,51,41,3,7,0,0,0,4,2,0,17,0,7,1,0,0,0,.171,.205,.171,.375,*1
406,Dustin Garneau\garnedu01,0.1,2016,28,COL,NL,24,75,68,7,16,6,0,1,6,6,0,22,0,0,1,1,0,0,.235,.293,.368,.661,*2/H
407,Cory Gearrin\gearrco01,0.1,2016,30,SFG,NL,54,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1/7
408,Lucas Giolito\giolilu01,0.1,2016,21,WSN,NL,6,6,4,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,.250,.250,.250,.500,/*1
409,Mitch Haniger\hanigmi01,0.1,2016,25,ARI,NL,34,123,109,9,25,2,1,5,17,12,2,27,1,0,1,3,0,0,.229,.309,.404,.713,*8/79H
410,Chris Hatcher\hatchch02,0.1,2016,31,LAD,NL,34,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,*1
411,Derek Holland\hollade01,0.1,2016,29,TEX,AL,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
412,Ryan Kalish\kalisry01,0.1,2016,28,CHC,NL,7,10,7,1,2,0,0,0,2,1,0,0,1,1,0,0,0,0,.286,.444,.286,.730,/*H79
413,Corey Kluber\klubeco01,0.1,2016,30,CLE,AL,3,6,4,1,1,1,0,0,0,0,0,3,0,2,0,0,0,0,.250,.250,.500,.750,*1
414,Mat Latos\latosma01,0.1,2016,28,TOT,ML,7,5,5,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,.200,.200,.800,1.000,*1
415,Michael Lorenzen\lorenmi01,0.1,2016,24,CIN,NL,35,5,5,1,1,0,0,1,3,0,0,2,0,0,0,0,0,0,.200,.200,.800,1.000,*1/H
416,Seth Lugo\lugose01,0.1,2016,26,NYM,NL,17,18,16,2,3,1,0,0,1,1,0,2,0,0,1,0,0,0,.188,.222,.250,.472,*1
417,Jose Martinez\martijo08,0.1,2016,27,STL,NL,12,18,16,4,7,1,0,0,1,2,0,1,0,0,0,0,0,0,.438,.500,.500,1.000,/*H73
418,Michael Martinez\martimi02,0.1,2016,33,TOT,AL,63,106,101,16,24,4,0,1,4,4,0,23,0,1,0,1,0,2,.238,.267,.307,.574,4H98/76D5
419,Steven Matz\matzst01,0.1,2016,25,NYM,NL,22,45,36,0,5,1,1,0,2,4,0,11,0,4,1,2,0,0,.139,.220,.222,.442,*1/H
420,Lance McCullers Jr.\mcculla02,0.1,2016,22,HOU,AL,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,*1
421,Tommy Milone\milonto01,0.1,2016,29,MIN,AL,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
422,Brett Nicholas\nichobr01,0.1,2016,27,TEX,AL,15,45,40,5,11,5,0,2,4,4,0,9,1,0,0,2,0,0,.275,.356,.550,.906,*2
423,Brandon Nimmo\nimmobr01,0.1,2016,23,NYM,NL,32,80,73,12,20,1,0,1,6,6,0,20,1,0,0,0,0,0,.274,.338,.329,.666,H7/98
424,Ricky Nolasco\nolasri01,0.1,2016,33,TOT,AL,2,5,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,.000,.400,.000,.400,*1
425,ByungHo Park\parkby01,0.1,2016,29,MIN,AL,62,244,215,28,41,9,1,12,24,21,0,80,5,0,3,3,1,0,.191,.275,.409,.684,*D3/H
426,Jordan Patterson\pattejo03,0.1,2016,24,COL,NL,10,19,18,1,8,1,0,0,2,1,0,1,0,0,0,0,0,1,.444,.474,.500,.974,/*9H37
427,Jake Peavy\peavyja01,0.1,2016,35,SFG,NL,28,31,27,2,5,0,0,0,3,2,0,12,0,2,0,0,0,0,.185,.241,.185,.427,*1
428,Jose Peraza\perazjo01,0.1,2016,22,CIN,NL,72,256,241,25,78,8,2,3,25,7,0,33,5,0,3,3,21,10,.324,.352,.411,.762,684H/7D
429,Luis Perdomo\perdolu02,0.1,2016,23,SDP,NL,32,43,38,1,5,1,0,0,1,1,0,15,1,3,0,0,0,0,.132,.175,.158,.333,*1/H
430,Yefri Perez\perezye01,0.1,2016,25,MIA,NL,12,3,3,5,2,1,0,0,0,0,0,1,0,0,0,0,4,2,.667,.667,1.000,1.667,*H/64
431,Rick Porcello\porceri01,0.1,2016,27,BOS,AL,2,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.200,.200,.200,.400,*1
432,Anthony Ranaudo\ranauan01,0.1,2016,26,TOT,AL,2,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,.333,.333,1.333,1.667,/*1
433,Michael Reed\reedmi02,0.1,2016,23,MIL,NL,8,24,22,3,4,0,0,0,0,2,0,7,0,0,0,1,1,0,.182,.250,.182,.432,/*87H
434,Matt Reynolds\reynoma03,0.1,2016,25,NYM,NL,47,96,89,11,20,8,0,3,13,4,0,34,1,2,0,2,0,1,.225,.266,.416,.682,6H/547
435,Jorge De La Rosa\rosajo01,0.1,2016,35,COL,NL,24,42,38,4,7,0,0,0,6,2,0,14,1,1,0,0,0,0,.184,.244,.184,.428,*1
436,Rio Ruiz\ruizri01,0.1,2016,22,ATL,NL,5,7,7,1,2,0,1,0,2,0,0,2,0,0,0,0,1,0,.286,.286,.571,.857,/*H5
437,Chris Rusin\rusinch01,0.1,2016,29,COL,NL,28,30,29,2,5,0,1,0,3,0,0,6,0,1,0,0,0,0,.172,.172,.241,.414,*1
438,Logan Schafer\schaflo01,0.1,2016,29,MIN,AL,26,74,63,8,15,3,1,0,1,8,0,16,2,1,0,0,0,0,.238,.342,.317,.660,7/9H8D
439,Max Scherzer\scherma01,0.1,2016,31,WSN,NL,33,85,70,4,13,1,0,0,12,2,0,30,0,13,0,1,0,0,.186,.208,.200,.408,*1
440,Alfredo Simon\simonal01,0.1,2016,35,CIN,NL,13,19,14,0,1,0,0,0,1,1,0,7,1,3,0,1,0,0,.071,.188,.071,.259,*1
441,Jorge Soler\solerjo01,0.1,2016,24,CHC,NL,86,264,227,37,54,9,0,12,31,31,0,66,3,0,3,5,0,0,.238,.333,.436,.769,*7H/9D
442,Ross Stripling\stripro01,0.1,2016,26,LAD,NL,19,27,24,2,2,0,0,0,1,2,0,12,0,1,0,0,0,0,.083,.154,.083,.237,*1
443,Marcus Stroman\stromma01,0.1,2016,25,TOR,AL,2,6,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,*1
444,Albert Suarez\suareal01,0.1,2016,26,SFG,NL,20,24,21,1,4,2,0,0,2,0,0,11,0,3,0,0,0,0,.190,.190,.286,.476,*1
445,Andrew Susac\susacan01,0.1,2016,26,MIL,NL,9,19,17,3,4,1,0,1,2,2,0,5,0,0,0,0,0,0,.235,.316,.471,.786,/*2H
446,Julio Teheran\teherju01,0.1,2016,25,ATL,NL,29,61,49,1,10,1,0,0,2,1,0,16,0,11,0,1,0,0,.204,.220,.224,.444,*1/H
447,Josh Tomlin\tomlijo01,0.1,2016,31,CLE,AL,2,6,5,1,2,1,0,0,0,0,0,2,0,1,0,0,0,0,.400,.400,.600,1.000,*1
448,Trevor Williams\willitr01,0.1,2016,24,PIT,NL,7,3,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,.000,.667,.000,.667,/*1
449,Fernando Abad\abadfe01,0.0,2016,30,TOT,AL,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
450,A.J. Achter\achteaj01,0.0,2016,27,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
451,Ehire Adrianza\adriaeh01,0.0,2016,26,SFG,NL,40,71,63,3,16,2,0,2,7,2,0,13,2,4,0,0,0,1,.254,.299,.381,.679,*H6/45
452,Cody Allen\allenco01,0.0,2016,27,CLE,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
453,Dario Alvarez\alvarda01,0.0,2016,27,TOT,ML,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
454,Jose Alvarez\alvarjo02,0.0,2016,27,LAA,AL,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
455,Brett Anderson\anderbr04,0.0,2016,28,LAD,NL,4,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,/*1
456,Tyler Anderson\anderty01,0.0,2016,26,COL,NL,20,42,35,1,4,0,0,1,3,4,0,11,0,3,0,0,0,0,.114,.205,.200,.405,*1/H
457,Matt Andriese\andrima01,0.0,2016,26,TBR,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
458,Jayson Aquino\aquinja01,0.0,2016,23,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
459,Elvis Araujo\araujel01,0.0,2016,24,PHI,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
460,Luis Avilan\avilalu01,0.0,2016,26,LAD,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
461,John Axford\axforjo01,0.0,2016,33,OAK,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
462,Pedro Baez\baezpe01,0.0,2016,28,LAD,NL,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
