Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
601,Cory Gearrin\gearrco01,0.0,2017,31,SFG,NL,66,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
602,Dillon Gee\geedi01,0.0,2017,31,TOT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
603,Ken Giles\gileske01,0.0,2017,26,HOU,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
604,Mychal Givens\givenmy01,0.0,2017,27,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
605,Koda Glover\gloveko01,0.0,2017,24,WSN,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
606,Erik Goeddel\goedder01,0.0,2017,28,NYM,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
607,David Goforth\goforda01,0.0,2017,28,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
608,Jeanmar Gomez\gomezje01,0.0,2017,29,PHI,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
609,Miguel Gomez\gomezmi01,0.0,2017,24,SFG,NL,22,34,33,3,8,2,0,0,2,0,0,6,0,0,1,1,0,0,.242,.235,.303,.538,*H/4
610,Roberto Gomez\gomezro01,0.0,2017,27,SFG,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
611,Miguel Gonzalez\gonzami03,0.0,2017,33,TOT,AL,4,8,6,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,.000,.143,.000,.143,*1
612,Nick Goody\goodyni01,0.0,2017,25,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
613,Daniel Gossett\gosseda01,0.0,2017,24,OAK,AL,3,7,5,1,1,0,0,0,0,0,0,4,0,2,0,0,0,0,.200,.200,.200,.400,*1
614,Trevor Gott\gotttr01,0.0,2017,24,WSN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
615,Juan Graterol\grateju01,0.0,2017,28,LAA,AL,48,87,84,5,17,4,0,0,10,1,0,13,0,0,2,4,0,0,.202,.207,.250,.457,*2/H
616,Kendall Graveman\graveke01,0.0,2017,26,OAK,AL,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
617,Sonny Gray\grayso01,0.0,2017,27,TOT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
618,Chad Green\greench03,0.0,2017,26,NYY,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
619,Shane Greene\greensh02,0.0,2017,28,DET,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
620,Luke Gregerson\gregelu01,0.0,2017,33,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
621,A.J. Griffin\griffaj01,0.0,2017,29,TEX,AL,3,6,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,.000,.167,.000,.167,*1
622,Jason Grilli\grillja01,0.0,2017,40,TOT,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
623,Deolis Guerra\guerrde01,0.0,2017,28,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
624,Javy Guerra\guerrja01,0.0,2017,31,MIA,NL,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
625,Jeremy Guthrie\guthrje01,0.0,2017,38,WSN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
626,Justin Haley\haleyju01,0.0,2017,26,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
627,Cole Hamels\hamelco01,0.0,2017,33,TEX,AL,1,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
628,Ryan Hanigan\hanigry01,0.0,2017,36,COL,NL,33,112,101,9,27,2,0,2,12,8,2,26,1,1,1,5,0,0,.267,.324,.347,.671,*2/H
629,J.A. Happ\happja01,0.0,2017,34,TOR,AL,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
630,Blaine Hardy\hardybl01,0.0,2017,30,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
631,Will Harris\harriwi10,0.0,2017,32,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
632,Donnie Hart\hartdo01,0.0,2017,26,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
633,Chris Hatcher\hatchch02,0.0,2017,32,TOT,ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
634,Jeremy Hellickson\hellije01,0.0,2017,30,TOT,ML,20,39,33,1,3,1,1,0,2,3,0,9,0,3,0,0,0,0,.091,.167,.182,.348,*1
635,Heath Hembree\hembrhe01,0.0,2017,28,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
636,Liam Hendriks\hendrli01,0.0,2017,28,OAK,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
637,Ariel Hernandez\hernaar01,0.0,2017,25,CIN,NL,17,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
638,David Hernandez\hernada01,0.0,2017,32,TOT,ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
639,Kelvin Herrera\herreke01,0.0,2017,27,KCR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
640,Chris Heston\hestoch01,0.0,2017,29,TOT,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
641,Trevor Hildenberger\hildetr01,0.0,2017,26,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
642,Jonathan Holder\holdejo02,0.0,2017,24,NYY,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
643,Greg Holland\hollagr01,0.0,2017,31,COL,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
644,Matt Holliday\hollima01,0.0,2017,37,NYY,AL,105,427,373,50,86,18,0,19,64,46,0,114,3,0,5,14,1,0,.231,.316,.432,.748,*D/H3
645,David Holmberg\holmbda01,0.0,2017,25,CHW,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
646,Brock Holt\holtbr01,0.0,2017,29,BOS,AL,64,164,140,20,28,6,0,0,7,19,0,34,3,0,2,3,2,1,.200,.305,.243,.548,4H7/5D39
647,J.J. Hoover\hoovejj01,0.0,2017,29,ARI,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
648,J.P. Howell\howeljp01,0.0,2017,34,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
649,James Hoyt\hoytja01,0.0,2017,30,HOU,AL,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
650,Daniel Hudson\hudsoda01,0.0,2017,30,PIT,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
651,Jared Hughes\hugheja02,0.0,2017,31,MIL,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
652,Tommy Hunter\hunteto02,0.0,2017,30,TBR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
653,Jason Hursh\hurshja01,0.0,2017,25,ATL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
654,Gregory Infante\infangr01,0.0,2017,29,CHW,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
655,Luke Jackson\jackslu01,0.0,2017,25,ATL,NL,41,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,*1
656,Jeremy Jeffress\jeffrje01,0.0,2017,29,TOT,ML,21,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
