Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
301,Ehire Adrianza\adriaeh01,0.4,2018,28,MIN,AL,114,366,335,42,84,23,1,6,39,24,2,82,1,4,2,4,5,1,.251,.301,.379,.680,*65H3/47D
302,Kolby Allard\allarko01,0.4,2018,20,ATL,NL,3,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1.000,1.000,1.000,2.000,/*1
303,Greg Allen\allengr01,0.4,2018,25,CLE,AL,91,291,265,36,68,11,3,2,20,14,1,58,7,4,1,5,21,4,.257,.310,.343,.654,*89H/7D
304,Derek Dietrich\dietrde01,0.4,2018,28,MIA,NL,149,551,499,72,132,26,2,16,45,29,2,140,21,0,2,5,2,0,.265,.330,.421,.751,*73H/4D59
305,Lucas Duda\dudalu01,0.4,2018,32,TOT,ML,107,367,328,35,79,14,1,14,50,28,2,102,8,0,3,5,1,0,.241,.313,.418,.731,*3DH
306,Evan Gattis\gattiev01,0.4,2018,31,HOU,AL,128,451,407,49,92,17,0,25,78,33,2,101,3,0,8,13,1,0,.226,.284,.452,.736,*DH/2
307,Carlos Gonzalez\gonzaca01,0.4,2018,32,COL,NL,132,504,463,71,128,32,4,16,64,37,4,113,1,0,3,5,5,2,.276,.329,.467,.796,*9H/D
308,Reese McGuire\mcguire01,0.4,2018,23,TOR,AL,14,33,31,5,9,3,0,2,4,2,0,9,0,0,0,0,1,0,.290,.333,.581,.914,*2/H
309,Michael Perez\perezmi03,0.4,2018,25,TBR,AL,24,80,74,9,21,5,0,1,11,3,0,19,0,1,2,0,0,0,.284,.304,.392,.696,*2/H
310,Roman Quinn\quinnro01,0.4,2018,25,PHI,NL,50,143,131,13,35,6,4,2,12,10,0,35,1,1,0,1,10,4,.267,.324,.420,.744,*8H/9761
311,Joey Rickard\rickajo01,0.4,2018,27,BAL,AL,79,230,213,27,52,10,1,8,23,15,0,55,2,0,0,3,4,2,.244,.300,.413,.713,*97/8H
312,Victor Robles\roblevi01,0.4,2018,21,WSN,NL,21,66,59,8,17,3,1,3,10,4,0,12,2,0,1,2,3,2,.288,.348,.525,.874,*8/H79
313,Tyler Saladino\saladty01,0.4,2018,28,TOT,ML,58,139,126,13,31,4,0,5,16,9,0,41,1,2,1,3,2,2,.246,.299,.397,.696,6H/45D
314,Corey Seager\seageco01,0.4,2018,24,LAD,NL,26,115,101,13,27,5,1,2,13,11,1,17,2,0,1,2,0,0,.267,.348,.396,.744,*6/H
315,Julio Teheran\teherju01,0.4,2018,27,ATL,NL,28,54,40,2,7,0,0,1,4,1,0,8,0,12,1,0,0,0,.175,.190,.250,.440,*1
316,Rowdy Tellez\tellero01,0.4,2018,23,TOR,AL,23,73,70,10,22,9,0,4,14,2,0,21,0,0,1,0,0,0,.314,.329,.614,.943,*3/HD
317,Alex Verdugo\verdual01,0.4,2018,22,LAD,NL,37,86,77,11,20,6,0,1,4,8,0,14,0,1,0,4,0,0,.260,.329,.377,.706,9H7/8
318,Lane Adams\adamsla01,0.3,2018,28,ATL,NL,26,29,25,10,6,1,0,2,6,4,0,8,0,0,0,1,1,0,.240,.345,.520,.865,*H/987
319,Alex Blandino\blandal01,0.3,2018,25,CIN,NL,69,147,128,14,30,4,0,1,8,13,1,41,4,2,0,4,0,0,.234,.324,.289,.613,H456/3791
320,A.J. Ellis\ellisaj01,0.3,2018,37,SDP,NL,66,183,151,19,41,8,0,1,15,26,1,37,1,3,2,2,0,0,.272,.378,.344,.722,*2H/7D
321,Jose Miguel Fernandez\fernajo03,0.3,2018,30,LAA,AL,36,123,116,9,31,8,0,2,11,6,0,15,1,0,0,2,1,0,.267,.309,.388,.697,*3/HD54
322,Johnny Field\fieldjo04,0.3,2018,26,TOT,AL,83,233,221,28,49,13,0,9,21,7,0,72,3,1,1,3,4,0,.222,.254,.403,.657,798H/D1
323,Aramis Garcia\garciar01,0.3,2018,25,SFG,NL,19,65,63,8,18,1,0,4,9,2,0,31,0,0,0,1,0,0,.286,.308,.492,.800,*3/2H
324,Avisail Garcia\garciav01,0.3,2018,27,CHW,AL,93,385,356,47,84,11,2,19,49,20,2,102,4,0,5,9,3,1,.236,.281,.438,.719,*9/D
325,Greg Garcia\garcigr01,0.3,2018,28,STL,NL,114,208,181,15,40,6,0,3,15,20,1,37,4,1,2,3,3,1,.221,.309,.304,.613,*H465/1
326,Billy Hamilton\hamilbi02,0.3,2018,27,CIN,NL,153,556,504,74,119,16,9,4,29,46,0,132,1,1,4,1,34,10,.236,.299,.327,.626,*8/H9
327,Garrett Hampson\hampsga01,0.3,2018,23,COL,NL,24,48,40,3,11,3,1,0,4,7,0,12,1,0,0,0,2,0,.275,.396,.400,.796,*H/648
328,Josh Harrison\harrijo05,0.3,2018,30,PIT,NL,97,374,344,41,86,13,1,8,37,18,1,68,5,2,5,8,3,0,.250,.293,.363,.656,*4H/5
329,Caleb Joseph\josepca01,0.3,2018,32,BAL,AL,82,280,265,28,58,14,2,3,17,10,0,68,3,1,1,3,2,1,.219,.254,.321,.575,*2/3
330,Jordan Luplow\luplojo01,0.3,2018,24,PIT,NL,37,103,92,16,17,1,3,3,7,10,0,18,1,0,0,7,2,2,.185,.272,.359,.631,79H/8
331,Carlos Martinez\martica04,0.3,2018,26,STL,NL,33,36,33,1,8,2,0,1,4,0,0,11,0,2,1,0,0,0,.242,.235,.394,.629,*1/H
332,Miles Mikolas\mikolmi01,0.3,2018,29,STL,NL,32,71,63,4,9,1,0,2,6,2,0,33,0,5,1,0,0,0,.143,.167,.254,.421,*1/H
333,Josh Phegley\phegljo01,0.3,2018,30,OAK,AL,39,102,93,13,19,7,0,2,15,6,0,27,1,0,2,3,0,0,.204,.255,.344,.599,*2/H
334,Martin Prado\pradoma01,0.3,2018,34,MIA,NL,54,209,197,16,48,9,0,1,18,11,0,35,1,0,0,5,1,1,.244,.287,.305,.592,*5/H3D
335,Pablo Reyes\reyespa01,0.3,2018,24,PIT,NL,18,63,58,9,17,2,0,3,7,5,0,11,0,0,0,2,0,1,.293,.349,.483,.832,/97H54
336,Rene Rivera\riverre01,0.3,2018,34,TOT,ML,33,91,86,8,20,4,0,4,11,4,0,35,1,0,0,3,0,0,.233,.275,.419,.693,*2/3HD
337,Tyson Ross\rossty01,0.3,2018,31,TOT,NL,31,46,41,2,8,0,0,1,4,1,0,16,0,3,1,1,1,0,.195,.209,.268,.478,*1/H
338,Hyun-Jin Ryu\ryuhy01,0.3,2018,31,LAD,NL,16,30,26,4,7,1,0,0,2,2,0,13,0,2,0,0,0,0,.269,.321,.308,.629,*1/H
339,Ronald Torreyes\torrero01,0.3,2018,25,NYY,AL,41,102,100,9,28,7,1,0,7,2,0,16,0,0,0,3,0,0,.280,.294,.370,.664,45/6H
340,Mark Trumbo\trumbma01,0.3,2018,32,BAL,AL,90,358,330,41,86,12,0,17,44,24,0,87,2,0,2,10,0,0,.261,.313,.452,.764,*D9/3H
341,Andrew Velazquez\velazan01,0.3,2018,23,TBR,AL,13,12,10,3,3,1,0,0,0,1,0,3,1,0,0,0,1,0,.300,.417,.400,.817,/H568479D
342,Zack Wheeler\wheelza01,0.3,2018,28,NYM,NL,27,60,56,4,11,2,0,0,4,0,0,21,0,3,1,1,0,0,.196,.193,.232,.425,*1
343,Tony Wolters\wolteto01,0.3,2018,26,COL,NL,74,216,182,19,31,4,4,3,27,26,2,33,6,0,2,6,2,0,.170,.292,.286,.577,*2/H745
344,Austin Wynns\wynnsau01,0.3,2018,27,BAL,AL,42,118,110,16,28,2,0,4,11,5,0,25,0,3,0,7,0,0,.255,.287,.382,.669,*2/HD
345,Christian Arroyo\arroych01,0.2,2018,23,TBR,AL,20,59,53,5,14,2,1,1,6,6,0,16,0,0,0,0,0,0,.264,.339,.396,.735,/45HD
346,Peter Bourjos\bourjpe01,0.2,2018,31,ATL,NL,36,47,44,5,9,2,1,1,4,2,0,15,0,1,0,0,0,0,.205,.239,.364,.603,*7H/89
347,Jhoulys Chacin\chacijh01,0.2,2018,30,MIL,NL,34,68,56,2,9,1,0,0,1,3,0,17,0,9,0,0,0,0,.161,.203,.179,.382,*1/H
348,A.J. Cole\coleaj01,0.2,2018,26,TOT,ML,6,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,.333,.333,1.333,1.667,*1
349,Patrick Corbin\corbipa01,0.2,2018,28,ARI,NL,31,67,61,1,12,1,0,0,5,2,0,25,0,4,0,3,0,0,.197,.222,.213,.435,*1
350,Yandy Diaz\diazya01,0.2,2018,26,CLE,AL,39,120,109,15,34,5,2,1,15,11,1,19,0,0,0,6,0,0,.312,.375,.422,.797,D/3H5
351,Robbie Erlin\erlinro01,0.2,2018,27,SDP,NL,38,27,23,1,5,0,0,0,0,1,0,11,0,3,0,0,0,0,.217,.250,.217,.467,*1/H
352,Kyle Farmer\farmeky01,0.2,2018,27,LAD,NL,39,77,68,1,16,4,1,0,9,5,1,15,3,0,1,1,0,0,.235,.312,.324,.635,*5*H/32
353,Maikel Franco\francma02,0.2,2018,25,PHI,NL,131,465,433,48,117,17,1,22,68,29,7,62,0,0,3,15,1,0,.270,.314,.467,.780,*5H/D
354,Teoscar Hernandez\hernate01,0.2,2018,25,TOR,AL,134,523,476,67,114,29,7,22,57,41,0,163,3,0,3,14,5,5,.239,.302,.468,.771,*79H/D
355,Odubel Herrera\herreod01,0.2,2018,26,PHI,NL,148,597,550,64,140,19,3,22,71,38,3,122,7,1,1,11,5,2,.255,.310,.420,.730,*8/97H
356,John Hicks\hicksjo02,0.2,2018,28,DET,AL,81,312,288,35,75,12,1,9,32,22,0,84,0,1,1,9,0,1,.260,.312,.403,.715,*32/H
357,Dan Jennings\jennida01,0.2,2018,31,MIL,NL,65,3,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,.667,.667,1.000,1.667,*1
358,Adam Jones\jonesad01,0.2,2018,32,BAL,AL,145,613,580,54,163,35,0,15,63,24,1,93,5,0,4,21,7,1,.281,.313,.419,.732,*89/D7
359,Ryder Jones\jonesry01,0.2,2018,24,SFG,NL,5,8,8,2,3,0,0,2,3,0,0,5,0,0,0,0,0,0,.375,.375,1.125,1.500,/*H35
360,Ryan Lavarnway\lavarry01,0.2,2018,30,PIT,NL,6,6,6,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,.667,.667,.833,1.500,/*H
361,Tim Locastro\locasti01,0.2,2018,25,LAD,NL,18,14,11,6,2,1,0,0,0,2,0,5,1,0,0,0,4,0,.182,.357,.273,.630,*H/87
362,Mikie Mahtook\mahtomi01,0.2,2018,28,DET,AL,67,250,223,24,45,4,2,9,29,21,1,66,3,0,3,3,4,1,.202,.276,.359,.635,*7/H98D
363,Jeff Mathis\mathije01,0.2,2018,35,ARI,NL,69,218,195,15,39,9,1,1,20,20,1,66,0,1,2,7,0,0,.200,.272,.272,.544,*2/H41
364,Steven Matz\matzst01,0.2,2018,27,NYM,NL,29,53,46,2,5,1,0,2,4,3,0,13,0,4,0,1,0,0,.109,.163,.261,.424,*1
365,Brad Miller\millebr02,0.2,2018,28,TOT,ML,75,254,230,21,57,13,2,7,29,22,1,82,0,0,2,4,0,0,.248,.311,.413,.724,34H/6D
366,Yairo Munoz\munozya01,0.2,2018,23,STL,NL,108,329,293,39,81,16,0,8,42,30,7,71,4,0,2,3,5,6,.276,.350,.413,.763,645H9/78
367,Kristopher Negron\negrokr01,0.2,2018,32,TOT,ML,20,33,32,6,7,0,0,1,4,1,0,9,0,0,0,1,2,0,.219,.242,.313,.555,/H75D694
368,Rick Porcello\porceri01,0.2,2018,29,BOS,AL,3,7,7,1,3,2,0,0,3,0,0,3,0,0,0,0,0,0,.429,.429,.714,1.143,*1
369,Hanley Ramirez\ramirha01,0.2,2018,34,BOS,AL,44,195,177,25,45,7,0,6,29,14,0,35,2,0,2,9,4,1,.254,.313,.395,.708,*3D
370,Austin Slater\slateau01,0.2,2018,25,SFG,NL,74,225,199,21,50,6,1,1,23,20,2,69,5,0,1,5,7,0,.251,.333,.307,.640,73H9
371,Myles Straw\strawmy01,0.2,2018,23,HOU,AL,9,10,9,4,3,0,0,1,1,1,0,0,0,0,0,0,2,0,.333,.400,.667,1.067,/*9H87
372,Luis Urias\uriaslu01,0.2,2018,21,SDP,NL,12,53,48,5,10,1,0,2,5,3,0,10,1,0,1,0,1,0,.208,.264,.354,.618,*4
373,Daniel Vogelbach\vogelda01,0.2,2018,25,SEA,AL,37,102,87,9,18,2,0,4,13,13,0,26,2,0,0,4,0,0,.207,.324,.368,.691,*3H/D
374,Brandon Woodruff\woodrbr01,0.2,2018,25,MIL,NL,19,10,8,2,2,0,0,1,1,1,0,1,0,1,0,1,0,0,.250,.333,.625,.958,*1
375,Orlando Arcia\arciaor01,0.1,2018,23,MIL,NL,119,366,348,32,82,16,0,3,30,15,0,87,1,1,1,9,7,4,.236,.268,.307,.576,*6H
376,Jake Arrieta\arrieja01,0.1,2018,32,PHI,NL,28,50,45,3,6,0,0,1,3,3,0,27,0,2,0,1,0,0,.133,.188,.200,.388,*1
377,Abiatal Avelino\aveliab01,0.1,2018,23,SFG,NL,6,11,11,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,.273,.273,.273,.545,/*6H4
378,Gordon Beckham\beckhgo01,0.1,2018,31,SEA,AL,22,50,44,3,8,1,0,0,1,4,0,11,0,2,0,1,1,0,.182,.250,.205,.455,*4/5H6D
379,Christian Bergman\bergmch01,0.1,2018,30,SEA,AL,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,/*1
380,Jesse Biddle\biddlje01,0.1,2018,26,ATL,NL,56,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,.500,.500,1.000,1.500,*1
381,Shane Bieber\biebesh01,0.1,2018,23,CLE,AL,2,5,4,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,.250,.400,.500,.900,*1
382,Jerry Blevins\blevije01,0.1,2018,34,NYM,NL,60,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
383,Steven Brault\braulst01,0.1,2018,26,PIT,NL,43,21,20,0,3,1,0,0,0,1,0,5,0,0,0,0,0,0,.150,.190,.200,.390,*1/H
384,Jeff Brigham\brighje01,0.1,2018,26,MIA,NL,4,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,.333,.333,.333,.667,/*1
385,Walker Buehler\buehlwa01,0.1,2018,23,LAD,NL,22,47,43,1,7,0,0,0,1,2,0,21,0,2,0,0,0,0,.163,.200,.163,.363,*1
386,Madison Bumgarner\bumgama01,0.1,2018,28,SFG,NL,21,46,44,2,7,2,0,0,4,1,0,20,0,0,1,0,0,0,.159,.174,.205,.378,*1/H
387,Lonnie Chisenhall\chiselo01,0.1,2018,29,CLE,AL,29,95,84,11,27,6,1,1,9,8,1,12,2,1,0,2,1,0,.321,.394,.452,.846,*9/H
388,Franchy Cordero\cordefr02,0.1,2018,23,SDP,NL,40,154,139,19,33,5,1,7,19,14,0,55,0,1,0,1,5,2,.237,.307,.439,.746,*78/9H
389,Zack Cozart\cozarza01,0.1,2018,32,LAA,AL,58,253,224,29,49,13,2,5,18,19,0,42,7,0,3,7,0,0,.219,.296,.362,.658,*546
390,Anthony DeSclafani\desclan01,0.1,2018,28,CIN,NL,20,46,42,3,6,0,0,1,4,0,0,25,0,4,0,0,0,0,.143,.143,.214,.357,*1
391,Wilmer Difo\difowi01,0.1,2018,26,WSN,NL,148,456,408,55,94,14,7,7,42,39,5,82,2,3,4,8,10,3,.230,.298,.350,.649,*4H5/68
392,Jarrod Dyson\dysonja01,0.1,2018,33,ARI,NL,67,237,206,29,39,4,2,2,12,27,2,34,0,3,1,3,16,3,.189,.282,.257,.539,*89/H7
393,Roenis Elias\eliasro01,0.1,2018,29,SEA,AL,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
394,Heath Fillmyer\fillmhe01,0.1,2018,24,KCR,AL,2,5,4,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,.250,.250,.500,.750,*1
395,Derek Fisher\fishede01,0.1,2018,24,HOU,AL,42,86,79,13,13,2,2,4,11,5,0,42,0,0,2,0,2,0,.165,.209,.392,.602,*7/H89D
