Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
601,Jesus Guzman\guzmaje01,0.0,2013,29,SDP,NL,126,318,288,33,65,17,0,9,35,27,1,79,2,1,0,4,3,0,.226,.297,.378,.675,H37/954
602,Nick Hagadone\hagadni01,0.0,2013,27,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
603,Ryan Hanigan\hanigry01,0.0,2013,32,CIN,NL,75,260,222,17,44,8,0,2,21,29,9,27,6,2,1,7,0,1,.198,.306,.261,.567,*2/H
604,Will Harris\harriwi10,0.0,2013,28,ARI,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
605,Chris Hatcher\hatchch02,0.0,2013,28,MIA,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
606,LaTroy Hawkins\hawkila01,0.0,2013,40,NYM,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
607,Jeremy Hellickson\hellije01,0.0,2013,26,TBR,AL,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.333,.333,.333,.667,*1
608,Heath Hembree\hembrhe01,0.0,2013,24,SFG,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
609,Jim Henderson\hendeji01,0.0,2013,30,MIL,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
610,Sean Henn\hennse01,0.0,2013,32,NYM,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
611,David Hernandez\hernada01,0.0,2013,28,ARI,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
612,Felix Hernandez\hernafe02,0.0,2013,27,SEA,AL,2,6,5,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,.000,.167,.000,.167,*1
613,Kelvin Herrera\herreke01,0.0,2013,23,KCR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
614,John Hester\hestejo01,0.0,2013,29,LAA,AL,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.000,,,/*H*D*2
615,Rich Hill\hillri01,0.0,2013,33,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
616,Luke Hochevar\hochelu01,0.0,2013,29,KCR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
617,Derek Holland\hollade01,0.0,2013,26,TEX,AL,3,8,5,1,0,0,0,0,0,2,0,3,0,1,0,0,0,0,.000,.286,.000,.286,*1
618,Greg Holland\hollagr01,0.0,2013,27,KCR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
619,David Holmberg\holmbda01,0.0,2013,21,ARI,NL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,/*1
620,J.J. Hoover\hoovejj01,0.0,2013,25,CIN,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
621,Jeremy Horst\horstje01,0.0,2013,27,PHI,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
622,J.P. Howell\howeljp01,0.0,2013,30,LAD,NL,61,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
623,David Huff\huffda01,0.0,2013,28,TOT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
