Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
601,Sam Freeman\freemsa01,0.0,2018,31,ATL,NL,59,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
602,Max Fried\friedma01,0.0,2018,24,ATL,NL,14,8,8,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,.125,.125,.125,.250,*1
603,Jace Fry\fryja01,0.0,2018,24,CHW,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
604,Paul Fry\frypa01,0.0,2018,25,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
605,Carson Fulmer\fulmeca01,0.0,2018,24,CHW,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
606,Drew Gagnon\gagnodr01,0.0,2018,28,NYM,NL,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000,/*1
607,Cam Gallagher\gallaca01,0.0,2018,25,KCR,AL,22,69,63,5,13,3,0,1,7,3,0,15,1,1,1,1,0,0,.206,.250,.302,.552,*2/D
608,Yovani Gallardo\gallayo01,0.0,2018,32,TOT,ML,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,*1
609,Giovanny Gallegos\gallegi01,0.0,2018,26,TOT,ML,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,/*1
610,Santiago Casilla\garcija01,0.0,2018,37,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
611,Luis Garcia\garcilu03,0.0,2018,31,PHI,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
612,Yimi Garcia\garciyi01,0.0,2018,27,LAD,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
613,Dustin Garneau\garnedu01,0.0,2018,30,CHW,AL,1,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,.500,.667,.500,1.167,/*2
614,Amir Garrett\garream01,0.0,2018,26,CIN,NL,60,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
615,Kevin Gausman\gausmke01,0.0,2018,27,TOT,ML,12,25,21,0,1,0,0,0,0,4,0,11,0,0,0,0,0,0,.048,.200,.048,.248,*1/H
616,Cory Gearrin\gearrco01,0.0,2018,32,TOT,ML,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
617,Domingo German\germado01,0.0,2018,25,NYY,AL,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,.500,.000,.500,*1
618,Ken Giles\gileske01,0.0,2018,27,TOT,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
619,Mychal Givens\givenmy01,0.0,2018,28,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
620,Tyler Glasnow\glasnty01,0.0,2018,24,TOT,ML,45,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,.000,.000,.000,*1
621,Koda Glover\gloveko01,0.0,2018,25,WSN,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
622,Erik Goeddel\goedder01,0.0,2018,29,TOT,ML,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
623,Luiz Gohara\goharlu01,0.0,2018,21,ATL,NL,8,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,/*1
624,Roberto Gomez\gomezro01,0.0,2018,28,SFG,NL,5,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,/*1
625,Marco Gonzales\gonzama02,0.0,2018,26,SEA,AL,1,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,.000,.000,.000,.000,*1
626,Merandy Gonzalez\gonzame01,0.0,2018,22,MIA,NL,7,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,.250,.250,.250,.500,/*1
627,Trevor Gott\gotttr01,0.0,2018,25,WSN,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
628,Matt Grace\gracema02,0.0,2018,29,WSN,NL,54,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,*1
629,Brett Graves\gravebr01,0.0,2018,25,MIA,NL,19,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
630,Sonny Gray\grayso01,0.0,2018,28,NYY,AL,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
631,Chad Green\greench03,0.0,2018,27,NYY,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
632,Shane Greene\greensh02,0.0,2018,29,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
633,Luke Gregerson\gregelu01,0.0,2018,34,STL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
634,Grayson Greiner\greingr01,0.0,2018,25,DET,AL,30,116,96,9,21,6,0,0,12,17,0,32,0,0,3,0,0,1,.219,.328,.281,.609,*2
635,Justin Grimm\grimmju01,0.0,2018,29,TOT,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
636,Robert Gsellman\gsellro01,0.0,2018,24,NYM,NL,64,4,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.000,.250,.000,.250,*1
637,Javy Guerra\guerrja01,0.0,2018,32,MIA,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
638,Javy Guerra\guerrja02,0.0,2018,22,SDP,NL,13,19,16,2,2,0,0,0,1,3,0,9,0,0,0,0,0,0,.125,.263,.125,.388,/*6H5
639,Junior Guerra\guerrju02,0.0,2018,33,MIL,NL,29,37,35,2,4,3,0,0,0,0,0,13,0,2,0,0,0,0,.114,.114,.200,.314,*1
640,Tayron Guerrero\guerrta01,0.0,2018,27,MIA,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
641,Taylor Guerrieri\guerrta02,0.0,2018,25,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
642,Preston Guilmet\guilmpr01,0.0,2018,30,TOT,ML,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
643,David Hale\haleda02,0.0,2018,30,TOT,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
644,Matt Hall\hallma02,0.0,2018,24,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
645,Jason Hammel\hammeja01,0.0,2018,35,KCR,AL,2,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
646,Justin Hancock\hancoju01,0.0,2018,27,CHC,NL,10,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
647,Brad Hand\handbr01,0.0,2018,28,TOT,ML,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
648,Eric Hanhold\hanhoer01,0.0,2018,24,NYM,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
649,Blaine Hardy\hardybl01,0.0,2018,31,DET,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
650,Will Harris\harriwi10,0.0,2018,33,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
651,Donnie Hart\hartdo01,0.0,2018,27,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
652,Chris Hatcher\hatchch02,0.0,2018,33,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
653,Andrew Heaney\heanean01,0.0,2018,27,LAA,AL,3,8,8,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,.125,.125,.125,.250,*1
654,Heath Hembree\hembrhe01,0.0,2018,29,BOS,AL,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
655,Liam Hendriks\hendrli01,0.0,2018,29,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
656,David Hernandez\hernada01,0.0,2018,33,CIN,NL,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
