Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2101,Cory Joseph\josepco01,2015-16,24,TOR,NBA,12.4,80,4,2046,257,585,227,475,30,110,133,174,39,171,210,250,63,20,102,131,677,.439,.478,.273,.465,.764,.512
2102,Andrei Kirilenko\kirilan01,2013-14,32,BRK,NBA,12.4,45,4,857,82,160,81,155,1,5,61,119,55,91,146,72,40,19,54,65,226,.513,.523,.200,.516,.513,.532
2103,Linas Kleiza\kleizli01,2011-12,27,TOR,NBA,12.4,49,3,1057,165,410,103,231,62,179,81,100,42,157,199,46,23,4,64,119,473,.402,.446,.346,.478,.810,.521
2104,Brandon Knight\knighbr03,2016-17,25,PHO,NBA,12.4,54,5,1140,209,525,164,386,45,139,132,154,25,93,118,130,27,5,88,87,595,.398,.425,.324,.441,.857,.502
2105,Mindaugas Kuzminskas\kuzmimi01,2016-17,27,NYK,NBA,12.4,68,5,1016,158,369,104,201,54,168,55,68,47,79,126,69,29,11,51,79,425,.428,.517,.321,.501,.809,.533
2106,Alex Len\lenal01,2015-16,22,PHO,NBA,12.4,78,46,1821,264,624,263,617,1,7,174,239,178,416,594,97,38,62,145,230,703,.423,.426,.143,.424,.728,.482
2107,Kendall Marshall\marshke01,2014-15,23,MIL,NBA,12.4,28,3,417,46,101,28,55,18,46,8,9,2,26,28,86,21,0,35,26,118,.455,.509,.391,.545,.889,.562
2108,Jodie Meeks\meeksjo01,2017-18,30,WAS,NBA,12.4,77,0,1119,157,393,85,183,72,210,101,117,15,111,126,70,29,4,37,55,487,.399,.464,.343,.491,.863,.548
2109,C.J. Miles\milescj01,2011-12,24,UTA,NBA,12.4,56,14,1145,177,465,131,315,46,150,108,136,27,89,116,69,46,18,53,122,508,.381,.416,.307,.430,.794,.484
2110,Marcus Morris\morrima03,2016-17,27,DET,NBA,12.4,79,79,2565,421,1007,303,650,118,357,145,185,77,289,366,160,52,25,87,168,1105,.418,.466,.331,.477,.784,.508
2111,Greg Oden\odengr01,2013-14,26,MIA,NBA,12.4,23,6,212,27,49,27,49,0,0,13,23,23,31,54,1,7,13,12,52,67,.551,.551,,.551,.565,.567
2112,Zaza Pachulia\pachuza01,2010-11,26,ATL,NBA,12.4,79,7,1244,107,232,107,232,0,0,135,179,119,214,333,58,34,22,69,184,349,.461,.461,,.461,.754,.562
2113,A.J. Price\priceaj01,2012-13,26,WAS,NBA,12.4,57,22,1278,161,413,91,213,70,200,49,62,20,94,114,205,33,3,64,73,441,.390,.427,.350,.475,.790,.501
2114,Thabo Sefolosha\sefolth01,2015-16,31,ATL,NBA,12.4,75,11,1758,188,372,146,248,42,124,62,99,52,282,334,107,85,37,68,109,480,.505,.589,.339,.562,.626,.578
2115,Ramon Sessions\sessira01,2016-17,30,CHO,NBA,12.4,50,1,811,100,263,79,201,21,62,91,118,11,62,73,129,27,3,46,43,312,.380,.393,.339,.420,.771,.495
2116,J.R. Smith\smithjr01,2015-16,30,CLE,NBA,12.4,77,77,2362,353,850,149,340,204,510,45,71,43,174,217,130,81,21,59,204,955,.415,.438,.400,.535,.634,.542
2117,Jason Smith\smithja02,2013-14,27,NOP,NBA,12.4,31,27,830,131,282,131,282,0,0,39,50,51,130,181,29,11,29,28,100,301,.465,.465,,.465,.780,.495
2118,Lance Stephenson\stephla01,2017-18,27,IND,NBA,12.4,82,7,1850,303,709,236,477,67,232,84,127,62,362,424,235,46,17,131,177,757,.427,.495,.289,.475,.661,.495
2119,Hasheem Thabeet\thabeha01,2011-12,24,TOT,NBA,12.4,20,3,139,11,21,11,21,0,0,13,20,16,26,42,0,1,10,8,20,35,.524,.524,,.524,.650,.587
2120,Evan Turner\turneev01,2013-14,25,TOT,NBA,12.4,81,56,2457,434,1021,384,865,50,156,213,262,62,346,408,262,67,7,189,195,1131,.425,.444,.321,.450,.813,.498
2121,Martell Webster\webstma02,2010-11,24,MIN,NBA,12.4,46,1,1094,152,340,97,208,55,132,94,122,36,111,147,53,28,9,58,101,453,.447,.466,.417,.528,.770,.575
2122,D.J. White\whitedj01,2011-12,25,CHA,NBA,12.4,58,11,1098,174,353,173,352,1,1,43,61,50,159,209,47,17,23,43,94,392,.493,.491,1.000,.494,.705,.516
2123,Chris Wilcox\wilcoch01,2011-12,29,BOS,NBA,12.4,28,4,481,64,107,64,107,0,0,24,39,38,84,122,12,11,9,30,64,152,.598,.598,,.598,.615,.612
2124,Mo Williams\willima01,2015-16,33,CLE,NBA,12.4,41,14,748,132,302,96,200,36,102,38,42,6,66,72,98,14,5,57,60,338,.437,.480,.353,.497,.905,.527
2125,Reggie Williams\willire02,2011-12,25,CHA,NBA,12.4,33,13,747,106,255,73,148,33,107,29,40,27,66,93,60,20,3,33,34,274,.416,.493,.308,.480,.725,.503
2126,Justin Anderson\anderju01,2015-16,22,DAL,NBA,12.3,55,9,647,71,175,49,92,22,83,44,55,18,114,132,29,19,25,24,45,208,.406,.533,.265,.469,.800,.522
2127,Harrison Barnes\barneha02,2015-16,23,GSW,NBA,12.3,66,59,2042,295,633,213,419,82,214,102,134,77,248,325,117,41,10,57,136,774,.466,.508,.383,.531,.761,.559
2128,Brandon Bass\bassbr01,2012-13,27,BOS,NBA,12.3,81,69,2239,286,589,286,587,0,2,129,150,129,296,425,84,44,64,80,188,701,.486,.487,.000,.486,.860,.535
2129,Shane Battier\battish01,2010-11,32,TOT,NBA,12.3,82,59,2375,229,509,127,242,102,267,64,93,90,283,373,185,69,81,79,158,624,.450,.525,.382,.550,.688,.567
2130,Patrick Beverley\beverpa01,2017-18,29,LAC,NBA,12.3,11,11,334,48,119,24,59,24,60,14,17,16,29,45,32,19,5,25,34,134,.403,.407,.400,.504,.824,.530
2131,Tarik Black\blackta01,2015-16,24,LAL,NBA,12.3,39,0,496,57,104,57,104,0,0,19,45,44,113,157,16,14,18,22,78,133,.548,.548,,.548,.422,.537
2132,Ronnie Brewer\brewero02,2011-12,26,CHI,NBA,12.3,66,43,1635,190,445,171,376,19,69,56,100,72,159,231,137,72,21,59,64,455,.427,.455,.275,.448,.560,.465
2133,Nick Calathes\calatni01,2013-14,24,MEM,NBA,12.3,71,7,1173,142,311,123,250,19,61,44,72,23,114,137,207,66,8,101,117,347,.457,.492,.311,.487,.611,.506
2134,Nick Calathes\calatni01,2014-15,25,MEM,NBA,12.3,58,0,838,104,247,93,204,11,43,24,45,19,87,106,146,63,5,61,100,243,.421,.456,.256,.443,.533,.455
2135,Jose Calderon\caldejo01,2015-16,34,NYK,NBA,12.3,72,72,2024,209,455,125,252,84,203,42,48,22,207,229,298,63,7,87,135,544,.459,.496,.414,.552,.875,.571
2136,Marquese Chriss\chrisma01,2016-17,19,PHO,NBA,12.3,82,75,1743,284,632,212,408,72,224,113,181,96,252,348,60,67,70,108,263,753,.449,.520,.321,.506,.624,.529
2137,Allen Crabbe\crabbal01,2017-18,25,BRK,NBA,12.3,75,68,2197,337,827,136,295,201,532,115,135,28,296,324,117,47,35,78,168,990,.407,.461,.378,.529,.852,.558
2138,Jared Dudley\dudleja01,2014-15,29,MIL,NBA,12.3,72,22,1717,198,423,124,231,74,192,48,67,45,175,220,130,72,11,62,113,518,.468,.537,.385,.556,.716,.572
2139,Langston Galloway\gallola01,2014-15,23,NYK,NBA,12.3,45,41,1457,204,511,142,335,62,176,63,78,37,153,190,150,52,12,61,129,533,.399,.424,.352,.460,.808,.489
