Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2601,Sebastian Telfair\telfase01,2012-13,27,TOT,NBA,10.9,59,2,980,112,309,59,159,53,150,54,69,13,71,84,153,37,11,64,104,331,.362,.371,.353,.448,.783,.488
2602,Garrett Temple\templga01,2014-15,28,WAS,NBA,10.9,52,18,735,68,170,35,82,33,88,35,48,24,66,90,56,42,9,34,76,204,.400,.427,.375,.497,.729,.534
2603,Hollis Thompson\thompho01,2014-15,23,PHI,NBA,10.9,71,23,1776,224,543,109,256,115,287,63,89,53,145,198,85,57,26,66,141,626,.413,.426,.401,.518,.708,.538
2604,Jamaal Tinsley\tinslja01,2011-12,33,UTA,NBA,10.9,37,1,507,57,141,47,104,10,37,13,17,6,39,45,123,17,8,52,47,137,.404,.452,.270,.440,.765,.461
2605,Ben Uzoh\uzohbe01,2011-12,23,TOT,NBA,10.9,18,8,370,35,99,35,98,0,1,11,19,19,48,67,61,17,3,19,31,81,.354,.357,.000,.354,.579,.377
2606,Dion Waiters\waitedi01,2014-15,23,TOT,NBA,10.9,80,23,2208,375,946,302,700,73,246,117,172,41,151,192,163,90,21,113,155,940,.396,.431,.297,.435,.680,.460
2607,Marvin Williams\willima02,2012-13,26,UTA,NBA,10.9,73,51,1727,199,470,145,304,54,166,77,99,55,208,263,77,37,38,60,98,529,.423,.477,.325,.481,.778,.515
2608,Giannis Antetokounmpo\antetgi01,2013-14,19,MIL,NBA,10.8,77,23,1897,173,418,132,300,41,118,138,202,78,261,339,150,60,61,122,173,525,.414,.440,.347,.463,.683,.518
2609,Gilbert Arenas\arenagi01,2010-11,29,TOT,NBA,10.8,70,16,1796,269,734,172,407,97,327,120,153,22,167,189,274,74,21,177,188,755,.366,.423,.297,.433,.784,.471
2610,Michael Beasley\beaslmi01,2012-13,24,PHO,NBA,10.8,75,20,1554,310,766,265,622,45,144,94,126,52,230,282,111,31,34,144,107,759,.405,.426,.313,.434,.746,.462
2611,Eric Bledsoe\bledser01,2010-11,21,LAC,NBA,10.8,81,25,1841,206,486,174,370,32,116,99,133,68,155,223,289,92,26,194,130,543,.424,.470,.276,.457,.744,.499
2612,Bobby Brown\brownbo02,2016-17,32,HOU,NBA,10.8,25,0,123,23,60,9,25,14,35,2,2,0,6,6,14,1,0,5,5,62,.383,.360,.400,.500,1.000,.509
2613,Trey Burke\burketr01,2016-17,24,WAS,NBA,10.8,57,0,703,116,255,85,185,31,70,22,29,7,40,47,100,11,5,48,54,285,.455,.459,.443,.516,.759,.532
2614,Rodney Carney\carnero01,2010-11,26,TOT,NBA,10.8,27,1,336,46,110,29,72,17,38,18,27,13,35,48,11,12,5,16,33,127,.418,.403,.447,.495,.667,.521
2615,Vince Carter\cartevi01,2017-18,41,SAC,NBA,10.8,58,5,1026,114,283,57,118,57,165,28,37,18,130,148,69,42,26,36,96,313,.403,.483,.345,.504,.757,.523
2616,Michael Carter-Williams\cartemi01,2017-18,26,CHO,NBA,10.8,52,2,835,76,229,62,170,14,59,73,89,37,101,138,116,44,23,52,99,239,.332,.365,.237,.362,.820,.446
2617,Norris Cole\coleno01,2015-16,27,NOP,NBA,10.8,45,23,1198,196,484,163,382,33,102,52,65,10,141,151,167,37,5,75,102,477,.405,.427,.324,.439,.800,.465
2618,Nick Collison\collini01,2010-11,30,OKC,NBA,10.8,71,2,1524,137,242,137,242,0,0,55,73,119,197,316,69,42,31,55,210,329,.566,.566,,.566,.753,.600
2619,Glen Davis\davisgl01,2014-15,29,LAC,NBA,10.8,74,0,904,117,255,117,251,0,4,60,95,43,126,169,39,41,21,39,132,294,.459,.466,.000,.459,.632,.495
2620,Sam Dekker\dekkesa01,2015-16,21,HOU,NBA,10.8,3,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,
2621,Landry Fields\fieldla01,2014-15,26,TOR,NBA,10.8,26,9,216,20,41,19,39,1,2,5,6,10,16,26,15,11,0,8,9,46,.488,.487,.500,.500,.833,.527
2622,Jimmer Fredette\fredeji01,2011-12,22,SAC,NBA,10.8,61,7,1135,172,446,94,230,78,216,40,48,17,56,73,108,30,3,67,73,462,.386,.409,.361,.473,.833,.495
2623,Alonzo Gee\geeal01,2010-11,23,TOT,NBA,10.8,56,34,1118,121,264,104,213,17,51,72,92,62,120,182,38,40,18,55,94,331,.458,.488,.333,.491,.783,.544
2624,Willie Green\greenwi01,2010-11,29,NOH,NBA,10.8,77,13,1674,270,609,216,454,54,155,78,100,22,139,161,74,36,13,67,143,672,.443,.476,.348,.488,.780,.515
2625,Lazar Hayward\haywala01,2010-11,24,MIN,NBA,10.8,42,0,419,55,154,38,94,17,60,33,42,23,47,70,28,12,7,19,44,160,.357,.404,.283,.412,.786,.464
2626,Gerald Henderson\hendege02,2016-17,29,PHI,NBA,10.8,72,41,1667,234,553,173,380,61,173,133,165,34,151,185,112,40,15,62,129,662,.423,.455,.353,.478,.806,.529
2627,Kirk Hinrich\hinriki01,2013-14,33,CHI,NBA,10.8,73,61,2116,243,619,158,377,85,242,95,125,31,161,192,286,80,26,120,203,666,.393,.419,.351,.461,.760,.494
2628,Kirk Hinrich\hinriki01,2012-13,32,CHI,NBA,10.8,60,60,1764,159,422,88,240,71,182,70,98,16,142,158,314,63,25,99,192,459,.377,.367,.390,.461,.714,.493
2629,Justin Holiday\holidju01,2017-18,28,CHI,NBA,10.8,72,72,2265,290,782,129,333,161,449,135,164,31,260,291,153,80,31,93,134,876,.371,.387,.359,.474,.823,.513
2630,Chris Johnson\johnsch03,2011-12,26,TOT,NBA,10.8,27,0,175,20,41,20,41,0,0,15,19,15,25,40,2,6,9,15,33,55,.488,.488,,.488,.789,.557
2631,Chris Johnson\johnsch04,2013-14,23,BOS,NBA,10.8,40,0,789,85,214,42,87,43,127,37,43,31,66,97,31,27,4,22,63,250,.397,.483,.339,.498,.860,.537
2632,Ian Mahinmi\mahinia01,2014-15,28,IND,NBA,10.8,61,6,1146,117,212,117,212,0,0,31,102,105,251,356,33,30,46,59,172,265,.552,.552,,.552,.304,.516
2633,Nazr Mohammed\mohamna01,2012-13,35,CHI,NBA,10.8,63,12,693,66,180,66,178,0,2,34,47,73,122,195,26,21,32,24,97,166,.367,.371,.000,.367,.723,.414
2634,Timofey Mozgov\mozgoti01,2010-11,24,TOT,NBA,10.8,45,14,524,63,133,63,133,0,0,37,52,46,75,121,15,15,25,35,84,163,.474,.474,,.474,.712,.523
2635,Mike Muscala\muscami01,2013-14,22,ATL,NBA,10.8,20,0,215,31,73,31,70,0,3,14,14,17,35,52,7,3,10,12,29,76,.425,.443,.000,.425,1.000,.480
2636,Royce O'Neale\onealro01,2017-18,24,UTA,NBA,10.8,69,4,1150,120,284,78,166,42,118,61,76,25,211,236,95,36,16,55,105,343,.423,.470,.356,.496,.803,.540
2637,Patrick Patterson\pattepa01,2016-17,27,TOR,NBA,10.8,65,8,1599,154,384,60,131,94,253,43,60,62,231,293,76,40,23,38,120,445,.401,.458,.372,.523,.717,.542
2638,Glenn Robinson\robingl02,2017-18,24,IND,NBA,10.8,23,1,338,36,85,22,51,14,34,9,11,11,26,37,17,13,1,5,14,95,.424,.431,.412,.506,.818,.529
2639,Kevin Seraphin\serapke01,2015-16,26,NYK,NBA,10.8,48,0,526,84,205,84,203,0,2,19,23,31,95,126,47,8,36,43,67,187,.410,.414,.000,.410,.826,.435
2640,Iman Shumpert\shumpim01,2011-12,21,NYK,NBA,10.8,59,35,1705,214,534,166,377,48,157,87,109,42,144,186,164,101,8,111,173,563,.401,.440,.306,.446,.798,.484
2641,Marcus Smart\smartma01,2017-18,23,BOS,NBA,10.8,54,11,1614,189,515,114,266,75,249,97,133,43,146,189,259,71,23,129,133,550,.367,.429,.301,.440,.729,.479
2642,Jason Smith\smithja02,2010-11,24,NOH,NBA,10.8,77,6,1102,136,307,136,305,0,2,59,70,89,152,241,36,26,32,53,150,331,.443,.446,.000,.443,.843,.490
2643,David Stockton\stockda01,2014-15,23,SAC,NBA,10.8,3,0,33,2,6,1,4,1,2,3,6,0,2,2,9,2,0,4,1,8,.333,.250,.500,.417,.500,.463
2644,P.J. Tucker\tuckepj01,2015-16,30,PHO,NBA,10.8,82,80,2540,239,582,171,376,68,206,106,142,165,347,512,177,106,20,111,202,652,.411,.455,.330,.469,.746,.506
2645,Evan Turner\turneev01,2010-11,22,PHI,NBA,10.8,78,14,1797,225,529,211,485,14,44,101,125,42,264,306,159,49,14,80,138,565,.425,.435,.318,.439,.808,.484
2646,Noah Vonleh\vonleno01,2016-17,21,POR,NBA,10.8,74,41,1265,130,270,123,250,7,20,60,94,131,256,387,31,30,27,64,154,327,.481,.492,.350,.494,.638,.525
2647,Willie Warren\warrewi01,2010-11,21,LAC,NBA,10.8,19,0,134,13,35,8,20,5,15,6,8,1,11,12,27,6,0,8,16,37,.371,.400,.333,.443,.750,.480
2648,Darryl Watkins\watkida01,2011-12,27,NOH,NBA,10.8,5,0,98,7,14,7,14,0,0,9,18,8,19,27,3,5,4,8,14,23,.500,.500,,.500,.500,.525
2649,Arron Afflalo\afflaar01,2014-15,29,TOT,NBA,10.7,78,72,2502,375,884,257,551,118,333,167,198,27,220,247,129,41,7,116,167,1035,.424,.466,.354,.491,.843,.533
2650,Shane Battier\battish01,2012-13,34,MIA,NBA,10.7,72,20,1786,152,362,16,46,136,316,32,38,37,128,165,72,41,55,34,149,472,.420,.348,.430,.608,.842,.623
2651,Bojan Bogdanovic\bogdabo02,2015-16,26,BRK,NBA,10.7,79,39,2115,324,749,195,411,129,338,110,132,36,219,255,99,29,5,115,119,887,.433,.474,.382,.519,.833,.550
2652,Nicolas Brussino\brussni01,2016-17,23,DAL,NBA,10.7,54,2,521,52,141,23,46,29,95,17,22,26,69,95,47,17,8,26,43,150,.369,.500,.305,.472,.773,.498
2653,Kobe Bryant\bryanko01,2013-14,35,LAL,NBA,10.7,6,6,177,31,73,28,57,3,16,18,21,2,24,26,38,7,1,34,9,83,.425,.491,.188,.445,.857,.505
2654,Chase Budinger\budinch01,2015-16,27,TOT,NBA,10.7,66,2,929,104,239,80,153,24,86,39,56,43,107,150,64,32,10,44,62,271,.435,.523,.279,.485,.696,.514
2655,Dante Cunningham\cunnida01,2010-11,23,TOT,NBA,10.7,78,18,1637,218,472,217,459,1,13,45,62,96,181,277,43,54,43,51,177,482,.462,.473,.077,.463,.726,.483
2656,Dewayne Dedmon\dedmode01,2013-14,24,TOT,NBA,10.7,31,6,390,38,83,38,83,0,0,21,32,38,89,127,5,7,22,18,66,97,.458,.458,,.458,.656,.500
2657,Matthew Dellavedova\dellama01,2013-14,23,CLE,NBA,10.7,72,4,1271,122,296,65,141,57,155,38,48,29,94,123,187,33,5,60,121,339,.412,.461,.368,.508,.792,.534
2658,Tyler Ennis\ennisty01,2015-16,21,MIL,NBA,10.7,46,7,654,84,187,71,148,13,39,25,34,13,62,75,95,25,1,46,64,206,.449,.480,.333,.484,.735,.510
2659,Francisco Garcia\garcifr01,2011-12,30,SAC,NBA,10.7,49,3,798,86,229,48,98,38,131,24,30,11,88,99,31,36,37,22,73,234,.376,.490,.290,.459,.800,.483
2660,Chuck Hayes\hayesch01,2012-13,29,SAC,NBA,10.7,74,1,1209,84,190,84,189,0,1,30,48,113,186,299,112,31,18,44,114,198,.442,.444,.000,.442,.625,.469
2661,Gordon Hayward\haywago01,2010-11,20,UTA,NBA,10.7,72,17,1218,142,293,107,219,35,74,69,97,41,98,139,81,30,19,70,106,388,.485,.489,.473,.544,.711,.578
2662,Darrun Hilliard\hillida01,2015-16,22,DET,NBA,10.7,38,2,383,52,131,33,81,19,50,29,40,5,40,45,27,9,1,19,28,152,.397,.407,.380,.469,.725,.511
2663,Ryan Hollins\holliry01,2010-11,26,CLE,NBA,10.7,70,16,1182,131,219,131,219,0,0,111,163,70,116,186,26,22,42,67,199,373,.598,.598,,.598,.681,.642
2664,Stephen Jackson\jacksst02,2011-12,33,TOT,NBA,10.7,47,14,1212,159,425,110,255,49,170,94,114,22,141,163,118,54,13,103,99,461,.374,.431,.288,.432,.825,.485
2665,Chris Johnson\johnsch04,2012-13,22,MEM,NBA,10.7,8,0,102,11,25,5,7,6,18,1,2,5,6,11,2,4,0,3,5,29,.440,.714,.333,.560,.500,.560
2666,T.J. Leaf\leaftj01,2017-18,20,IND,NBA,10.7,53,0,459,64,136,46,94,18,42,10,16,29,53,82,9,5,4,10,45,156,.471,.489,.429,.537,.625,.545
2667,Rashard Lewis\lewisra02,2013-14,34,MIA,NBA,10.7,60,6,971,98,236,52,102,46,134,26,33,24,86,110,57,53,8,35,90,268,.415,.510,.343,.513,.788,.535
2668,Doug McDermott\mcderdo01,2016-17,25,TOT,NBA,10.7,66,5,1508,222,497,145,289,77,208,71,84,20,159,179,58,13,5,38,79,592,.447,.502,.370,.524,.845,.554
2669,Brad Miller\millebr01,2011-12,35,MIN,NBA,10.7,15,1,146,9,27,2,12,7,15,10,12,4,15,19,24,4,2,12,10,35,.333,.167,.467,.463,.833,.542
2670,E'Twaun Moore\mooreet01,2012-13,23,ORL,NBA,10.7,75,21,1682,237,598,170,401,67,197,47,59,48,119,167,206,51,23,105,122,588,.396,.424,.340,.452,.797,.471
2671,Anthony Morrow\morroan01,2015-16,30,OKC,NBA,10.7,68,6,926,136,333,57,129,79,204,29,39,10,52,62,24,22,5,17,64,380,.408,.442,.387,.527,.744,.543
2672,Donatas Motiejunas\motiedo01,2013-14,23,HOU,NBA,10.7,62,3,952,131,296,110,212,21,84,58,96,60,165,225,34,20,21,49,132,341,.443,.519,.250,.478,.604,.504
2673,Raul Neto\netora01,2016-17,24,UTA,NBA,10.7,40,0,346,41,91,31,60,10,31,8,9,4,26,30,34,21,5,15,48,100,.451,.517,.323,.505,.889,.527
2674,Alec Peters\peteral01,2017-18,22,PHO,NBA,10.7,20,0,225,28,74,10,16,18,58,8,10,8,29,37,12,2,2,4,13,82,.378,.625,.310,.500,.800,.523
2675,A.J. Price\priceaj01,2010-11,24,IND,NBA,10.7,50,0,795,114,320,73,171,41,149,54,81,16,56,72,111,29,1,53,61,323,.356,.427,.275,.420,.667,.454
2676,Josh Richardson\richajo01,2016-17,23,MIA,NBA,10.7,53,34,1614,202,513,127,286,75,227,60,77,35,133,168,140,60,39,65,132,539,.394,.444,.330,.467,.779,.493
2677,Mirza Teletovic\teletmi01,2014-15,29,BRK,NBA,10.7,40,4,892,122,319,60,126,62,193,33,46,27,167,194,46,14,16,53,74,339,.382,.476,.321,.480,.717,.500
2678,Ben Wallace\wallabe01,2011-12,37,DET,NBA,10.7,62,11,980,34,86,33,82,1,4,16,47,81,188,269,43,47,51,34,60,85,.395,.402,.250,.401,.340,.398
2679,Al-Farouq Aminu\aminual01,2011-12,21,NOH,NBA,10.6,66,21,1477,150,365,137,318,13,47,86,114,95,213,308,66,59,34,91,136,399,.411,.431,.277,.429,.754,.481
2680,Alan Anderson\anderal01,2014-15,32,BRK,NBA,10.6,74,19,1744,195,440,122,230,73,210,82,101,31,173,204,83,56,5,60,148,545,.443,.530,.348,.526,.812,.563
2681,Michael Beasley\beaslmi01,2014-15,26,MIA,NBA,10.6,24,1,505,92,212,84,178,8,34,20,26,12,77,89,32,15,13,37,66,212,.434,.472,.235,.453,.769,.474
2682,Rodrigue Beaubois\beaubro01,2012-13,24,DAL,NBA,10.6,45,0,549,65,176,44,104,21,72,30,38,9,48,57,84,19,4,33,54,181,.369,.423,.292,.429,.789,.470
2683,Bismack Biyombo\biyombi01,2011-12,19,CHA,NBA,10.6,63,41,1455,129,278,129,278,0,0,69,143,113,255,368,27,20,115,71,145,327,.464,.464,,.464,.483,.480
2684,Andray Blatche\blatcan01,2011-12,25,WAS,NBA,10.6,26,13,626,93,245,91,238,2,7,33,49,42,108,150,28,20,17,37,54,221,.380,.382,.286,.384,.673,.415
2685,Deyonta Davis\davisde01,2016-17,20,MEM,NBA,10.6,36,0,238,24,47,24,47,0,0,10,18,20,40,60,2,3,17,8,40,58,.511,.511,,.511,.556,.528
2686,Malcolm Delaney\delanma01,2017-18,28,ATL,NBA,10.6,54,3,1014,109,285,63,161,46,124,74,92,9,91,100,163,35,6,66,82,338,.382,.391,.371,.463,.804,.519
2687,Toney Douglas\douglto01,2016-17,30,MEM,NBA,10.6,24,0,394,43,117,36,75,7,42,24,29,13,48,61,56,18,5,21,50,117,.368,.480,.167,.397,.828,.451
2688,Jared Dudley\dudleja01,2016-17,31,PHO,NBA,10.6,64,7,1362,157,346,80,143,77,203,43,65,31,194,225,121,42,16,73,154,434,.454,.559,.379,.565,.662,.579
2689,James Ennis\ennisja01,2016-17,26,MEM,NBA,10.6,64,28,1501,146,321,95,184,51,137,86,110,69,190,259,64,46,19,59,165,429,.455,.516,.372,.534,.782,.581
2690,Ben Gordon\gordobe01,2014-15,31,ORL,NBA,10.6,56,0,790,129,295,94,198,35,97,56,67,6,57,63,50,14,1,55,60,349,.437,.475,.361,.497,.836,.538
2691,Treveon Graham\grahatr01,2016-17,23,CHO,NBA,10.6,27,1,189,19,40,10,25,9,15,10,15,5,17,22,6,6,1,3,18,57,.475,.400,.600,.588,.667,.612
2692,Richard Hamilton\hamilri01,2012-13,34,CHI,NBA,10.6,50,45,1088,204,475,188,423,16,52,66,77,16,67,83,119,24,5,84,93,490,.429,.444,.308,.446,.857,.481
2693,Udonis Haslem\hasleud01,2014-15,34,MIA,NBA,10.6,62,25,995,107,239,105,229,2,10,45,64,71,187,258,46,21,13,41,113,261,.448,.459,.200,.452,.703,.488
2694,Dominique Jones\jonesdo02,2010-11,22,DAL,NBA,10.6,18,0,135,14,45,14,41,0,4,14,17,6,19,25,19,5,3,10,7,42,.311,.341,.000,.311,.824,.400
2695,Ian Mahinmi\mahinia01,2012-13,26,IND,NBA,10.6,80,2,1322,149,329,149,327,0,2,104,171,115,196,311,27,39,66,92,201,402,.453,.456,.000,.453,.608,.497
2696,Luc Mbah a Moute\mbahalu01,2014-15,28,PHI,NBA,10.6,67,61,1916,251,636,189,434,62,202,96,163,82,246,328,106,81,21,99,104,660,.395,.435,.307,.443,.589,.466
2697,K.J. McDaniels\mcdankj01,2014-15,21,TOT,NBA,10.6,62,15,1352,172,434,129,284,43,150,100,133,65,135,200,72,44,70,105,126,487,.396,.454,.287,.446,.752,.494
