Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2401,Martell Webster\webstma02,2013-14,27,WAS,NBA,11.5,78,13,2157,254,587,108,215,146,372,105,125,38,184,222,97,41,15,58,150,759,.433,.502,.392,.557,.840,.591
2402,Isaiah Whitehead\whiteis01,2017-18,22,BRK,NBA,11.5,16,0,180,40,86,33,68,7,18,13,19,4,22,26,20,8,2,24,23,100,.465,.485,.389,.506,.684,.530
2403,Derrick Williams\willide02,2013-14,22,TOT,NBA,11.5,78,15,1820,206,482,180,383,26,99,186,259,71,252,323,56,48,20,76,114,624,.427,.470,.263,.454,.718,.524
2404,Justise Winslow\winslju01,2017-18,21,MIA,NBA,11.5,68,25,1680,207,488,158,359,49,129,66,104,64,305,370,148,54,33,77,140,529,.424,.440,.380,.474,.635,.496
2405,Rodrigue Beaubois\beaubro01,2010-11,22,DAL,NBA,11.4,28,26,496,94,223,69,140,25,83,23,30,7,45,52,64,20,8,47,76,236,.422,.493,.301,.478,.767,.500
2406,Anthony Bennett\bennean01,2014-15,21,MIN,NBA,11.4,57,3,894,125,297,118,274,7,23,41,64,52,164,216,48,27,16,36,87,298,.421,.431,.304,.433,.641,.458
2407,Elton Brand\brandel01,2015-16,36,PHI,NBA,11.4,17,1,225,31,72,31,71,0,1,8,9,9,54,63,18,9,8,11,32,70,.431,.437,.000,.431,.889,.461
2408,Rasual Butler\butlera01,2014-15,35,WAS,NBA,11.4,75,1,1505,218,517,127,282,91,235,53,67,27,170,197,63,29,22,48,98,580,.422,.450,.387,.510,.791,.531
2409,Jack Cooley\cooleja01,2014-15,23,UTA,NBA,11.4,16,0,87,9,22,9,22,0,0,9,21,10,15,25,1,6,3,3,23,27,.409,.409,,.409,.429,.432
2410,Kay Felder\feldeka01,2016-17,21,CLE,NBA,11.4,42,0,386,62,158,55,136,7,22,35,49,3,38,41,58,18,7,30,38,166,.392,.404,.318,.415,.714,.462
2411,Yogi Ferrell\ferreyo01,2017-18,24,DAL,NBA,11.4,82,21,2282,311,730,177,371,134,359,82,103,26,223,249,201,64,9,78,153,838,.426,.477,.373,.518,.796,.540
2412,Randy Foye\foyera01,2010-11,27,LAC,NBA,11.4,63,24,1551,206,531,135,314,71,217,133,149,13,90,103,170,47,21,95,122,616,.388,.430,.327,.455,.893,.516
2413,Aaron Gordon\gordoaa01,2014-15,19,ORL,NBA,11.4,47,8,797,93,208,80,160,13,48,44,61,46,123,169,33,21,22,38,83,243,.447,.500,.271,.478,.721,.517
2414,Danny Green\greenda02,2017-18,30,SAS,NBA,11.4,70,60,1791,217,561,101,241,116,320,50,65,41,208,249,110,63,80,74,122,600,.387,.419,.363,.490,.769,.509
2415,JaJuan Johnson\johnsja02,2011-12,22,BOS,NBA,11.4,36,0,298,54,121,54,121,0,0,6,9,20,38,58,6,5,14,14,25,114,.446,.446,,.446,.667,.456
2416,James Johnson\johnsja01,2015-16,28,TOR,NBA,11.4,57,32,926,114,240,94,174,20,66,39,68,28,98,126,67,29,33,54,84,287,.475,.540,.303,.517,.574,.532
2417,Orlando Johnson\johnsor01,2012-13,23,IND,NBA,11.4,51,0,619,72,180,36,86,36,94,23,32,20,90,110,47,11,9,29,51,203,.400,.419,.383,.500,.719,.523
2418,Wesley Matthews\matthwe02,2017-18,31,DAL,NBA,11.4,63,62,2131,283,697,130,295,153,402,83,101,28,170,198,172,76,16,83,140,802,.406,.441,.381,.516,.822,.541
2419,Jodie Meeks\meeksjo01,2012-13,25,LAL,NBA,11.4,78,10,1663,205,530,83,188,122,342,86,96,37,134,171,69,58,5,52,103,618,.387,.441,.357,.502,.896,.540
2420,Khris Middleton\middlkh01,2012-13,21,DET,NBA,11.4,27,0,475,62,141,48,96,14,45,27,32,4,46,50,28,15,4,11,53,165,.440,.500,.311,.489,.844,.532
2421,Mike Miller\millemi01,2011-12,31,MIA,NBA,11.4,39,2,752,91,209,38,92,53,117,2,5,22,106,128,42,14,6,30,58,237,.435,.413,.453,.562,.400,.561
2422,E'Twaun Moore\mooreet01,2015-16,26,CHI,NBA,11.4,59,22,1263,187,389,140,285,47,104,22,35,19,114,133,99,37,18,53,103,443,.481,.491,.452,.541,.629,.548
2423,Josh Richardson\richajo01,2015-16,22,MIA,NBA,11.4,52,2,1107,123,272,70,157,53,115,42,63,21,86,107,73,36,25,35,107,341,.452,.446,.461,.550,.667,.569
2424,Austin Rivers\riverau01,2016-17,24,LAC,NBA,11.4,74,29,2054,323,731,212,432,111,299,132,191,20,141,161,204,48,10,115,187,889,.442,.491,.371,.518,.691,.545
2425,Glenn Robinson\robingl02,2015-16,22,IND,NBA,11.4,45,4,508,65,151,51,114,14,37,27,39,12,56,68,26,17,9,18,21,171,.430,.447,.378,.477,.692,.508
2426,Iman Shumpert\shumpim01,2014-15,24,TOT,NBA,11.4,62,25,1545,193,471,126,275,67,196,43,64,55,169,224,135,81,16,91,138,496,.410,.458,.342,.481,.672,.497
2427,Julyan Stone\stoneju01,2012-13,24,DEN,NBA,11.4,4,0,28,2,2,2,2,0,0,3,4,2,1,3,2,1,0,2,4,7,1.000,1.000,,1.000,.750,.931
2428,Sebastian Telfair\telfase01,2014-15,29,OKC,NBA,11.4,16,1,327,46,125,28,65,18,60,24,34,2,28,30,45,10,0,18,29,134,.368,.431,.300,.440,.706,.479
2429,Jason Terry\terryja01,2014-15,37,HOU,NBA,11.4,77,18,1641,188,446,62,123,126,323,39,48,15,106,121,147,66,19,74,116,541,.422,.504,.390,.563,.813,.579
2430,Evan Turner\turneev01,2016-17,28,POR,NBA,11.4,65,12,1658,235,552,204,434,31,118,85,103,36,211,247,205,53,24,100,121,586,.426,.470,.263,.454,.825,.491
2431,Von Wafer\wafervo01,2011-12,26,ORL,NBA,11.4,33,1,469,71,157,57,118,14,39,38,54,6,39,45,29,10,3,35,26,194,.452,.483,.359,.497,.704,.537
2432,Damien Wilkins\wilkida02,2010-11,31,ATL,NBA,11.4,52,0,676,69,137,67,127,2,10,40,56,23,67,90,41,27,9,21,72,180,.504,.528,.200,.511,.714,.557
2433,Jamil Wilson\wilsoja02,2017-18,27,LAC,NBA,11.4,15,10,274,38,81,11,18,27,63,2,4,3,29,32,10,5,8,8,34,105,.469,.611,.429,.636,.500,.634
2434,Joe Young\youngjo01,2016-17,24,IND,NBA,11.4,33,0,135,26,72,21,49,5,23,11,15,1,16,17,15,4,0,5,5,68,.361,.429,.217,.396,.733,.433
2435,Jeff Adrien\adrieje01,2010-11,24,GSW,NBA,11.3,23,0,196,23,54,23,54,0,0,11,19,23,35,58,10,4,5,9,28,57,.426,.426,,.426,.579,.457
2436,Al-Farouq Aminu\aminual01,2016-17,26,POR,NBA,11.3,61,25,1773,183,466,113,254,70,212,96,136,77,374,451,99,60,44,94,102,532,.393,.445,.330,.468,.706,.506
2437,Trevor Ariza\arizatr01,2010-11,25,NOH,NBA,11.3,75,75,2600,303,762,221,491,82,271,138,197,61,347,408,162,120,31,118,180,826,.398,.450,.303,.451,.701,.487
2438,Luke Babbitt\babbilu01,2011-12,22,POR,NBA,11.3,40,4,537,71,173,28,73,43,100,17,20,16,79,95,16,10,4,27,46,202,.410,.384,.430,.535,.850,.556
2439,Matt Barnes\barnema02,2014-15,34,LAC,NBA,11.3,76,74,2271,277,624,141,248,136,376,74,95,51,251,302,114,67,50,87,240,764,.444,.569,.362,.553,.779,.574
2440,Kent Bazemore\bazemke01,2012-13,23,GSW,NBA,11.3,61,0,267,43,116,33,82,10,34,27,44,5,17,22,22,17,4,18,27,123,.371,.402,.294,.414,.614,.454
2441,Patrick Beverley\beverpa01,2014-15,26,HOU,NBA,11.3,56,55,1727,204,532,89,209,115,323,45,60,67,170,237,192,59,23,83,182,568,.383,.426,.356,.492,.750,.509
2442,Avery Bradley\bradlav01,2011-12,21,BOS,NBA,11.3,64,28,1368,200,402,178,348,22,54,62,78,34,81,115,87,43,12,75,109,484,.498,.511,.407,.525,.795,.555
2443,Markel Brown\brownma02,2015-16,24,BRK,NBA,11.3,62,6,982,127,322,89,201,38,121,71,94,23,99,122,91,38,15,54,94,363,.394,.443,.314,.453,.755,.500
2444,Caron Butler\butleca01,2015-16,35,SAC,NBA,11.3,17,1,176,25,59,22,41,3,18,10,12,5,17,22,10,9,1,3,19,63,.424,.537,.167,.449,.833,.490
2445,Jose Calderon\caldejo01,2014-15,33,NYK,NBA,11.3,42,42,1270,147,354,88,212,59,142,29,32,19,105,124,198,31,0,75,76,382,.415,.415,.415,.499,.906,.519
2446,Jose Calderon\caldejo01,2017-18,36,CLE,NBA,11.3,57,32,914,93,185,48,88,45,97,24,30,14,70,84,117,27,2,41,81,255,.503,.545,.464,.624,.800,.643
2447,Josh Davis\davisjo02,2011-12,31,MEM,NBA,11.3,15,0,130,10,27,6,14,4,13,4,8,16,11,27,6,7,1,3,19,28,.370,.429,.308,.444,.500,.459
2448,Matthew Dellavedova\dellama01,2015-16,25,CLE,NBA,11.3,76,14,1867,207,511,109,272,98,239,57,66,33,129,162,337,44,9,116,178,569,.405,.401,.410,.501,.864,.527
2449,Keyon Dooling\doolike01,2010-11,30,MIL,NBA,11.3,80,22,1757,206,519,125,285,81,234,78,94,12,105,117,243,54,4,91,119,571,.397,.439,.346,.475,.830,.509
2450,Jerome Dyson\dysonje01,2011-12,24,NOH,NBA,11.3,9,1,180,19,48,18,40,1,8,28,36,2,17,19,18,11,2,20,19,67,.396,.450,.125,.406,.778,.525
2451,Tim Frazier\fraziti01,2017-18,27,WAS,NBA,11.3,59,11,838,68,172,51,116,17,56,23,30,18,97,115,194,47,7,57,97,176,.395,.440,.304,.445,.767,.475
2452,Joel Freeland\freeljo01,2013-14,26,POR,NBA,11.3,52,0,727,77,162,77,160,0,2,20,29,88,120,208,36,10,22,32,95,174,.475,.481,.000,.475,.690,.498
2453,Sundiata Gaines\gainesu01,2010-11,24,TOT,NBA,11.3,24,0,301,42,105,33,67,9,38,18,36,13,25,38,42,16,1,27,25,111,.400,.493,.237,.443,.500,.459
2454,Ryan Hollins\holliry01,2012-13,28,LAC,NBA,11.3,60,0,663,70,114,70,114,0,0,66,88,50,89,139,11,6,34,44,133,206,.614,.614,,.614,.750,.674
2455,Richard Jefferson\jefferi01,2014-15,34,DAL,NBA,11.3,74,18,1244,144,324,78,169,66,155,78,114,25,158,183,61,32,11,52,115,432,.444,.462,.426,.546,.684,.577
