Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2915,Jimmer Fredette\fredeji01,2014-15,25,NOP,NBA,9.8,50,0,509,63,166,54,118,9,48,43,45,8,32,40,58,15,2,33,43,178,.380,.458,.188,.407,.956,.479
2916,Spencer Hawes\hawessp01,2014-15,26,LAC,NBA,9.8,73,15,1274,163,415,108,239,55,176,44,68,30,228,258,88,24,53,61,173,425,.393,.452,.313,.459,.647,.478
2917,Jonathan Isaac\isaacjo01,2017-18,20,ORL,NBA,9.8,27,10,536,55,145,39,99,16,46,19,25,16,83,99,18,33,30,27,48,145,.379,.394,.348,.434,.760,.465
2918,Wesley Johnson\johnswe01,2017-18,30,LAC,NBA,9.8,74,40,1486,150,368,90,191,60,177,43,58,29,187,216,61,76,62,55,146,403,.408,.471,.339,.489,.741,.512
2919,Malcolm Lee\leema01,2012-13,22,MIN,NBA,9.8,16,12,289,29,76,21,52,8,24,12,20,15,24,39,20,12,6,10,30,78,.382,.404,.333,.434,.600,.460
2920,Ben McLemore\mclembe01,2016-17,23,SAC,NBA,9.8,61,26,1176,180,419,115,249,65,170,70,93,19,110,129,51,29,6,62,108,495,.430,.462,.382,.507,.753,.538
2921,Josh McRoberts\mcrobjo01,2016-17,29,MIA,NBA,9.8,22,14,381,44,118,31,87,13,31,6,9,23,51,74,50,10,4,23,31,107,.373,.356,.419,.428,.667,.439
2922,Jordan Mickey\mickejo01,2016-17,22,BOS,NBA,9.8,25,1,141,15,34,15,33,0,1,8,14,13,21,34,7,3,6,9,12,38,.441,.455,.000,.441,.571,.473
2923,Gary Payton\paytoga02,2017-18,25,TOT,NBA,9.8,23,6,221,30,74,24,49,6,25,3,9,13,31,44,21,7,3,7,30,69,.405,.490,.240,.446,.333,.443
2924,Mickael Pietrus\pietrmi01,2010-11,28,TOT,NBA,9.8,57,4,1107,143,365,58,129,85,236,39,57,15,111,126,33,29,21,39,101,410,.392,.450,.360,.508,.684,.526
2925,Brian Roberts\roberbr01,2016-17,31,CHO,NBA,9.8,41,2,416,46,122,29,78,17,44,33,39,5,34,39,52,9,1,26,18,142,.377,.372,.386,.447,.846,.510
2926,Thabo Sefolosha\sefolth01,2011-12,27,OKC,NBA,9.8,42,42,914,67,155,36,84,31,71,38,43,21,107,128,47,37,17,40,78,203,.432,.429,.437,.532,.884,.584
2927,DeShawn Stevenson\stevede01,2010-11,29,DAL,NBA,9.8,72,54,1158,128,330,34,81,94,249,33,43,20,86,106,77,21,5,44,71,383,.388,.420,.378,.530,.767,.549
2928,Taurean Waller-Prince\princta02,2016-17,22,ATL,NBA,9.8,59,10,981,114,285,81,183,33,102,74,94,25,132,157,55,43,27,61,96,335,.400,.443,.324,.458,.787,.513
2929,Shane Battier\battish01,2011-12,33,MIA,NBA,9.7,65,10,1499,113,292,51,109,62,183,23,37,56,100,156,82,64,33,37,105,311,.387,.468,.339,.493,.622,.504
2930,Aron Baynes\baynear01,2013-14,27,SAS,NBA,9.7,53,4,491,71,163,71,163,0,0,19,21,57,88,145,34,2,5,36,77,161,.436,.436,,.436,.905,.467
2931,Kent Bazemore\bazemke01,2014-15,25,ATL,NBA,9.7,75,10,1324,141,331,93,199,48,132,60,100,21,201,222,78,52,33,73,127,390,.426,.467,.364,.498,.600,.520
2932,Chase Budinger\budinch01,2013-14,25,MIN,NBA,9.7,41,8,751,100,254,58,134,42,120,32,39,19,84,103,31,19,2,24,58,274,.394,.433,.350,.476,.821,.505
2933,Brian Cardinal\cardibr01,2010-11,33,DAL,NBA,9.7,56,4,618,43,100,1,13,42,87,17,18,10,49,59,40,24,7,17,82,145,.430,.077,.483,.640,.944,.672
2934,Matt Costello\costema01,2017-18,24,SAS,NBA,9.7,4,0,32,2,4,2,4,0,0,0,0,1,8,9,2,2,2,1,7,4,.500,.500,,.500,,.500
2935,Erick Dampier\dampier01,2010-11,35,MIA,NBA,9.7,51,22,815,52,89,52,88,0,1,24,44,53,124,177,22,14,47,32,82,128,.584,.591,.000,.584,.545,.591
2936,Jarell Eddie\eddieja01,2016-17,25,PHO,NBA,9.7,5,0,62,6,19,2,3,4,16,8,9,1,6,7,0,1,0,1,1,24,.316,.667,.250,.421,.889,.523
2937,Donte Greene\greendo01,2010-11,22,SAC,NBA,9.7,69,21,1127,156,386,111,232,45,154,43,65,49,98,147,48,36,20,60,88,400,.404,.478,.292,.462,.662,.482
2938,Al Harrington\harrial01,2013-14,33,WAS,NBA,9.7,34,0,511,82,207,48,107,34,100,27,35,15,65,80,28,14,0,34,72,225,.396,.449,.340,.478,.771,.506
2939,Myke Henry\henrymy01,2017-18,25,MEM,NBA,9.7,20,0,378,41,109,22,51,19,58,6,10,10,28,38,22,31,6,19,28,107,.376,.431,.328,.463,.600,.472
2940,Juan Hernangomez\hernaju01,2017-18,22,DEN,NBA,9.7,25,3,277,29,75,15,25,14,50,10,12,18,36,54,12,6,3,9,25,82,.387,.600,.280,.480,.833,.511
2941,Robbie Hummel\hummero01,2014-15,25,MIN,NBA,9.7,45,4,742,79,172,63,121,16,51,24,29,31,103,134,27,16,9,18,86,198,.459,.521,.314,.506,.828,.536
2942,Didier Ilunga-Mbenga\mbengdj01,2010-11,30,NOH,NBA,9.7,41,0,330,23,49,23,49,0,0,13,18,35,51,86,6,6,27,21,52,59,.469,.469,,.469,.722,.518
2943,Richard Jefferson\jefferi01,2015-16,35,CLE,NBA,9.7,74,5,1326,143,312,77,139,66,173,58,87,15,113,128,59,33,14,43,129,410,.458,.554,.382,.564,.667,.585
2944,James Jones\jonesja02,2011-12,31,MIA,NBA,9.7,51,10,666,57,150,11,36,46,114,25,30,6,43,49,19,17,9,10,45,185,.380,.306,.404,.533,.833,.567
2945,Kyle Korver\korveky01,2015-16,34,ATL,NBA,9.7,80,80,2401,268,616,110,219,158,397,45,54,14,246,260,164,60,35,98,161,739,.435,.502,.398,.563,.833,.578
2946,Ty Lawson\lawsoty01,2015-16,28,TOT,NBA,9.7,66,13,1411,139,354,103,246,36,108,59,86,26,94,120,237,53,7,95,87,373,.393,.419,.333,.444,.686,.476
2947,Cartier Martin\martica01,2012-13,28,WAS,NBA,9.7,41,3,694,96,252,38,106,58,146,20,28,11,89,100,20,19,6,32,58,270,.381,.358,.397,.496,.714,.511
2948,Ray McCallum\mccalra01,2013-14,22,SAC,NBA,9.7,45,10,897,113,300,91,241,22,59,32,43,18,61,79,120,22,9,39,69,280,.377,.378,.373,.413,.744,.439
2949,Ben McLemore\mclembe01,2017-18,24,MEM,NBA,9.7,56,17,1091,157,373,102,214,55,159,53,64,34,105,139,51,38,15,61,139,422,.421,.477,.346,.495,.828,.526
2950,Jordan McRae\mcraejo01,2016-17,25,CLE,NBA,9.7,37,4,384,58,150,40,99,18,51,27,34,6,35,41,19,8,6,14,31,161,.387,.404,.353,.447,.794,.488
2951,Mike Miller\millemi01,2010-11,30,MIA,NBA,9.7,41,2,838,81,202,38,84,43,118,23,34,38,146,184,51,20,2,41,88,228,.401,.452,.364,.507,.676,.525
2952,A.J. Price\priceaj01,2013-14,27,MIN,NBA,9.7,28,0,99,19,46,13,24,6,22,0,2,1,9,10,13,1,0,7,5,44,.413,.542,.273,.478,.000,.469
2953,Michael Redd\reddmi01,2010-11,31,MIL,NBA,9.7,10,0,134,18,45,14,28,4,17,4,4,0,8,8,12,2,1,4,4,44,.400,.500,.235,.444,1.000,.470
2954,Derrick Rose\rosede01,2013-14,25,CHI,NBA,9.7,10,10,311,58,164,42,117,16,47,27,32,9,23,32,43,5,1,34,15,159,.354,.359,.340,.402,.844,.446
2955,Tony Snell\snellto01,2016-17,25,MIL,NBA,9.7,80,80,2336,246,541,102,186,144,355,47,58,22,226,248,96,55,14,55,125,683,.455,.548,.406,.588,.810,.603
2956,Greg Stiemsma\stiemgr01,2013-14,28,NOP,NBA,9.7,55,20,1007,70,122,70,121,0,1,19,32,72,154,226,36,35,57,44,169,159,.574,.579,.000,.574,.594,.584
2957,Ekpe Udoh\udohek01,2010-11,23,GSW,NBA,9.7,58,18,1030,97,222,97,222,0,0,42,64,80,101,181,40,22,86,48,144,236,.437,.437,,.437,.656,.472
2958,Sam Young\youngsa01,2011-12,26,TOT,NBA,9.7,35,2,375,45,127,40,110,5,17,19,26,20,42,62,15,17,6,16,23,114,.354,.364,.294,.374,.731,.412
2959,Al-Farouq Aminu\aminual01,2010-11,20,LAC,NBA,9.6,81,14,1452,160,406,115,263,45,143,92,119,75,192,267,60,59,25,103,121,457,.394,.437,.315,.450,.773,.499
2960,Avery Bradley\bradlav01,2017-18,27,TOT,NBA,9.6,46,46,1433,259,625,184,422,75,203,63,82,22,94,116,94,51,8,101,92,656,.414,.436,.369,.474,.768,.496
2961,Jon Brockman\brockjo01,2010-11,23,MIL,NBA,9.6,63,6,677,48,94,48,94,0,0,40,59,74,110,184,18,14,3,24,119,136,.511,.511,,.511,.678,.567
2962,Vince Carter\cartevi01,2014-15,38,MEM,NBA,9.6,66,1,1091,135,406,66,174,69,232,45,57,27,106,133,79,43,14,43,102,384,.333,.379,.297,.417,.789,.445
2963,Troy Daniels\danietr01,2014-15,23,TOT,NBA,9.6,47,0,397,61,165,18,47,43,118,11,13,8,25,33,22,6,1,20,40,176,.370,.383,.364,.500,.846,.515
2964,Bryce Dejean-Jones\dejeabr01,2015-16,23,NOP,NBA,9.6,14,11,279,28,69,16,37,12,32,11,21,8,40,48,15,10,2,11,17,79,.406,.432,.375,.493,.524,.505
2965,Robbie Hummel\hummero01,2013-14,24,MIN,NBA,9.6,53,5,655,67,177,35,88,32,89,15,16,35,97,132,23,16,2,10,57,181,.379,.398,.360,.469,.938,.492
2966,Joe Ingles\inglejo01,2014-15,27,UTA,NBA,9.6,79,32,1673,147,354,75,152,72,202,30,40,22,153,175,182,72,10,98,124,396,.415,.493,.356,.517,.750,.533
2967,Dejounte Murray\murrade01,2016-17,20,SAS,NBA,9.6,38,8,322,50,116,41,93,9,23,21,30,6,36,42,48,8,6,38,29,130,.431,.441,.391,.470,.700,.503
2968,Shabazz Napier\napiesh01,2015-16,24,ORL,NBA,9.6,55,0,600,68,201,34,97,34,104,33,45,9,46,55,97,23,1,46,38,203,.338,.351,.327,.423,.733,.460
2969,Travis Outlaw\outlatr01,2011-12,27,SAC,NBA,9.6,39,5,500,60,175,44,115,16,60,31,46,19,42,61,16,19,21,20,34,167,.343,.383,.267,.389,.674,.428
2970,Kendrick Perkins\perkike01,2010-11,26,TOT,NBA,9.6,29,24,742,67,130,67,130,0,0,40,72,62,170,232,26,9,26,56,91,174,.515,.515,,.515,.556,.538
2971,Ronnie Price\pricero01,2015-16,32,PHO,NBA,9.6,62,18,1211,116,302,48,106,68,196,31,41,25,74,99,147,74,13,70,161,331,.384,.453,.347,.497,.756,.517
2972,Malachi Richardson\richama01,2016-17,21,SAC,NBA,9.6,22,0,198,28,68,20,40,8,28,15,19,3,20,23,11,5,1,8,23,79,.412,.500,.286,.471,.789,.517
2973,Andre Roberson\roberan03,2016-17,25,OKC,NBA,9.6,79,79,2376,215,463,170,279,45,184,47,111,98,305,403,79,94,79,51,204,522,.464,.609,.245,.513,.423,.510
2974,Iman Shumpert\shumpim01,2013-14,23,NYK,NBA,9.6,74,58,1962,183,484,107,256,76,228,53,71,81,227,308,129,92,13,79,209,495,.378,.418,.333,.457,.746,.480
2975,Donald Sloan\sloando01,2012-13,25,TOT,NBA,9.6,23,0,263,27,78,20,59,7,19,20,25,3,25,28,38,5,0,14,17,81,.346,.339,.368,.391,.800,.455
2976,Lance Stephenson\stephla01,2016-17,26,TOT,NBA,9.6,18,0,361,54,120,48,100,6,20,8,13,4,48,52,59,5,3,26,32,122,.450,.480,.300,.475,.615,.485
2977,Tyrus Thomas\thomaty01,2012-13,26,CHA,NBA,9.6,26,2,360,48,136,45,128,3,8,26,31,16,44,60,19,14,15,17,51,125,.353,.352,.375,.364,.839,.418
2978,Alan Anderson\anderal01,2013-14,31,BRK,NBA,9.5,78,26,1773,194,485,110,237,84,248,92,118,40,135,175,81,48,11,62,147,564,.400,.464,.339,.487,.780,.525
2979,Pero Antic\anticpe01,2014-15,32,ATL,NBA,9.5,63,3,1037,108,296,56,123,52,173,88,123,58,131,189,49,18,14,49,132,356,.365,.455,.301,.453,.715,.508
2980,Tony Battie\battito01,2010-11,34,PHI,NBA,9.5,38,0,377,45,96,43,93,2,3,8,14,17,82,99,12,5,15,12,59,100,.469,.462,.667,.479,.571,.489
2981,Steve Blake\blakest01,2014-15,34,POR,NBA,9.5,81,0,1529,122,327,45,108,77,219,29,41,16,121,137,288,41,5,104,118,350,.373,.417,.352,.491,.707,.507
2982,Tony Bradley\bradlto01,2017-18,20,UTA,NBA,9.5,9,0,29,3,11,3,10,0,1,2,2,4,7,11,1,0,0,0,1,8,.273,.300,.000,.273,1.000,.337
2983,Aaron Brooks\brookaa01,2016-17,32,IND,NBA,9.5,65,0,894,121,300,73,172,48,128,32,40,18,51,69,125,25,9,66,93,322,.403,.424,.375,.483,.800,.507
2984,Isaiah Canaan\canaais01,2013-14,22,HOU,NBA,9.5,22,0,252,31,87,13,32,18,55,21,29,7,17,24,22,8,4,21,25,101,.356,.406,.327,.460,.724,.506
2985,Channing Frye\fryech01,2014-15,31,ORL,NBA,9.5,75,51,1870,191,487,55,141,136,346,31,35,27,266,293,94,47,39,78,191,549,.392,.390,.393,.532,.886,.546
2986,Jonathan Gibson\gibsojo01,2016-17,29,DAL,NBA,9.5,17,0,231,35,95,20,50,15,45,21,29,1,21,22,26,8,0,21,21,106,.368,.400,.333,.447,.724,.492
2987,Mickell Gladness\gladnmi01,2011-12,25,TOT,NBA,9.5,26,7,252,25,59,25,59,0,0,6,12,14,44,58,5,4,20,7,32,56,.424,.424,,.424,.500,.436
2988,Josh Howard\howarjo01,2012-13,32,MIN,NBA,9.5,11,4,207,31,77,26,61,5,16,7,12,9,27,36,4,10,3,10,18,74,.403,.426,.313,.435,.583,.450
2989,Mike James\jamesmi01,2012-13,37,DAL,NBA,9.5,45,23,862,101,271,53,146,48,125,23,29,9,63,72,139,26,3,55,95,273,.373,.363,.384,.461,.793,.481
2990,Jameer Nelson\nelsoja01,2015-16,33,DEN,NBA,9.5,39,15,1036,113,307,70,163,43,144,30,35,19,96,115,190,25,5,66,100,299,.368,.429,.299,.438,.857,.464
2991,Rodney Stuckey\stuckro01,2016-17,30,IND,NBA,9.5,39,0,696,91,244,72,184,19,60,80,107,6,78,84,84,16,0,53,44,281,.373,.391,.317,.412,.748,.483
2992,Kurt Thomas\thomaku01,2011-12,39,POR,NBA,9.5,53,3,803,73,157,73,157,0,0,14,20,39,149,188,46,24,31,31,123,160,.465,.465,,.465,.700,.483
2993,Hollis Thompson\thompho01,2013-14,22,PHI,NBA,9.5,77,41,1742,171,372,104,205,67,167,52,73,73,174,247,73,53,12,60,144,461,.460,.507,.401,.550,.712,.570
2994,Beno Udrih\udrihbe01,2015-16,33,TOT,NBA,9.5,44,5,707,86,198,71,154,15,44,18,20,8,64,72,116,14,1,53,51,205,.434,.461,.341,.472,.900,.496
2995,Earl Watson\watsoea01,2011-12,32,UTA,NBA,9.5,50,2,1033,54,160,44,108,10,52,31,46,30,91,121,217,54,22,85,105,149,.338,.407,.192,.369,.674,.413
2996,C.J. Williams\willicj01,2017-18,27,LAC,NBA,9.5,38,17,707,87,197,65,119,22,78,13,16,12,44,56,43,31,13,20,63,209,.442,.546,.282,.497,.813,.512
2997,Shawne Williams\willish03,2013-14,27,LAL,NBA,9.5,36,13,751,73,192,31,63,42,129,14,20,25,142,167,30,19,30,21,93,202,.380,.492,.326,.490,.700,.503
2998,Darrell Arthur\arthuda01,2013-14,25,DEN,NBA,9.4,68,1,1161,162,410,138,346,24,64,53,62,52,158,210,61,39,47,58,185,401,.395,.399,.375,.424,.855,.459
2999,Luke Babbitt\babbilu01,2012-13,23,POR,NBA,9.4,62,0,730,86,234,24,56,62,178,10,13,15,122,137,29,14,5,22,82,244,.368,.429,.348,.500,.769,.509
3000,Marco Belinelli\belinma01,2015-16,29,SAC,NBA,9.4,68,7,1672,245,635,154,338,91,297,115,138,10,107,117,127,37,2,80,91,696,.386,.456,.306,.457,.833,.500
