Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1301,Shabazz Muhammad\muhamsh01,2016-17,24,MIN,NBA,14.9,78,1,1516,288,598,239,453,49,145,147,190,84,136,220,35,22,6,56,86,772,.482,.528,.338,.523,.774,.566
1302,Johnny O'Bryant\obryajo01,2016-17,23,TOT,NBA,14.9,11,0,80,15,30,12,24,3,6,5,6,9,10,19,6,0,1,6,10,38,.500,.500,.500,.550,.833,.582
1303,Jannero Pargo\pargoja01,2014-15,35,CHO,NBA,14.9,9,0,73,15,35,6,13,9,22,2,2,0,3,3,8,0,0,3,8,41,.429,.462,.409,.557,1.000,.571
1304,Bobby Portis\portibo01,2016-17,21,CHI,NBA,14.9,64,13,1000,183,375,151,279,32,96,39,59,75,221,296,35,16,11,37,94,437,.488,.541,.333,.531,.661,.545
1305,Ish Smith\smithis01,2015-16,27,TOT,NBA,14.9,77,53,2239,397,967,341,797,56,170,122,176,43,262,305,502,88,24,175,133,972,.411,.428,.329,.440,.693,.465
1306,Josh Smith\smithjo03,2014-15,29,TOT,NBA,14.9,83,35,2300,414,987,342,759,72,228,127,255,152,378,530,277,87,116,206,228,1027,.419,.451,.316,.456,.498,.467
1307,Klay Thompson\thompkl01,2011-12,21,GSW,NBA,14.9,66,29,1608,318,718,207,450,111,268,79,91,24,137,161,133,49,20,103,155,826,.443,.460,.414,.520,.868,.545
1308,Tristan Thompson\thomptr01,2013-14,22,CLE,NBA,14.9,82,82,2594,363,761,363,760,0,1,235,339,269,485,754,72,42,35,108,188,961,.477,.478,.000,.477,.693,.528
1309,Kemba Walker\walkeke02,2011-12,21,CHA,NBA,14.9,66,25,1792,281,767,212,541,69,226,168,213,30,204,234,289,60,20,119,79,799,.366,.392,.305,.411,.789,.464
1310,Reggie Williams\willire02,2010-11,24,GSW,NBA,14.9,80,9,1626,268,572,166,331,102,241,100,134,45,171,216,121,28,3,57,124,738,.469,.502,.423,.558,.746,.585
1311,Tony Wroten\wroteto01,2014-15,21,PHI,NBA,14.9,30,15,895,175,434,138,292,37,142,120,180,22,64,86,157,48,8,113,72,507,.403,.473,.261,.446,.667,.494
1312,Thaddeus Young\youngth01,2016-17,28,IND,NBA,14.9,74,74,2237,362,687,317,569,45,118,45,86,131,317,448,122,113,29,95,135,814,.527,.557,.381,.560,.523,.562
1313,Ray Allen\allenra02,2011-12,36,BOS,NBA,14.8,46,42,1565,226,493,120,259,106,234,97,106,14,128,142,109,49,8,68,83,655,.458,.463,.453,.566,.915,.607
1314,Giannis Antetokounmpo\antetgi01,2014-15,20,MIL,NBA,14.8,81,71,2541,383,780,376,736,7,44,257,347,100,442,542,207,73,85,173,254,1030,.491,.511,.159,.496,.741,.552
1315,J.J. Barea\bareajo01,2010-11,26,DAL,NBA,14.8,81,2,1669,285,649,219,460,66,189,133,157,29,130,159,317,30,1,136,136,769,.439,.476,.349,.490,.847,.535
1316,Nicolas Batum\batumni01,2010-11,22,POR,NBA,14.8,80,67,2522,367,807,249,465,118,342,138,164,109,252,361,123,68,49,83,194,990,.455,.535,.345,.528,.841,.563
1317,Marcus Camby\cambyma01,2010-11,36,POR,NBA,14.8,59,51,1540,117,294,117,293,0,1,43,70,182,424,606,121,40,92,62,140,277,.398,.399,.000,.398,.614,.426
1318,Vince Carter\cartevi01,2010-11,34,TOT,NBA,14.8,73,63,2051,389,891,273,570,116,321,128,173,54,221,275,146,67,20,90,193,1022,.437,.479,.361,.502,.740,.528
1319,Jared Cunningham\cunnija01,2012-13,21,DAL,NBA,14.8,8,0,26,6,14,4,11,2,3,2,2,1,2,3,1,1,0,2,3,16,.429,.364,.667,.500,1.000,.538
1320,Jeff Green\greenje02,2017-18,31,CLE,NBA,14.8,78,13,1828,295,618,242,448,53,170,203,234,60,186,246,99,41,34,75,149,846,.477,.540,.312,.520,.868,.587
1321,Devin Harris\harride01,2014-15,31,DAL,NBA,14.8,76,3,1685,219,524,124,258,95,266,132,162,13,122,135,237,78,14,85,147,665,.418,.481,.357,.509,.815,.559
1322,Amir Johnson\johnsam01,2017-18,30,PHI,NBA,14.8,74,18,1171,140,260,130,228,10,32,52,85,123,207,330,118,45,44,55,192,342,.538,.570,.313,.558,.612,.575
1323,DeAndre Jordan\jordade01,2010-11,22,LAC,NBA,14.8,80,66,2047,234,341,234,340,0,1,98,217,207,368,575,42,41,142,101,255,566,.686,.688,.000,.686,.452,.648
1324,Kyle Korver\korveky01,2014-15,33,ATL,NBA,14.8,75,75,2418,292,600,71,151,221,449,106,118,15,289,304,196,52,42,107,140,911,.487,.470,.492,.671,.898,.699
1325,Carl Landry\landrca01,2010-11,27,TOT,NBA,14.8,76,26,2008,345,687,345,683,0,4,213,288,165,182,347,63,40,32,109,196,903,.502,.505,.000,.502,.740,.555
1326,Meyers Leonard\leoname01,2014-15,22,POR,NBA,14.8,55,7,847,125,245,78,133,47,112,30,32,46,204,250,32,10,14,39,113,327,.510,.586,.420,.606,.938,.631
1327,Jeremy Lin\linje01,2010-11,22,GSW,NBA,14.8,29,0,285,28,72,27,67,1,5,19,25,12,22,34,42,33,9,18,31,76,.389,.403,.200,.396,.760,.458
