Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
601,Jrue Holiday\holidjr01,2017-18,27,NOP,NBA,17.8,81,81,2927,615,1244,495,888,120,356,187,238,62,303,365,486,123,64,213,201,1537,.494,.557,.337,.543,.786,.570
602,Kris Humphries\humphkr01,2010-11,25,NJN,NBA,17.8,74,44,2061,307,583,307,582,0,1,127,191,225,546,771,84,33,80,103,168,741,.527,.527,.000,.527,.665,.555
603,David Lee\leeda02,2010-11,27,GSW,NBA,17.8,73,73,2634,496,978,495,975,1,3,210,267,217,497,714,233,74,31,170,211,1203,.507,.508,.333,.508,.787,.549
604,David Lee\leeda02,2014-15,31,GSW,NBA,17.8,49,4,904,160,313,160,311,0,2,68,104,81,176,257,85,31,26,49,83,388,.511,.514,.000,.511,.654,.541
605,Meyers Leonard\leoname01,2017-18,25,POR,NBA,17.8,33,2,254,46,78,35,52,11,26,9,11,12,58,70,17,7,0,10,36,112,.590,.673,.423,.660,.818,.676
606,Salah Mejri\mejrisa01,2017-18,31,DAL,NBA,17.8,61,1,729,88,137,88,134,0,3,38,66,85,161,246,35,22,67,39,121,214,.642,.657,.000,.642,.576,.644
607,Andre Miller\millean02,2010-11,34,POR,NBA,17.8,81,81,2650,388,844,384,807,4,37,249,292,97,205,302,566,114,12,197,171,1029,.460,.476,.108,.462,.853,.529
608,Paul Millsap\millspa01,2016-17,31,ATL,NBA,17.8,69,67,2343,430,972,355,731,75,241,311,405,111,422,533,252,90,62,158,186,1246,.442,.486,.311,.481,.768,.542
609,Steve Novak\novakst01,2010-11,27,TOT,NBA,17.8,30,0,215,35,67,9,21,26,46,8,8,4,24,28,3,1,5,4,14,104,.522,.429,.565,.716,1.000,.737
610,Kelly Olynyk\olynyke01,2017-18,26,MIA,NBA,17.8,76,22,1779,316,636,210,356,106,280,134,174,89,342,431,207,62,35,147,222,872,.497,.590,.379,.580,.770,.612
611,Nikola Vucevic\vucevni01,2012-13,22,ORL,NBA,17.8,77,77,2559,461,889,461,886,0,3,86,126,273,644,917,143,61,79,141,218,1008,.519,.520,.000,.519,.683,.534
612,David West\westda01,2011-12,31,IND,NBA,17.8,66,66,1925,349,716,347,707,2,9,142,176,118,315,433,140,52,46,93,160,842,.487,.491,.222,.489,.807,.531
613,Delon Wright\wrighde01,2015-16,23,TOR,NBA,17.8,27,1,229,36,80,31,67,5,13,26,35,8,29,37,31,8,3,16,7,103,.450,.463,.385,.481,.743,.540
614,Cole Aldrich\aldrico01,2011-12,23,OKC,NBA,17.7,26,0,173,22,42,22,42,0,0,13,14,13,35,48,3,8,16,9,22,57,.524,.524,,.524,.929,.592
615,Jerryd Bayless\bayleje01,2011-12,23,TOR,NBA,17.7,31,11,705,117,276,73,172,44,104,75,88,8,58,66,118,24,4,53,70,353,.424,.424,.423,.504,.852,.561
616,Tyreke Evans\evansty01,2014-15,25,NOP,NBA,17.7,79,76,2690,521,1165,452,938,69,227,202,291,82,334,416,521,100,37,246,198,1313,.447,.482,.304,.477,.694,.508
617,Festus Ezeli\ezelife01,2015-16,26,GSW,NBA,17.7,46,13,770,125,228,125,228,0,0,70,132,91,166,257,32,18,50,38,94,320,.548,.548,,.548,.530,.559
618,Marc Gasol\gasolma01,2015-16,31,MEM,NBA,17.7,52,52,1791,328,707,326,704,2,3,203,245,58,304,362,196,50,70,118,141,861,.464,.463,.667,.465,.829,.528
619,Al Horford\horfoal01,2016-17,30,BOS,NBA,17.7,68,68,2193,379,801,293,559,86,242,108,135,95,370,465,337,52,86,115,138,952,.473,.524,.355,.527,.800,.553
620,Serge Ibaka\ibakase01,2010-11,21,OKC,NBA,17.7,82,44,2216,335,617,335,616,0,1,138,184,214,408,622,22,31,198,71,267,808,.543,.544,.000,.543,.750,.579
621,Robin Lopez\lopezro01,2013-14,25,POR,NBA,17.7,82,82,2603,355,644,355,643,0,1,198,242,326,374,700,73,25,139,84,196,908,.551,.552,.000,.551,.818,.605
622,James Michael McAdoo\mcadoja01,2014-15,22,GSW,NBA,17.7,15,0,137,24,44,24,44,0,0,14,25,15,22,37,2,5,9,6,21,62,.545,.545,,.545,.560,.564
623,CJ McCollum\mccolcj01,2015-16,24,POR,NBA,17.7,80,80,2780,641,1431,444,959,197,472,187,226,47,212,259,341,97,23,196,187,1666,.448,.463,.417,.517,.827,.544
624,Kristaps Porzingis\porzikr01,2015-16,20,NYK,NBA,17.7,72,72,2047,373,886,292,643,81,243,201,240,132,394,526,94,53,134,121,205,1028,.421,.454,.333,.467,.838,.518
625,Ramon Sessions\sessira01,2012-13,26,CHA,NBA,17.7,61,0,1652,276,676,243,569,33,107,291,347,27,142,169,230,48,7,104,91,876,.408,.427,.308,.433,.839,.529
626,Josh Smith\smithjo03,2012-13,27,ATL,NBA,17.7,76,76,2683,550,1182,489,981,61,201,166,321,133,506,639,321,94,136,226,175,1327,.465,.498,.303,.491,.517,.501
627,Amar'e Stoudemire\stoudam01,2011-12,29,NYK,NBA,17.7,47,47,1543,316,654,311,633,5,21,186,243,106,261,367,52,38,45,112,138,823,.483,.491,.238,.487,.765,.541
628,Anderson Varejao\varejan01,2014-15,32,CLE,NBA,17.7,26,26,636,111,200,111,198,0,2,33,45,57,113,170,35,19,16,35,58,255,.555,.561,.000,.555,.733,.580
629,John Wall\walljo01,2011-12,21,WAS,NBA,17.7,66,66,2386,378,894,375,852,3,42,317,402,48,252,300,530,95,57,255,137,1076,.423,.440,.071,.424,.789,.502
630,Lou Williams\willilo02,2015-16,29,LAL,NBA,17.7,67,35,1907,283,693,173,373,110,320,352,424,31,138,169,167,62,19,107,107,1028,.408,.464,.344,.488,.830,.584
631,Jeff Withey\witheje01,2015-16,25,UTA,NBA,17.7,51,10,658,87,162,87,160,0,2,43,59,56,117,173,20,21,53,28,75,217,.537,.544,.000,.537,.729,.577
632,DeJuan Blair\blairde01,2011-12,22,SAS,NBA,17.6,64,62,1363,269,504,269,503,0,1,73,119,154,197,351,78,59,12,92,168,611,.534,.535,.000,.534,.613,.549
633,Earl Boykins\boykiea01,2010-11,34,MIL,NBA,17.6,57,0,862,156,352,129,281,27,71,69,82,15,40,55,141,38,3,52,43,408,.443,.459,.380,.482,.841,.526
634,Kobe Bryant\bryanko01,2014-15,36,LAL,NBA,17.6,35,35,1207,266,713,212,529,54,184,196,241,26,173,199,197,47,7,128,65,782,.373,.401,.293,.411,.813,.477
635,Willie Cauley-Stein\caulewi01,2017-18,24,SAC,NBA,17.6,73,58,2044,388,773,385,761,3,12,153,247,131,379,510,172,77,67,109,185,932,.502,.506,.250,.504,.619,.529
636,Chris Copeland\copelch01,2013-14,29,IND,NBA,17.6,41,0,265,55,117,22,38,33,79,10,14,7,25,32,18,3,7,14,38,153,.470,.579,.418,.611,.714,.621
