Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1939,Manu Ginobili\ginobma01,2017-18,40,SAS,NBA,12.9,65,0,1299,201,463,137,271,64,192,110,131,19,123,142,163,43,16,105,126,576,.434,.506,.333,.503,.840,.553
1940,Rudy Gobert\goberru01,2013-14,21,UTA,NBA,12.9,45,0,434,36,74,36,74,0,0,32,65,51,104,155,7,8,41,32,57,104,.486,.486,,.486,.492,.507
1941,Jeff Green\greenje02,2010-11,24,TOT,NBA,12.9,75,51,2427,368,820,304,609,64,211,198,244,73,287,360,108,53,37,99,210,998,.449,.499,.303,.488,.811,.538
1942,Brendan Haywood\haywobr01,2011-12,32,DAL,NBA,12.9,54,54,1146,118,228,118,228,0,0,45,96,139,185,324,19,24,54,46,121,281,.518,.518,,.518,.469,.520
1943,Gerald Henderson\hendege02,2015-16,28,POR,NBA,12.9,72,0,1431,232,529,184,393,48,136,112,146,30,181,211,75,39,19,68,87,624,.439,.468,.353,.484,.767,.526
1944,Armon Johnson\johnsar02,2011-12,22,TOT,NBA,12.9,9,0,124,20,43,19,40,1,3,6,6,1,12,13,11,5,0,6,9,47,.465,.475,.333,.477,1.000,.515
1945,Ognjen Kuzmic\kuzmiog01,2014-15,24,GSW,NBA,12.9,16,0,72,8,12,8,12,0,0,4,4,7,10,17,6,2,1,5,13,20,.667,.667,,.667,1.000,.727
1946,Shaun Livingston\livinsh01,2014-15,29,GSW,NBA,12.9,78,2,1468,198,396,198,394,0,2,65,91,43,140,183,259,49,20,102,110,461,.500,.503,.000,.500,.714,.529
1947,Cameron Payne\payneca01,2015-16,21,OKC,NBA,12.9,57,1,698,114,278,78,167,36,111,19,24,9,76,85,108,36,6,44,80,283,.410,.467,.324,.475,.792,.490
1948,Terrence Ross\rosste01,2015-16,24,TOR,NBA,12.9,73,7,1747,270,626,139,287,131,339,49,62,21,164,185,56,54,25,46,120,720,.431,.484,.386,.536,.790,.551
1949,C.J. Wilcox\wilcocj01,2015-16,25,LAC,NBA,12.9,23,0,167,26,66,17,43,9,23,9,12,1,11,12,10,10,2,2,15,70,.394,.395,.391,.462,.750,.491
1950,Derrick Williams\willide02,2011-12,20,MIN,NBA,12.9,66,15,1418,205,498,168,360,37,138,136,195,77,234,311,38,30,31,77,95,583,.412,.467,.268,.449,.697,.499
1951,Tony Wroten\wroteto01,2013-14,20,PHI,NBA,12.9,72,16,1765,345,808,305,620,40,188,209,326,69,159,228,217,78,16,204,151,939,.427,.492,.213,.452,.641,.493
1952,Nick Young\youngni01,2011-12,26,TOT,NBA,12.9,62,35,1729,316,784,213,502,103,282,144,169,31,102,133,56,44,17,83,141,879,.403,.424,.365,.469,.852,.512
1953,Jordan Adams\adamsjo01,2014-15,20,MEM,NBA,12.8,30,0,248,35,86,25,61,10,25,14,23,9,19,28,16,16,7,14,24,94,.407,.410,.400,.465,.609,.489
1954,Ray Allen\allenra02,2013-14,38,MIA,NBA,12.8,73,9,1936,240,543,124,234,116,309,105,116,23,182,205,143,54,8,84,115,701,.442,.530,.375,.549,.905,.590
1955,Darrell Arthur\arthuda01,2016-17,28,DEN,NBA,12.8,41,7,639,95,215,42,98,53,117,19,22,25,87,112,42,19,21,36,76,262,.442,.429,.453,.565,.864,.583
1956,Gustavo Ayon\ayongu01,2012-13,27,TOT,NBA,12.8,55,3,734,92,167,92,167,0,0,20,50,60,139,199,71,22,17,47,107,204,.551,.551,,.551,.400,.540
1957,Kwame Brown\brownkw01,2010-11,28,CHA,NBA,12.8,66,50,1714,194,375,194,375,0,0,136,231,147,303,450,43,26,39,69,174,524,.517,.517,,.517,.589,.550
1958,Dwight Buycks\buyckdw01,2017-18,28,DET,NBA,12.8,29,0,427,82,198,67,153,15,45,36,41,12,29,41,59,19,2,39,39,215,.414,.438,.333,.452,.878,.498
1959,Kentavious Caldwell-Pope\caldwke01,2016-17,23,DET,NBA,12.8,76,75,2529,370,928,217,491,153,437,154,185,55,193,248,193,89,12,86,118,1047,.399,.442,.350,.481,.832,.519
1960,Daequan Cook\cookda02,2010-11,23,OKC,NBA,12.8,43,0,598,79,181,14,27,65,154,16,20,8,64,72,20,14,1,17,51,239,.436,.519,.422,.616,.800,.630
1961,Quinn Cook\cookqu01,2017-18,24,GSW,NBA,12.8,33,18,740,122,252,76,148,46,104,22,25,10,72,82,89,12,1,32,59,312,.484,.514,.442,.575,.880,.593
1962,Glen Davis\davisgl01,2010-11,25,BOS,NBA,12.8,78,13,2298,359,801,357,786,2,15,195,265,101,324,425,92,78,30,85,231,915,.448,.454,.133,.449,.736,.499
1963,DeMar DeRozan\derozde01,2011-12,22,TOR,NBA,12.8,63,63,2206,381,903,357,811,24,92,268,331,40,171,211,128,48,17,123,162,1054,.422,.440,.261,.435,.810,.503
1964,Reggie Evans\evansre01,2012-13,32,BRK,NBA,12.8,80,56,1967,125,261,125,261,0,0,113,222,260,628,888,43,74,13,111,199,363,.479,.479,,.479,.509,.506
1965,Channing Frye\fryech01,2010-11,27,PHO,NBA,12.8,77,64,2541,358,829,187,390,171,439,89,107,65,448,513,96,46,79,73,272,976,.432,.479,.390,.535,.832,.557
1966,Spencer Hawes\hawessp01,2010-11,22,PHI,NBA,12.8,81,81,1718,264,568,255,531,9,37,47,88,129,336,465,121,29,71,97,201,584,.465,.480,.243,.473,.534,.481
1967,Zydrunas Ilgauskas\ilgauzy01,2010-11,35,MIA,NBA,12.8,72,51,1145,162,319,162,318,0,1,36,46,108,179,287,26,23,58,52,185,360,.508,.509,.000,.508,.783,.531
1968,Joe Johnson\johnsjo02,2016-17,35,UTA,NBA,12.8,78,14,1843,273,626,167,368,106,258,63,77,33,210,243,144,36,18,69,93,715,.436,.454,.411,.521,.818,.542
1969,John Lucas III\lucasjo02,2012-13,30,TOR,NBA,12.8,63,0,827,129,334,72,183,57,151,18,25,8,57,65,105,23,1,26,50,333,.386,.393,.377,.472,.720,.483
1970,Cartier Martin\martica01,2011-12,27,WAS,NBA,12.8,17,2,391,59,134,30,59,29,75,11,19,12,46,58,10,11,2,13,35,158,.440,.508,.387,.549,.579,.555
1971,Antonio McDyess\mcdyean01,2010-11,36,SAS,NBA,12.8,73,16,1387,169,344,169,343,0,1,52,77,122,273,395,84,36,39,72,163,390,.491,.493,.000,.491,.675,.516
1972,Byron Mullens\mulleby01,2013-14,24,TOT,NBA,12.8,45,0,414,73,165,40,76,33,89,10,20,24,68,92,14,15,11,27,64,189,.442,.526,.371,.542,.500,.544
1973,Tayshaun Prince\princta01,2011-12,31,DET,NBA,12.8,63,63,2087,336,798,299,694,37,104,89,115,72,209,281,153,27,32,74,77,798,.421,.431,.356,.444,.774,.470
1974,J.J. Redick\redicjj01,2010-11,26,ORL,NBA,12.8,59,5,1513,197,447,110,228,87,219,112,128,6,107,113,102,29,3,53,80,593,.441,.482,.397,.538,.875,.589
1975,John Salmons\salmojo01,2010-11,31,MIL,NBA,12.8,73,70,2554,373,898,290,679,83,219,195,240,27,239,266,252,72,28,137,157,1024,.415,.427,.379,.462,.813,.510
1976,Dario Saric\saricda01,2016-17,22,PHI,NBA,12.8,81,36,2129,381,927,275,586,106,341,172,220,112,401,513,182,57,30,183,162,1040,.411,.469,.311,.468,.782,.508
1977,Thabo Sefolosha\sefolth01,2012-13,28,OKC,NBA,12.8,81,81,2229,224,466,116,208,108,258,57,69,58,259,317,125,103,44,64,177,613,.481,.558,.419,.597,.826,.617
1978,Dennis Smith\smithde03,2017-18,20,DAL,NBA,12.8,69,69,2049,404,1024,298,685,106,339,134,193,50,210,260,358,71,18,194,152,1048,.395,.435,.313,.446,.694,.473
1979,Jason Terry\terryja01,2012-13,35,BOS,NBA,12.8,79,24,2124,281,648,158,317,123,331,114,131,19,140,159,198,66,11,102,110,799,.434,.498,.372,.529,.870,.566
1980,Evan Turner\turneev01,2014-15,26,BOS,NBA,12.8,82,57,2260,320,746,287,627,33,119,106,141,40,377,417,449,83,19,198,180,779,.429,.458,.277,.451,.752,.482
1981,Noah Vonleh\vonleno01,2017-18,22,TOT,NBA,12.8,54,16,875,104,234,84,168,20,66,36,58,70,241,311,34,19,17,31,68,264,.444,.500,.303,.487,.621,.509
1982,Taurean Waller-Prince\princta02,2017-18,23,ATL,NBA,12.8,82,82,2464,415,975,239,518,176,457,152,180,50,339,389,214,85,42,191,168,1158,.426,.461,.385,.516,.844,.549
1983,C.J. Watson\watsocj01,2010-11,26,CHI,NBA,12.8,82,1,1091,146,394,102,282,44,112,69,93,16,78,94,186,55,11,73,82,405,.371,.362,.393,.426,.742,.466
1984,Derrick Williams\willide02,2014-15,23,SAC,NBA,12.8,74,6,1462,217,485,168,329,49,156,134,196,41,161,202,50,34,4,56,67,617,.447,.511,.314,.498,.684,.540
1985,Cole Aldrich\aldrico01,2016-17,28,MIN,NBA,12.7,62,0,531,45,86,45,86,0,0,15,22,51,107,158,25,25,23,17,85,105,.523,.523,,.523,.682,.549
1986,Lavoy Allen\allenla01,2011-12,22,PHI,NBA,12.7,41,15,624,79,167,79,167,0,0,11,14,47,124,171,34,13,18,20,73,169,.473,.473,,.473,.786,.488
1987,Al-Farouq Aminu\aminual01,2015-16,25,POR,NBA,12.7,82,82,2341,299,719,173,370,126,349,115,156,98,401,499,138,72,53,120,171,839,.416,.468,.361,.503,.737,.533
1988,Carmelo Anthony\anthoca01,2017-18,33,OKC,NBA,12.7,78,78,2501,472,1168,303,694,169,474,148,193,67,386,453,103,47,49,99,197,1261,.404,.437,.357,.476,.767,.503
1989,Trevor Ariza\arizatr01,2014-15,29,HOU,NBA,12.7,82,82,2930,366,910,172,355,194,555,122,143,77,382,459,209,152,17,141,186,1048,.402,.485,.350,.509,.853,.539
1990,Avery Bradley\bradlav01,2013-14,23,BOS,NBA,12.7,60,58,1855,361,825,282,625,79,200,90,112,48,178,226,85,63,11,96,145,891,.438,.451,.395,.485,.804,.510
1991,Corey Brewer\breweco01,2013-14,27,MIN,NBA,12.7,81,81,2609,388,807,329,596,59,211,163,227,63,144,207,135,151,30,105,210,998,.481,.552,.280,.517,.718,.550
1992,Vince Carter\cartevi01,2015-16,39,MEM,NBA,12.7,60,3,1005,133,343,74,174,59,169,70,84,31,115,146,56,38,16,35,101,395,.388,.425,.349,.474,.833,.520
1993,Boris Diaw\diawbo01,2014-15,32,SAS,NBA,12.7,81,15,1984,291,632,237,463,54,169,72,93,78,270,348,233,36,23,126,148,708,.460,.512,.320,.503,.774,.526
1994,Spencer Dinwiddie\dinwisp01,2016-17,23,BRK,NBA,12.7,59,18,1334,134,302,96,201,38,101,126,159,27,137,164,185,44,23,66,119,432,.444,.478,.376,.507,.792,.581
1995,Ben Gordon\gordobe01,2012-13,29,CHA,NBA,12.7,75,0,1560,310,760,197,468,113,292,107,127,18,112,130,141,35,16,136,134,840,.408,.421,.387,.482,.843,.515
1996,Eric Gordon\gordoer01,2014-15,26,NOP,NBA,12.7,61,60,2018,285,694,144,379,141,315,107,133,28,131,159,229,50,14,122,145,818,.411,.380,.448,.512,.805,.544
1997,Draymond Green\greendr01,2013-14,23,GSW,NBA,12.7,82,12,1797,187,459,132,294,55,165,82,123,86,323,409,152,102,72,91,231,511,.407,.449,.333,.467,.667,.498
1998,Jordan Hamilton\hamiljo02,2013-14,23,TOT,NBA,12.7,60,12,1019,147,376,77,178,70,198,40,51,32,162,194,52,44,20,46,67,404,.391,.433,.354,.484,.784,.507
1999,Tim Hardaway\hardati02,2013-14,21,NYK,NBA,12.7,81,1,1875,294,687,164,329,130,358,106,128,19,102,121,66,44,7,47,144,824,.428,.498,.363,.523,.828,.554
2000,Gary Harris\harriga01,2015-16,21,DEN,NBA,12.7,76,76,2439,359,765,254,468,105,297,109,133,54,166,220,147,97,18,98,143,932,.469,.543,.354,.538,.820,.566
