Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1201,Ivica Zubac\zubaciv01,2017-18,20,LAL,NBA,15.3,43,0,410,61,122,61,121,0,1,39,51,45,78,123,25,8,15,26,47,161,.500,.504,.000,.500,.765,.557
1202,Bismack Biyombo\biyombi01,2014-15,22,CHO,NBA,15.2,64,21,1243,101,186,101,186,0,0,102,175,159,248,407,16,18,99,52,140,304,.543,.543,,.543,.583,.578
1203,Elton Brand\brandel01,2012-13,33,DAL,NBA,15.2,72,18,1527,226,478,226,477,0,1,66,93,130,300,430,70,50,90,57,192,518,.473,.474,.000,.473,.710,.499
1204,Jimmy Butler\butleji01,2012-13,23,CHI,NBA,15.2,82,20,2134,239,512,199,407,40,105,187,233,136,192,328,115,78,31,62,97,705,.467,.489,.381,.506,.803,.574
1205,Andrew Bynum\bynuman01,2013-14,26,TOT,NBA,15.2,26,19,516,94,225,94,225,0,0,37,49,53,92,145,29,6,29,34,31,225,.418,.418,,.418,.755,.456
1206,Will Bynum\bynumwi01,2010-11,28,DET,NBA,15.2,61,5,1125,182,406,166,356,16,50,102,122,15,59,74,195,52,4,83,113,482,.448,.466,.320,.468,.836,.524
1207,Jose Calderon\caldejo01,2013-14,32,DAL,NBA,15.2,81,81,2468,341,748,150,323,191,425,52,63,29,163,192,377,69,11,103,136,925,.456,.464,.449,.584,.825,.596
1208,Luol Deng\denglu01,2013-14,28,TOT,NBA,15.2,63,63,2213,371,860,314,671,57,189,212,268,99,262,361,183,62,9,114,111,1011,.431,.468,.302,.465,.791,.517
1209,Toney Douglas\douglto01,2010-11,24,NYK,NBA,15.2,81,9,1971,314,755,171,372,143,383,85,107,65,179,244,244,89,4,89,177,856,.416,.460,.373,.511,.794,.534
1210,Raymond Felton\feltora01,2012-13,28,NYK,NBA,15.2,68,68,2313,377,882,284,624,93,258,101,128,51,143,194,372,94,14,155,130,948,.427,.455,.360,.480,.789,.505
1211,Kevin Garnett\garneke01,2014-15,38,TOT,NBA,15.2,47,47,952,143,306,142,299,1,7,36,45,48,263,311,77,46,17,46,109,323,.467,.475,.143,.469,.800,.496
1212,Eric Gordon\gordoer01,2017-18,29,HOU,NBA,15.2,69,30,2154,415,970,197,362,218,608,195,241,25,145,170,154,44,27,130,116,1243,.428,.544,.359,.540,.809,.578
1213,Tim Hardaway\hardati02,2016-17,24,ATL,NBA,15.2,79,30,2154,415,912,266,495,149,417,164,214,35,189,224,182,55,15,106,103,1143,.455,.537,.357,.537,.766,.568
