Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
801,Andrew Bogut\bogutan01,2010-11,26,MIL,NBA,16.7,65,65,2297,367,742,367,738,0,4,96,217,199,521,720,131,47,168,125,217,830,.495,.497,.000,.495,.442,.496
802,Jose Calderon\caldejo01,2011-12,30,TOR,NBA,16.7,53,53,1799,218,477,159,318,59,159,60,68,19,141,160,468,47,3,104,94,555,.457,.500,.371,.519,.882,.547
803,Dante Exum\exumda01,2017-18,22,UTA,NBA,16.7,14,0,235,42,87,37,69,5,18,25,31,4,22,26,43,8,3,20,20,114,.483,.536,.278,.511,.806,.566
804,Danilo Gallinari\gallida01,2012-13,24,DEN,NBA,16.7,71,71,2309,364,871,229,509,135,362,286,348,65,302,367,176,64,36,111,130,1149,.418,.450,.373,.495,.822,.561
805,Pau Gasol\gasolpa01,2012-13,32,LAL,NBA,16.7,49,42,1655,270,579,262,551,8,28,125,178,111,310,421,200,24,61,104,93,673,.466,.475,.286,.473,.702,.512
806,Tobias Harris\harrito02,2014-15,22,ORL,NBA,16.7,68,63,2369,442,949,355,710,87,239,193,245,73,357,430,124,69,36,115,134,1164,.466,.500,.364,.512,.788,.551
807,Jrue Holiday\holidjr01,2012-13,22,PHI,NBA,16.7,78,78,2926,555,1288,464,1041,91,247,182,242,89,240,329,625,123,32,292,170,1383,.431,.446,.368,.466,.752,.496
808,Kevin Martin\martike02,2014-15,31,MIN,NBA,16.7,39,36,1302,267,625,192,434,75,191,170,193,19,123,142,89,33,1,76,76,779,.427,.442,.393,.487,.881,.549
809,Donovan Mitchell\mitchdo01,2017-18,21,UTA,NBA,16.7,79,71,2638,595,1362,408,812,187,550,239,297,52,244,296,291,118,27,215,213,1616,.437,.502,.340,.506,.805,.541
810,Arnett Moultrie\moultar01,2012-13,22,PHI,NBA,16.7,47,0,542,78,134,78,134,0,0,18,28,76,69,145,10,17,10,19,43,174,.582,.582,,.582,.643,.595
811,Timofey Mozgov\mozgoti01,2013-14,27,DEN,NBA,16.7,82,30,1770,285,545,281,521,4,24,196,260,171,357,528,62,27,100,122,213,770,.523,.539,.167,.527,.754,.584
812,Dirk Nowitzki\nowitdi01,2017-18,39,DAL,NBA,16.7,77,77,1900,346,758,208,421,138,337,97,108,22,416,438,120,43,45,51,146,927,.456,.494,.409,.547,.898,.575
813,Jermaine O'Neal\onealje01,2012-13,34,PHO,NBA,16.7,55,4,1029,179,371,179,371,0,0,96,115,82,211,293,42,19,78,73,126,454,.482,.482,,.482,.835,.538
814,Victor Oladipo\oladivi01,2015-16,23,ORL,NBA,16.7,72,52,2379,425,970,327,688,98,282,205,247,48,297,345,282,116,54,153,174,1153,.438,.475,.348,.489,.830,.534
815,Patrick Patterson\pattepa01,2010-11,21,HOU,NBA,16.7,52,6,868,149,267,149,265,0,2,30,42,86,114,200,41,17,37,31,77,328,.558,.562,.000,.558,.714,.574
816,Luis Scola\scolalu01,2012-13,32,PHO,NBA,16.7,82,67,2184,432,915,429,899,3,16,181,230,158,383,541,182,67,35,126,257,1048,.472,.477,.188,.474,.787,.516
817,Ramon Sessions\sessira01,2011-12,25,TOT,NBA,16.7,64,23,1707,242,565,199,468,43,97,194,248,33,181,214,354,44,3,141,100,721,.428,.425,.443,.466,.782,.535
818,Jared Sullinger\sullija01,2015-16,23,BOS,NBA,16.7,81,73,1915,351,806,322,703,29,103,103,161,194,479,673,187,75,47,102,209,834,.435,.458,.282,.453,.640,.476
819,Rasheed Wallace\wallara01,2012-13,38,NYK,NBA,16.7,21,0,296,55,142,33,73,22,69,14,20,11,72,83,6,13,15,10,40,146,.387,.452,.319,.465,.700,.484
820,Cody Zeller\zelleco01,2016-17,24,CHO,NBA,16.7,62,58,1725,253,443,253,442,0,1,133,196,135,270,405,99,62,58,65,189,639,.571,.572,.000,.571,.679,.604
821,Wade Baldwin\baldwwa01,2017-18,21,POR,NBA,16.6,7,0,80,14,21,10,16,4,5,6,10,1,7,8,5,2,1,4,12,38,.667,.625,.800,.762,.600,.748
822,Andrea Bargnani\bargnan01,2014-15,29,NYK,NBA,16.6,29,22,785,164,361,149,320,15,41,87,107,32,95,127,46,2,27,42,53,430,.454,.466,.366,.475,.813,.527
823,Will Bynum\bynumwi01,2012-13,30,DET,NBA,16.6,65,0,1219,253,540,229,464,24,76,106,131,28,69,97,231,45,5,125,128,636,.469,.494,.316,.491,.809,.532
824,Tyson Chandler\chandty01,2016-17,34,PHO,NBA,16.6,47,46,1298,153,228,153,228,0,0,91,124,153,386,539,30,33,24,65,126,397,.671,.671,,.671,.734,.703
825,Wilson Chandler\chandwi01,2012-13,25,DEN,NBA,16.6,43,8,1079,210,455,158,329,52,126,88,111,45,173,218,58,45,12,60,119,560,.462,.480,.413,.519,.793,.556
826,Jamal Crawford\crawfja01,2014-15,34,LAC,NBA,16.6,64,4,1703,332,839,213,475,119,364,227,252,18,106,124,158,59,14,92,108,1010,.396,.448,.327,.467,.901,.532
827,Deyonta Davis\davisde01,2017-18,21,MEM,NBA,16.6,62,6,943,161,265,161,265,0,0,38,57,75,175,250,40,15,39,32,125,360,.608,.608,,.608,.667,.621
828,Goran Dragic\dragigo01,2017-18,31,MIA,NBA,16.6,75,75,2378,484,1075,373,775,111,300,217,271,54,253,307,359,63,12,166,180,1296,.450,.481,.370,.502,.801,.543
829,Mike Dunleavy\dunlemi02,2011-12,31,MIL,NBA,16.6,55,3,1445,239,504,156,296,83,208,116,143,29,175,204,117,28,8,58,87,677,.474,.527,.399,.557,.811,.597
830,Raymond Felton\feltora01,2010-11,26,TOT,NBA,16.6,75,54,2737,427,1005,311,676,116,329,194,241,48,221,269,625,125,11,221,150,1164,.425,.460,.353,.483,.805,.524
831,Nene Hilario\hilarne01,2013-14,31,WAS,NBA,16.6,53,37,1560,299,594,298,589,1,5,155,266,65,229,294,153,64,47,117,164,754,.503,.506,.200,.504,.583,.530
832,George Hill\hillge01,2012-13,26,IND,NBA,16.6,76,76,2620,386,871,256,518,130,353,174,213,47,237,284,355,81,26,116,134,1076,.443,.494,.368,.518,.817,.558
833,Serge Ibaka\ibakase01,2014-15,25,OKC,NBA,16.6,64,64,2116,374,786,297,581,77,205,92,110,135,364,499,55,30,155,97,194,917,.476,.511,.376,.525,.836,.549
834,Andrei Kirilenko\kirilan01,2010-11,29,UTA,NBA,16.6,64,62,1999,253,542,217,444,36,98,208,270,100,227,327,192,81,74,117,113,750,.467,.489,.367,.500,.770,.567
835,Kawhi Leonard\leonaka01,2011-12,20,SAS,NBA,16.6,64,39,1534,199,404,158,295,41,109,68,88,104,223,327,70,85,24,44,88,507,.493,.536,.376,.543,.773,.573
836,Ian Mahinmi\mahinia01,2015-16,29,IND,NBA,16.6,71,71,1816,264,448,264,448,0,0,132,225,138,369,507,104,65,75,100,220,660,.589,.589,,.589,.587,.603
837,Mitch McGary\mcgarmi01,2014-15,22,OKC,NBA,16.6,32,2,485,88,165,88,163,0,2,25,40,53,112,165,14,16,16,31,72,201,.533,.540,.000,.533,.625,.550
