Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
401,Maalik Wayns\waynsma01,2013-14,22,LAC,NBA,19.3,2,0,9,1,2,1,2,0,0,0,0,0,2,2,2,2,0,0,4,2,.500,.500,,.500,,.500
402,Kevin Garnett\garneke01,2012-13,36,BOS,NBA,19.2,68,68,2022,422,850,420,834,2,16,158,201,75,455,530,159,78,62,110,154,1004,.496,.504,.125,.498,.786,.535
403,Eric Gordon\gordoer01,2011-12,23,NOH,NBA,19.2,9,9,310,63,140,53,100,10,40,49,65,2,23,25,31,13,4,24,20,185,.450,.530,.250,.486,.754,.549
404,Montrezl Harrell\harremo01,2016-17,23,HOU,NBA,19.2,58,14,1064,225,345,224,338,1,7,76,121,81,138,219,64,20,42,44,126,527,.652,.663,.143,.654,.628,.662
405,Dwight Howard\howardw01,2014-15,29,HOU,NBA,19.2,41,41,1223,251,423,250,421,1,2,143,271,110,321,431,50,28,53,115,137,646,.593,.594,.500,.595,.528,.596
406,David Lee\leeda02,2012-13,29,GSW,NBA,19.2,79,79,2907,602,1160,602,1156,0,4,255,320,218,668,886,279,67,22,207,246,1459,.519,.521,.000,.519,.797,.561
407,Jeremy Lin\linje01,2016-17,28,BRK,NBA,19.2,36,33,883,175,400,117,244,58,156,115,141,11,124,135,184,42,14,86,79,523,.438,.480,.372,.510,.816,.566
408,Dirk Nowitzki\nowitdi01,2014-15,36,DAL,NBA,19.2,77,77,2282,487,1062,383,788,104,274,255,289,44,413,457,143,39,33,82,160,1333,.459,.486,.380,.508,.882,.560
409,Jusuf Nurkic\nurkiju01,2017-18,23,POR,NBA,19.2,79,79,2088,480,951,480,944,0,7,172,273,189,519,708,143,64,111,183,247,1132,.505,.508,.000,.505,.630,.528
410,Willie Reed\reedwi02,2017-18,27,TOT,NBA,19.2,42,5,428,81,121,80,119,1,2,32,55,35,86,121,10,9,22,19,56,195,.669,.672,.500,.674,.582,.671
411,Willie Reed\reedwi02,2015-16,25,BRK,NBA,19.2,39,2,426,76,133,76,133,0,0,30,55,49,73,122,10,6,30,16,47,182,.571,.571,,.571,.545,.579
412,Josh Smith\smithjo03,2010-11,25,ATL,NBA,19.2,77,77,2645,497,1041,446,887,51,154,229,316,134,523,657,255,99,120,197,217,1274,.477,.503,.331,.502,.725,.540
413,Jeff Teague\teaguje01,2016-17,28,IND,NBA,19.2,82,82,2657,402,909,312,657,90,252,360,415,33,297,330,639,100,32,216,165,1254,.442,.475,.357,.492,.867,.574
414,Cole Aldrich\aldrico01,2013-14,25,NYK,NBA,19.1,46,2,330,33,61,33,61,0,0,26,30,37,92,129,14,8,30,18,40,92,.541,.541,,.541,.867,.620
415,Jordan Crawford\crawfjo02,2017-18,29,NOP,NBA,19.1,5,0,53,12,27,4,13,8,14,1,1,2,2,4,13,1,1,5,7,33,.444,.308,.571,.593,1.000,.601
416,Jorge Gutierrez\gutiejo01,2015-16,27,CHO,NBA,19.1,12,0,63,6,11,6,9,0,2,10,11,0,7,7,17,3,0,6,3,22,.545,.667,.000,.545,.909,.694
417,Terrence Jones\joneste01,2013-14,22,HOU,NBA,19.1,76,71,2078,386,712,355,611,31,101,118,195,162,366,528,87,53,99,71,139,921,.542,.581,.307,.564,.605,.577
418,David Lee\leeda02,2013-14,30,GSW,NBA,19.1,69,67,2288,513,981,513,980,0,1,231,296,182,461,643,147,48,26,152,206,1257,.523,.523,.000,.523,.780,.566
419,Jabari Parker\parkeja01,2016-17,21,MIL,NBA,19.1,51,50,1728,399,814,334,636,65,178,162,218,79,235,314,142,50,22,93,111,1025,.490,.525,.365,.530,.743,.563
420,Paul Pierce\piercpa01,2012-13,35,BOS,NBA,19.1,77,77,2575,476,1092,331,710,145,382,333,423,45,442,487,370,84,30,214,210,1430,.436,.466,.380,.502,.787,.559
421,Nikola Vucevic\vucevni01,2016-17,26,ORL,NBA,19.1,75,55,2163,483,1031,460,956,23,75,107,160,176,603,779,208,76,74,117,180,1096,.468,.481,.307,.480,.669,.498
422,John Wall\walljo01,2017-18,27,WAS,NBA,19.1,41,41,1410,280,667,218,500,62,167,175,241,22,128,150,393,57,45,158,80,797,.420,.436,.371,.466,.726,.515
423,Chris Andersen\anderch01,2010-11,32,DEN,NBA,19.0,45,0,732,82,137,82,136,0,1,86,135,75,144,219,20,23,58,25,79,250,.599,.603,.000,.599,.637,.636
424,Ryan Anderson\anderry01,2010-11,22,ORL,NBA,19.0,64,14,1424,226,525,92,184,134,341,95,117,129,226,355,52,30,38,49,137,681,.430,.500,.393,.558,.812,.591
425,Chris Bosh\boshch01,2013-14,29,MIA,NBA,19.0,79,79,2531,492,953,418,735,74,218,223,272,98,424,522,87,80,78,125,192,1281,.516,.569,.339,.555,.820,.597
426,Derrick Favors\favorde01,2013-14,22,UTA,NBA,19.0,73,73,2201,390,747,390,746,0,1,190,284,199,438,637,91,75,108,129,236,970,.522,.523,.000,.522,.669,.556
427,Danilo Gallinari\gallida01,2015-16,27,DEN,NBA,19.0,53,53,1839,287,700,200,461,87,239,375,432,52,229,281,135,42,19,77,87,1036,.410,.434,.364,.472,.868,.582
428,Manu Ginobili\ginobma01,2012-13,35,SAS,NBA,19.0,60,0,1393,229,539,146,304,83,235,164,206,30,171,201,274,80,13,132,114,705,.425,.480,.353,.502,.796,.560
429,Marcin Gortat\gortama01,2015-16,31,WAS,NBA,19.0,75,74,2256,433,764,433,763,0,1,146,207,222,519,741,106,47,96,121,193,1012,.567,.567,.000,.567,.705,.592
430,Willy Hernangomez\hernawi01,2016-17,22,NYK,NBA,19.0,72,22,1324,246,465,242,450,4,15,91,125,170,332,502,96,41,36,100,150,587,.529,.538,.267,.533,.728,.564
431,Al Horford\horfoal01,2011-12,25,ATL,NBA,19.0,11,11,348,57,103,57,102,0,1,22,30,26,51,77,24,10,14,16,21,136,.553,.559,.000,.553,.733,.585
432,Serge Ibaka\ibakase01,2011-12,22,OKC,NBA,19.0,66,66,1792,262,490,261,487,1,3,78,118,193,305,498,28,33,241,79,179,603,.535,.536,.333,.536,.661,.556
433,Ty Lawson\lawsoty01,2013-14,26,DEN,NBA,19.0,62,61,2222,347,806,275,604,72,202,324,406,40,175,215,543,100,10,200,113,1090,.431,.455,.356,.475,.798,.554
434,Kevin Love\loveke01,2015-16,27,CLE,NBA,19.0,77,77,2424,409,977,251,538,158,439,258,314,149,613,762,186,58,41,142,159,1234,.419,.467,.360,.499,.822,.553
435,Dirk Nowitzki\nowitdi01,2015-16,37,DAL,NBA,19.0,75,75,2364,498,1112,372,770,126,342,250,280,52,437,489,132,52,52,84,161,1372,.448,.483,.368,.504,.893,.555
436,Mason Plumlee\plumlma01,2013-14,23,BRK,NBA,19.0,70,22,1275,199,302,199,299,0,3,122,195,99,209,308,60,49,55,77,171,520,.659,.666,.000,.659,.626,.670
437,Ramon Sessions\sessira01,2010-11,24,CLE,NBA,19.0,81,38,2133,362,776,359,761,3,15,348,423,46,209,255,419,60,8,178,93,1075,.466,.472,.200,.468,.823,.559
438,Brandan Wright\wrighbr03,2017-18,30,TOT,NBA,19.0,28,1,381,59,102,59,102,0,0,21,33,33,62,95,13,13,26,8,32,139,.578,.578,,.578,.636,.596
439,Chris Andersen\anderch01,2011-12,33,DEN,NBA,18.9,32,1,486,59,108,59,108,0,0,50,82,48,100,148,6,19,46,17,52,168,.546,.546,,.546,.610,.583
440,Chris Bosh\boshch01,2011-12,27,MIA,NBA,18.9,57,57,2007,393,807,383,772,10,35,229,279,94,358,452,103,51,45,117,128,1025,.487,.496,.286,.493,.821,.551
441,Tyson Chandler\chandty01,2012-13,30,NYK,NBA,18.9,66,66,2164,255,400,255,400,0,0,179,258,269,434,703,62,42,75,87,188,689,.638,.638,,.638,.694,.671
442,Pau Gasol\gasolpa01,2017-18,37,SAS,NBA,18.9,77,63,1812,287,627,244,507,43,120,158,209,129,490,619,238,24,79,108,121,775,.458,.481,.358,.492,.756,.539
443,Nene Hilario\hilarne01,2016-17,34,HOU,NBA,18.9,67,8,1198,245,397,242,388,3,9,116,197,95,187,282,65,56,39,73,163,609,.617,.624,.333,.621,.589,.630
444,Dwight Howard\howardw01,2015-16,30,HOU,NBA,18.9,71,71,2280,372,600,372,594,0,6,232,474,238,597,835,98,69,113,166,219,976,.620,.626,.000,.620,.489,.604
445,Al Jefferson\jeffeal01,2016-17,32,IND,NBA,18.9,66,1,931,235,471,235,470,0,1,65,85,75,203,278,57,19,16,33,125,535,.499,.500,.000,.499,.765,.526
446,Robin Lopez\lopezro01,2012-13,24,NOH,NBA,18.9,82,82,2136,384,719,384,719,0,0,161,207,226,236,462,64,32,128,110,167,929,.534,.534,,.534,.778,.573
447,Jannero Pargo\pargoja01,2013-14,34,CHA,NBA,18.9,29,0,242,52,118,28,58,24,60,8,11,1,19,20,52,14,1,26,17,136,.441,.483,.400,.542,.727,.554
448,Tony Parker\parketo01,2013-14,31,SAS,NBA,18.9,68,68,1997,456,914,431,847,25,67,197,243,17,138,155,388,36,9,151,86,1134,.499,.509,.373,.513,.811,.555
449,Tiago Splitter\splitti01,2014-15,30,SAS,NBA,18.9,52,35,1030,169,303,169,303,0,0,90,120,91,161,252,78,35,37,60,103,428,.558,.558,,.558,.750,.601
450,Anderson Varejao\varejan01,2011-12,29,CLE,NBA,18.9,25,25,785,114,222,114,218,0,4,43,64,109,178,287,43,35,17,45,62,271,.514,.523,.000,.514,.672,.542
451,Lou Williams\willilo02,2010-11,24,PHI,NBA,18.9,75,0,1747,323,795,235,542,88,253,293,356,32,117,149,252,47,17,102,128,1027,.406,.434,.348,.462,.823,.540
452,Thaddeus Young\youngth01,2011-12,23,PHI,NBA,18.9,63,1,1755,348,687,347,683,1,4,111,144,137,188,325,74,64,41,55,127,808,.507,.508,.250,.507,.771,.538
453,Tyler Zeller\zellety01,2014-15,25,BOS,NBA,18.9,82,59,1731,340,619,340,619,0,0,153,186,146,319,465,113,18,52,76,205,833,.549,.549,,.549,.823,.594
454,Ryan Anderson\anderry01,2013-14,25,NOP,NBA,18.8,22,14,795,155,354,88,190,67,164,59,62,66,76,142,17,10,7,20,47,436,.438,.463,.409,.532,.952,.572
455,Giannis Antetokounmpo\antetgi01,2015-16,21,MIL,NBA,18.8,80,79,2823,513,1013,485,904,28,109,296,409,113,499,612,345,94,113,208,258,1350,.506,.537,.257,.520,.724,.566
456,Andray Blatche\blatcan01,2013-14,27,BRK,NBA,18.8,73,7,1618,321,674,306,620,15,54,164,221,120,270,390,112,75,38,110,166,821,.476,.494,.278,.487,.742,.532
