Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3038,Alan Williams\willial03,2017-18,25,PHO,NBA,9.3,5,0,70,7,18,7,18,0,0,6,9,3,19,22,8,5,1,7,13,20,.389,.389,,.389,.667,.455
3039,Tony Wroten\wroteto01,2012-13,19,MEM,NBA,9.3,35,0,272,33,86,29,70,4,16,21,29,13,15,28,43,8,4,29,34,91,.384,.414,.250,.407,.724,.461
3040,Alan Anderson\anderal01,2015-16,33,WAS,NBA,9.2,13,0,192,21,59,9,22,12,37,11,15,1,26,27,14,4,1,2,25,65,.356,.409,.324,.458,.733,.495
3041,Anthony Carter\cartean01,2010-11,35,TOT,NBA,9.2,33,0,463,45,106,33,66,12,40,8,8,7,44,51,69,27,6,39,49,110,.425,.500,.300,.481,1.000,.502
3042,Ian Clark\clarkia01,2013-14,22,UTA,NBA,9.2,23,0,172,26,67,15,36,11,31,5,7,3,16,19,15,8,2,14,24,68,.388,.417,.355,.470,.714,.485
3043,Victor Claver\clavevi01,2014-15,26,POR,NBA,9.2,10,0,76,9,20,3,9,6,11,0,0,3,17,20,1,1,1,4,12,24,.450,.333,.545,.600,,.600
3044,Daequan Cook\cookda02,2011-12,24,OKC,NBA,9.2,57,22,989,109,296,30,68,79,228,14,22,12,110,122,15,22,11,16,69,311,.368,.441,.346,.502,.636,.509
3045,Marquis Daniels\daniema01,2012-13,32,MIL,NBA,9.2,59,33,1085,132,351,112,279,20,72,40,54,48,102,150,65,51,10,45,77,324,.376,.401,.278,.405,.741,.432
3046,Toney Douglas\douglto01,2013-14,27,TOT,NBA,9.2,51,17,675,73,190,42,88,31,102,25,34,18,69,87,68,19,5,34,81,202,.384,.477,.304,.466,.735,.493
3047,Reggie Evans\evansre01,2011-12,31,LAC,NBA,9.2,56,0,771,34,72,34,72,0,0,36,71,100,171,271,17,31,6,44,118,104,.472,.472,,.472,.507,.504
3048,Daniel Gibson\gibsoda01,2011-12,25,CLE,NBA,9.2,35,7,916,87,248,32,109,55,139,34,43,11,90,101,76,26,16,45,69,263,.351,.294,.396,.462,.791,.493
3049,Xavier Henry\henryxa01,2011-12,20,NOH,NBA,9.2,45,0,759,90,228,83,211,7,17,52,85,24,82,106,35,26,8,35,59,239,.395,.393,.412,.410,.612,.450
3050,Kirk Hinrich\hinriki01,2011-12,31,ATL,NBA,9.2,48,31,1237,122,295,75,159,47,136,25,32,11,90,101,132,38,11,58,100,316,.414,.472,.346,.493,.781,.511
3051,Josh Howard\howarjo01,2010-11,30,WAS,NBA,9.2,18,10,409,58,162,51,133,7,29,29,47,18,56,74,24,13,5,20,34,152,.358,.383,.241,.380,.617,.416
3052,Justin Jackson\jacksju01,2017-18,22,SAC,NBA,9.2,68,41,1506,185,419,128,234,57,185,26,36,27,160,187,74,28,13,40,81,453,.442,.547,.308,.510,.722,.521
3053,Reggie Jackson\jacksre01,2011-12,21,OKC,NBA,9.2,45,0,501,51,159,38,97,13,62,25,29,14,39,53,71,25,1,36,31,140,.321,.392,.210,.362,.862,.408
3054,Darius Morris\morrida01,2013-14,23,TOT,NBA,9.2,27,0,313,39,96,27,58,12,38,17,26,7,19,26,44,13,0,27,33,107,.406,.466,.316,.469,.654,.498
3055,Georges Niang\niangge01,2017-18,24,UTA,NBA,9.2,9,0,32,4,11,4,7,0,4,1,2,3,6,9,3,2,0,3,1,9,.364,.571,.000,.364,.500,.379
3056,Jermaine O'Neal\onealje01,2010-11,32,BOS,NBA,9.2,24,10,431,50,109,50,108,0,1,29,43,25,63,88,12,2,30,27,65,129,.459,.463,.000,.459,.674,.504
3057,Lamar Odom\odomla01,2011-12,32,DAL,NBA,9.2,50,4,1027,123,349,95,238,28,111,58,98,36,172,208,83,20,18,52,97,332,.352,.399,.252,.393,.592,.423
3058,Nik Stauskas\stausni01,2015-16,22,PHI,NBA,9.2,73,35,1809,210,545,104,220,106,325,91,118,23,160,183,138,44,20,94,115,617,.385,.473,.326,.483,.771,.517
3059,Pape Sy\sypa01,2010-11,22,ATL,NBA,9.2,3,0,21,2,6,2,5,0,1,3,3,2,1,3,2,1,0,3,1,7,.333,.400,.000,.333,1.000,.478
3060,Hollis Thompson\thompho01,2015-16,24,PHI,NBA,9.2,77,17,2154,270,680,121,288,149,392,69,96,54,218,272,99,36,24,76,187,758,.397,.420,.380,.507,.719,.525
3061,Lou Amundson\amundlo01,2013-14,31,TOT,NBA,9.1,19,0,185,16,32,16,32,0,0,6,24,28,27,55,6,9,11,14,49,38,.500,.500,,.500,.250,.446
3062,Will Barton\bartowi01,2012-13,22,POR,NBA,9.1,73,5,894,118,309,109,244,9,65,50,65,36,109,145,58,34,9,60,56,295,.382,.447,.138,.396,.769,.437
3063,Corey Brewer\breweco01,2016-17,30,TOT,NBA,9.1,82,11,1281,147,348,120,230,27,118,50,68,32,134,166,97,61,20,55,133,371,.422,.522,.229,.461,.735,.491
3064,Markel Brown\brownma02,2014-15,23,BRK,NBA,9.1,47,29,781,76,210,59,146,17,64,47,57,16,91,107,39,31,12,27,57,216,.362,.404,.266,.402,.825,.459
3065,Sterling Brown\brownst02,2017-18,22,MIL,NBA,9.1,54,4,776,82,205,50,114,32,91,21,24,27,116,143,25,31,13,25,80,217,.400,.439,.352,.478,.875,.503
3066,Earl Clark\clarkea01,2013-14,26,TOT,NBA,9.1,54,17,768,97,261,56,139,41,122,22,34,22,121,143,18,17,25,31,67,257,.372,.403,.336,.450,.647,.466
3067,Mike Dunleavy\dunlemi02,2015-16,35,CHI,NBA,9.1,31,30,703,77,188,38,89,39,99,29,37,8,75,83,39,14,10,26,66,222,.410,.427,.394,.513,.784,.543
3068,Maurice Evans\evansma01,2010-11,32,TOT,NBA,9.1,73,24,1549,177,424,122,257,55,167,52,58,52,104,156,45,34,14,33,129,461,.417,.475,.329,.482,.897,.513
3069,Bryn Forbes\forbebr01,2017-18,24,SAS,NBA,9.1,80,12,1517,209,497,120,269,89,228,48,72,12,98,110,80,28,2,37,108,555,.421,.446,.390,.510,.667,.525
3070,Udonis Haslem\hasleud01,2015-16,35,MIA,NBA,9.1,37,0,260,23,61,22,52,1,9,12,16,10,65,75,14,5,2,5,25,59,.377,.423,.111,.385,.750,.434
3071,Brendan Haywood\haywobr01,2014-15,35,CLE,NBA,9.1,22,1,119,14,30,14,30,0,0,7,13,6,23,29,2,2,10,10,17,35,.467,.467,,.467,.538,.490
3072,Marcelo Huertas\huertma01,2016-17,33,LAL,NBA,9.1,23,1,237,25,68,21,49,4,19,9,17,2,22,24,52,10,2,19,16,63,.368,.429,.211,.397,.529,.417
3073,Solomon Jones\jonesso01,2011-12,27,TOT,NBA,9.1,21,1,292,24,61,24,61,0,0,19,23,32,26,58,9,9,11,18,43,67,.393,.393,,.393,.826,.471
3074,John Lucas III\lucasjo02,2016-17,34,MIN,NBA,9.1,5,0,11,1,4,1,3,0,1,0,0,0,0,0,1,2,0,0,0,2,.250,.333,.000,.250,,.250
3075,Eric Maynor\maynoer01,2011-12,24,OKC,NBA,9.1,9,0,137,14,39,8,22,6,17,4,4,3,10,13,22,5,0,11,13,38,.359,.364,.353,.436,1.000,.466
3076,Luc Mbah a Moute\mbahalu01,2012-13,26,MIL,NBA,9.1,58,45,1326,151,377,138,340,13,37,72,126,89,167,256,55,42,14,70,82,387,.401,.406,.351,.418,.571,.447
3077,Ray McCallum\mccalra01,2015-16,24,TOT,NBA,9.1,41,6,475,55,146,40,104,15,42,12,15,8,39,47,60,12,7,24,29,137,.377,.385,.357,.428,.800,.449
3078,Rodney McGruder\mcgruro01,2016-17,25,MIA,NBA,9.1,78,65,1966,190,460,117,240,73,220,44,71,94,162,256,124,46,18,56,140,497,.413,.488,.332,.492,.620,.506
3079,Donatas Motiejunas\motiedo01,2016-17,26,NOP,NBA,9.1,34,0,479,57,138,46,91,11,47,25,49,26,75,101,32,18,11,31,55,150,.413,.505,.234,.453,.510,.470
3080,Troy Murphy\murphtr01,2012-13,32,DAL,NBA,9.1,14,1,256,22,61,11,26,11,35,10,11,7,42,49,7,10,6,7,29,65,.361,.423,.314,.451,.909,.494
3081,Kelly Oubre\oubreke01,2016-17,21,WAS,NBA,9.1,79,5,1605,186,442,132,254,54,188,75,99,61,200,261,47,58,17,50,195,501,.421,.520,.287,.482,.758,.516
3082,Marcus Paige\paigema01,2017-18,24,CHO,NBA,9.1,5,0,28,4,14,2,6,2,8,2,2,0,4,4,3,0,0,0,0,12,.286,.333,.250,.357,1.000,.403
3083,Andre Roberson\roberan03,2014-15,23,OKC,NBA,9.1,67,65,1286,92,201,71,116,21,85,23,48,60,195,255,70,53,29,46,141,228,.458,.612,.247,.510,.479,.513
3084,Jason Terry\terryja01,2016-17,39,MIL,NBA,9.1,74,0,1365,105,243,32,72,73,171,24,29,15,91,106,98,46,20,36,95,307,.432,.444,.427,.582,.828,.600
3085,Mario West\westma02,2010-11,26,NJN,NBA,9.1,6,3,116,9,21,8,17,1,4,3,5,2,9,11,10,7,0,2,13,22,.429,.471,.250,.452,.600,.474
3086,James White\whiteja02,2012-13,30,NYK,NBA,9.1,57,16,435,50,116,36,75,14,41,11,19,5,43,48,29,13,4,17,44,125,.431,.480,.341,.491,.579,.503
3087,Nick Young\youngni01,2015-16,30,LAL,NBA,9.1,54,2,1033,126,372,49,135,77,237,63,76,14,83,97,34,23,7,30,50,392,.339,.363,.325,.442,.829,.483
3088,Alex Abrines\abrinal01,2017-18,24,OKC,NBA,9.0,75,8,1134,115,291,31,70,84,221,39,46,26,88,114,28,38,8,25,124,353,.395,.443,.380,.540,.848,.567
3089,Carlos Arroyo\arroyca01,2010-11,31,TOT,NBA,9.0,64,43,1185,120,273,89,204,31,69,39,47,20,83,103,125,21,1,60,71,310,.440,.436,.449,.496,.830,.528
3090,Malik Beasley\beaslma01,2017-18,21,DEN,NBA,9.0,62,0,583,73,178,45,96,28,82,22,33,14,57,71,31,15,7,24,36,196,.410,.469,.341,.489,.667,.509
3091,Keith Bogans\boganke01,2010-11,30,CHI,NBA,9.0,82,82,1461,124,307,34,70,90,237,21,32,19,129,148,101,38,9,41,113,359,.404,.486,.380,.550,.656,.559
3092,Wilson Chandler\chandwi01,2011-12,24,DEN,NBA,9.0,8,6,215,31,79,28,67,3,12,10,12,6,35,41,17,6,6,18,18,75,.392,.418,.250,.411,.833,.445
3093,Boris Diaw\diawbo01,2016-17,34,UTA,NBA,9.0,73,33,1283,146,327,126,246,20,81,26,35,46,112,158,170,18,9,87,83,338,.446,.512,.247,.477,.743,.494
3094,Maurice Evans\evansma01,2011-12,33,WAS,NBA,9.0,24,0,343,45,112,28,67,17,45,10,13,8,16,24,9,14,0,10,36,117,.402,.418,.378,.478,.769,.497
3095,Christian Eyenga\eyengch01,2010-11,21,CLE,NBA,9.0,44,18,947,130,306,105,215,25,91,18,28,27,96,123,35,34,28,47,78,303,.425,.488,.275,.466,.643,.476
3096,Diante Garrett\garredi02,2012-13,24,PHO,NBA,9.0,19,0,149,16,49,13,34,3,15,5,10,5,10,15,31,10,0,16,5,40,.327,.382,.200,.357,.500,.375
3097,Ryan Gomes\gomesry01,2010-11,28,LAC,NBA,9.0,76,62,2095,207,505,135,294,72,211,61,85,61,193,254,118,62,12,55,159,547,.410,.459,.341,.481,.718,.504
3098,Treveon Graham\grahatr01,2017-18,24,CHO,NBA,9.0,63,2,1050,96,221,56,124,40,97,41,59,42,79,121,59,33,2,27,109,273,.434,.452,.412,.525,.695,.553
3099,Aaron Gray\grayaa01,2012-13,28,TOR,NBA,9.0,42,16,513,48,90,48,90,0,0,23,44,48,85,133,33,7,5,36,85,119,.533,.533,,.533,.523,.544
3100,P.J. Hairston\hairspj02,2014-15,22,CHO,NBA,9.0,45,2,687,87,269,38,106,49,163,31,36,22,70,92,21,21,13,22,61,254,.323,.358,.301,.414,.861,.446
