Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2230,Derrick Jones\jonesde02,2016-17,19,PHO,NBA,12.0,32,8,545,68,121,65,110,3,11,29,41,39,40,79,12,14,13,13,63,168,.562,.591,.273,.574,.707,.604
2231,Michael Kidd-Gilchrist\kiddgmi01,2013-14,20,CHA,NBA,12.0,62,62,1502,167,353,166,344,1,9,113,184,109,215,324,52,43,39,60,145,448,.473,.483,.111,.475,.614,.516
2232,Brandon Knight\knighbr03,2012-13,21,DET,NBA,12.0,75,75,2365,357,878,237,551,120,327,165,225,54,193,247,303,58,8,205,157,999,.407,.430,.367,.475,.733,.511
2233,Damion Lee\leeda03,2017-18,25,ATL,NBA,12.0,15,11,404,62,152,47,92,15,60,22,29,11,60,71,29,19,1,14,25,161,.408,.511,.250,.457,.759,.489
2234,Rashard Lewis\lewisra02,2010-11,31,TOT,NBA,12.0,57,52,1824,252,582,165,338,87,244,77,96,71,219,290,92,52,30,87,159,668,.433,.488,.357,.508,.802,.535
2235,Rodney McGruder\mcgruro01,2017-18,26,MIA,NBA,12.0,18,2,299,36,73,21,38,15,35,4,8,11,21,32,17,8,3,4,21,91,.493,.553,.429,.596,.500,.595
2236,Anthony Morrow\morroan01,2012-13,27,TOT,NBA,12.0,41,1,383,64,145,48,102,16,43,20,22,11,19,30,13,13,1,8,43,164,.441,.471,.372,.497,.909,.530
2237,A.J. Price\priceaj01,2014-15,28,TOT,NBA,12.0,26,0,324,51,137,36,80,15,57,16,24,6,26,32,46,7,0,14,15,133,.372,.450,.263,.427,.667,.451
2238,Tayshaun Prince\princta01,2014-15,34,TOT,NBA,12.0,58,16,1397,177,402,146,335,31,67,49,65,52,158,210,93,29,16,35,55,434,.440,.436,.463,.479,.754,.504
2239,Terrence Ross\rosste01,2013-14,22,TOR,NBA,12.0,81,62,2159,318,751,157,343,161,408,82,98,43,209,252,79,64,27,88,183,879,.423,.458,.395,.531,.837,.553
2240,Marcus Smart\smartma01,2016-17,22,BOS,NBA,12.0,79,24,2399,269,749,175,417,94,332,203,250,78,227,305,364,125,34,159,192,835,.359,.420,.283,.422,.812,.486
2241,Jason Smith\smithja02,2014-15,28,NYK,NBA,12.0,82,31,1785,257,592,242,550,15,42,127,153,98,226,324,140,32,44,104,205,656,.434,.440,.357,.447,.830,.497
2242,Trey Thompkins\thomptr02,2011-12,21,LAC,NBA,12.0,24,0,119,24,61,20,48,4,13,5,7,4,20,24,3,3,3,6,10,57,.393,.417,.308,.426,.714,.445
2243,Marcus Thornton\thornma01,2013-14,26,TOT,NBA,12.0,72,27,1741,252,639,143,323,109,316,90,112,57,141,198,77,58,11,67,110,703,.394,.443,.345,.480,.804,.511
2244,Ekpe Udoh\udohek01,2012-13,25,MIL,NBA,12.0,76,9,1312,117,269,117,268,0,1,89,119,113,138,251,43,39,85,43,139,323,.435,.437,.000,.435,.748,.503
2245,Quincy Acy\acyqu01,2014-15,24,NYK,NBA,11.9,68,22,1287,152,331,134,271,18,60,76,97,79,222,301,68,27,22,60,147,398,.459,.494,.300,.486,.784,.533
2246,Marco Belinelli\belinma01,2011-12,25,NOH,NBA,11.9,66,55,1966,286,686,179,402,107,284,101,129,19,153,172,101,48,5,69,115,780,.417,.445,.377,.495,.783,.525
2247,Devin Booker\bookede01,2015-16,19,PHO,NBA,11.9,76,51,2108,367,867,268,578,99,289,215,256,27,160,187,200,44,20,160,225,1048,.423,.464,.343,.480,.840,.535
2248,DeMarre Carroll\carrode01,2015-16,29,TOR,NBA,11.9,26,22,786,105,270,59,152,46,118,30,50,31,91,122,27,44,6,28,63,286,.389,.388,.390,.474,.600,.490
2249,DeMarre Carroll\carrode01,2016-17,30,TOR,NBA,11.9,72,72,1882,220,550,111,230,109,320,89,117,63,212,275,74,81,27,54,143,638,.400,.483,.341,.499,.761,.530
2250,Jae Crowder\crowdja01,2013-14,23,DAL,NBA,11.9,78,8,1254,130,296,80,145,50,151,46,61,46,148,194,60,59,21,41,100,356,.439,.552,.331,.524,.754,.551
2251,Boris Diaw\diawbo01,2012-13,30,SAS,NBA,11.9,75,20,1709,179,332,149,254,30,78,47,65,66,188,254,180,52,27,84,143,435,.539,.587,.385,.584,.723,.603
2252,Raymond Felton\feltora01,2015-16,31,DAL,NBA,11.9,80,31,2192,277,682,217,469,60,213,149,176,36,222,258,284,68,15,121,141,763,.406,.463,.282,.450,.847,.502
2253,Drew Gooden\goodedr01,2014-15,33,WAS,NBA,11.9,51,7,864,110,276,87,217,23,59,34,44,72,151,223,49,21,9,28,91,277,.399,.401,.390,.440,.773,.469
2254,Gerald Green\greenge01,2016-17,31,BOS,NBA,11.9,47,0,538,95,232,56,121,39,111,33,41,16,68,84,33,9,7,25,48,262,.409,.463,.351,.494,.805,.524
2255,Justin Hamilton\hamilju01,2013-14,23,TOT,NBA,11.9,8,0,72,9,20,6,11,3,9,5,5,4,3,7,0,5,0,4,8,26,.450,.545,.333,.525,1.000,.586
2256,Ryan Hollins\holliry01,2013-14,29,LAC,NBA,11.9,61,0,482,53,72,53,72,0,0,35,56,31,59,90,8,9,31,29,87,141,.736,.736,,.736,.625,.730
2257,Eddie House\houseed01,2010-11,32,MIA,NBA,11.9,56,1,978,128,321,60,146,68,175,38,40,9,83,92,62,32,3,29,68,362,.399,.411,.389,.505,.950,.535
2258,Jon Leuer\leuerjo01,2014-15,25,MEM,NBA,11.9,63,6,824,121,273,114,244,7,29,37,59,50,157,207,46,17,9,35,86,286,.443,.467,.241,.456,.627,.478
2259,Shelvin Mack\macksh01,2011-12,21,WAS,NBA,11.9,64,0,779,88,220,76,178,12,42,42,59,12,80,92,131,28,2,48,50,230,.400,.427,.286,.427,.712,.468
2260,Josh Magette\magetjo01,2017-18,28,ATL,NBA,11.9,18,0,216,15,46,7,24,8,22,8,8,2,17,19,57,8,1,9,16,46,.326,.292,.364,.413,1.000,.464
2261,Wesley Matthews\matthwe02,2016-17,30,DAL,NBA,11.9,73,73,2495,333,847,159,368,174,479,146,179,18,241,259,210,77,15,102,161,986,.393,.432,.363,.496,.816,.533
2262,Jamal Murray\murraja01,2016-17,19,DEN,NBA,11.9,82,10,1764,295,730,180,386,115,344,106,120,41,173,214,170,51,24,113,124,811,.404,.466,.334,.483,.883,.518
2263,Raul Neto\netora01,2017-18,25,UTA,NBA,11.9,41,0,498,69,151,50,104,19,47,26,35,7,42,49,75,13,4,36,38,183,.457,.481,.404,.520,.743,.550
2264,Johnny O'Bryant\obryajo01,2017-18,24,CHO,NBA,11.9,36,0,379,68,171,54,128,14,43,21,25,29,64,93,14,9,6,15,45,171,.398,.422,.326,.439,.840,.470
2265,Kelly Oubre\oubreke01,2017-18,22,WAS,NBA,11.9,81,11,2231,318,790,192,421,126,369,191,233,59,304,363,98,80,35,90,234,953,.403,.456,.341,.482,.820,.534
2266,Brandon Rush\rushbr01,2012-13,27,GSW,NBA,11.9,2,0,25,6,9,6,7,0,2,2,3,0,1,1,2,0,0,3,5,14,.667,.857,.000,.667,.667,.678
2267,Thabo Sefolosha\sefolth01,2016-17,32,ATL,NBA,11.9,62,42,1596,174,395,133,275,41,120,55,75,54,216,270,107,96,31,58,97,444,.441,.484,.342,.492,.733,.519
2268,Jonathon Simmons\simmojo02,2015-16,26,SAS,NBA,11.9,55,2,813,122,242,104,195,18,47,69,92,16,80,96,58,24,5,53,103,331,.504,.533,.383,.541,.750,.586
2269,Charlie Villanueva\villach01,2015-16,31,DAL,NBA,11.9,62,4,665,125,327,78,155,47,172,22,24,24,128,152,24,18,15,31,71,319,.382,.503,.273,.454,.917,.473
2270,Shelden Williams\willish02,2011-12,28,NJN,NBA,11.9,58,35,1276,96,201,96,201,0,0,76,104,141,209,350,35,47,39,66,149,268,.478,.478,,.478,.731,.543
2271,Dorell Wright\wrighdo01,2013-14,28,POR,NBA,11.9,68,13,984,111,297,42,95,69,202,52,69,29,162,191,64,23,16,39,62,343,.374,.442,.342,.490,.754,.524
2272,Quincy Acy\acyqu01,2016-17,26,TOT,NBA,11.8,38,1,558,70,170,33,80,37,90,45,60,20,95,115,18,14,15,21,67,222,.412,.413,.411,.521,.750,.565
2273,Lou Amundson\amundlo01,2014-15,32,TOT,NBA,11.8,53,35,937,109,255,109,254,0,1,41,87,94,174,268,70,22,52,62,126,259,.427,.429,.000,.427,.471,.442
2274,Trevor Ariza\arizatr01,2017-18,32,HOU,NBA,11.8,67,67,2269,268,651,98,189,170,462,76,89,33,261,294,105,98,13,52,132,782,.412,.519,.368,.542,.854,.567
2275,Darrell Arthur\arthuda01,2012-13,24,MEM,NBA,11.8,59,3,970,162,359,157,341,5,18,33,46,68,101,169,33,24,33,43,126,362,.451,.460,.278,.458,.717,.477
2276,Omer Asik\asikom01,2010-11,24,CHI,NBA,11.8,82,0,989,78,141,78,141,0,0,73,145,112,194,306,32,20,56,64,153,229,.553,.553,,.553,.503,.559
2277,Andrea Bargnani\bargnan01,2015-16,30,BRK,NBA,11.8,46,0,634,127,279,124,263,3,16,47,57,28,69,97,18,4,9,26,61,304,.455,.471,.188,.461,.825,.500
2278,Matt Bonner\bonnema01,2012-13,32,SAS,NBA,11.8,68,4,909,112,230,59,110,53,120,11,15,25,104,129,36,17,19,16,86,288,.487,.536,.442,.602,.733,.609
2279,Aaron Brooks\brookaa01,2012-13,28,TOT,NBA,11.8,53,20,997,143,316,93,182,50,134,40,52,13,67,80,114,30,10,67,94,376,.453,.511,.373,.532,.769,.555
2280,Aaron Brooks\brookaa01,2015-16,31,CHI,NBA,11.8,69,0,1108,188,469,122,284,66,185,49,64,21,80,101,180,30,10,82,132,491,.401,.430,.357,.471,.766,.494
2281,Nick Collison\collini01,2013-14,33,OKC,NBA,11.8,81,0,1353,134,241,130,224,4,17,66,93,116,177,293,104,30,28,71,187,338,.556,.580,.235,.564,.710,.599
2282,Pat Connaughton\connapa01,2016-17,24,POR,NBA,11.8,39,1,316,37,72,20,39,17,33,7,9,10,42,52,28,6,2,17,23,98,.514,.513,.515,.632,.778,.645
2283,Quinn Cook\cookqu01,2016-17,23,TOT,NBA,11.8,14,0,188,33,66,22,40,11,26,2,5,1,6,7,26,4,0,13,13,79,.500,.550,.423,.583,.400,.579
2284,Jordan Crawford\crawfjo02,2010-11,22,TOT,NBA,11.8,42,18,1027,192,500,159,372,33,128,73,84,31,74,105,117,39,3,83,63,490,.384,.427,.258,.417,.869,.456
2285,Samuel Dalembert\dalemsa01,2014-15,33,NYK,NBA,11.8,32,21,544,57,130,57,130,0,0,14,20,53,115,168,29,14,41,39,70,128,.438,.438,,.438,.700,.461
2286,Mickael Gelabale\gelabmi01,2012-13,29,MIN,NBA,11.8,36,13,644,72,139,56,87,16,52,21,24,32,67,99,26,16,4,16,47,181,.518,.644,.308,.576,.875,.605
2287,Willie Green\greenwi01,2012-13,31,LAC,NBA,11.8,72,60,1188,178,386,107,220,71,166,23,32,17,80,97,55,29,12,31,96,450,.461,.486,.428,.553,.719,.562
2288,Donte Greene\greendo01,2011-12,23,SAC,NBA,11.8,53,7,777,108,266,83,161,25,105,44,55,19,114,133,34,18,29,32,67,285,.406,.516,.238,.453,.800,.491
2289,Maurice Harkless\harklma01,2013-14,20,ORL,NBA,11.8,80,41,1950,224,483,165,329,59,154,85,143,69,195,264,80,97,50,86,140,592,.464,.502,.383,.525,.594,.542
2290,Buddy Hield\hieldbu01,2016-17,24,TOT,NBA,11.8,82,55,1888,327,767,179,388,148,379,64,76,35,234,269,121,38,9,101,115,866,.426,.461,.391,.523,.842,.541
2291,Josh Jackson\jacksjo02,2017-18,20,PHO,NBA,11.8,77,35,1959,389,932,332,715,57,217,177,279,95,256,351,119,80,35,146,218,1012,.417,.464,.263,.448,.634,.480
2292,Richard Jefferson\jefferi01,2013-14,33,UTA,NBA,11.8,82,78,2213,294,654,171,353,123,301,120,162,18,201,219,130,56,14,94,168,831,.450,.484,.409,.544,.741,.573
2293,Trey Johnson\johnstr01,2011-12,27,NOH,NBA,11.8,11,0,61,8,14,8,14,0,0,5,5,3,9,12,4,1,0,5,10,21,.571,.571,,.571,1.000,.648
2294,Dominique Jones\jonesdo02,2011-12,23,DAL,NBA,11.8,33,1,268,29,73,28,65,1,8,29,37,9,35,44,42,10,5,28,28,88,.397,.431,.125,.404,.784,.493
2295,Dominic McGuire\mcguido01,2011-12,26,GSW,NBA,11.8,64,6,1127,94,210,94,206,0,4,39,53,73,173,246,110,44,36,56,104,227,.448,.456,.000,.448,.736,.486
2296,Patty Mills\millspa02,2017-18,29,SAS,NBA,11.8,82,36,2107,280,682,126,268,154,414,105,118,26,128,154,229,55,11,106,128,819,.411,.470,.372,.523,.890,.558
2297,Phil Pressey\pressph01,2014-15,23,BOS,NBA,11.8,50,0,600,64,174,48,109,16,65,33,49,13,67,80,117,30,6,41,54,177,.368,.440,.246,.414,.673,.453
2298,Wayne Selden\seldewa01,2017-18,23,MEM,NBA,11.8,35,9,692,116,269,67,147,49,122,44,59,16,40,56,66,18,5,54,59,325,.431,.456,.402,.522,.746,.551
2299,Kyle Singler\singlky01,2013-14,25,DET,NBA,11.8,82,36,2337,269,602,175,356,94,246,152,184,116,187,303,75,61,38,79,211,784,.447,.492,.382,.525,.826,.574
2300,James Southerland\southja01,2013-14,23,TOT,NBA,11.8,4,0,30,5,15,2,9,3,6,1,2,0,8,8,0,1,2,1,3,14,.333,.222,.500,.433,.500,.441
