rank,team,name,salary,year
,,"
John Wall
Point Guard
","$16,957,900  ",2016
46,,"
Klay Thompson
Shooting Guard
","$16,663,575  ",2016
47,,"
Evan Turner
Small Forward
","$16,393,443  ",2016
48,,"
Gordon Hayward
Small Forward
","$16,073,140  ",2016
49,,"
Timofey Mozgov
Center
","$16,000,000  ",2016
50,,"
Ian Mahinmi
Center
","$15,944,154  ",2016
51,,"
Goran Dragic
Point Guard
","$15,891,725  ",2016
52,,"
Kent Bazemore
Small Forward
","$15,730,338  ",2016
53,,"
Pau Gasol
Center
","$15,500,000  ",2016
54,,"
Tristan Thompson
Center
","$15,330,435  ",2016
,,"
Draymond Green
Power Forward
","$15,330,435  ",2016
56,,"
Khris Middleton
Small Forward
","$15,200,000  ",2016
57,,"
Danilo Gallinari
Small Forward
","$15,050,000  ",2016
58,,"
Jeff Green
Small Forward
","$15,000,000  ",2016
59,,"
Reggie Jackson
Point Guard
","$14,956,522  ",2016
60,,"
Tony Parker
Point Guard
","$14,445,313  ",2016
61,,"
Jonas Valanciunas
Center
","$14,382,022  ",2016
62,,"
DeMarre Carroll
Small Forward
","$14,200,000  ",2016
63,,"
Thaddeus Young
Power Forward
","$14,153,652  ",2016
64,,"
Eric Bledsoe
Point Guard
","$14,000,000  ",2016
,,"
Rajon Rondo
Point Guard
","$14,000,000  ",2016
,,"
Manu Ginobili
Shooting Guard
","$14,000,000  ",2016
67,,"
Ricky Rubio
Point Guard
","$13,575,000  ",2016
68,,"
Rudy Gay
Small Forward
","$13,333,333  ",2016
69,,"
Jamal Crawford
Shooting Guard
","$13,253,012  ",2016
70,,"
Robin Lopez
Center
","$13,219,250  ",2016
71,,"
Michael Kidd-Gilchrist
Small Forward
","$13,000,000  ",2016
72,,"
J.R. Smith
Shooting Guard
","$12,800,000  ",2016
73,,"
Brandon Knight
Point Guard
","$12,606,250  ",2016
74,,"
Jordan Clarkson
Point Guard
","$12,500,000  ",2016
,,"
Miles Plumlee
Center
","$12,500,000  ",2016
,,"
Arron Afflalo
Shooting Guard
","$12,500,000  ",2016
77,,"
Tyson Chandler
Center
","$12,415,000  ",2016
78,,"
Eric Gordon
Shooting Guard
","$12,385,364  ",2016
79,,"
John Henson
Power Forward
","$12,267,606  ",2016
80,,"
Marvin Williams
Power Forward
","$12,250,000  ",2016
,,"
Serge Ibaka
Power Forward
","$12,250,000  ",2016
82,,"
Stephen Curry
Point Guard
","$12,112,359  ",2016
83,,"
Kenneth Faried
Power Forward
","$12,078,652  ",2016
84,,"
Kemba Walker
Point Guard
","$12,000,000  ",2016
,,"
Kyle Lowry
Point Guard
","$12,000,000  ",2016
,,"
Marcin Gortat
Center
","$12,000,000  ",2016
,,"
Amir Johnson
Power Forward
","$12,000,000  ",2016
88,,"
Nikola Vucevic
Center
","$11,750,000  ",2016
89,,"
Jeremy Lin
Point Guard
","$11,483,254  ",2016
90,,"
Jrue Holiday
Point Guard
","$11,286,518  ",2016
91,,"
Courtney Lee
Shooting Guard
","$11,242,000  ",2016
92,,"
Solomon Hill
Small Forward
","$11,241,218  ",2016
93,,"
Wilson Chandler
Small Forward
","$11,233,146  ",2016
94,,"
Andre Iguodala
Small Forward
","$11,131,368  ",2016
95,,"
Derrick Favors
Power Forward
","$11,050,000  ",2016
96,,"
Austin Rivers
Shooting Guard
","$11,000,000  ",2016
,,"
Joe Johnson
Shooting Guard
","$11,000,000  ",2016
98,,"
Jon Leuer
Power Forward
","$10,991,957  ",2016
99,,"
Monta Ellis
Shooting Guard
","$10,763,500  ",2016
100,,"
Tyreke Evans
Shooting Guard
","$10,661,286  ",2016
101,,"
Mirza Teletovic
Power Forward
","$10,500,000  ",2016
102,,"
Jared Dudley
Small Forward
","$10,470,000  ",2016
103,,"
Zach Randolph
Power Forward
","$10,361,445  ",2016
104,,"
Al Jefferson
Center
","$10,230,179  ",2016
105,,"
Alec Burks
Shooting Guard
","$10,154,495  ",2016
106,,"
Danny Green
Shooting Guard
","$10,000,000  ",2016
,,"
Terrence Ross
Shooting Guard
","$10,000,000  ",2016
108,,"
Omer Asik
Center
","$9,904,494  ",2016
109,,"
Iman Shumpert
Shooting Guard
","$9,662,921  ",2016
110,,"
Matthew Dellavedova
Point Guard
","$9,607,500  ",2016
111,,"
Maurice Harkless
Small Forward
","$9,488,764  ",2016
112,,"
Jerryd Bayless
Point Guard
","$9,424,084  ",2016
113,,"
Trevor Booker
Power Forward
","$9,250,000  ",2016
114,,"
Meyers Leonard
Power Forward
","$9,213,483  ",2016
115,,"
Gerald Henderson
Shooting Guard
","$9,000,000  ",2016
116,,"
Taj Gibson
Power Forward
","$8,950,000  ",2016
117,,"
Jeff Teague
Point Guard
","$8,800,000  ",2016
118,,"
Tiago Splitter
Power Forward
","$8,550,000  ",2016
119,,"
Ersan Ilyasova
Power Forward
","$8,400,000  ",2016
120,,"
Dwight Powell
Power Forward
","$8,375,000  ",2016
121,,"
Avery Bradley
Shooting Guard
","$8,269,663  ",2016
122,,"
E'Twaun Moore
Shooting Guard
","$8,081,363  ",2016
123,,"
Darrell Arthur
Power Forward
","$8,070,175  ",2016
124,,"
Kosta Koufos
Center
","$8,046,500  ",2016
125,,"
Garrett Temple
Shooting Guard
","$8,000,000  ",2016
,,"
Anthony Tolliver
Power Forward
","$8,000,000  ",2016
,,"
George Hill
Point Guard
","$8,000,000  ",2016
,,"
Tyler Zeller
Center
","$8,000,000  ",2016
,,"
Sergio Rodriguez
Shooting Guard
","$8,000,000  ",2016
130,,"
Channing Frye
Power Forward
","$7,806,971  ",2016
,,"
Trevor Ariza
Small Forward
","$7,806,971  ",2016
132,,"
Al-Farouq Aminu
Power Forward
","$7,680,965  ",2016
133,,"
Cole Aldrich
Center
","$7,643,979  ",2016
134,,"
Corey Brewer
Shooting Guard
","$7,612,172  ",2016
135,,"
Festus Ezeli
Center
","$7,400,000  ",2016
,,"
Markieff Morris
Power Forward
","$7,400,000  ",2016
137,,"
J.J. Redick
Shooting Guard
","$7,377,500  ",2016
138,,"
Cory Joseph
Point Guard
","$7,315,000  ",2016
139,,"
D.J. Augustin
Point Guard
","$7,250,000  ",2016
140,,"
Boris Diaw
Center
","$7,000,000  ",2016
,,"
Boban Marjanovic
Center
","$7,000,000  ",2016
,,"
Louis Williams
Shooting Guard
","$7,000,000  ",2016
143,,"
Ed Davis
Power Forward
","$6,666,667  ",2016
144,,"
Isaiah Thomas
Point Guard
","$6,587,132  ",2016
145,,"
Victor Oladipo
Shooting Guard
","$6,552,960  ",2016
146,,"
Jodie Meeks
Shooting Guard
","$6,540,000  ",2016
147,,"
Jeremy Lamb
Shooting Guard
","$6,511,628  ",2016
148,,"
Aron Baynes
Center
","$6,500,000  ",2016
149,,"
Spencer Hawes
Power Forward
","$6,348,759  ",2016
150,,"
Marco Belinelli
Shooting Guard
","$6,333,333  ",2016
151,,"
Jae Crowder
Small Forward
","$6,286,408  ",2016
152,,"
Tarik Black
Power Forward
","$6,191,000  ",2016
,,"
Lance Thomas
Small Forward
","$6,191,000  ",2016
154,,"
Andrew Nicholson
Power Forward
","$6,088,993  ",2016
155,,"
Patrick Patterson
Power Forward
","$6,050,000  ",2016
156,,"
Andrew Wiggins
Small Forward
","$6,006,600  ",2016
157,,"
Ramon Sessions
Point Guard
","$6,000,000  ",2016
,,"
Wayne Ellington
Shooting Guard
","$6,000,000  ",2016
,,"
Ishmael Smith
Point Guard
","$6,000,000  ",2016
,,"
Patrick Beverley
Point Guard
","$6,000,000  ",2016
161,,"
Alex Abrines
Shooting Guard
","$5,994,764  ",2016
162,,"
Karl-Anthony Towns
Center
","$5,960,160  ",2016
163,,"
Ben Simmons
Point Guard
","$5,903,160  ",2016
164,,"
Otto Porter Jr.
Small Forward
","$5,893,981  ",2016
165,,"
Nikola Mirotic
Power Forward
","$5,782,450  ",2016
,,"
Josh McRoberts
Power Forward
","$5,782,450  ",2016
,,"
Shaun Livingston
Point Guard
","$5,782,450  ",2016
168,,"
Brandan Wright
Power Forward
","$5,709,880  ",2016
169,,"
Wesley Johnson
Small Forward
","$5,628,000  ",2016
,,"
Tyler Johnson
Shooting Guard
","$5,628,000  ",2016
171,,"
Tony Allen
Shooting Guard
","$5,505,618  ",2016
172,,"
Nick Young
Shooting Guard
","$5,443,918  ",2016
173,,"
Jabari Parker
Power Forward
","$5,374,320  ",2016
174,,"
D'Angelo Russell
Point Guard
","$5,332,800  ",2016
175,,"
Cody Zeller
Center
","$5,318,313  ",2016
176,,"
P.J. Tucker
Small Forward
","$5,300,000  ",2016
177,,"
Brandon Ingram
Small Forward
","$5,281,680  ",2016
178,,"
Kyle Korver
Shooting Guard
","$5,239,437  ",2016
179,,"
Darren Collison
Point Guard
","$5,229,454  ",2016
180,,"
Langston Galloway
Point Guard
","$5,200,000  ",2016
181,,"
Roy Hibbert
Center
","$5,000,000  ",2016
,,"
Jason Smith
Power Forward
","$5,000,000  ",2016
,,"
C.J. Watson
Point Guard
","$5,000,000  ",2016
,,"
Jonas Jerebko
Power Forward
","$5,000,000  ",2016
185,,"
Kyle Singler
Small Forward
","$4,837,500  ",2016
,,"
Mike Dunleavy
Small Forward
","$4,837,500  ",2016
187,,"
Joel Embiid
Center
","$4,826,160  ",2016
188,,"
Alex Len
Center
","$4,823,621  ",2016
189,,"
Jahlil Okafor
Center
","$4,788,840  ",2016
190,,"
Jaylen Brown
Small Forward
","$4,743,000  ",2016
191,,"
Alexis Ajinca
Center
","$4,713,203  ",2016
192,,"
Marcus Morris
Power Forward
","$4,625,000  ",2016
193,,"
C.J. Miles
Small Forward
","$4,583,450  ",2016
194,,"
Jameer Nelson
Point Guard
","$4,540,525  ",2016
195,,"
Nerlens Noel
Center
","$4,384,490  ",2016
196,,"
Aaron Gordon
Power Forward
","$4,351,320  ",2016
197,,"
Kristaps Porzingis
Power Forward
","$4,317,720  ",2016
198,,"
Dragan Bender
Power Forward
","$4,276,320  ",2016
199,,"
Vince Carter
Shooting Guard
","$4,264,057  ",2016
200,,"
Devin Harris
Point Guard
","$4,227,996  ",2016
201,,"
Jose Barea
Point Guard
","$4,096,950  ",2016
202,,"
Ben McLemore
Shooting Guard
","$4,008,882  ",2016
203,,"
LaVoy Allen
Power Forward
","$4,000,000  ",2016
,,"
Lance Stephenson
Shooting Guard
","$4,000,000  ",2016
,,"
Leandro Barbosa
Shooting Guard
","$4,000,000  ",2016
,,"
Udonis Haslem
Power Forward
","$4,000,000  ",2016
,,"
James Johnson
Power Forward
","$4,000,000  ",2016
,,"
Jordan Hill
Center
","$4,000,000  ",2016
,,"
Kris Humphries
Power Forward
","$4,000,000  ",2016
210,,"
Dante Exum
Point Guard
","$3,940,320  ",2016
211,,"
Kyle O'Quinn
Center
","$3,918,750  ",2016
212,,"
Mario Hezonja
Shooting Guard
","$3,909,840  ",2016
213,,"
Kris Dunn
Point Guard
","$3,872,520  ",2016
214,,"
Thabo Sefolosha
Small Forward
","$3,850,000  ",2016
215,,"
Nemanja Bjelica
Power Forward
","$3,800,000  ",2016
216,,"
Nick Collison
Power Forward
","$3,750,000  ",2016
217,,"
Bojan Bogdanovic
Small Forward
","$3,730,653  ",2016
218,,"
Kentavious Caldwell-Pope
Shooting Guard
","$3,678,319  ",2016
219,,"
Quincy Pondexter
Shooting Guard
","$3,617,978  ",2016
220,,"
Patrick Mills
Point Guard
","$3,578,948  ",2016
221,,"
Marcus Smart
Point Guard
","$3,578,880  ",2016
222,,"
Willie Cauley-Stein
Center
","$3,551,160  ",2016
223,,"
Will Barton
Shooting Guard
","$3,533,333  ",2016
224,,"
Paul Pierce
Small Forward
","$3,527,920  ",2016
225,,"
Buddy Hield
Shooting Guard
","$3,517,200  ",2016
226,,"
Brandon Rush
Shooting Guard
","$3,500,000  ",2016
,,"
Mike Miller
Shooting Guard
","$3,500,000  ",2016
228,,"
Anthony Morrow
Shooting Guard
","$3,488,000  ",2016
229,,"
Trey Burke
Point Guard
","$3,386,598  ",2016
230,,"
K.J. McDaniels
Shooting Guard
","$3,333,333  ",2016
231,,"
Troy Daniels
Shooting Guard
","$3,332,940  ",2016
232,,"
Julius Randle
Power Forward
","$3,267,120  ",2016
233,,"
Emmanuel Mudiay
Point Guard
","$3,241,800  ",2016
234,,"
C.J. McCollum
Shooting Guard
","$3,219,579  ",2016
235,,"
Jamal Murray
Point Guard
","$3,210,840  ",2016
236,,"
Michael Carter-Williams
Point Guard
","$3,183,526  ",2016
237,,"
Steven Adams
Center
","$3,140,517  ",2016
238,,"
Kelly Olynyk
Center
","$3,094,014  ",2016
239,,"
Shabazz Muhammad
Small Forward
","$3,046,299  ",2016
240,,"
Justin Hamilton
Center
","$3,000,000  ",2016
241,,"
Giannis Antetokounmpo
Small Forward
","$2,995,421  ",2016
242,,"
Nik Stauskas
Shooting Guard
","$2,993,040  ",2016
243,,"
Dante Cunningham
Power Forward
","$2,978,250  ",2016
244,,"
Stanley Johnson
Small Forward
","$2,969,880  ",2016
245,,"
Marquese Chriss
Power Forward
","$2,941,440  ",2016
246,,"
James Ennis
Small Forward
","$2,898,000  ",2016
,,"
Dion Waiters
Shooting Guard
","$2,898,000  ",2016
,,"
Dewayne Dedmon
Center
","$2,898,000  ",2016
,,"
Seth Curry
Shooting Guard
","$2,898,000  ",2016
,,"
Mindaugas Kuzminskas
Small Forward
","$2,898,000  ",2016
,,"
Zaza Pachulia
Center
","$2,898,000  ",2016
,,"
Nene Hilario
Center
","$2,898,000  ",2016
253,,"
Tomas Satoransky
Shooting Guard
","$2,870,813  ",2016
254,,"
Noah Vonleh
Power Forward
","$2,751,360  ",2016
255,,"
Frank Kaminsky
Power Forward
","$2,730,000  ",2016
256,,"
Dennis Schröder
Point Guard
","$2,708,582  ",2016
257,,"
Jakob Poeltl
Center
","$2,703,960  ",2016
258,,"
Aaron Brooks
Point Guard
","$2,700,000  ",2016
259,,"
Elfrid Payton
Point Guard
","$2,613,600  ",2016
260,,"
Justise Winslow
Small Forward
","$2,593,440  ",2016
261,,"
Thon Maker
Center
","$2,568,600  ",2016
262,,"
Randy Foye
Shooting Guard
","$2,500,000  ",2016
,,"
Richard Jefferson
Small Forward
","$2,500,000  ",2016
,,"
Malcom Delaney
Shooting Guard
","$2,500,000  ",2016
265,,"
Doug McDermott
Small Forward
","$2,483,040  ",2016
266,,"
Myles Turner
Center
","$2,463,840  ",2016
267,,"
Domantas Sabonis
Power Forward
","$2,440,200  ",2016
268,,"
Shelvin Mack
Point Guard
","$2,433,334  ",2016
269,,"
Tony Snell
Shooting Guard
","$2,368,327  ",2016
270,,"
Gorgui Dieng
Center
","$2,348,783  ",2016
271,,"
Trey Lyles
Power Forward
","$2,340,600  ",2016
272,,"
Mason Plumlee
Center
","$2,328,530  ",2016
273,,"
Dario Saric
Power Forward
","$2,318,280  ",2016
,,"
Taurean Prince
Small Forward
","$2,318,280  ",2016
275,,"
Tim Hardaway Jr.
Shooting Guard
","$2,281,605  ",2016
276,,"
Reggie Bullock
Small Forward
","$2,255,644  ",2016
277,,"
Zach LaVine
Shooting Guard
","$2,240,880  ",2016
278,,"
Devin Booker
Shooting Guard
","$2,223,600  ",2016
279,,"
Luc Richard Mbah a Moute
Power Forward
","$2,203,000  ",2016
280,,"
Georgios Papagiannis
Center
","$2,202,240  ",2016
281,,"
Andre Roberson
Shooting Guard
","$2,183,072  ",2016
282,,"
Joe Ingles
Small Forward
","$2,150,000  ",2016
283,,"
T.J. Warren
Small Forward
","$2,128,920  ",2016
284,,"
Rudy Gobert
Center
","$2,121,287  ",2016
285,,"
Cameron Payne
Point Guard
","$2,112,480  ",2016
286,,"
Denzel Valentine
Shooting Guard
","$2,092,200  ",2016
287,,"
Tim Frazier
Point Guard
","$2,090,000  ",2016
288,,"
Adreian Payne
Power Forward
","$2,022,240  ",2016
289,,"
Kelly Oubre Jr.
Small Forward
","$2,006,640  ",2016
290,,"
Juan Hernangomez
Power Forward
","$1,987,440  ",2016
291,,"
Jusuf Nurkic
Center
","$1,921,320  ",2016
,,"
Lucas Nogueira
Center
","$1,921,320  ",2016
293,,"
Terry Rozier
Point Guard
","$1,906,440  ",2016
294,,"
James Young
Shooting Guard
","$1,825,200  ",2016
295,,"
Rashad Vaughn
Shooting Guard
","$1,811,040  ",2016
296,,"
Kevin Seraphin
Power Forward
","$1,800,000  ",2016
297,,"
Wade Baldwin
Point Guard
","$1,793,760  ",2016
298,,"
Quincy Acy
Power Forward
","$1,790,092  ",2016
299,,"
Tyler Ennis
Point Guard
","$1,733,880  ",2016
300,,"
Sam Dekker
Small Forward
","$1,720,560  ",2016
301,,"
Joffrey Lauvergne
Power Forward
","$1,709,719  ",2016
302,,"
Henry Ellenson
Power Forward
","$1,704,120  ",2016
303,,"
Gary Harris
Shooting Guard
","$1,655,880  ",2016
304,,"
Jerian Grant
Point Guard
","$1,643,040  ",2016
305,,"
Malik Beasley
Shooting Guard
","$1,627,320  ",2016
306,,"
Bruno Caboclo
Small Forward
","$1,589,640  ",2016
307,,"
Delon Wright
Point Guard
","$1,577,280  ",2016
308,,"
Caris LeVert
Shooting Guard
","$1,562,280  ",2016
309,,"
David Lee
Power Forward
","$1,551,659  ",2016
310,,"
Justin Anderson
Shooting Guard
","$1,514,160  ",2016
311,,"
DeAndre' Bembry
Small Forward
","$1,499,760  ",2016
312,,"
Bobby Portis
Power Forward
","$1,453,680  ",2016
313,,"
Demetrius Jackson
Point Guard
","$1,450,000  ",2016
314,,"
Malachi Richardson
Shooting Guard
","$1,439,880  ",2016
315,,"
Rodney Hood
Shooting Guard
","$1,406,520  ",2016
316,,"
Marreese Speights
Power Forward
","$1,403,611  ",2016
,,"
Michael Beasley
Small Forward
","$1,403,611  ",2016
318,,"
Rondae Hollis-Jefferson
Small Forward
","$1,395,600  ",2016
319,,"
Willy Hernangomez
Center
","$1,375,000  ",2016
320,,"
Deyonta Davis
Center
","$1,369,229  ",2016
321,,"
Nikola Jokic
Center
","$1,358,500  ",2016
322,,"
Shabazz Napier
Point Guard
","$1,350,120  ",2016
323,,"
Tyus Jones
Point Guard
","$1,339,680  ",2016
324,,"
Timothe Luwawu-Cabarrot
Shooting Guard
","$1,326,960  ",2016
325,,"
Clint Capela
Center
","$1,296,240  ",2016
326,,"
Jarell Martin
Power Forward
","$1,286,160  ",2016
327,,"
Brice Johnson
Power Forward
","$1,273,920  ",2016
328,,"
Luke Babbitt
Small Forward
","$1,227,286  ",2016
329,,"
Jordan Mickey
Power Forward
","$1,223,653  ",2016
330,,"
Larry Nance Jr.
Power Forward
","$1,207,680  ",2016
331,,"
Brandon Jennings
Point Guard
","$1,200,000  ",2016
332,,"
Pascal Siakam
Power Forward
","$1,196,040  ",2016
333,,"
Kyle Anderson
Small Forward
","$1,192,080  ",2016
334,,"
Chris McCullough
Power Forward
","$1,191,480  ",2016
,,"
Josh Huestis
Small Forward
","$1,191,480  ",2016
336,,"
Skal Labissiere
Power Forward
","$1,188,840  ",2016
337,,"
Kevon Looney
Small Forward
","$1,182,840  ",2016
338,,"
Dejounte Murray
Point Guard
","$1,180,080  ",2016
339,,"
Damian Jones
Center
","$1,171,560  ",2016
340,,"
Isaiah Whitehead
Point Guard
","$1,074,145  ",2016
341,,"
Rakeem Christmas
Power Forward
","$1,052,342  ",2016
,,"
Joseph Young
Point Guard
","$1,052,342  ",2016
343,,"
Glenn Robinson III
Shooting Guard
","$1,050,500  ",2016
344,,"
Montrezl Harrell
Power Forward
","$1,045,000  ",2016
345,,"
Ivica Zubac
Center
","$1,034,956  ",2016
346,,"
Richaun Holmes
Power Forward
","$1,025,831  ",2016
347,,"
Robert Covington
Small Forward
","$1,015,696  ",2016
,,"
Isaiah Canaan
Point Guard
","$1,015,696  ",2016
,,"
Willie Reed
Center
","$1,015,696  ",2016
,,"
DeAndre Liggins
Shooting Guard
","$1,015,696  ",2016
,,"
Jeff Withey
Center
","$1,015,696  ",2016
,,"
Justin Holiday
Shooting Guard
","$1,015,696  ",2016
,,"
Mike Muscala
Power Forward
","$1,015,696  ",2016
354,,"
Gerald Green
Shooting Guard
","$980,431  ",2016
,,"
Joe Harris
Shooting Guard
","$980,431  ",2016
,,"
Sean Kilpatrick
Shooting Guard
","$980,431  ",2016
,,"
Brandon Bass
Power Forward
","$980,431  ",2016
,,"
Raymond Felton
Point Guard
","$980,431  ",2016
,,"
Alan Anderson
Shooting Guard
","$980,431  ",2016
,,"
Metta World Peace
Small Forward
","$980,431  ",2016
,,"
Thomas Robinson
Power Forward
","$980,431  ",2016
,,"
Brian Roberts
Point Guard
","$980,431  ",2016
,,"
JaMychal Green
Power Forward
","$980,431  ",2016
,,"
Ty Lawson
Point Guard
","$980,431  ",2016
,,"
James Jones
Shooting Guard
","$980,431  ",2016
,,"
Jason Terry
Shooting Guard
","$980,431  ",2016
,,"
Beno Udrih
Point Guard
","$980,431  ",2016
,,"
Sasha Vujacic
Shooting Guard
","$980,431  ",2016
,,"
David West
Power Forward
","$980,431  ",2016
,,"
JaVale McGee
Center
","$980,431  ",2016
,,"
Ian Clark
Shooting Guard
","$980,431  ",2016
,,"
James McAdoo
Small Forward
","$980,431  ",2016
,,"
Jerami Grant
Small Forward
","$980,431  ",2016
,,"
Damjan Rudez
Small Forward
","$980,431  ",2016
375,,"
Stephen Zimmerman
Center
","$950,000  ",2016
376,,"
Andrew Harrison
Point Guard
","$945,000  ",2016
377,,"
Raul Neto
Point Guard
","$937,800  ",2016
378,,"
Malcolm Brogdon
Point Guard
","$925,000  ",2016
379,,"
Tyler Ulis
Point Guard
","$918,369  ",2016
380,,"
T.J. McConnell
Point Guard
","$874,636  ",2016
,,"
Alan Williams
Power Forward
","$874,636  ",2016
,,"
Christian Wood
Power Forward
","$874,636  ",2016
,,"
Pat Connaughton
Shooting Guard
","$874,636  ",2016
,,"
Cristiano Felicio
Power Forward
","$874,636  ",2016
,,"
Josh Richardson
Shooting Guard
","$874,636  ",2016
,,"
Jonathon Simmons
Small Forward
","$874,636  ",2016
,,"
Salah Mejri
Center
","$874,636  ",2016
,,"
Norman Powell
Shooting Guard
","$874,636  ",2016
,,"
Darrun Hilliard II
Shooting Guard
","$874,636  ",2016
390,,"
Paul Zipser
Small Forward
","$750,000  ",2016
391,,"
Spencer Dinwiddie
Point Guard
","$726,672  ",2016
392,,"
Bobby Brown
Point Guard
","$680,534  ",2016
393,,"
Georges Niang
Small Forward
","$650,000  ",2016
,,"
A.J. Hammons
Center
","$650,000  ",2016
,,"
Michael Gbinije
Shooting Guard
","$650,000  ",2016
396,,"
Jake Layman
Small Forward
","$600,000  ",2016
,,"
Joel Bolomboy
Power Forward
","$600,000  ",2016
398,,"
Donatas Motiejunas
Power Forward
","$576,724  ",2016
399,,"
Diamond Stone
Center
","$543,471  ",2016
,,"
Derrick Jones Jr.
Small Forward
","$543,471  ",2016
,,"
Treveon Graham
Shooting Guard
","$543,471  ",2016
,,"
Tim Quarterman
Point Guard
","$543,471  ",2016
,,"
Rodney McGruder
Shooting Guard
","$543,471  ",2016
,,"
Kay Felder
Point Guard
","$543,471  ",2016
,,"
Davis Bertans
Small Forward
","$543,471  ",2016
,,"
Bryn Forbes
Shooting Guard
","$543,471  ",2016
,,"
Nicolas Brussino
Small Forward
","$543,471  ",2016
,,"
Dorian Finney-Smith
Small Forward
","$543,471  ",2016
,,"
Fred VanVleet
Point Guard
","$543,471  ",2016
,,"
Cheick Diallo
Power Forward
","$543,471  ",2016
,,"
Sheldon McClellan
Shooting Guard
","$543,471  ",2016
,,"
Daniel Ochefu
Small Forward
","$543,471  ",2016
,,"
Ron Baker
Shooting Guard
","$543,471  ",2016
,,"
Maurice N'dour
Power Forward
","$543,471  ",2016
,,"
Marshall Plumlee
Power Forward
","$543,471  ",2016
,,"
Patrick McCaw
Shooting Guard
","$543,471  ",2016
,,"
Semaj Christon
Point Guard
","$543,471  ",2016
,,"
Chinanu Onuaku
Center
","$543,471  ",2016
,,"
Kyle Wiltjer
Power Forward
","$543,471  ",2016
420,,"
Joel Anthony
Center
","$346,034  ",2016
421,,"
Ryan Kelly
Power Forward
","$286,785  ",2016
422,,"
Ronnie Price
Point Guard
","$276,828  ",2016
423,,"
Deron Williams
Point Guard
","$259,526  ",2016
424,,"
Isaiah Taylor
Point Guard
","$255,000  ",2016
425,,"
Norris Cole
Point Guard
","$247,991  ",2016
,,"
Jose Calderon
Point Guard
","$247,991  ",2016
427,,"
Matt Barnes
Small Forward
","$242,224  ",2016
428,,"
Derrick Williams
Power Forward
","$230,690  ",2016
429,,"
Okaro White
Power Forward
","$210,995  ",2016
430,,"
Yogi Ferrell
Point Guard
","$207,798  ",2016
431,,"
Jordan Crawford
Shooting Guard
","$173,099  ",2016
432,,"
Johnny O'Bryant
Power Forward
","$161,483  ",2016
433,,"
Patricio Garino
Small Forward
","$150,000  ",2016
434,,"
Chasson Randle
Point Guard
","$143,860  ",2016
435,,"
Omri Casspi
Small Forward
","$138,414  ",2016
436,,"
Briante Weber
Point Guard
","$128,623  ",2016
