rank,team,name,salary,year
,,"
Carl Landry
Power Forward
","$6,500,000  ",2013
,,"
Amir Johnson
Power Forward
","$6,500,000  ",2013
,,"
Kevin Martin
Shooting Guard
","$6,500,000  ",2013
101,,"
Brandon Bass
Power Forward
","$6,450,000  ",2013
102,,"
Channing Frye
Power Forward
","$6,400,000  ",2013
103,,"
Wilson Chandler
Small Forward
","$6,344,164  ",2013
104,,"
Jarrett Jack
Point Guard
","$6,300,000  ",2013
105,,"
Landry Fields
Small Forward
","$6,250,000  ",2013
106,,"
Kyle Lowry
Point Guard
","$6,210,000  ",2013
107,,"
Jason Richardson
Shooting Guard
","$6,204,250  ",2013
108,,"
Derrick Favors
Power Forward
","$6,008,196  ",2013
109,,"
Gerald Henderson
Shooting Guard
","$6,000,000  ",2013
110,,"
Robin Lopez
Center
","$5,904,261  ",2013
111,,"
Chuck Hayes
Power Forward
","$5,722,500  ",2013
112,,"
Jason Thompson
Power Forward
","$5,643,750  ",2013
113,,"
Jason Terry
Shooting Guard
","$5,625,313  ",2013
114,,"
Kyrie Irving
Point Guard
","$5,607,240  ",2013
115,,"
J.R. Smith
Shooting Guard
","$5,565,000  ",2013
116,,"
Anthony Davis
Power Forward
","$5,375,760  ",2013
117,,"
Anthony Bennett
Power Forward
","$5,324,280  ",2013
118,,"
Jamal Crawford
Shooting Guard
","$5,225,000  ",2013
,,"
Louis Williams
Shooting Guard
","$5,225,000  ",2013
,,"
Courtney Lee
Shooting Guard
","$5,225,000  ",2013
121,,"
Zaza Pachulia
Center
","$5,200,000  ",2013
122,,"
J.J Hickson
Power Forward
","$5,150,000  ",2013
,,"
Martell Webster
Small Forward
","$5,150,000  ",2013
124,,"
Keith Bogans
Small Forward
","$5,058,198  ",2013
125,,"
Derrick Williams
Power Forward
","$5,016,960  ",2013
126,,"
Brandan Wright
Power Forward
","$5,000,000  ",2013
,,"
Ramon Sessions
Point Guard
","$5,000,000  ",2013
,,"
Chase Budinger
Small Forward
","$5,000,000  ",2013
,,"
Andre Miller
Point Guard
","$5,000,000  ",2013
130,,"
DeMarcus Cousins
Center
","$4,916,974  ",2013
131,,"
Michael Kidd-Gilchrist
Small Forward
","$4,809,840  ",2013
132,,"
Victor Oladipo
Shooting Guard
","$4,763,760  ",2013
133,,"
Boris Diaw
Center
","$4,702,500  ",2013
134,,"
Jose Barea
Point Guard
","$4,687,000  ",2013
135,,"
Luc Richard Mbah a Moute
Power Forward
","$4,588,384  ",2013
136,,"
Luis Scola
Power Forward
","$4,508,504  ",2013
137,,"
Enes Kanter
Center
","$4,505,280  ",2013
138,,"
Jonas Jerebko
Power Forward
","$4,500,000  ",2013
,,"
Corey Brewer
Shooting Guard
","$4,500,000  ",2013
140,,"
Tony Allen
Shooting Guard
","$4,494,383  ",2013
141,,"
Ekpe Udoh
Power Forward
","$4,469,548  ",2013
142,,"
Timofey Mozgov
Center
","$4,400,000  ",2013
143,,"
Udonis Haslem
Power Forward
","$4,340,000  ",2013
144,,"
Luke Ridnour
Point Guard
","$4,320,000  ",2013
145,,"
Bradley Beal
Shooting Guard
","$4,319,280  ",2013
146,,"
Otto Porter Jr.
Small Forward
","$4,278,000  ",2013
147,,"
Jared Dudley
Small Forward
","$4,250,000  ",2013
148,,"
Samuel Dalembert
Center
","$4,096,596  ",2013
149,,"
Greg Monroe
Center
","$4,086,454  ",2013
150,,"
Tristan Thompson
Center
","$4,062,000  ",2013
151,,"
Kirk Hinrich
Shooting Guard
","$4,059,000  ",2013
152,,"
Steve Blake
Point Guard
","$4,000,000  ",2013
,,"
Ian Mahinmi
Center
","$4,000,000  ",2013
,,"
Elton Brand
Power Forward
","$4,000,000  ",2013
,,"
Mario Chalmers
Point Guard
","$4,000,000  ",2013
,,"
Brandon Rush
Shooting Guard
","$4,000,000  ",2013
,,"
Travis Outlaw
Small Forward
","$4,000,000  ",2013
158,,"
Matt Bonner
Center
","$3,945,000  ",2013
159,,"
Thabo Sefolosha
Small Forward
","$3,900,000  ",2013
160,,"
Dion Waiters
Shooting Guard
","$3,894,240  ",2013
161,,"
Cody Zeller
Center
","$3,857,040  ",2013
162,,"
Joel Anthony
Center
","$3,800,000  ",2013
163,,"
Danny Green
Shooting Guard
","$3,762,500  ",2013
164,,"
Steve Novak
Small Forward
","$3,750,000  ",2013
165,,"
Al-Farouq Aminu
Small Forward
","$3,749,602  ",2013
166,,"
Ricky Rubio
Point Guard
","$3,678,358  ",2013
167,,"
Raymond Felton
Point Guard
","$3,637,073  ",2013
168,,"
Thomas Robinson
Power Forward
","$3,526,440  ",2013
,,"
Jonas Valanciunas
Center
","$3,526,440  ",2013
170,,"
Marreese Speights
Power Forward
","$3,500,000  ",2013
,,"
Gerald Green
Shooting Guard
","$3,500,000  ",2013
,,"
Jordan Hill
Center
","$3,500,000  ",2013
173,,"
Alex Len
Center
","$3,492,720  ",2013
174,,"
Gordon Hayward
Small Forward
","$3,452,183  ",2013
175,,"
Jan Vesely
Small Forward
","$3,340,920  ",2013
176,,"
Paul George
Small Forward
","$3,282,003  ",2013
177,,"
Shane Battier
Small Forward
","$3,270,000  ",2013
178,,"
Matt Barnes
Small Forward
","$3,250,000  ",2013
,,"
Carlos Delfino
Shooting Guard
","$3,250,000  ",2013
,,"
Gary Neal
Point Guard
","$3,250,000  ",2013
,,"
Alonzo Gee
Small Forward
","$3,250,000  ",2013
182,,"
Darrell Arthur
Power Forward
","$3,231,683  ",2013
183,,"
Ray Allen
Shooting Guard
","$3,229,050  ",2013
,,"
Mirza Teletovic
Power Forward
","$3,229,050  ",2013
185,,"
Damian Lillard
Point Guard
","$3,202,920  ",2013
186,,"
Chris Kaman
Center
","$3,183,000  ",2013
,,"
Andrei Kirilenko
Small Forward
","$3,183,000  ",2013
,,"
Tyler Hansbrough
Power Forward
","$3,183,000  ",2013
,,"
Mike Dunleavy
Small Forward
","$3,183,000  ",2013
190,,"
Vince Carter
Shooting Guard
","$3,180,000  ",2013
191,,"
Nerlens Noel
Center
","$3,172,320  ",2013
192,,"
Ed Davis
Power Forward
","$3,153,860  ",2013
193,,"
Alexey Shved
Point Guard
","$3,150,000  ",2013
194,,"
Jerryd Bayless
Point Guard
","$3,135,000  ",2013
195,,"
Patrick Patterson
Power Forward
","$3,105,301  ",2013
196,,"
LaVoy Allen
Power Forward
","$3,060,000  ",2013
197,,"
Larry Sanders
Center
","$3,053,368  ",2013
198,,"
Bismack Biyombo
Center
","$3,049,920  ",2013
199,,"
Randy Foye
Shooting Guard
","$3,000,000  ",2013
,,"
Chris Copeland
Small Forward
","$3,000,000  ",2013
,,"
Dorell Wright
Small Forward
","$3,000,000  ",2013
,,"
Travis Outlaw
Small Forward
","$3,000,000  ",2013
,,"
Kosta Koufos
Center
","$3,000,000  ",2013
204,,"
Harrison Barnes
Small Forward
","$2,923,920  ",2013
205,,"
Joel Freeland
Power Forward
","$2,897,976  ",2013
206,,"
Ben McLemore
Shooting Guard
","$2,895,960  ",2013
207,,"
Brandon Knight
Point Guard
","$2,793,960  ",2013
208,,"
Will Bynum
Point Guard
","$2,790,343  ",2013
209,,"
Kevin Seraphin
Power Forward
","$2,761,114  ",2013
210,,"
Marco Belinelli
Shooting Guard
","$2,750,000  ",2013
211,,"
Aaron Gray
Center
","$2,690,875  ",2013
212,,"
Terrence Ross
Shooting Guard
","$2,678,640  ",2013
213,,"
Kentavious Caldwell-Pope
Shooting Guard
","$2,653,080  ",2013
214,,"
Wayne Ellington
Shooting Guard
","$2,652,000  ",2013
,,"
Mo Williams
Point Guard
","$2,652,000  ",2013
,,"
Josh McRoberts
Power Forward
","$2,652,000  ",2013
217,,"
Eric Bledsoe
Point Guard
","$2,626,474  ",2013
218,,"
Nick Collison
Power Forward
","$2,585,668  ",2013
219,,"
Kemba Walker
Point Guard
","$2,568,360  ",2013
220,,"
DeMarre Carroll
Small Forward
","$2,557,545  ",2013
221,,"
Avery Bradley
Shooting Guard
","$2,511,432  ",2013
222,,"
Chauncey Billups
Point Guard
","$2,500,000  ",2013
,,"
Jason Maxiell
Power Forward
","$2,500,000  ",2013
,,"
Jason Smith
Power Forward
","$2,500,000  ",2013
225,,"
Andre Drummond
Center
","$2,462,400  ",2013
226,,"
Trey Burke
Point Guard
","$2,438,760  ",2013
227,,"
Trevor Booker
Power Forward
","$2,350,820  ",2013
228,,"
Austin Rivers
Shooting Guard
","$2,339,040  ",2013
229,,"
Klay Thompson
Shooting Guard
","$2,317,920  ",2013
230,,"
C.J. McCollum
Shooting Guard
","$2,316,720  ",2013
231,,"
Quincy Pondexter
Shooting Guard
","$2,225,478  ",2013
232,,"
C.J. Miles
Small Forward
","$2,225,000  ",2013
233,,"
Meyers Leonard
Center
","$2,222,160  ",2013
234,,"
Alec Burks
Shooting Guard
","$2,202,000  ",2013
235,,"
Michael Carter-Williams
Point Guard
","$2,200,920  ",2013
236,,"
Dante Cunningham
Power Forward
","$2,180,000  ",2013
237,,"
Jordan Crawford
Shooting Guard
","$2,162,418  ",2013
238,,"
Greivis Vasquez
Point Guard
","$2,150,188  ",2013
239,,"
Jeremy Lamb
Shooting Guard
","$2,111,160  ",2013
240,,"
Markieff Morris
Power Forward
","$2,091,840  ",2013
241,,"
Steven Adams
Center
","$2,090,880  ",2013
242,,"
Brendan Haywood
Center
","$2,050,000  ",2013
243,,"
Nate Robinson
Point Guard
","$2,016,000  ",2013
,,"
C.J. Watson
Point Guard
","$2,016,000  ",2013
245,,"
Jermaine O'Neal
Center
","$2,000,000  ",2013
,,"
Vitor Faverani
Center
","$2,000,000  ",2013
247,,"
Marcus Morris
Power Forward
","$1,987,320  ",2013
248,,"
Kelly Olynyk
Center
","$1,986,360  ",2013
249,,"
John Henson
Power Forward
","$1,905,360  ",2013
250,,"
Darren Collison
Point Guard
","$1,900,000  ",2013
251,,"
Kawhi Leonard
Small Forward
","$1,887,840  ",2013
252,,"
Shabazz Muhammad
Small Forward
","$1,887,120  ",2013
253,,"
Maurice Harkless
Small Forward
","$1,809,840  ",2013
254,,"
Nikola Vucevic
Center
","$1,793,520  ",2013
255,,"
Giannis Antetokounmpo
Small Forward
","$1,792,560  ",2013
256,,"
Anthony Randolph
Power Forward
","$1,750,000  ",2013
,,"
Luigi Datome
Small Forward
","$1,750,000  ",2013
,,"
Jeff Ayres
Power Forward
","$1,750,000  ",2013
259,,"
Iman Shumpert
Shooting Guard
","$1,703,760  ",2013
260,,"
Reggie Evans
Power Forward
","$1,695,635  ",2013
261,,"
Jeremy Evans
Small Forward
","$1,660,257  ",2013
262,,"
Tyler Zeller
Center
","$1,633,440  ",2013
263,,"
Chris Singleton
Small Forward
","$1,618,680  ",2013
264,,"
Toney Douglas
Shooting Guard
","$1,600,000  ",2013
,,"
John Lucas III
Point Guard
","$1,600,000  ",2013
266,,"
Pablo Prigioni
Point Guard
","$1,591,350  ",2013
267,,"
Terrence Jones
Power Forward
","$1,551,840  ",2013
268,,"
Jodie Meeks
Shooting Guard
","$1,550,000  ",2013
269,,"
Tobias Harris
Small Forward
","$1,545,840  ",2013
270,,"
Shane Larkin
Point Guard
","$1,536,960  ",2013
271,,"
Gustavo Ayon
Power Forward
","$1,500,000  ",2013
,,"
James Jones
Shooting Guard
","$1,500,000  ",2013
,,"
Miroslav Raduljica
Center
","$1,500,000  ",2013
,,"
Ronny Turiaf
Center
","$1,500,000  ",2013
275,,"
Andrew Nicholson
Power Forward
","$1,482,000  ",2013
276,,"
Sergey Karasev
Shooting Guard
","$1,467,840  ",2013
277,,"
Nando De Colo
Point Guard
","$1,463,000  ",2013
278,,"
Evan Fournier
Shooting Guard
","$1,422,720  ",2013
,,"
Donatas Motiejunas
Power Forward
","$1,422,720  ",2013
280,,"
Tony Snell
Shooting Guard
","$1,409,040  ",2013
281,,"
Willie Green
Small Forward
","$1,399,507  ",2013
,,"
Chris Andersen
Power Forward
","$1,399,507  ",2013
,,"
Rashard Lewis
Power Forward
","$1,399,507  ",2013
284,,"
Scotty Hopson
Small Forward
","$1,388,400  ",2013
285,,"
Andray Blatche
Center
","$1,375,604  ",2013
286,,"
Kenneth Faried
Power Forward
","$1,367,640  ",2013
287,,"
Jared Sullinger
Power Forward
","$1,365,720  ",2013
288,,"
Gorgui Dieng
Center
","$1,352,640  ",2013
289,,"
Dennis Schröder
Point Guard
","$1,348,200  ",2013
290,,"
Victor Claver
Small Forward
","$1,330,000  ",2013
291,,"
Mason Plumlee
Center
","$1,298,640  ",2013
292,,"
Devin Harris
Point Guard
","$1,265,977  ",2013
,,"
Ronnie Price
Point Guard
","$1,265,977  ",2013
,,"
Francisco Garcia
Shooting Guard
","$1,265,977  ",2013
295,,"
Reggie Jackson
Point Guard
","$1,260,360  ",2013
296,,"
John Jenkins
Shooting Guard
","$1,258,800  ",2013
297,,"
Solomon Hill
Small Forward
","$1,246,680  ",2013
298,,"
MarShon Brooks
Shooting Guard
","$1,210,080  ",2013
299,,"
Hasheem Thabeet
Center
","$1,200,000  ",2013
,,"
Pero Antic
Power Forward
","$1,200,000  ",2013
301,,"
Tim Hardaway Jr.
Shooting Guard
","$1,196,760  ",2013
302,,"
Jordan Hamilton
Small Forward
","$1,169,880  ",2013
303,,"
Tony Wroten Jr.
Shooting Guard
","$1,160,040  ",2013
304,,"
Reggie Bullock
Small Forward
","$1,149,000  ",2013
305,,"
Patrick Mills
Point Guard
","$1,133,950  ",2013
306,,"
Norris Cole
Point Guard
","$1,129,200  ",2013
307,,"
Miles Plumlee
Center
","$1,121,520  ",2013
308,,"
Cory Joseph
Point Guard
","$1,120,920  ",2013
309,,"
Jimmy Butler
Shooting Guard
","$1,112,880  ",2013
310,,"
Nick Young
Shooting Guard
","$1,106,942  ",2013
311,,"
Arnett Moultrie
Power Forward
","$1,089,240  ",2013
312,,"
Perry Jones III
Small Forward
","$1,082,520  ",2013
313,,"
Rudy Gobert
Center
","$1,078,800  ",2013
314,,"
Marquis Teague
Point Guard
","$1,074,720  ",2013
315,,"
Festus Ezeli
Center
","$1,066,920  ",2013
316,,"
Archie Goodwin
Shooting Guard
","$1,064,400  ",2013
317,,"
Nemanja Nedovic
Point Guard
","$1,056,720  ",2013
318,,"
Kyle Singler
Small Forward
","$1,045,000  ",2013
319,,"
Anthony Morrow
Shooting Guard
","$1,027,424  ",2013
320,,"
Lance Stephenson
Shooting Guard
","$1,005,000  ",2013
321,,"
Caron Butler
Small Forward
","$1,000,000  ",2013
,,"
Andrew Bynum
Center
","$1,000,000  ",2013
323,,"
Ishmael Smith
Point Guard
","$951,463  ",2013
324,,"
B.J. Mullens
Power Forward
","$947,907  ",2013
,,"
Omri Casspi
Small Forward
","$947,907  ",2013
,,"
Austin Daye
Power Forward
","$947,907  ",2013
,,"
Alan Anderson
Shooting Guard
","$947,907  ",2013
328,,"
Chandler Parsons
Small Forward
","$926,500  ",2013
329,,"
James Anderson
Shooting Guard
","$916,099  ",2013
,,"
Jeff Adrien
Small Forward
","$916,099  ",2013
331,,"
Jon Leuer
Power Forward
","$900,000  ",2013
332,,"
Kenyon Martin
Power Forward
","$884,293  ",2013
,,"
Cole Aldrich
Center
","$884,293  ",2013
,,"
DeJaun Blair
Center
","$884,293  ",2013
,,"
Derek Fisher
Point Guard
","$884,293  ",2013
,,"
Aaron Brooks
Point Guard
","$884,293  ",2013
,,"
Josh Harrellson
Power Forward
","$884,293  ",2013
,,"
E'Twaun Moore
Shooting Guard
","$884,293  ",2013
,,"
Rasual Butler
Small Forward
","$884,293  ",2013
,,"
Donald Sloan
Point Guard
","$884,293  ",2013
,,"
P.J. Tucker
Small Forward
","$884,293  ",2013
,,"
Ryan Hollins
Center
","$884,293  ",2013
,,"
Earl Watson
Point Guard
","$884,293  ",2013
,,"
Jordan Farmar
Point Guard
","$884,293  ",2013
,,"
Shelvin Mack
Point Guard
","$884,293  ",2013
,,"
Xavier Henry
Shooting Guard
","$884,293  ",2013
,,"
Wesley Johnson
Small Forward
","$884,293  ",2013
,,"
Isaiah Thomas
Point Guard
","$884,293  ",2013
,,"
Mike Miller
Shooting Guard
","$884,293  ",2013
,,"
Beno Udrih
Point Guard
","$884,293  ",2013
,,"
Michael Beasley
Small Forward
","$884,293  ",2013
,,"
Greg Oden
Center
","$884,293  ",2013
,,"
Shaun Livingston
Point Guard
","$884,293  ",2013
,,"
Julyan Stone
Point Guard
","$884,293  ",2013
,,"
Jannero Pargo
Point Guard
","$884,293  ",2013
,,"
Anthony Tolliver
Power Forward
","$884,293  ",2013
,,"
Nazr Mohammed
Center
","$884,293  ",2013
,,"
Al Harrington
Power Forward
","$884,293  ",2013
,,"
Garrett Temple
Shooting Guard
","$884,293  ",2013
360,,"
Draymond Green
Power Forward
","$875,500  ",2013
361,,"
Allen Crabbe
Shooting Guard
","$825,000  ",2013
362,,"
Elliot Williams
Shooting Guard
","$797,545  ",2013
363,,"
Jae Crowder
Small Forward
","$788,872  ",2013
,,"
Bernard James
Center
","$788,872  ",2013
,,"
Quincy Miller
Small Forward
","$788,872  ",2013
,,"
Doron Lamb
Shooting Guard
","$788,872  ",2013
,,"
Kyle O'Quinn
Center
","$788,872  ",2013
,,"
Henry Sims
Center
","$788,872  ",2013
,,"
Patrick Beverley
Point Guard
","$788,872  ",2013
,,"
Will Barton
Shooting Guard
","$788,872  ",2013
,,"
Mike Scott
Power Forward
","$788,872  ",2013
,,"
Kent Bazemore
Shooting Guard
","$788,872  ",2013
,,"
Robert Sacre
Center
","$788,872  ",2013
,,"
Quincy Acy
Power Forward
","$788,872  ",2013
,,"
Aron Baynes
Center
","$788,872  ",2013
,,"
Khris Middleton
Small Forward
","$788,872  ",2013
,,"
Jeff Taylor
Shooting Guard
","$788,872  ",2013
,,"
Darius Miller
Small Forward
","$788,872  ",2013
,,"
Brian Roberts
Point Guard
","$788,872  ",2013
380,,"
Hedo Turkoglu
Small Forward
","$749,148  ",2013
381,,"
Andre Roberson
Shooting Guard
","$740,560  ",2013
382,,"
Diante Garrett
Point Guard
","$719,266  ",2013
383,,"
Chris Douglas-Roberts
Shooting Guard
","$708,142  ",2013
384,,"
Malcolm Thomas
Power Forward
","$702,233  ",2013
385,,"
Dwight Buycks
Point Guard
","$700,000  ",2013
386,,"
D.J. Augustin
Point Guard
","$650,215  ",2013
387,,"
Alexis Ajinca
Center
","$635,880  ",2013
388,,"
James Johnson
Power Forward
","$634,610  ",2013
389,,"
Isaiah Canaan
Point Guard
","$570,515  ",2013
390,,"
Jeremy Tyler
Power Forward
","$556,584  ",2013
391,,"
Kendall Marshall
Point Guard
","$547,570  ",2013
392,,"
Ricky Ledo
Shooting Guard
","$544,000  ",2013
393,,"
Jamaal Franklin
Shooting Guard
","$535,000  ",2013
394,,"
Ray McCallum
Point Guard
","$524,616  ",2013
395,,"
Carrick Felix
Shooting Guard
","$510,000  ",2013
396,,"
Tony Mitchell
Power Forward
","$500,000  ",2013
,,"
Nate Wolters
Point Guard
","$500,000  ",2013
398,,"
Toure Murry
Small Forward
","$490,180  ",2013
,,"
Gal Mekel
Point Guard
","$490,180  ",2013
,,"
Peyton Siva
Point Guard
","$490,180  ",2013
,,"
Ognjen Kuzmic
Center
","$490,180  ",2013
,,"
Brandon Davies
Power Forward
","$490,180  ",2013
,,"
Hollis Thompson
Shooting Guard
","$490,180  ",2013
,,"
Robert Covington
Small Forward
","$490,180  ",2013
,,"
Dionte Christmas
Shooting Guard
","$490,180  ",2013
,,"
Ryan Kelly
Power Forward
","$490,180  ",2013
,,"
Phil Pressey
Point Guard
","$490,180  ",2013
,,"
Nick Calathes
Shooting Guard
","$490,180  ",2013
,,"
Ian Clark
Shooting Guard
","$490,180  ",2013
,,"
Erik Murphy
Power Forward
","$490,180  ",2013
,,"
Robbie Hummel
Small Forward
","$490,180  ",2013
,,"
Glen Rice Jr.
Small Forward
","$490,180  ",2013
,,"
Jeff Withey
Center
","$490,180  ",2013
,,"
Matthew Dellavedova
Point Guard
","$490,180  ",2013
415,,"
Leandro Barbosa
Shooting Guard
","$410,936  ",2013
416,,"
Luke Babbitt
Small Forward
","$387,995  ",2013
417,,"
Danny Granger
Small Forward
","$357,452  ",2013
418,,"
Glen Davis
Power Forward
","$338,594  ",2013
419,,"
Cartier Martin
Power Forward
","$332,402  ",2013
420,,"
Christapher Johnson
Small Forward
","$320,189  ",2013
421,,"
Shavlik Randolph
Power Forward
","$306,037  ",2013
422,,"
Dewayne Dedmon
Center
","$300,000  ",2013
423,,"
Jason Collins
Center
","$271,669  ",2013
424,,"
Jimmer Fredette
Point Guard
","$239,279  ",2013
425,,"
Shannon Brown
Point Guard
","$195,417  ",2013
426,,"
Jarvis Varnado
Power Forward
","$171,696  ",2013
427,,"
Mike Muscala
Power Forward
","$161,471  ",2013
428,,"
Troy Daniels
Shooting Guard
","$158,588  ",2013
429,,"
Drew Gooden
Power Forward
","$156,052  ",2013
430,,"
Willie Reed
Center
","$102,089  ",2013
431,,"
Justin Hamilton
Center
","$98,036  ",2013
432,,"
Chris Babb
Shooting Guard
","$77,852  ",2013
433,,"
Ronnie Brewer
Small Forward
","$69,792  ",2013
434,,"
Cartier Martin
Power Forward
","$60,437  ",2013
,,"
Cartier Martin
Power Forward
","$60,437  ",2013
,,"
Cartier Martin
Power Forward
","$60,437  ",2013
,,"
Cartier Martin
Power Forward
","$60,437  ",2013
438,,"
Jorge Gutierrez
Point Guard
","$57,668  ",2013
439,,"
Mike James
Point Guard
","$57,627  ",2013
440,,"
Shannon Brown
Point Guard
","$52,017  ",2013
,,"
Shannon Brown
Point Guard
","$52,017  ",2013
,,"
Earl Clark
Small Forward
","$52,017  ",2013
