Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
4625,Breon Borders\BordBr00,2017,2018,,TOT,NFL,1,0,2,0,0,0
4626,Diondre Borel\BoreDi00,2012,2012,,OTI,NFL,,,1,0,0,0
4627,Justin Boren\BoreJu00,2012,2012,,DET,NFL,,,1,0,0,0
4628,Alvin Bowen\BoweAl99,2010,2010,5-147,JAX,NFL,2,0,1,0,0,0
4629,John Bowie\BowiJo99,2009,2009,4-110,RAI,NFL,3,0,1,0,0,0
4630,Braedon Bowman\BowmBr00,2016,2016,,NYJ,NFL,3,0,1,0,0,0
4631,Dorson Boyce\BoycDo00,2012,2012,,WAS,NFL,,,1,0,0,0
4632,Trevone Boykin\BoykTr00,2016,2016,,SEA,NFL,5,0,1,0,0,0
4633,Brett Boyko\BoykBr01,2017,2017,,SDG,NFL,1,0,1,0,0,0
4634,Brett Brackett\BracBr00,2012,2014,,TOT,NFL,8,4,2,0,0,0
4635,Ben Braden\BradBe00,2018,2018,,NYJ,NFL,2,0,1,0,0,0
4636,Carl Bradford\BradCa01,2014,2016,4-121,TOT,NFL,6,0,2,0,0,0
4637,Bam Bradley\BradBa00,2017,2017,,RAV,NFL,2,0,1,0,0,0
4638,Corey Brandon\BranCo00,2012,2012,,CHI,NFL,,,1,0,0,0
4639,Tom Brandstater\BranTo00,2011,2011,6-174,RAM,NFL,1,0,1,0,0,0
4640,Ben Braunecker\BrauBe00,2016,2018,,CHI,NFL,36,4,3,0,0,0
4641,Daniel Braverman\BravDa00,2016,2016,7-230,CHI,NFL,3,0,1,0,0,0
4642,Quan Bray\BrayQu00,2015,2017,,CLT,NFL,24,0,3,0,0,0
4643,Tyler Bray\BrayTy00,2014,2017,,KAN,NFL,1,0,2,0,0,0
4644,K.J. Brent\BrenK.00,2017,2017,,CLT,NFL,5,0,1,0,0,0
4645,Robert Brewster\BrewRo20,2010,2010,3-75,DAL,NFL,1,0,1,0,0,0
4646,Diyral Briggs\BrigDi99,2009,2010,,TOT,NFL,11,0,2,0,0,0
4647,Eric Brock\BrocEr20,2009,2009,,ATL,NFL,2,0,1,0,0,0
4648,Kevin Brock\BrocKe00,2011,2014,,TOT,NFL,24,2,3,0,0,0
4649,Richie Brockel\BrocRi00,2011,2015,,CAR,NFL,49,2,5,0,0,0
4650,Mason Brodine\BrodMa00,2011,2014,,TOT,NFL,2,0,3,0,0,0
4651,Matt Broha\BrohMa00,2012,2012,,NYG,NFL,,,1,0,0,0
4652,Brian Brohm\BrohBr00,2009,2010,2-56,BUF,NFL,3,2,2,0,0,0
4653,Cariel Brooks\BrooCa00,2015,2015,,CRD,NFL,3,0,1,0,0,0
4654,Chris Brooks\BrooCh21,2010,2010,,CLT,NFL,1,0,1,0,0,0
4655,Michael Brooks\BrooMi02,2013,2013,,SEA,NFL,1,0,1,0,0,0
4656,Braylon Broughton\BrouBr00,2012,2012,,NOR,NFL,,,1,0,0,0
4657,Donatello Brown\BrowDo02,2017,2017,,GNB,NFL,4,0,1,0,0,0
4658,Jerry Brown\BrowJe01,2012,2012,,CLT,NFL,1,0,1,0,0,0
4659,Kourtnei Brown\BrowKo00,2012,2015,,TOT,NFL,4,0,3,0,0,0
4660,Kris Brown\brownkri01,2009,2010,7-228,TOT,NFL,19,0,2,0,0,0
4661,LaMark Brown\BrowLa02,2012,2012,,MIN,NFL,,,1,0,0,0
4662,Levi Brown\BrowLe00,2010,2010,7-209,BUF,NFL,1,0,1,0,0,0
4663,Marcus Brown\BrowMa25,2010,2010,,SEA,NFL,1,0,1,0,0,0
4664,Noah Brown\BrowNo00,2017,2018,7-239,DAL,NFL,21,3,2,0,0,0
4665,Pharaoh Brown\BrowPh01,2017,2017,,RAI,NFL,2,1,1,0,0,0
4666,Sammy Brown\BrowSa00,2012,2012,,RAM,NFL,1,0,1,0,0,0
4667,Keith Browner\BrowKe01,2012,2014,,HTX,NFL,3,0,2,0,0,0
4668,Bryant Browning\BrowBr01,2011,2012,,TOT,NFL,1,0,2,0,0,0
4669,Rob Bruggeman\BrugRo20,2010,2011,,ATL,NFL,2,0,2,0,0,0
4670,Mark Brunell\BrunMa00,2009,2011,5-118,TOT,NFL,34,1,3,0,0,0
4671,Chris Bryan\BryaCh01,2010,2010,,TAM,NFL,4,0,1,0,0,0
4672,Charlie Bryant\BryaCh02,2012,2012,,SDG,NFL,,,1,0,0,0
4673,D.J. Bryant\BryaD.00,2012,2012,,NYJ,NFL,,,1,0,0,0
4674,Lamont Bryant\BryaLa00,2012,2012,,CAR,NFL,,,1,0,0,0
4675,Michael Buchanan\BuchMi00,2013,2014,7-226,NWE,NFL,18,0,2,0,0,0
4676,Marquis Bundy\BundMa00,2017,2017,,NYG,NFL,1,1,1,0,0,0
4677,Chandler Burden\BurdCh00,2012,2012,,MIA,NFL,,,1,0,0,0
4678,Brandon Burks\BurkBr00,2016,2016,,NYJ,NFL,1,0,1,0,0,0
4679,Kendric Burney\BurnKe00,2012,2012,,CAR,NFL,,,1,0,0,0
4680,Troy Burrell\BurrTr00,2012,2012,,DET,NFL,,,1,0,0,0
4681,Isaiah Burse\BursIs01,2014,2016,,TOT,NFL,21,1,2,0,0,0
4682,Antwon Burton\BurtAn20,2009,2009,,CAR,NFL,2,0,1,0,0,0
4683,Deante Burton\BurtDe00,2018,2018,,2TM,NFL,3,0,1,0,0,0
4684,Michael Burton\BurtMi00,2015,2018,5-168,TOT,NFL,55,11,4,0,0,0
4685,Stephen Burton\BurtSt00,2011,2013,7-236,TOT,NFL,19,3,3,0,0,0
4686,Nate Bussey\BussNa00,2011,2011,7-243,NOR,NFL,1,0,1,0,0,0
4687,Nate Byham\ByhaNa00,2010,2013,6-182,TOT,NFL,29,8,3,0,0,0
4688,Carrington Byndom\ByndCa00,2014,2014,,CAR,NFL,3,0,1,0,0,0
4689,Dominique Byrd\ByrdDo00,2011,2011,3-93,2TM,NFL,3,0,1,0,0,0
4690,Emanuel Byrd\ByrdEm00,2017,2017,,GNB,NFL,1,0,1,0,0,0
4691,LaRon Byrd\ByrdLa00,2012,2014,,TOT,NFL,5,0,2,0,0,0
4692,Jake Byrne\ByrnJa00,2012,2014,,TOT,NFL,8,0,3,0,0,0
4693,Trey Caldwell\CaldTr00,2016,2016,5-173,CLE,NFL,1,0,1,0,0,0
4694,Duke Calhoun\CalhDu00,2010,2012,,TOT,NFL,9,0,2,0,0,0
4695,Taveze Calhoun\CalhTa01,2016,2016,,NOR,NFL,1,0,1,0,0,0
4696,Joe Callahan\CallJo00,2017,2017,,GNB,NFL,1,0,1,0,0,0
4697,Rob Callaway\CallRo00,2012,2012,,DAL,NFL,2,0,1,0,0,0
4698,Ronnie Cameron\CameRo00,2012,2012,,PHI,NFL,,,1,0,0,0
4699,Caleb Campbell\CampCa00,2010,2010,7-218,DET,NFL,2,0,1,0,0,0
4700,Khary Campbell\CampKh20,2009,2009,,HTX,NFL,1,0,1,0,0,0
