Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
3842,David Binn\BinnDa20,2009,2010,,SDG,NFL,17,0,2,0,0,1
3843,Darryl Blackstock\BlacDa20,2011,2011,3-95,RAI,NFL,16,1,1,0,0,1
3844,Chris Board\BoarCh00,2018,2018,,RAV,NFL,16,0,1,0,0,1
3845,Taylor Boggs\BoggTa00,2013,2016,,TOT,NFL,12,2,4,0,0,1
3846,Tommy Bohanon\BohaTo00,2013,2018,7-215,TOT,NFL,68,30,5,0,0,1
3847,Corey Bojorquez\BojoCo00,2018,2018,,BUF,NFL,8,0,1,0,0,1
3848,Lorenzo Booker\BookLo00,2010,2011,3-71,MIN,NFL,19,0,2,0,0,1
3849,Brandon Bostick\BostBr00,2012,2016,,TOT,NFL,40,7,4,0,0,1
3850,Todd Bouman\BoumTo00,2010,2010,,JAX,NFL,1,1,1,0,0,1
3851,Tashawn Bower\BoweTa00,2017,2018,,MIN,NFL,7,0,2,0,0,1
3852,Josh Boyce\BoycJo00,2013,2014,4-102,NWE,NFL,10,3,2,0,0,1
3853,Jerome Boyd\BoydJe00,2009,2011,,RAI,NFL,15,1,2,0,0,1
3854,Allen Bradford\BradAl00,2011,2015,6-187,TOT,NFL,19,0,5,0,0,1
3855,Hunter Bradley\BradHu00,2018,2018,7-239,GNB,NFL,16,0,1,0,0,1
3856,Cornelius Brown\BrowCo00,2010,2010,,CLT,NFL,10,0,1,0,0,1
3857,Fadol Brown\BrowFa00,2018,2018,,2TM,NFL,12,0,1,0,0,1
3858,Justin Brown\BrowJu00,2014,2014,6-186,PIT,NFL,8,1,1,0,0,1
3859,Mack Brown\BrowMa02,2016,2017,,TOT,NFL,13,0,2,0,0,1
3860,Omar Brown\BrowOm00,2012,2013,,RAV,NFL,4,0,2,0,0,1
3861,Patrick Brown\BrowPa00,2011,2012,,TOT,NFL,16,0,2,0,0,1
3862,Ralph Brown\BrowRa20,2009,2009,5-140,CRD,NFL,16,1,1,0,0,1
3863,Reggie Brown\BrowRe01,2009,2009,2-35,PHI,NFL,14,2,1,0,0,1
3864,Tony Brown\BrowTo01,2018,2018,,GNB,NFL,11,3,1,0,0,1
3865,Copeland Bryan\BryaCo99,2009,2009,,DET,NFL,5,1,1,0,0,1
3866,Anthony Bryant\BryaAn20,2010,2010,6-178,WAS,NFL,6,3,1,0,0,1
3867,C.B. Bryant\BryaC.00,2014,2016,7-241,TOT,NFL,12,0,3,0,0,1
3868,Eldra Buckley\BuckEl00,2009,2011,,TOT,NFL,34,0,3,0,0,1
3869,Marcus Buggs\BuggMa20,2009,2009,,BUF,NFL,5,2,1,0,0,1
3870,Aaron Burbridge\BurbAa00,2016,2016,6-213,SFO,NFL,16,3,1,0,0,1
3871,Deontay Burnett\BurnDe00,2018,2018,,NYJ,NFL,5,1,1,0,0,1
3872,Joe Burnett\BurnJo99,2009,2009,5-168,PIT,NFL,15,0,1,0,0,1
3873,Kaelin Burnett\BurnKa00,2012,2014,,TOT,NFL,27,0,3,0,0,1
3874,Brandon Burton\BurtBr00,2011,2013,5-139,TOT,NFL,23,1,3,0,0,1
3875,Tyreek Burwell\BurwTy00,2015,2017,,TOT,NFL,15,0,3,0,0,1
3876,Brad Butler\ButlBr20,2009,2009,5-143,BUF,NFL,2,2,1,0,0,1
3877,Mario Butler\ButlMa00,2012,2015,,TOT,NFL,14,1,3,0,0,1
3878,Jake Butt\ButtJa00,2018,2018,5-145,DEN,NFL,3,3,1,0,0,1
3879,Jorrick Calvin\CalvJo99,2010,2010,6-201,PHI,NFL,12,0,1,0,0,1
3880,Bruce Campbell\CampBr20,2010,2012,4-106,TOT,NFL,19,0,3,0,0,1
3881,Maurice Canady\CanaMa00,2016,2018,6-209,RAV,NFL,19,1,3,0,0,1
3882,Roc Carmichael\CarmRo00,2012,2014,4-127,TOT,NFL,19,2,3,0,0,1
3883,John Carney\carnejoh01,2009,2010,,NOR,NFL,13,0,2,0,0,1
3884,Austin Carr\CarrAu00,2017,2018,,NOR,NFL,15,2,2,0,0,1
3885,David Carr\CarrDa00,2009,2012,1-1,TOT,NFL,9,0,3,0,0,1
3886,Glenn Carson\CarsGl01,2014,2014,,CRD,NFL,5,0,1,0,0,1
3887,Brandon Carter\CartBr20,2010,2011,,TOT,NFL,11,0,2,0,0,1
3888,Jamal Carter\CartJa02,2017,2017,,DEN,NFL,16,0,1,0,0,1
3889,Jermaine Carter\CartJe00,2018,2018,5-161,CAR,NFL,16,1,1,0,0,1
3890,Tim Castille\CastTi20,2009,2010,,KAN,NFL,17,4,2,0,0,1
3891,Tyler Catalina\CataTy00,2017,2017,,WAS,NFL,7,2,1,0,0,1
3892,Sean Chandler\ChanSe00,2018,2018,,NYG,NFL,16,0,1,0,0,1
3893,DJ Chark\CharDJ00,2018,2018,2-61,JAX,NFL,11,0,1,0,0,1
3894,Vinny Ciurciu\CiurVi20,2009,2010,,DET,NFL,19,0,2,0,0,1
3895,Will Clapp\ClapWi00,2018,2018,7-245,NOR,NFL,3,1,1,0,0,1
3896,Desmond Clark\ClarDe00,2009,2010,6-179,CHI,NFL,16,7,2,0,0,1
3897,Daniel Coats\CoatDa00,2009,2010,,TOT,NFL,26,11,2,0,0,1
3898,David Cobb\CobbDa00,2015,2015,5-138,OTI,NFL,7,1,1,0,0,1
3899,Patrick Cobbs\CobbPa00,2009,2010,,MIA,NFL,21,1,2,0,0,1
3900,Joe Cohen\CoheJo00,2009,2009,4-135,DET,NFL,7,0,1,0,0,1
