Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1501,Jacquian Williams\WillJa02,2011,2014,6-202,NYG,NFL,51,22,4,0,0,14
1502,Pat Williams\WillPa20,2009,2010,,MIN,NFL,31,31,2,0,0,14
1503,Roy Williams\WillRo04,2009,2011,1-7,TOT,NFL,45,31,3,0,0,14
1504,Daryl Worley\WorlDa00,2016,2018,3-77,TOT,NFL,41,34,3,0,0,14
1505,Sam Young\YounSa21,2010,2018,6-179,TOT,NFL,88,21,9,0,0,14
1506,Oday Aboushi\AbouOd00,2014,2018,5-141,TOT,NFL,42,32,5,0,0,13
1507,Beau Allen\AlleBe00,2014,2018,7-224,TOT,NFL,77,16,5,0,0,13
1508,Dwayne Allen\AlleDw00,2012,2018,3-64,TOT,NFL,86,72,7,0,0,13
1509,Ryan Allen\AlleRy01,2013,2018,,NWE,NFL,96,0,6,0,0,13
1510,Eli Apple\ApplEl00,2016,2018,1-10,TOT,NFL,40,33,3,0,0,13
1511,Johnthan Banks\BankJo00,2013,2017,2-43,TOT,NFL,57,40,5,0,0,13
1512,Shaquil Barrett\BarrSh00,2014,2018,,DEN,NFL,61,15,5,0,0,13
1513,Ron Bartell\BartRo20,2009,2012,2-50,TOT,NFL,38,36,4,0,0,13
1514,Jahvid Best\BestJa00,2010,2012,1-30,DET,NFL,22,15,3,0,0,13
1515,Austin Blythe\BlytAu00,2016,2018,7-248,TOT,NFL,40,18,3,0,0,13
1516,Gary Brackett\BracGa20,2009,2011,,CLT,NFL,27,27,3,0,0,13
1517,Cameron Brate\BratCa00,2014,2018,,TAM,NFL,66,23,5,0,0,13
1518,Jacoby Brissett\BrisJa00,2016,2018,3-91,TOT,NFL,23,17,3,0,0,13
1519,Jammal Brown\BrowJa55,2010,2012,1-13,WAS,NFL,27,26,3,0,0,13
1520,Rafael Bush\BushRa00,2011,2018,,TOT,NFL,91,25,8,0,0,13
1521,Don Carey\CareDo00,2010,2018,6-177,TOT,NFL,100,22,9,0,0,13
1522,Gabe Carimi\CariGa00,2011,2014,1-29,TOT,NFL,48,26,4,0,0,13
1523,Luis Castillo\CastLu20,2009,2011,1-28,SDG,NFL,31,31,3,0,0,13
1524,Chandler Catanzaro\CataCh00,2014,2018,,TOT,NFL,77,0,5,0,0,13
1525,Jamar Chaney\ChanJa98,2010,2014,7-220,TOT,NFL,54,23,5,0,0,13
1526,Nick Cole\ColeNi20,2009,2010,,PHI,NFL,29,23,2,0,0,13
1527,Trevon Coley\ColeTr01,2017,2018,,CLE,NFL,31,29,2,0,0,13
1528,Chris Conley\ConlCh00,2015,2018,3-76,KAN,NFL,53,34,4,0,0,13
1529,Stephen Cooper\CoopSt20,2009,2011,,SDG,NFL,33,27,3,0,0,13
1530,Chris Culliver\CullCh00,2011,2015,3-80,TOT,NFL,52,26,4,0,0,13
1531,Quandre Diggs\DiggQu00,2015,2018,6-200,DET,NFL,60,35,4,0,0,13
1532,Tim Dobbins\DobbTi20,2009,2014,5-151,TOT,NFL,62,14,6,0,0,13
1533,Brandyn Dombrowski\DombBr20,2009,2012,,SDG,NFL,47,15,4,0,0,13
1534,Leger Douzable\DouzLe00,2009,2017,,TOT,NFL,112,19,9,0,0,13
1535,Kony Ealy\EalyKo00,2014,2018,2-60,TOT,NFL,65,19,5,0,0,13
1536,Nick Eason\EasoNi20,2009,2012,4-114,TOT,NFL,56,17,4,0,0,13
1537,Quincy Enunwa\EnunQu00,2014,2018,6-209,NYJ,NFL,40,29,4,0,0,13
1538,Paul Fanaika\FanaPa20,2011,2014,7-213,TOT,NFL,33,30,3,0,0,13
