Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
4567,Steven Baker\BakeSt01,2012,2014,,TOT,NFL,0,,2,0,0,0
4568,Eric Bakhtiari\BakhEr00,2009,2012,,TOT,NFL,8,0,2,0,0,0
4569,Daniel Baldridge\BaldDa20,2010,2012,,TOT,NFL,2,0,2,0,0,0
4570,Alex Balducci\BaldAl01,2016,2016,,SFO,NFL,2,0,1,0,0,0
4571,Ervin Baldwin\BaldEr99,2009,2009,7-208,CLT,NFL,3,0,1,0,0,0
4572,Lonnie Ballentine\BallLo00,2014,2016,7-256,HTX,NFL,4,0,3,0,0,0
4573,Mike Balogun\BaloMi20,2010,2010,,BUF,NFL,2,0,1,0,0,0
4574,Brandon Banks\BankBr01,2017,2017,,WAS,NFL,1,0,1,0,0,0
4575,Gary Banks\BankGa00,2010,2010,,SDG,NFL,2,2,1,0,0,0
4576,Jason Banks\BankJa00,2009,2009,,CRD,NFL,1,0,1,0,0,0
4577,Zach Banner\BannZa00,2017,2017,4-137,CLE,NFL,8,0,1,0,0,0
4578,Brandon Barden\BardBr00,2012,2014,,TOT,NFL,3,0,2,0,0,0
4579,Chris Barker\BarkCh00,2013,2015,,NWE,NFL,6,0,3,0,0,0
4580,Will Barker\BarkWi20,2010,2010,,TAM,NFL,3,0,1,0,0,0
4581,Alex Barrett\BarrAl00,2017,2017,,DET,NFL,2,0,1,0,0,0
4582,Brad Bars\BarsBr00,2015,2015,,NYG,NFL,2,0,1,0,0,0
4583,Richard Bartel\BartRi00,2010,2011,,CRD,NFL,3,0,2,0,0,0
4584,Hank Baskett\BaskHa00,2009,2010,,2TM,NFL,20,0,2,0,0,0
4585,Ben Bass\BassBe00,2012,2014,,TOT,NFL,2,0,2,0,0,0
4586,Jackie Bates\BateJa99,2010,2010,,KAN,NFL,2,1,1,0,0,0
4587,Phil Bates\BatePh00,2012,2014,,TOT,NFL,1,0,2,0,0,0
4588,Arnaz Battle\BattAr00,2009,2011,6-197,TOT,NFL,40,0,3,0,0,0
4589,Alex Bayer\BayeAl00,2014,2014,,RAM,NFL,6,0,1,0,0,0
4590,Evan Baylis\BaylEv00,2017,2017,,HTX,NFL,1,0,1,0,0,0
4591,Jeremy Beal\BealJe00,2012,2012,7-247,DEN,NFL,,,1,0,0,0
4592,Steve Beauharnais\BeauSt00,2013,2014,7-235,TOT,NFL,5,0,2,0,0,0
4593,Willie Beavers\BeavWi00,2016,2016,4-121,MIN,NFL,2,0,1,0,0,0
4594,Darry Beckwith\BeckDa99,2010,2010,,SDG,NFL,1,0,1,0,0,0
4595,Nick Becton\BectNi00,2013,2015,,TOT,NFL,6,0,3,0,0,0
4596,Chad Beebe\BeebCh00,2018,2018,,MIN,NFL,3,0,1,0,0,0
4597,Monty Beisel\BeisMo20,2009,2009,4-107,2TM,NFL,9,0,1,0,0,0
4598,Brandon Bell\BellBr01,2017,2018,,CIN,NFL,9,0,2,0,0,0
4599,Josh Bell\BellJo21,2009,2009,,GNB,NFL,4,0,1,0,0,0
4600,Tim Benford\BenfTi00,2012,2014,,DAL,NFL,0,,2,0,0,0
