k,Player,WAR/pos,From,To,Age,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos,Tm
1653,Mike Ekstrom\ekstrmi01,0.0,2011,2012,27-28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,TBR-COL
1654,C.J. Fick\fickch01,0.0,2012,2012,26-26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,STL-HOU
1655,Brian Fuentes\fuentbr01,0.0,2011,2012,35-36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,OAK-STL
1656,Christian Garcia\garcich02,0.0,2012,2012,26-26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,WSN
1657,Jeff Gray\grayje02,0.0,2011,2012,29-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,SEA-CHW-MIN
1658,Tommy Hottovy\hottoto01,0.0,2011,2012,29-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,BOS-KCR
1659,Ryota Igarashi\igarary01,0.0,2011,2012,32-33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,NYM-TOR-NYY
1660,Jason Isringhausen\isrinja01,0.0,2011,2012,38-39,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1,NYM-LAA
1661,Nick Johnson\johnsni01,0.0,2012,2012,33-33,38,102,87,9,18,4,0,4,11,11,0,26,4,0,0,4,2,0,.207,.324,.391,.714,/*DH3,BAL
1662,Brad Lidge\lidgebr01,0.0,2011,2012,34-35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PHI-WSN
1663,Hector Luna\lunahe01,0.0,2012,2012,32-32,28,66,62,5,14,2,0,2,10,4,0,14,0,0,0,1,0,0,.226,.273,.355,.628,/*H375,PHI
1664,Mike MacDougal\macdomi01,0.0,2011,2012,34-35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,LAD
1665,Edwin Maysonet\maysoed01,0.0,2012,2012,30-30,30,66,60,7,15,1,1,1,4,3,0,9,1,2,0,1,1,0,.250,.297,.350,.647,/*6H45,MIL
1666,D.J. Mitchell\mitchdj01,0.0,2012,2012,25-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,NYY
1667,Jeff Niemann\niemaje01,0.0,2011,2012,28-29,2,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,.333,.333,.333,.667,/*1,TBR
1668,Jordan Norberto\norbejo01,0.0,2011,2012,24-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,OAK
1669,Will Ohman\ohmanwi01,0.0,2011,2012,33-34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,CHW
1670,Garrett Olson\olsonga01,0.0,2011,2012,27-28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PIT-NYM
1671,Micah Owings\owingmi01,0.0,2011,2012,28-29,37,21,21,2,4,0,0,0,1,0,0,10,0,0,0,0,0,0,.190,.190,.190,.381,/*1H,ARI-SDP
1672,Matt Palmer\palmema01,0.0,2011,2012,32-33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,LAA-SDP
1673,David Pauley\pauleda01,0.0,2011,2012,28-29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,SEA-DET-TOR-LAA
1674,Rafael Perez\perezra01,0.0,2011,2012,29-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,CLE
1675,Ryan Perry\perryry01,0.0,2011,2012,24-25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,DET-WSN
1676,Denis Phipps\phippde01,0.0,2012,2012,26-26,8,11,10,4,3,1,0,1,2,1,0,4,0,0,0,0,0,0,.300,.364,.700,1.064,/*H89,CIN
1677,J.C. Romero\romerj.01,0.0,2011,2012,35-36,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PHI-COL-STL-BAL
1678,Takashi Saito\saitota01,0.0,2011,2012,41-42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIL-ARI
1679,Daniel Schlereth\schleda01,0.0,2011,2012,25-26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,DET
1680,Leyson Septimo\septile01,0.0,2012,2012,26-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,CHW
1681,George Sherrill\sherrge01,0.0,2011,2012,34-35,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,ATL-SEA
1682,Doug Slaten\slatedo01,0.0,2011,2012,31-32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,WSN-PIT
1683,Josh Spence\spencjo01,0.0,2011,2012,23-24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,SDP
1684,Yoshinori Tateyama\tateyyo01,0.0,2011,2012,35-36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,TEX
1685,Ryan Theriot\theriry01,0.0,2011,2012,31-32,236,867,794,91,215,42,2,1,75,53,1,88,5,10,5,27,17,11,.271,.319,.332,.651,*4/6H7,STL-SFG
1686,Rich Thompson\thompri03,0.0,2011,2012,26-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,LAA-OAK
1687,Jose Valdez\valdejo01,0.0,2011,2012,28-29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,HOU
1688,Rick van den Hurk\vanderi01,0.0,2011,2012,26-27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,BAL-PIT
1689,Esmerling Vasquez\vasques01,0.0,2011,2012,27-28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,ARI-MIN
1690,Cory Wade\wadeco01,0.0,2011,2012,28-29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,NYY
1691,Andrew Werner\wernean01,0.0,2012,2012,25-25,8,14,12,0,1,0,0,0,0,0,0,4,0,2,0,1,0,0,.083,.083,.083,.167,/*1,SDP
1692,Dan Wheeler\wheelda01,0.0,2011,2012,33-34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,BOS-CLE
1693,Juan Abreu\abreuju01,0.0,2011,2011,26-26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,HOU
1694,Jose Ascanio\ascanjo01,0.0,2011,2011,26-26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PIT
1695,Brandon Boggs\boggsbr01,0.0,2011,2011,28-28,16,22,19,4,3,0,0,2,2,3,2,8,0,0,0,0,1,0,.158,.273,.474,.746,/*H798,MIL
1696,Zach Braddock\braddza01,0.0,2011,2011,23-23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIL
1697,Milton Bradley\bradlmi01,0.0,2011,2011,33-33,28,115,101,12,22,6,1,2,13,13,1,31,1,0,0,1,4,0,.218,.313,.356,.669,/*7HD,SEA
1698,Yhency Brazoban\brazoyh01,0.0,2011,2011,31-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,ARI
1699,Brian Broderick\brodebr01,0.0,2011,2011,24-24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,WSN
1700,Alberto Castillo\castial02,0.0,2011,2011,35-35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,ARI
1701,Jose Ceda\cedajo01,0.0,2011,2011,24-24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,FLA
1702,Michael Crotta\crottmi01,0.0,2011,2011,26-26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PIT
1703,Frankie De La Cruz\delaceu01,0.0,2011,2011,27-27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIL
1704,Joey Devine\devinjo01,0.0,2011,2011,27-27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,OAK
1705,Mark DiFelice\difelma01,0.0,2011,2011,34-34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIL
1706,Phil Dumatrait\dumatph01,0.0,2011,2011,29-29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIN
1707,Sergio Escalona\escalse01,0.0,2011,2011,26-26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,HOU
1708,Nelson Figueroa\figuene01,0.0,2011,2011,37-37,8,10,9,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,.222,.222,.222,.444,/*1,HOU
1709,Jeff Fulchino\fulchje01,0.0,2011,2011,31-31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,SDP-HOU
1710,John Gaub\gaubjo01,0.0,2011,2011,26-26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,CHC
1711,Brian Gordon\gordobr01,0.0,2011,2011,32-32,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,.500,.000,.500,/*1,NYY
1712,John Grabow\grabojo02,0.0,2011,2011,32-32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,CHC
1713,Sean Green\greense01,0.0,2011,2011,32-32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIL
1714,Erik Hamren\hamreer01,0.0,2011,2011,24-24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,SDP
1715,Danny Herrera\herreda01,0.0,2011,2011,26-26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,NYM-MIL
1716,Jim Hoey\hoeyja02,0.0,2011,2011,28-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIN
1717,Dusty Hughes\hughedu01,0.0,2011,2011,29-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIN
1718,Bobby Jenks\jenksbo01,0.0,2011,2011,30-30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,BOS
1719,Waldis Joaquin\joaquwa01,0.0,2011,2011,24-24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,SFG
1720,Josh Judy\judyjo01,0.0,2011,2011,25-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,CLE
1721,Cole Kimball\kimbaco01,0.0,2011,2011,25-25,11,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,.500,.000,.500,/*1,WSN
1722,Zach Kroenke\kroenza01,0.0,2011,2011,27-27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,ARI
1723,Hung-Chih Kuo\kuoho01,0.0,2011,2011,29-29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,LAD
1724,Scott Linebrink\linebsc01,0.0,2011,2011,34-34,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,ATL
1725,Jesse Litsch\litscje01,0.0,2011,2011,26-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,TOR
1726,Jeff Marquez\marquje01,0.0,2011,2011,26-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,NYY
1727,Scott Mathieson\mathisc01,0.0,2011,2011,27-27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PHI
1728,Jai Miller\milleja04,0.0,2011,2011,26-26,7,12,12,2,3,0,0,1,2,0,0,5,0,0,0,0,0,0,.250,.250,.500,.750,/*H89,OAK
1729,Trever Miller\milletr02,0.0,2011,2011,38-38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,STL-TOR-BOS
1730,Pat Misch\mischpa01,0.0,2011,2011,29-29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,NYM
1731,Jeremy Moore\mooreje02,0.0,2011,2011,24-24,8,8,8,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,.125,.125,.125,.250,/*H97,LAA
1732,Daniel Moskos\moskoda01,0.0,2011,2011,25-25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PIT
1733,Mike O'Connor\oconnmi01,0.0,2011,2011,30-30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,NYM
1734,Wily Mo Pena\penawi01,0.0,2011,2011,29-29,39,120,113,15,23,3,0,7,15,5,0,39,2,0,0,2,0,0,.204,.250,.416,.666,/*DH7,ARI-SEA
1735,Lance Pendleton\pendlla01,0.0,2011,2011,27-27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,HOU-NYY
1736,Chris Pettit\pettich01,0.0,2011,2011,26-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*H,LAA
1737,Chris Ray\raych01,0.0,2011,2011,29-29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,SEA
1738,Mike Rivera\rivermi02,0.0,2011,2011,34-34,1,6,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,.333,.333,.333,.667,/*2,MIL
1739,Adam Russell\russead01,0.0,2011,2011,28-28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,TBR
1740,Atahualpa Severino\severat01,0.0,2011,2011,26-26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,WSN
1741,Henry Sosa\sosahe01,0.0,2011,2011,25-25,10,18,15,3,1,1,0,0,0,2,0,8,0,1,0,0,0,0,.067,.176,.133,.310,/*1,HOU
1742,Mitch Stetter\stettmi01,0.0,2011,2011,30-30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,MIL
1743,Brian Tallet\tallebr01,0.0,2011,2011,33-33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,STL-TOR
1744,Joe Thurston\thursjo01,0.0,2011,2011,31-31,1,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,.250,.250,.250,.500,/*4,FLA
1745,Brett Tomko\tomkobr01,0.0,2011,2011,38-38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,TEX
1746,Pedro Viola\violape01,0.0,2011,2011,28-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,BAL
1747,Tim Wood\woodti01,0.0,2011,2011,28-28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,PIT
1748,Michael Wuertz\wuertmi01,0.0,2011,2011,32-32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1,OAK
