Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
5601,Wes Saxton\SaxtWe01,2015,2015,,NYJ,NFL,1,0,1,0,0,0
5602,Damik Scafe\ScafDa00,2012,2014,,SDG,NFL,2,0,2,0,0,0
5603,Pat Schiller\SchiPa00,2012,2012,,ATL,NFL,,,1,0,0,0
5604,Ricky Schmitt\SchmRi00,2009,2009,,SFO,NFL,1,0,1,0,0,0
5605,Mike Schneck\SchnMi20,2009,2009,,ATL,NFL,7,0,1,0,0,0
5606,Mason Schreck\SchrMa00,2018,2018,7-251,CIN,NFL,6,0,1,0,0,0
5607,Boston Scott\ScotBo02,2018,2018,6-201,PHI,NFL,2,0,1,0,0,0
5608,Da'Mari Scott\ScotDa02,2018,2018,,BUF,NFL,3,0,1,0,0,0
5609,Darrion Scott\ScotDa20,2010,2011,3-88,WAS,NFL,9,0,2,0,0,0
5610,Laron Scott\ScotLa00,2012,2012,,NYG,NFL,,,1,0,0,0
5611,Niles Scott\ScotNi00,2018,2018,,CIN,NFL,6,0,1,0,0,0
5612,Rashawn Scott\ScotRa01,2016,2017,,MIA,NFL,3,0,2,0,0,0
5613,Tim Scott\ScotTi00,2017,2017,,NYG,NFL,1,0,1,0,0,0
5614,Sammy Seamster\SeamSa00,2014,2015,,TOT,NFL,3,0,2,0,0,0
5615,Tray Session\SessTr00,2012,2012,,RAI,NFL,,,1,0,0,0
5616,Adam Seward\SewaAd20,2009,2009,5-149,JAX,NFL,3,0,1,0,0,0
5617,Al-Hajj Shabazz\ShabAl00,2016,2016,,2TM,NFL,8,0,1,0,0,0
5618,Hunter Sharp\SharHu01,2017,2017,,2TM,NFL,3,1,1,0,0,0
5619,Connor Shaw\ShawCo00,2014,2014,,CLE,NFL,1,1,1,0,0,0
5620,Jarrod Shaw\ShawJa00,2012,2012,,CLE,NFL,,,1,0,0,0
5621,Kory Sheets\SheeKo00,2009,2014,,TOT,NFL,2,0,2,0,0,0
5622,Brady Sheldon\ShelBr01,2017,2017,,RAI,NFL,2,0,1,0,0,0
5623,Jason Shirley\ShirJa99,2011,2011,5-145,CAR,NFL,4,0,1,0,0,0
5624,Josh Shirley\ShirJo00,2015,2016,,TOT,NFL,6,0,2,0,0,0
5625,J.B. Shugarts\ShugJ.00,2012,2012,,BUF,NFL,,,1,0,0,0
5626,Mickey Shuler\ShulMi01,2010,2015,7-214,TOT,NFL,10,3,4,0,0,0
5627,Garrett Sickels\SickGa00,2017,2017,,RAM,NFL,1,0,1,0,0,0
5628,Zach Sieler\SielZa00,2018,2018,7-238,RAV,NFL,2,0,1,0,0,0
5629,Ian Silberman\SilbIa00,2015,2018,6-190,TOT,NFL,3,0,2,0,0,0
5630,Mana Silva\SilvMa00,2011,2012,,TOT,NFL,12,0,2,0,0,0
