Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1401,Ty Montgomery\MontTy01,2015,2018,3-94,TOT,NFL,42,14,4,0,0,15
1402,Shaun O'Hara\OHarSh20,2009,2010,,NYG,NFL,22,22,2,2,0,15
1403,Brock Osweiler\OsweBr00,2012,2018,2-57,TOT,NFL,49,30,7,0,0,15
1404,Terrell Owens*\OwenTe00,2009,2010,3-89,TOT,NFL,30,27,2,0,0,15
1405,Jordan Phillips\PhilJo01,2015,2018,2-52,TOT,NFL,60,26,4,0,0,15
1406,Kenny Phillips\PhilKe99,2009,2015,1-31,TOT,NFL,43,41,6,0,0,15
1407,Calvin Pryor\PryoCa00,2014,2017,1-18,TOT,NFL,46,38,4,0,0,15
1408,Sheldon Rankins\RankSh00,2016,2018,1-12,NOR,NFL,41,32,3,0,0,15
1409,Jalen Richard\RichJa01,2016,2018,,RAI,NFL,48,2,3,0,0,15
1410,Seth Roberts\RobeSe00,2014,2018,,RAI,NFL,62,25,5,0,0,15
1411,Matt Roth\RothMa20,2009,2011,2-46,TOT,NFL,35,31,3,0,0,15
1412,Jake Ryan\RyanJa00,2015,2017,4-129,GNB,NFL,43,27,3,0,0,15
1413,Brian Schwenke\SchwBr00,2013,2018,4-107,TOT,NFL,60,30,6,0,0,15
1414,Mike Sims-Walker\WalkMi01,2009,2011,3-79,TOT,NFL,35,31,3,0,0,15
1415,Ben Tate\TateBe00,2011,2014,2-58,TOT,NFL,51,15,4,0,0,15
1416,Jamar Taylor\TaylJa01,2013,2018,2-54,TOT,NFL,78,41,6,0,0,15
1417,Donald Thomas\ThomDo26,2009,2014,6-195,TOT,NFL,44,22,5,0,0,15
1418,Michael Thomas\ThomMi02,2013,2018,,TOT,NFL,72,31,6,1,0,15
1419,Marcus Trufant\TrufMa20,2009,2012,1-11,SEA,NFL,42,31,4,0,0,15
1420,Cassius Vaughn\VaugCa00,2010,2015,,TOT,NFL,69,23,6,0,0,15
1421,Blair Walsh\WalsBl00,2012,2017,6-175,TOT,NFL,89,0,6,1,1,15
1422,Trae Waynes\WaynTr00,2015,2018,1-11,MIN,NFL,60,39,4,0,0,15
1423,Brandon Weeden\WeedBr00,2012,2018,1-22,TOT,NFL,35,25,5,0,0,15
1424,Beanie Wells\WellCh00,2009,2012,1-31,CRD,NFL,51,23,4,0,0,15
1425,Ramik Wilson\WilsRa00,2015,2018,4-118,TOT,NFL,46,21,4,0,0,15
1426,Usama Young\YounUs99,2009,2014,3-66,TOT,NFL,70,27,6,0,0,15
1427,Javorius Allen\AlleJa01,2015,2018,4-125,RAV,NFL,54,6,4,0,0,14
1428,Henry Anderson\AndeHe00,2015,2018,3-93,TOT,NFL,45,22,4,0,0,14
1429,Matt Asiata\AsiaMa00,2012,2016,,MIN,NFL,74,16,5,0,0,14
1430,Budda Baker\BakeBu00,2017,2018,2-36,CRD,NFL,30,20,2,1,1,14
1431,Marion Barber\BarbMa01,2009,2011,4-109,TOT,NFL,39,26,3,0,0,14
1432,Saquon Barkley\BarkSa00,2018,2018,1-2,NYG,NFL,16,16,1,1,0,14
1433,Jacob Bell\BellJa20,2009,2011,5-138,RAM,NFL,41,41,3,0,0,14
1434,Nick Bellore\BellNi01,2011,2018,,TOT,NFL,121,16,8,0,0,14
1435,E.J. Biggers\BiggE.99,2010,2015,7-217,TOT,NFL,92,34,6,0,0,14
1436,Will Blackmon\BlacWi20,2009,2016,4-115,TOT,NFL,67,28,7,0,0,14
1437,Garett Bolles\BollGa00,2017,2018,1-20,DEN,NFL,32,32,2,0,0,14
1438,Jatavis Brown\BrowJa05,2016,2018,5-175,SDG,NFL,43,22,3,0,0,14
1439,Artie Burns\BurnAr00,2016,2018,1-25,PIT,NFL,48,31,3,0,0,14
1440,Miles Burris\BurrMi00,2012,2014,4-129,RAI,NFL,38,31,3,0,0,14
1441,Jordan Cameron\CameJo00,2011,2016,4-102,TOT,NFL,66,50,6,1,0,14
1442,Jacques Cesaire\CesaJa20,2009,2011,,SDG,NFL,41,31,3,0,0,14
1443,Terrence Cody\CodyTe99,2010,2014,2-57,RAV,NFL,57,21,5,0,0,14
1444,Alex Collins\CollAl00,2016,2018,5-171,TOT,NFL,36,22,3,0,0,14
1445,Anthony Collins\CollAn21,2009,2014,4-112,TOT,NFL,60,29,6,0,0,14
1446,Marcus Cooper\CoopMa00,2013,2018,7-252,TOT,NFL,74,28,6,0,0,14
1447,Zach Cunningham\CunnZa00,2017,2018,2-57,HTX,NFL,30,27,2,0,0,14
