Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
3401,Daniel Brown\BrowDa04,2015,2018,,TOT,NFL,42,6,4,0,0,2
3402,James Brown\BrowJa02,2012,2012,,CHI,NFL,5,3,1,0,0,2
3403,Titus Brown\BrowTi20,2009,2011,,CLE,NFL,24,0,3,0,0,2
3404,Isaac Bruce\BrucIs00,2009,2009,2-33,SFO,NFL,10,7,1,0,0,2
3405,Taven Bryan\BryaTa00,2018,2018,1-29,JAX,NFL,16,1,1,0,0,2
3406,David Buehler\BuehDa44,2009,2011,5-172,DAL,NFL,36,0,3,0,0,2
3407,Marc Bulger\BulgMa00,2009,2009,6-168,RAM,NFL,9,8,1,0,0,2
3408,Riley Bullough\BullRi00,2017,2018,,TAM,NFL,12,3,2,0,0,2
3409,Prescott Burgess\BurgPr99,2009,2011,6-207,RAV,NFL,32,0,3,0,0,2
3410,Keenan Burton\BurtKe00,2009,2009,4-128,RAM,NFL,9,6,1,0,0,2
3411,John Busing\BusiJo20,2009,2009,,HTX,NFL,16,4,1,0,0,2
3412,Crezdon Butler\ButlCr99,2010,2016,5-164,TOT,NFL,46,3,7,0,0,2
3413,Drew Butler\ButlDr00,2012,2016,,TOT,NFL,54,0,4,0,0,2
3414,Jeremy Butler\ButlJe01,2014,2016,,TOT,NFL,12,0,3,0,0,2
3415,Damiere Byrd\ByrdDa00,2016,2018,,CAR,NFL,17,3,3,0,0,2
3416,Jason Cabinda\CabiJa00,2018,2018,,RAI,NFL,10,3,1,0,0,2
3417,Shilique Calhoun\CalhSh00,2016,2018,3-75,RAI,NFL,26,0,3,0,0,2
3418,D.J. Campbell\CampD.00,2012,2013,7-216,TOT,NFL,9,4,2,0,0,2
3419,Kameron Canaday\CanaKa00,2016,2018,,TOT,NFL,35,0,3,0,0,2
3420,Trenton Cannon\CannTr00,2018,2018,6-204,NYJ,NFL,16,0,1,0,0,2
3421,Daniel Carlson\CarlDa00,2018,2018,5-167,2TM,NFL,12,0,1,0,0,2
3422,Leonte Carroo\CarrLe00,2016,2018,3-86,MIA,NFL,37,2,3,0,0,2
3423,DeAndre Carter\CartDe02,2018,2018,,2TM,NFL,14,4,1,0,0,2
3424,Lorenzo Carter\CartLo01,2018,2018,3-66,NYG,NFL,15,2,1,0,0,2
3425,Orson Charles\CharOr00,2012,2018,4-116,TOT,NFL,49,8,6,0,0,2
3426,Chimdi Chekwa\ChekCh00,2011,2016,4-113,TOT,NFL,35,4,5,0,0,2
3427,John Chick\ChicJo00,2011,2012,,JAX,NFL,19,0,2,0,0,2
3428,Michael Clayton\ClayMi00,2009,2011,1-15,TOT,NFL,24,11,3,0,0,2
3429,Emmett Cleary\CleaEm01,2014,2017,,TOT,NFL,20,2,3,0,0,2
3430,Michael Coe\CoexMi99,2009,2012,5-173,TOT,NFL,32,1,4,0,0,2
3431,Glen Coffee\CoffGl00,2009,2009,3-74,SFO,NFL,14,2,1,0,0,2
3432,Logan Cooke\CookLo00,2018,2018,7-247,JAX,NFL,16,0,1,0,0,2
3433,Keke Coutee\CoutKe00,2018,2018,4-103,HTX,NFL,6,2,1,0,0,2
3434,Bryan Cox\CoxxBr01,2017,2018,,CAR,NFL,18,0,2,0,0,2
3435,Kennard Cox\CoxxKe20,2009,2014,7-251,TOT,NFL,27,0,4,0,0,2
3436,James Crawford\CrawJa01,2018,2018,,GNB,NFL,16,0,1,0,0,2
3437,Scott Crichton\CricSc00,2014,2015,3-72,MIN,NFL,21,1,2,0,0,2
3438,Marcus Cromartie\CromMa01,2014,2017,,TOT,NFL,22,1,4,0,0,2
3439,Jason Croom\CrooJa00,2018,2018,,BUF,NFL,15,3,1,0,0,2
3440,Tyrell Crosby\CrosTy00,2018,2018,5-153,DET,NFL,10,2,1,0,0,2
3441,Korey Cunningham\CunnKo00,2018,2018,7-254,CRD,NFL,6,6,1,0,0,2
3442,Trevor Daniel\DaniTr00,2018,2018,,HTX,NFL,16,0,1,0,0,2
3443,Stanley Daniels\DaniSt20,2010,2010,,DEN,NFL,7,4,1,0,0,2
3444,Kenneth Darby\DarbKe00,2009,2010,7-246,RAM,NFL,30,1,2,0,0,2
3445,Chris Davis\DaviCh05,2014,2016,,TOT,NFL,19,2,3,0,0,2
3446,Drew Davis\DaviDr00,2012,2014,,ATL,NFL,38,3,3,0,0,2
3447,Keionta Davis\DaviKe03,2018,2018,,NWE,NFL,6,3,1,0,0,2
3448,Rashied Davis\DaviRa00,2009,2011,,TOT,NFL,43,0,3,0,0,2
3449,Chris DeGeare\DeGeCh20,2010,2012,5-161,TOT,NFL,8,5,2,0,0,2
