Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
4874,Patrick Edwards\EdwaPa00,2013,2014,,DET,NFL,4,2,2,0,0,0
4875,Pannel Egboh\EgboPa00,2012,2012,,OTI,NFL,6,0,1,0,0,0
4876,Michael Egnew\EgneMi00,2012,2013,3-78,MIA,NFL,18,5,2,0,0,0
4877,Jason Elam\elamxjas01,2009,2009,3-70,ATL,NFL,11,0,1,0,0,0
4878,Brody Eldridge\EldrBr00,2010,2011,5-162,CLT,NFL,27,16,2,0,0,0
4879,Emmanuel Ellerbee\ElleEm00,2018,2018,,2TM,NFL,7,0,1,0,0,0
4880,Alex Ellis\ElliAl01,2016,2018,,TOT,NFL,8,3,2,0,0,0
4881,Atiyyah Ellison\ElliAt00,2009,2009,3-89,JAX,NFL,15,6,1,0,0,0
4882,Ricky Elmore\ElmoRi00,2012,2012,6-197,CLE,NFL,,,1,0,0,0
4883,Auston English\EnglAu00,2011,2012,,CLE,NFL,7,0,2,0,0,0
4884,Bobby Engram\EngrBo00,2009,2009,2-52,KAN,NFL,5,0,1,0,0,0
4885,Dedrick Epps\EppsDe00,2010,2012,7-235,TOT,NFL,6,0,2,0,0,0
4886,Donnie Ernsberger\ErnsDo00,2018,2018,,TAM,NFL,2,0,1,0,0,0
4887,Tyler Ervin\ErviTy00,2016,2018,4-119,HTX,NFL,25,0,3,0,0,0
4888,Greg Estandia\EstaGr01,2009,2009,,2TM,NFL,6,1,1,0,0,0
4889,John Estes\EsteJo00,2011,2012,,JAX,NFL,2,0,2,0,0,0
4890,Kaleb Eulls\EullKa00,2015,2015,,NOR,NFL,4,0,1,0,0,0
4891,Darren Evans\EvanDa00,2011,2012,,TOT,NFL,3,0,2,0,0,0
4892,DeQuin Evans\EvanDe00,2012,2012,,CIN,NFL,,,1,0,0,0
4893,Randall Evans\EvanRa00,2015,2015,6-196,PHI,NFL,1,0,1,0,0,0
4894,Bradie Ewing\EwinBr00,2012,2014,5-157,TOT,NFL,2,2,3,0,0,0
4895,Tayo Fabuluje\FabuTa00,2015,2015,6-183,CHI,NFL,4,0,1,0,0,0
4896,Demarcus Faggins\FaggDe20,2009,2009,6-173,DET,NFL,2,0,1,0,0,0
4897,Hebron Fangupo\FangHe00,2012,2014,,TOT,NFL,5,0,3,0,0,0
4898,Mario Fannin\FannMa00,2012,2012,,DEN,NFL,,,1,0,0,0
4899,George Farmer\FarmGe02,2016,2016,,SEA,NFL,2,0,1,0,0,0
4900,Greg Fassitt\FassGr20,2009,2009,,NOR,NFL,1,0,1,0,0,0
