Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1064,Antonio Johnson\JohnAn03,2009,2013,5-152,TOT,NFL,75,48,5,0,0,21
1065,Abry Jones\JoneAb00,2013,2018,,JAX,NFL,84,32,6,0,0,21
1066,Chris Jones\JoneCh09,2016,2018,2-37,KAN,NFL,48,29,3,0,0,21
1067,Deion Jones\JoneDe01,2016,2018,2-52,ATL,NFL,37,35,3,1,0,21
1068,Winston Justice\JustWi20,2009,2013,2-39,TOT,NFL,51,42,5,0,0,21
1069,Chris Kelsay\KelsCh21,2009,2012,2-48,BUF,NFL,53,48,4,0,0,21
1070,Daniel Kilgore\KilgDa00,2011,2018,5-163,TOT,NFL,78,43,8,0,0,21
1071,Jeff Linkenbach\LinkJe20,2010,2015,,TOT,NFL,86,36,6,0,0,21
1072,Pat McAfee\McAfPa44,2009,2016,7-222,CLT,NFL,127,0,8,2,1,21
1073,Paul McQuistan\McQuPa21,2009,2014,3-69,TOT,NFL,65,41,5,0,0,21
1074,Randy Moss*\MossRa00,2009,2012,1-21,TOT,NFL,48,29,3,0,0,21
1075,Barrett Ruud\RuudBa20,2009,2012,2-36,TOT,NFL,53,42,4,0,0,21
1076,Coty Sensabaugh\SensCo00,2012,2018,4-115,TOT,NFL,101,43,7,0,0,21
1077,JuJu Smith-Schuster\SmitJu00,2017,2018,2-62,PIT,NFL,30,20,2,1,0,21
1078,Xavier Su'a-Filo\Sua-Xa00,2014,2018,2-33,TOT,NFL,64,49,5,0,0,21
1079,Phil Taylor\TaylPh00,2011,2014,1-21,CLE,NFL,44,42,4,0,0,21
1080,Fernando Velasco\VelaFe20,2009,2015,,TOT,NFL,85,38,7,0,0,21
1081,Cody Whitehair\WhitCo03,2016,2018,2-56,CHI,NFL,48,48,3,1,0,21
1082,Shawn Williams\WillSh02,2013,2018,3-84,CIN,NFL,90,46,6,0,0,21
1083,Major Wright\WrigMa99,2010,2016,3-75,TOT,NFL,77,51,7,0,0,21
1084,Husain Abdullah\AbduHu99,2009,2015,,TOT,NFL,81,46,6,0,0,20
1085,Jay Ajayi\AjayJa00,2015,2018,5-149,TOT,NFL,42,23,4,1,0,20
1086,Alan Ball\BallAl99,2009,2015,7-237,TOT,NFL,96,47,7,0,0,20
1087,Allen Barbre\BarbAl20,2009,2017,4-119,TOT,NFL,77,40,8,0,0,20
1088,Earl Bennett\BennEa00,2009,2013,3-70,CHI,NFL,68,29,5,0,0,20
1089,Rob Bironas\bironrob01,2009,2013,,OTI,NFL,80,0,5,0,0,20
1090,Martavis Bryant\BryaMa00,2014,2018,4-118,TOT,NFL,44,18,4,0,0,20
1091,De'Vondre Campbell\CampDe00,2016,2018,4-115,ATL,NFL,43,39,3,0,0,20
1092,Vernon Carey\CareVe20,2009,2011,1-19,MIA,NFL,43,43,3,0,0,20
1093,Scott Chandler\ChanSc00,2010,2015,4-129,TOT,NFL,89,39,6,0,0,20
1094,Chris Clemons\ClemCh97,2009,2015,5-165,TOT,NFL,80,48,7,0,0,20
1095,Quinton Coples\CoplQu00,2012,2015,1-16,TOT,NFL,62,32,4,0,0,20
1096,Bud Dupree\DuprAl00,2015,2018,1-22,PIT,NFL,54,39,4,0,0,20
1097,Justin Ellis\ElliJu01,2014,2018,4-107,RAI,NFL,66,42,5,0,0,20
1098,Brandon Fields\FielBr20,2009,2015,7-225,TOT,NFL,98,0,7,1,0,20
1099,Quentin Groves\GrovQu99,2009,2014,2-52,TOT,NFL,84,32,6,0,0,20
1100,Chris Hairston\HairCh00,2011,2017,4-122,TOT,NFL,74,31,6,0,0,20
