Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1601,Corey White\WhitCo01,2012,2016,5-162,TOT,NFL,66,24,5,0,0,13
1602,Cadillac Williams\WillCa02,2009,2011,1-5,TOT,NFL,43,25,3,0,0,13
1603,Demorrio Williams\WillDe22,2009,2012,4-101,TOT,NFL,58,16,4,0,0,13
1604,Mike Adams\AdamMi02,2012,2016,2-56,TOT,NFL,53,21,4,0,0,12
1605,Kamar Aiken\AikeKa00,2011,2018,,TOT,NFL,71,28,7,0,0,12
1606,David Akers\akersdav01,2009,2013,,TOT,NFL,80,0,5,3,1,12
1607,Maurice Alexander\AlexMa00,2014,2018,4-110,TOT,NFL,50,23,5,0,0,12
1608,Arik Armstead\ArmsAr01,2015,2018,1-17,SFO,NFL,46,27,4,0,0,12
1609,Joplo Bartu\BartJo01,2013,2016,,TOT,NFL,48,28,4,0,0,12
1610,Caleb Benenoch\BeneCa00,2016,2018,5-148,TAM,NFL,34,22,3,0,0,12
1611,Antwon Blake\BlakAn00,2012,2016,,TOT,NFL,78,18,5,0,0,12
1612,Kevin Boss\BossKe00,2009,2012,5-153,TOT,NFL,46,41,4,0,0,12
1613,Anthony Brown\BrowAn02,2016,2018,6-189,DAL,NFL,47,30,3,0,0,12
1614,Corbin Bryant\BryaCo00,2011,2016,,TOT,NFL,56,18,6,0,0,12
1615,Rex Burkhead\BurkRe00,2013,2018,6-190,TOT,NFL,60,8,6,0,0,12
1616,Andre Caldwell\CaldAn00,2009,2015,3-97,TOT,NFL,98,14,7,0,0,12
1617,Antoine Caldwell\CaldAn20,2009,2012,3-77,HTX,NFL,39,19,4,0,0,12
1618,Bryce Callahan\CallBr00,2015,2018,,CHI,NFL,45,29,4,0,0,12
1619,John Carlson\CarlJo00,2009,2014,2-38,TOT,NFL,74,55,5,0,0,12
1620,Chris Carr\CarrCh22,2009,2013,,TOT,NFL,61,21,5,0,0,12
1621,Chris Carson\CarsCh00,2017,2018,7-249,SEA,NFL,18,17,2,0,0,12
1622,Aaron Colvin\ColvAa00,2014,2018,4-114,TOT,NFL,58,27,5,0,0,12
1623,Dan Connor\ConnDa99,2009,2013,3-74,TOT,NFL,59,27,5,0,0,12
1624,Ryan Cook\CookRy20,2009,2012,2-51,TOT,NFL,52,18,4,0,0,12
1625,Phil Costa\CostPh00,2010,2013,,DAL,NFL,26,20,4,0,0,12
1626,Morgan Cox\CoxxMo00,2010,2018,,RAV,NFL,134,0,9,2,0,12
1627,Benny Cunningham\CunnBe01,2013,2018,,TOT,NFL,86,3,6,0,0,12
1628,Zak DeOssie\DeOsZa99,2009,2018,4-116,NYG,NFL,156,0,10,1,0,12
1629,Na'il Diggs\DiggNa20,2009,2011,4-98,TOT,NFL,39,23,3,0,0,12
1630,Derrick Dockery\DockDe20,2009,2012,3-81,TOT,NFL,45,22,4,0,0,12
1631,Jon Dorenbos\DoreJo20,2009,2016,,PHI,NFL,125,0,8,2,0,12
