rank,team,name,salary,year
,,"
Bart Scott
Linebacker
","$5,950,000  ",2012
141,,"
Tony Gonzalez
Tight End
","$5,915,625  ",2012
142,,"
Trent Cole
Outside Linebacker
","$5,850,000  ",2012
143,,"
Ryan Clady
Left Tackle
","$5,829,375  ",2012
144,,"
Quincy Black
Linebacker
","$5,750,000  ",2012
,,"
Jason Babin
Defensive End
","$5,750,000  ",2012
,,"
Robert Mathis
Outside Linebacker
","$5,750,000  ",2012
147,,"
Ryan Pickett
Defensive Tackle
","$5,737,500  ",2012
148,,"
Shaun Phillips
Defensive End
","$5,666,667  ",2012
149,,"
Jay Ratliff
Defensive Tackle
","$5,600,000  ",2012
150,,"
Nate Clements
Cornerback
","$5,500,000  ",2012
,,"
Daryl Smith
Inside Linebacker
","$5,500,000  ",2012
,,"
Marshawn Lynch
Running Back
","$5,500,000  ",2012
153,,"
Sheldon Brown
Cornerback
","$5,466,667  ",2012
154,,"
B.J. Raji
Defensive Tackle
","$5,455,000  ",2012
155,,"
Michael Huff
Safety
","$5,448,750  ",2012
156,,"
Fred Davis
Tight End
","$5,446,000  ",2012
157,,"
Tommy Kelly
Defensive Tackle
","$5,433,266  ",2012
158,,"
Dominic Raiola
Center
","$5,412,500  ",2012
159,,"
Michael Boley
Linebacker
","$5,400,000  ",2012
160,,"
Justin Tuck
Defensive End
","$5,350,000  ",2012
,,"
Ryan Kalil
Center
","$5,350,000  ",2012
162,,"
Kevin Burnett
Outside Linebacker
","$5,300,000  ",2012
163,,"
Owen Daniels
Tight End
","$5,250,000  ",2012
,,"
Eugene Amano
Center
","$5,250,000  ",2012
165,,"
Nick Mangold
Center
","$5,240,100  ",2012
166,,"
Corey Williams
Defensive Tackle
","$5,218,750  ",2012
167,,"
Charles Tillman
Cornerback
","$5,216,668  ",2012
168,,"
Brett Keisel
Defensive End
","$5,175,000  ",2012
169,,"
Chris Kelsay
Defensive End
","$5,093,750  ",2012
170,,"
Eugene Monroe
Left Tackle
","$5,039,500  ",2012
171,,"
Cam Newton
Quarterback
","$5,005,795  ",2012
172,,"
Randy Starks
Defensive End
","$5,000,000  ",2012
,,"
Ray Rice
Running Back
","$5,000,000  ",2012
,,"
Danieal Manning
Safety
","$5,000,000  ",2012
,,"
Calais Campbell
Defensive End
","$5,000,000  ",2012
,,"
Kerry Rhodes
Safety
","$5,000,000  ",2012
177,,"
Benjamin Watson
Tight End
","$4,996,666  ",2012
178,,"
Casey Hampton
Defensive Tackle
","$4,966,667  ",2012
179,,"
Isaac Sopoaga
Defensive Tackle
","$4,955,000  ",2012
180,,"
LaMarr Woodley
Outside Linebacker
","$4,940,000  ",2012
181,,"
Osi Umenyiora
Outside Linebacker
","$4,932,555  ",2012
182,,"
Jonathan Vilma
Inside Linebacker
","$4,932,500  ",2012
183,,"
Shane Lechler
Punter
","$4,900,000  ",2012
184,,"
Richie Incognito
Guard
","$4,883,333  ",2012
185,,"
Josh Sitton
Guard
","$4,850,000  ",2012
186,,"
Rashean Mathis
Cornerback
","$4,848,000  ",2012
187,,"
Carlos Rogers
Cornerback
","$4,844,531  ",2012
188,,"
Jamaal Charles
Running Back
","$4,833,333  ",2012
,,"
Josh Wilson
Cornerback
","$4,833,333  ",2012
190,,"
Jason McCourty
Cornerback
","$4,822,454  ",2012
191,,"
Chris Gocong
Linebacker
","$4,812,500  ",2012
192,,"
Barry Cofield
Defensive Tackle
","$4,800,000  ",2012
193,,"
Von Miller
Outside Linebacker
","$4,772,814  ",2012
194,,"
Michael Crabtree
Wide Receiver
","$4,770,443  ",2012
195,,"
Scott Fujita
Linebacker
","$4,750,000  ",2012
196,,"
Laurent Robinson
Wide Receiver
","$4,700,000  ",2012
,,"
Dawan Landry
Safety
","$4,700,000  ",2012
,,"
Jovan Haye
Defensive Tackle
","$4,700,000  ",2012
199,,"
Pierre Garcon
Wide Receiver
","$4,684,375  ",2012
200,,"
Santana Moss
Wide Receiver
","$4,666,666  ",2012
,,"
Lance Briggs
Outside Linebacker
","$4,666,666  ",2012
202,,"
Marcell Dareus
Defensive Tackle
","$4,638,023  ",2012
203,,"
Reggie Nelson
Free Safety
","$4,625,000  ",2012
,,"
Chris Houston
Cornerback
","$4,625,000  ",2012
205,,"
Gosder Cherilus
Right Tackle
","$4,620,000  ",2012
206,,"
Kyle Vanden Bosch
Defensive End
","$4,611,250  ",2012
207,,"
Jonathan Babineaux
Defensive Tackle
","$4,600,000  ",2012
208,,"
Duane Brown
Left Tackle
","$4,582,250  ",2012
209,,"
Domata Peko
Defensive Tackle
","$4,575,000  ",2012
,,"
Jabari Greer
Cornerback
","$4,575,000  ",2012
211,,"
Steve Breaston
Wide Receiver
","$4,550,000  ",2012
,,"
Ray Edwards
Defensive End
","$4,550,000  ",2012
,,"
Jeromey Clary
Guard
","$4,550,000  ",2012
,,"
DeMeco Ryans
Inside Linebacker
","$4,550,000  ",2012
,,"
Alan Branch
Defensive Tackle
","$4,550,000  ",2012
,,"
Dwan Edwards
Defensive Tackle
","$4,550,000  ",2012
217,,"
Sebastian Janikowski
Kicker
","$4,500,000  ",2012
,,"
Chris Myers
Center
","$4,500,000  ",2012
,,"
Stephen Bowen
Defensive End
","$4,500,000  ",2012
,,"
Ahmad Bradshaw
Running Back
","$4,500,000  ",2012
,,"
Will Witherspoon
Outside Linebacker
","$4,500,000  ",2012
,,"
Jason Jones
Defensive End
","$4,500,000  ",2012
223,,"
A.J. Green
Wide Receiver
","$4,474,568  ",2012
224,,"
Brandon Moore
Guard
","$4,460,417  ",2012
225,,"
D'Brickashaw Ferguson
Left Tackle
","$4,451,666  ",2012
226,,"
Connor Barth
Kicker
","$4,450,000  ",2012
227,,"
Chris Kuper
Guard
","$4,415,166  ",2012
228,,"
John Abraham
Outside Linebacker
","$4,406,000  ",2012
229,,"
Donte Whitner
Strong Safety
","$4,383,333  ",2012
230,,"
Anthony Fasano
Tight End
","$4,375,000  ",2012
231,,"
Jammal Brown
Tackle
","$4,350,000  ",2012
232,,"
Vonta Leach
Fullback
","$4,333,333  ",2012
233,,"
Stevie Johnson
Wide Receiver
","$4,300,000  ",2012
,,"
Michael Griffin
Free Safety
","$4,300,000  ",2012
,,"
Kamerion Wimbley
Outside Linebacker
","$4,300,000  ",2012
,,"
Nate Washington
Wide Receiver
","$4,300,000  ",2012
237,,"
Ike Taylor
Cornerback
","$4,279,168  ",2012
238,,"
Ryan Clark
Safety
","$4,250,000  ",2012
,,"
Chris Spencer
Guard
","$4,250,000  ",2012
,,"
Darren Sproles
Running Back
","$4,250,000  ",2012
241,,"
Doug Free
Right Tackle
","$4,220,000  ",2012
242,,"
Jeremy Maclin
Wide Receiver
","$4,203,000  ",2012
243,,"
Brandon Mebane
Defensive Tackle
","$4,200,000  ",2012
244,,"
Branden Albert
Left Tackle
","$4,192,500  ",2012
245,,"
Patrick Peterson
Cornerback
","$4,188,523  ",2012
246,,"
Chris Clemons
Defensive End
","$4,166,667  ",2012
247,,"
Dez Bryant
Wide Receiver
","$4,160,500  ",2012
248,,"
Tony McDaniel
Defensive Tackle
","$4,157,500  ",2012
249,,"
Todd Herremans
Guard
","$4,133,334  ",2012
250,,"
Paul Soliai
Defensive Tackle
","$4,125,000  ",2012
,,"
Mathias Kiwanuka
Defensive End
","$4,125,000  ",2012
252,,"
Dimitri Patterson
Cornerback
","$4,050,000  ",2012
,,"
Tyson Clabo
Right Tackle
","$4,050,000  ",2012
254,,"
Andrew Luck
Quarterback
","$4,019,636  ",2012
255,,"
Desmond Bishop
Outside Linebacker
","$4,001,000  ",2012
256,,"
Nick Barnett
Inside Linebacker
","$4,000,000  ",2012
,,"
Spencer Johnson
Defensive Tackle
","$4,000,000  ",2012
,,"
Quentin Jammer
Safety
","$4,000,000  ",2012
,,"
Jeff Saturday
Center
","$4,000,000  ",2012
,,"
Quintin Mikell
Safety
","$4,000,000  ",2012
,,"
Harvey Dahl
Guard
","$4,000,000  ",2012
,,"
Stewart Bradley
Inside Linebacker
","$4,000,000  ",2012
,,"
Tracy Porter
Cornerback
","$4,000,000  ",2012
,,"
John Carlson
Tight End
","$4,000,000  ",2012
,,"
Matt Flynn
Quarterback
","$4,000,000  ",2012
,,"
John Sullivan
Center
","$4,000,000  ",2012
,,"
Red Bryant
Defensive End
","$4,000,000  ",2012
268,,"
Dustin Keller
Tight End
","$3,989,375  ",2012
269,,"
Lawrence Timmons
Inside Linebacker
","$3,985,000  ",2012
270,,"
Brian Robison
Defensive End
","$3,978,667  ",2012
271,,"
Max Unger
Center
","$3,962,500  ",2012
272,,"
Leroy Harris
Center
","$3,950,000  ",2012
273,,"
James Anderson
Outside Linebacker
","$3,900,000  ",2012
274,,"
Uche Nwaneri
Guard
","$3,894,500  ",2012
275,,"
Jeremy Zuttah
Center
","$3,875,000  ",2012
276,,"
Jonathan Stewart
Running Back
","$3,873,750  ",2012
277,,"
Justin Blalock
Guard
","$3,860,000  ",2012
278,,"
Robert Griffin III
Quarterback
","$3,839,836  ",2012
279,,"
Jordy Nelson
Wide Receiver
","$3,825,000  ",2012
280,,"
Phil Dawson
Kicker
","$3,810,000  ",2012
281,,"
Chris Chester
Guard
","$3,800,000  ",2012
,,"
Greg Jones
Fullback
","$3,800,000  ",2012
283,,"
Terrence McGee
Cornerback
","$3,787,500  ",2012
284,,"
Brent Celek
Tight End
","$3,787,000  ",2012
285,,"
Sam Baker
Left Tackle
","$3,760,000  ",2012
286,,"
Brad Smith
Wide Receiver
","$3,750,000  ",2012
287,,"
Trent Richardson
Running Back
","$3,725,250  ",2012
288,,"
Jonathan Goodwin
Center
","$3,716,667  ",2012
289,,"
Fred Jackson
Running Back
","$3,680,000  ",2012
290,,"
Julio Jones
Wide Receiver
","$3,678,125  ",2012
291,,"
David Diehl
Right Tackle
","$3,675,000  ",2012
,,"
Rob Bironas
Kicker
","$3,675,000  ",2012
293,,"
Demaryius Thomas
Wide Receiver
","$3,660,250  ",2012
294,,"
Marshal Yanda
Guard
","$3,650,000  ",2012
295,,"
Rolando McClain
Inside Linebacker
","$3,640,000  ",2012
296,,"
Jason Allen
Cornerback
","$3,625,000  ",2012
,,"
Justin Durant
Outside Linebacker
","$3,625,000  ",2012
,,"
Devery Henderson
Wide Receiver
","$3,625,000  ",2012
299,,"
David Akers
Kicker
","$3,616,667  ",2012
300,,"
Larry Foote
Inside Linebacker
","$3,600,000  ",2012
,,"
Charlie Johnson
Guard
","$3,600,000  ",2012
302,,"
Ray McDonald
Defensive Tackle
","$3,597,058  ",2012
303,,"
Matt Kalil
Left Tackle
","$3,594,655  ",2012
304,,"
Takeo Spikes
Linebacker
","$3,575,000  ",2012
,,"
Darryl Tapp
Defensive End
","$3,575,000  ",2012
306,,"
Matt Moore
Quarterback
","$3,525,000  ",2012
307,,"
Daryl Washington
Inside Linebacker
","$3,518,750  ",2012
308,,"
Mark Anderson
Defensive End
","$3,500,000  ",2012
,,"
Scott Wells
Center
","$3,500,000  ",2012
,,"
Jason Campbell
Quarterback
","$3,500,000  ",2012
,,"
Steve Hutchinson
Guard
","$3,500,000  ",2012
312,,"
Rashard Mendenhall
Running Back
","$3,477,500  ",2012
313,,"
Joe Mays
Inside Linebacker
","$3,460,784  ",2012
314,,"
Maake Kemoeatu
Defensive Tackle
","$3,458,000  ",2012
315,,"
David Baas
Center
","$3,375,000  ",2012
,,"
Robert Meachem
Wide Receiver
","$3,375,000  ",2012
,,"
Leon Washington
Running Back
","$3,375,000  ",2012
318,,"
Justin Blackmon
Wide Receiver
","$3,365,818  ",2012
319,,"
Jahri Evans
Guard
","$3,360,000  ",2012
320,,"
Kyle Cook
Center
","$3,340,000  ",2012
321,,"
Marques Colston
Wide Receiver
","$3,300,000  ",2012
322,,"
Malcolm Jenkins
Free Safety
","$3,292,000  ",2012
323,,"
Aaron Hernandez
Tight End
","$3,290,000  ",2012
324,,"
C.J. Spiller
Running Back
","$3,270,833  ",2012
325,,"
Aldon Smith
Outside Linebacker
","$3,269,091  ",2012
326,,"
Derrick Johnson
Inside Linebacker
","$3,250,000  ",2012
,,"
Brian Waters
Guard
","$3,250,000  ",2012
,,"
Brad Meester
Center
","$3,250,000  ",2012
,,"
Demetress Bell
Right Tackle
","$3,250,000  ",2012
330,,"
Jason Hanson
Kicker
","$3,225,000  ",2012
331,,"
Alex Mack
Center
","$3,203,000  ",2012
332,,"
Bryant McKinnie
Left Tackle
","$3,200,000  ",2012
,,"
Brandon Carr
Cornerback
","$3,200,000  ",2012
,,"
Adam Vinatieri
Kicker
","$3,200,000  ",2012
335,,"
Anthony Davis
Right Tackle
","$3,191,667  ",2012
336,,"
Daryn Colledge
Guard
","$3,175,000  ",2012
337,,"
Reggie Wayne
Wide Receiver
","$3,166,666  ",2012
338,,"
Carson Palmer
Quarterback
","$3,160,000  ",2012
339,,"
Josh Morgan
Wide Receiver
","$3,100,000  ",2012
,,"
James Jones
Wide Receiver
","$3,100,000  ",2012
341,,"
Rob Sims
Guard
","$3,075,000  ",2012
342,,"
Montell Owens
Fullback
","$3,037,500  ",2012
343,,"
Davone Bess
Wide Receiver
","$3,033,000  ",2012
344,,"
Travelle Wharton
Guard
","$3,025,000  ",2012
345,,"
Beanie Wells
Running Back
","$3,017,500  ",2012
346,,"
Juqua Parker
Defensive End
","$3,000,000  ",2012
,,"
Kevin Walter
Wide Receiver
","$3,000,000  ",2012
,,"
Ronde Barber
Safety
","$3,000,000  ",2012
,,"
Shaun Cody
Defensive Tackle
","$3,000,000  ",2012
,,"
Michael Koenen
Punter
","$3,000,000  ",2012
,,"
BenJarvus Green-Ellis
Running Back
","$3,000,000  ",2012
,,"
Nick Hardwick
Center
","$3,000,000  ",2012
,,"
Eddie Royal
Wide Receiver
","$3,000,000  ",2012
,,"
Kendall Langford
Defensive End
","$3,000,000  ",2012
,,"
Stephen Gostkowski
Kicker
","$3,000,000  ",2012
,,"
Jeremy Mincey
Defensive End
","$3,000,000  ",2012
,,"
DeSean Jackson
Wide Receiver
","$3,000,000  ",2012
,,"
Antoine Winfield
Cornerback
","$3,000,000  ",2012
359,,"
Stephen Peterman
Guard
","$2,990,000  ",2012
360,,"
Kenny Phillips
Free Safety
","$2,961,250  ",2012
361,,"
Morris Claiborne
Cornerback
","$2,957,182  ",2012
362,,"
Asante Samuel
Cornerback
","$2,937,500  ",2012
363,,"
Adrian Wilson
Safety
","$2,925,000  ",2012
364,,"
Tyson Alualu
Defensive End
","$2,905,000  ",2012
365,,"
Dan Carpenter
Kicker
","$2,862,500  ",2012
366,,"
Jake Locker
Quarterback
","$2,860,455  ",2012
367,,"
Nate Burleson
Wide Receiver
","$2,856,645  ",2012
368,,"
Ahmad Brooks
Outside Linebacker
","$2,850,000  ",2012
,,"
Willie Colon
Guard
","$2,850,000  ",2012
370,,"
Tyron Smith
Left Tackle
","$2,840,022  ",2012
371,,"
Kyle Wilson
Cornerback
","$2,834,400  ",2012
372,,"
Robbie Gould
Kicker
","$2,825,000  ",2012
373,,"
Nick Roach
Inside Linebacker
","$2,815,000  ",2012
374,,"
Ron Bartell
Cornerback
","$2,804,412  ",2012
375,,"
Charles Godfrey
Strong Safety
","$2,800,000  ",2012
,,"
Peyton Hillis
Running Back
","$2,800,000  ",2012
,,"
Jamaal Anderson
Defensive End
","$2,800,000  ",2012
378,,"
Richard Marshall
Cornerback
","$2,779,167  ",2012
379,,"
LeSean McCoy
Running Back
","$2,770,030  ",2012
380,,"
Orlando Scandrick
Cornerback
","$2,755,000  ",2012
381,,"
Brian Orakpo
Outside Linebacker
","$2,754,000  ",2012
382,,"
Wade Smith
Guard
","$2,750,000  ",2012
,,"
Ty Warren
Defensive Tackle
","$2,750,000  ",2012
384,,"
Michael Bennett
Defensive End
","$2,742,000  ",2012
,,"
Mike Wallace
Wide Receiver
","$2,742,000  ",2012
386,,"
Devin Hester
Wide Receiver
","$2,729,333  ",2012
387,,"
Blaine Gabbert
Quarterback
","$2,727,647  ",2012
388,,"
Miles Austin
Wide Receiver
","$2,721,000  ",2012
389,,"
Dallas Clark
Tight End
","$2,700,000  ",2012
,,"
Marcus Spears
Defensive End
","$2,700,000  ",2012
,,"
Ben Grubbs
Guard
","$2,700,000  ",2012
392,,"
Joshua Cribbs
Wide Receiver
","$2,688,000  ",2012
393,,"
Leodis McKelvin
Cornerback
","$2,684,584  ",2012
394,,"
Paris Lenon
Inside Linebacker
","$2,666,667  ",2012
395,,"
George Wilson
Safety
","$2,666,666  ",2012
396,,"
Rob Gronkowski
Tight End
","$2,660,000  ",2012
397,,"
Mike Nugent
Kicker
","$2,654,000  ",2012
398,,"
Brian Cushing
Inside Linebacker
","$2,653,000  ",2012
399,,"
Levi Brown
Left Tackle
","$2,650,000  ",2012
400,,"
Mark Barron
Inside Linebacker
","$2,630,273  ",2012
401,,"
LaRon Landry
Safety
","$2,625,000  ",2012
,,"
Jared Gaither
Tackle
","$2,625,000  ",2012
403,,"
Lardarius Webb
Cornerback
","$2,615,000  ",2012
404,,"
Matt Bryant
Kicker
","$2,612,500  ",2012
405,,"
Chad Henne
Quarterback
","$2,600,000  ",2012
406,,"
J.J. Watt
Defensive End
","$2,553,977  ",2012
407,,"
Mario Manningham
Wide Receiver
","$2,550,000  ",2012
,,"
Parys Haralson
Defensive End
","$2,550,000  ",2012
,,"
Stephen Tulloch
Inside Linebacker
","$2,550,000  ",2012
,,"
Tony Scheffler
Tight End
","$2,550,000  ",2012
411,,"
Brandon Graham
Defensive End
","$2,535,000  ",2012
412,,"
Erik Pears
Right Tackle
","$2,500,000  ",2012
,,"
Randy Moss
Wide Receiver
","$2,500,000  ",2012
,,"
Joe Staley
Left Tackle
","$2,500,000  ",2012
,,"
Mike DeVito
Defensive End
","$2,500,000  ",2012
,,"
Eric Winston
Right Tackle
","$2,500,000  ",2012
,,"
Ryan Lilja
Center
","$2,500,000  ",2012
,,"
Stephen Nicholas
Outside Linebacker
","$2,500,000  ",2012
,,"
Thomas Howard
Linebacker
","$2,500,000  ",2012
,,"
Martellus Bennett
Tight End
","$2,500,000  ",2012
,,"
Jarret Johnson
Outside Linebacker
","$2,500,000  ",2012
,,"
Steve Smith
Wide Receiver
","$2,500,000  ",2012
,,"
Wayne Hunter
Tackle
","$2,500,000  ",2012
,,"
Israel Idonije
Defensive End
","$2,500,000  ",2012
,,"
Tim Jennings
Cornerback
","$2,500,000  ",2012
,,"
Willis McGahee
Running Back
","$2,500,000  ",2012
,,"
Michael Robinson
Fullback
","$2,500,000  ",2012
428,,"
Scott Chandler
Tight End
","$2,475,000  ",2012
429,,"
Jason Smith
Left Tackle
","$2,450,000  ",2012
,,"
London Fletcher
Inside Linebacker
","$2,450,000  ",2012
