rank,team,name,salary,year
,,"
Haloti Ngata
Defensive Tackle
","$7,100,000  ",2011
89,,"
Casey Hampton
Defensive Tackle
","$7,076,667  ",2011
90,,"
Matt Cassel
Quarterback
","$7,075,000  ",2011
91,,"
Frank Gore
Running Back
","$7,033,000  ",2011
92,,"
Asante Samuel
Cornerback
","$7,000,000  ",2011
93,,"
Vernon Davis
Tight End
","$6,974,666  ",2011
94,,"
A.J. Hawk
Outside Linebacker
","$6,921,250  ",2011
95,,"
Cullen Jenkins
Defensive End
","$6,875,000  ",2011
96,,"
Leon Hall
Cornerback
","$6,837,500  ",2011
97,,"
Jason Peters
Left Tackle
","$6,834,000  ",2011
98,,"
Brandon Jacobs
Running Back
","$6,750,000  ",2011
,,"
Antoine Winfield
Cornerback
","$6,750,000  ",2011
100,,"
Steve Hutchinson
Guard
","$6,730,000  ",2011
101,,"
Jeff Backus
Tackle
","$6,723,176  ",2011
102,,"
Rolando McClain
Inside Linebacker
","$6,575,000  ",2011
103,,"
Ray Lewis
Linebacker
","$6,550,000  ",2011
104,,"
Kris Dielman
Guard
","$6,540,000  ",2011
105,,"
Patrick Willis
Inside Linebacker
","$6,538,413  ",2011
106,,"
Roddy White
Wide Receiver
","$6,525,000  ",2011
107,,"
Chris Snee
Guard
","$6,500,000  ",2011
,,"
Michael Roos
Left Tackle
","$6,500,000  ",2011
109,,"
Andre Johnson
Wide Receiver
","$6,494,668  ",2011
110,,"
DeMarcus Ware
Outside Linebacker
","$6,488,000  ",2011
111,,"
Glenn Dorsey
Defensive End
","$6,419,250  ",2011
112,,"
Tony Romo
Quarterback
","$6,410,499  ",2011
113,,"
Chris Johnson
Running Back
","$6,370,002  ",2011
114,,"
Corey Webster
Cornerback
","$6,345,000  ",2011
115,,"
Ron Bartell
Cornerback
","$6,330,000  ",2011
116,,"
Jason Brown
Guard
","$6,200,000  ",2011
117,,"
Marcus Trufant
Cornerback
","$6,183,333  ",2011
118,,"
D.J. Williams
Inside Linebacker
","$6,150,000  ",2011
119,,"
Chris Cooley
Tight End
","$6,133,333  ",2011
120,,"
Matthew Stafford
Quarterback
","$6,123,750  ",2011
121,,"
Calvin Pace
Outside Linebacker
","$6,118,333  ",2011
122,,"
Aaron Smith
Defensive End
","$6,100,000  ",2011
123,,"
Chad Clifton
Tackle
","$6,093,750  ",2011
124,,"
Jerod Mayo
Inside Linebacker
","$6,075,000  ",2011
125,,"
Maurice Jones-Drew
Running Back
","$6,000,000  ",2011
,,"
Quincy Black
Linebacker
","$6,000,000  ",2011
127,,"
Robert Geathers
Defensive End
","$5,983,333  ",2011
128,,"
Antonio Gates
Tight End
","$5,962,500  ",2011
129,,"
Brian Waters
Guard
","$5,812,500  ",2011
130,,"
Antoine Bethea
Strong Safety
","$5,745,000  ",2011
131,,"
Joe Flacco
Quarterback
","$5,725,000  ",2011
132,,"
Jon Beason
Inside Linebacker
","$5,724,168  ",2011
133,,"
Jake Scott
Guard
","$5,700,000  ",2011
134,,"
Bart Scott
Linebacker
","$5,650,000  ",2011
135,,"
Ryan Fitzpatrick
Quarterback
","$5,610,000  ",2011
136,,"
E.J. Henderson
Linebacker
","$5,600,000  ",2011
,,"
Darnell Dockett
Defensive End
","$5,600,000  ",2011
,,"
Tramon Williams
Cornerback
","$5,600,000  ",2011
,,"
Donald Driver
Wide Receiver
","$5,600,000  ",2011
,,"
Luis Castillo
Defensive End
","$5,600,000  ",2011
141,,"
Sean Weatherspoon
Inside Linebacker
","$5,551,250  ",2011
142,,"
Sedrick Ellis
Defensive Tackle
","$5,532,000  ",2011
143,,"
David Stewart
Right Tackle
","$5,500,000  ",2011
,,"
Logan Mankins
Guard
","$5,500,000  ",2011
,,"
Eric Winston
Right Tackle
","$5,500,000  ",2011
146,,"
Maurkice Pouncey
Center
","$5,473,625  ",2011
147,,"
Nate Clements
Cornerback
","$5,400,000  ",2011
,,"
Terrence McGee
Cornerback
","$5,400,000  ",2011
149,,"
Derek Anderson
Quarterback
","$5,387,500  ",2011
150,,"
Lawrence Timmons
Inside Linebacker
","$5,378,750  ",2011
151,,"
Jabari Greer
Cornerback
","$5,350,000  ",2011
152,,"
Barry Cofield
Defensive Tackle
","$5,300,000  ",2011
,,"
Jason Babin
Defensive End
","$5,300,000  ",2011
154,,"
James Harrison
Outside Linebacker
","$5,291,470  ",2011
155,,"
Nick Mangold
Center
","$5,267,100  ",2011
156,,"
Jarret Johnson
Outside Linebacker
","$5,265,000  ",2011
157,,"
Yeremiah Bell
Safety
","$5,250,000  ",2011
158,,"
Jay Ratliff
Defensive Tackle
","$5,225,000  ",2011
,,"
Karlos Dansby
Inside Linebacker
","$5,225,000  ",2011
160,,"
Jahri Evans
Guard
","$5,200,000  ",2011
161,,"
Shaun Phillips
Defensive End
","$5,166,667  ",2011
162,,"
Michael Crabtree
Wide Receiver
","$5,145,443  ",2011
163,,"
Charles Tillman
Cornerback
","$5,116,666  ",2011
164,,"
Justin Tuck
Defensive End
","$5,100,000  ",2011
,,"
Antonio Smith
Defensive End
","$5,100,000  ",2011
166,,"
Donovan McNabb
Quarterback
","$5,050,000  ",2011
167,,"
Matt Hasselbeck
Quarterback
","$5,000,000  ",2011
,,"
Corey Williams
Defensive Tackle
","$5,000,000  ",2011
,,"
Daryl Smith
Inside Linebacker
","$5,000,000  ",2011
,,"
DeAngelo Hall
Cornerback
","$5,000,000  ",2011
,,"
Channing Crowder
Linebacker
","$5,000,000  ",2011
,,"
Trent Cole
Outside Linebacker
","$5,000,000  ",2011
173,,"
Isaac Sopoaga
Defensive Tackle
","$4,955,000  ",2011
174,,"
Aaron Kampman
Defensive End
","$4,950,000  ",2011
175,,"
Jamaal Charles
Running Back
","$4,933,333  ",2011
176,,"
Chris Kuper
Guard
","$4,915,166  ",2011
177,,"
Alex Smith
Quarterback
","$4,900,000  ",2011
,,"
Michael Boley
Linebacker
","$4,900,000  ",2011
,,"
Randy Starks
Defensive End
","$4,900,000  ",2011
180,,"
Josh Sitton
Guard
","$4,896,000  ",2011
181,,"
Jeff Saturday
Center
","$4,883,333  ",2011
182,,"
Ryan Clady
Left Tackle
","$4,879,375  ",2011
183,,"
Sheldon Brown
Cornerback
","$4,866,667  ",2011
184,,"
Joe Haden
Cornerback
","$4,864,727  ",2011
185,,"
David Diehl
Right Tackle
","$4,850,000  ",2011
186,,"
Cortland Finnegan
Cornerback
","$4,793,000  ",2011
187,,"
Roberto Garza
Center
","$4,775,000  ",2011
188,,"
D'Qwell Jackson
Inside Linebacker
","$4,750,000  ",2011
189,,"
Eugene Amano
Center
","$4,747,500  ",2011
190,,"
Jason Pierre-Paul
Defensive End
","$4,698,000  ",2011
191,,"
Owen Daniels
Tight End
","$4,687,500  ",2011
192,,"
Vince Wilfork
Defensive Tackle
","$4,645,000  ",2011
193,,"
Brandon Graham
Defensive End
","$4,640,000  ",2011
194,,"
Ryan Kalil
Center
","$4,600,000  ",2011
,,"
Jason Campbell
Quarterback
","$4,600,000  ",2011
196,,"
Jeff Faine
Center
","$4,575,000  ",2011
197,,"
Lance Briggs
Outside Linebacker
","$4,566,667  ",2011
198,,"
Benjamin Watson
Tight End
","$4,536,666  ",2011
199,,"
Derrick Morgan
Outside Linebacker
","$4,511,668  ",2011
200,,"
Domata Peko
Defensive Tackle
","$4,500,000  ",2011
,,"
Chris Kelsay
Defensive End
","$4,500,000  ",2011
,,"
Rashean Mathis
Cornerback
","$4,500,000  ",2011
,,"
Stephen Bowen
Defensive End
","$4,500,000  ",2011
,,"
Ryan Grant
Running Back
","$4,500,000  ",2011
205,,"
Wes Welker
Wide Receiver
","$4,475,000  ",2011
206,,"
Brandon Moore
Guard
","$4,460,417  ",2011
207,,"
Dominic Raiola
Center
","$4,412,500  ",2011
208,,"
Marques Colston
Wide Receiver
","$4,406,250  ",2011
209,,"
Gary Brackett
Linebacker
","$4,400,000  ",2011
,,"
Cedric Griffin
Cornerback
","$4,400,000  ",2011
211,,"
Julius Peppers
Defensive End
","$4,383,333  ",2011
212,,"
Robert Mathis
Outside Linebacker
","$4,350,000  ",2011
213,,"
Robert Gallery
Tackle
","$4,333,333  ",2011
214,,"
Cedric Benson
Running Back
","$4,323,353  ",2011
215,,"
Joseph Addai
Running Back
","$4,310,000  ",2011
216,,"
Juqua Parker
Defensive End
","$4,308,120  ",2011
217,,"
Shane Lechler
Punter
","$4,300,000  ",2011
218,,"
Jacob Bell
Guard
","$4,297,078  ",2011
219,,"
Michael Griffin
Free Safety
","$4,256,752  ",2011
220,,"
Shawne Merriman
Linebacker
","$4,250,010  ",2011
221,,"
Carlos Rogers
Cornerback
","$4,250,000  ",2011
222,,"
Nick Collins
Safety
","$4,237,500  ",2011
223,,"
Leon Hall
Cornerback
","$4,230,000  ",2011
224,,"
Nate Washington
Wide Receiver
","$4,200,000  ",2011
,,"
Visanthe Shiancoe
Tight End
","$4,200,000  ",2011
,,"
Brandon Mebane
Defensive Tackle
","$4,200,000  ",2011
,,"
Justin Blalock
Guard
","$4,200,000  ",2011
228,,"
Drayton Florence
Cornerback
","$4,166,667  ",2011
229,,"
Santana Moss
Wide Receiver
","$4,166,666  ",2011
230,,"
Earl Thomas
Free Safety
","$4,066,075  ",2011
231,,"
Jammal Brown
Tackle
","$4,037,500  ",2011
232,,"
Cam Newton
Quarterback
","$4,004,636  ",2011
233,,"
Marshal Yanda
Guard
","$4,000,000  ",2011
,,"
Matt Birk
Center
","$4,000,000  ",2011
,,"
Vince Young
Quarterback
","$4,000,000  ",2011
,,"
Steve Smith
Wide Receiver
","$4,000,000  ",2011
,,"
Jovan Haye
Defensive Tackle
","$4,000,000  ",2011
,,"
Barrett Ruud
Linebacker
","$4,000,000  ",2011
,,"
Spencer Johnson
Defensive Tackle
","$4,000,000  ",2011
,,"
Charlie Whitehurst
Quarterback
","$4,000,000  ",2011
,,"
Kevin Kolb
Quarterback
","$4,000,000  ",2011
,,"
David Harris
Inside Linebacker
","$4,000,000  ",2011
,,"
Matt Light
Tackle
","$4,000,000  ",2011
,,"
Shaun Ellis
Defensive End
","$4,000,000  ",2011
,,"
Bradie James
Linebacker
","$4,000,000  ",2011
,,"
Quintin Mikell
Safety
","$4,000,000  ",2011
,,"
Harvey Dahl
Guard
","$4,000,000  ",2011
,,"
Jonathan Babineaux
Defensive Tackle
","$4,000,000  ",2011
,,"
Kevin Walter
Wide Receiver
","$4,000,000  ",2011
,,"
Ronde Barber
Safety
","$4,000,000  ",2011
251,,"
Tamba Hali
Outside Linebacker
","$3,964,706  ",2011
252,,"
Kyle Williams
Defensive Tackle
","$3,950,000  ",2011
253,,"
Ryan Pickett
Defensive Tackle
","$3,937,500  ",2011
254,,"
Kerry Rhodes
Safety
","$3,925,000  ",2011
255,,"
Dwan Edwards
Defensive Tackle
","$3,900,000  ",2011
256,,"
Ben Grubbs
Guard
","$3,875,000  ",2011
257,,"
Jeremy Maclin
Wide Receiver
","$3,853,000  ",2011
258,,"
Marcedes Lewis
Tight End
","$3,850,000  ",2011
259,,"
Keith Rivers
Outside Linebacker
","$3,829,166  ",2011
260,,"
Chris Johnson
Cornerback
","$3,823,529  ",2011
261,,"
Von Miller
Outside Linebacker
","$3,818,251  ",2011
262,,"
Dwayne Bowe
Wide Receiver
","$3,815,000  ",2011
263,,"
Ike Taylor
Cornerback
","$3,812,500  ",2011
,,"
Jeremy Shockey
Tight End
","$3,812,500  ",2011
265,,"
Heath Miller
Tight End
","$3,796,500  ",2011
266,,"
Gerald McCoy
Defensive Tackle
","$3,768,750  ",2011
267,,"
Sam Baker
Left Tackle
","$3,760,000  ",2011
268,,"
Quentin Jammer
Safety
","$3,750,000  ",2011
,,"
Ovie Mughelli
Running Back
","$3,750,000  ",2011
,,"
Kevin Boss
Tight End
","$3,750,000  ",2011
,,"
Reggie Bush
Running Back
","$3,750,000  ",2011
272,,"
Sebastian Janikowski
Kicker
","$3,725,000  ",2011
273,,"
Chris Kemoeatu
Guard
","$3,714,000  ",2011
274,,"
Marcell Dareus
Defensive Tackle
","$3,710,418  ",2011
275,,"
Greg Jones
Fullback
","$3,700,000  ",2011
,,"
Bryan Thomas
Linebacker
","$3,700,000  ",2011
277,,"
Nick Hardwick
Center
","$3,675,000  ",2011
278,,"
Roman Harper
Strong Safety
","$3,650,000  ",2011
279,,"
Osi Umenyiora
Outside Linebacker
","$3,625,000  ",2011
280,,"
Hines Ward
Wide Receiver
","$3,610,000  ",2011
281,,"
Bryant Johnson
Wide Receiver
","$3,600,000  ",2011
,,"
Dimitri Patterson
Cornerback
","$3,600,000  ",2011
,,"
Eric Weddle
Free Safety
","$3,600,000  ",2011
284,,"
Chris Clemons
Defensive End
","$3,585,000  ",2011
285,,"
A.J. Green
Wide Receiver
","$3,579,655  ",2011
286,,"
Josh Brown
Kicker
","$3,556,176  ",2011
287,,"
Manny Lawson
Outside Linebacker
","$3,500,000  ",2011
,,"
Antrel Rolle
Strong Safety
","$3,500,000  ",2011
,,"
Will Witherspoon
Outside Linebacker
","$3,500,000  ",2011
,,"
Eric Wright
Cornerback
","$3,500,000  ",2011
,,"
Nick Barnett
Inside Linebacker
","$3,500,000  ",2011
,,"
Brad Smith
Wide Receiver
","$3,500,000  ",2011
,,"
Richard Marshall
Cornerback
","$3,500,000  ",2011
,,"
Scott Fujita
Linebacker
","$3,500,000  ",2011
,,"
Dan Koppen
Center
","$3,500,000  ",2011
,,"
Jeromey Clary
Guard
","$3,500,000  ",2011
,,"
Danieal Manning
Safety
","$3,500,000  ",2011
,,"
Chris Myers
Center
","$3,500,000  ",2011
,,"
Michael Koenen
Punter
","$3,500,000  ",2011
300,,"
Andre' Goodman
Cornerback
","$3,480,000  ",2011
301,,"
Kyle Vanden Bosch
Defensive End
","$3,477,500  ",2011
302,,"
Brandon Flowers
Cornerback
","$3,470,000  ",2011
303,,"
Sage Rosenfels
Quarterback
","$3,466,667  ",2011
304,,"
Desmond Bishop
Outside Linebacker
","$3,431,750  ",2011
305,,"
Geoff Hangartner
Guard
","$3,400,000  ",2011
,,"
Derrick Johnson
Inside Linebacker
","$3,400,000  ",2011
307,,"
Patrick Peterson
Cornerback
","$3,350,818  ",2011
308,,"
Brett Keisel
Defensive End
","$3,350,000  ",2011
309,,"
Pierre Thomas
Running Back
","$3,340,000  ",2011
310,,"
Josh Wilson
Cornerback
","$3,333,333  ",2011
311,,"
Cooper Carlisle
Guard
","$3,300,000  ",2011
312,,"
Lee Evans
Wide Receiver
","$3,275,000  ",2011
313,,"
Donald Brown
Running Back
","$3,255,000  ",2011
314,,"
Darryl Tapp
Defensive End
","$3,250,000  ",2011
,,"
Stephen Tulloch
Inside Linebacker
","$3,250,000  ",2011
,,"
Tarvaris Jackson
Quarterback
","$3,250,000  ",2011
,,"
Phil Dawson
Kicker
","$3,250,000  ",2011
,,"
Santonio Holmes
Wide Receiver
","$3,250,000  ",2011
,,"
A.J. Feeley
Quarterback
","$3,250,000  ",2011
,,"
John Henderson
Defensive Tackle
","$3,250,000  ",2011
,,"
Brandon Meriweather
Strong Safety
","$3,250,000  ",2011
,,"
Matt Moore
Quarterback
","$3,250,000  ",2011
323,,"
Rob Bironas
Kicker
","$3,225,000  ",2011
,,"
Devery Henderson
Wide Receiver
","$3,225,000  ",2011
325,,"
Shawntae Spencer
Cornerback
","$3,200,000  ",2011
,,"
Sidney Rice
Wide Receiver
","$3,200,000  ",2011
,,"
Jon Kitna
Quarterback
","$3,200,000  ",2011
328,,"
Eugene Monroe
Left Tackle
","$3,172,000  ",2011
329,,"
Stephen Peterman
Guard
","$3,165,000  ",2011
330,,"
Brian Dawkins
Safety
","$3,156,000  ",2011
331,,"
Devin McCourty
Free Safety
","$3,135,000  ",2011
332,,"
Mike Williams
Wide Receiver
","$3,125,000  ",2011
333,,"
Adam Snyder
Guard
","$3,100,000  ",2011
,,"
Scott Wells
Center
","$3,100,000  ",2011
335,,"
B.J. Raji
Defensive Tackle
","$3,060,000  ",2011
336,,"
Alan Branch
Defensive Tackle
","$3,050,000  ",2011
,,"
Chris Redman
Quarterback
","$3,050,000  ",2011
,,"
DeMeco Ryans
Inside Linebacker
","$3,050,000  ",2011
339,,"
Melvin Bullitt
Safety
","$3,035,000  ",2011
340,,"
Winston Justice
Left Tackle
","$3,031,000  ",2011
341,,"
Brent Celek
Tight End
","$3,023,000  ",2011
342,,"
Plaxico Burress
Wide Receiver
","$3,017,000  ",2011
343,,"
Andre Gurode
Center
","$3,000,000  ",2011
,,"
Larry Foote
Inside Linebacker
","$3,000,000  ",2011
,,"
Zach Miller
Tight End
","$3,000,000  ",2011
,,"
Paul Posluszny
Outside Linebacker
","$3,000,000  ",2011
,,"
Matt Roth
Defensive End
","$3,000,000  ",2011
,,"
Stewart Bradley
Inside Linebacker
","$3,000,000  ",2011
,,"
Rocky McIntosh
Outside Linebacker
","$3,000,000  ",2011
,,"
James Hall
Defensive End
","$3,000,000  ",2011
,,"
Gary Kubiak
Coach
","$3,000,000  ",2011
352,,"
Julio Jones
Wide Receiver
","$2,957,500  ",2011
353,,"
Remi Ayodele
Defensive Tackle
","$2,933,333  ",2011
354,,"
Gosder Cherilus
Right Tackle
","$2,920,000  ",2011
355,,"
James Anderson
Outside Linebacker
","$2,900,000  ",2011
,,"
Adam Podlesh
Punter
","$2,900,000  ",2011
,,"
Jermon Bushrod
Guard
","$2,900,000  ",2011
358,,"
Brian Robison
Defensive End
","$2,854,667  ",2011
359,,"
Mathias Kiwanuka
Defensive End
","$2,850,000  ",2011
,,"
Jason Hanson
Kicker
","$2,850,000  ",2011
361,,"
Maake Kemoeatu
Defensive Tackle
","$2,828,000  ",2011
362,,"
C.J. Spiller
Running Back
","$2,822,916  ",2011
363,,"
Tony Pashos
Right Tackle
","$2,800,000  ",2011
,,"
Evan Moore
Tight End
","$2,800,000  ",2011
,,"
Chris Chester
Guard
","$2,800,000  ",2011
,,"
Tyson Clabo
Right Tackle
","$2,800,000  ",2011
,,"
Ray Edwards
Defensive End
","$2,800,000  ",2011
,,"
Kareem Jackson
Cornerback
","$2,800,000  ",2011
,,"
Frank Omiyale
Tackle
","$2,800,000  ",2011
370,,"
Jabar Gaffney
Wide Receiver
","$2,775,000  ",2011
371,,"
Doug Free
Right Tackle
","$2,760,000  ",2011
372,,"
Nate Burleson
Wide Receiver
","$2,755,073  ",2011
373,,"
Anthony Davis
Right Tackle
","$2,754,167  ",2011
374,,"
Kerry Collins
Quarterback
","$2,750,000  ",2011
,,"
Ahmad Bradshaw
Running Back
","$2,750,000  ",2011
,,"
James Jones
Wide Receiver
","$2,750,000  ",2011
,,"
Matt Leinart
Quarterback
","$2,750,000  ",2011
,,"
Shaun Cody
Defensive Tackle
","$2,750,000  ",2011
,,"
Ty Warren
Defensive Tackle
","$2,750,000  ",2011
380,,"
Billy Volek
Quarterback
","$2,740,000  ",2011
381,,"
Rob Sims
Guard
","$2,725,000  ",2011
382,,"
David Baas
Center
","$2,700,000  ",2011
,,"
Willie Colon
Guard
","$2,700,000  ",2011
,,"
Keith Brooking
Linebacker
","$2,700,000  ",2011
385,,"
Anthony Fasano
Tight End
","$2,675,000  ",2011
386,,"
Devin Hester
Wide Receiver
","$2,666,833  ",2011
387,,"
Bryant McFadden
Cornerback
","$2,666,667  ",2011
388,,"
Jahvid Best
Running Back
","$2,650,500  ",2011
389,,"
Brad Meester
Center
","$2,650,000  ",2011
390,,"
Seneca Wallace
Quarterback
","$2,616,667  ",2011
391,,"
Aldon Smith
Outside Linebacker
","$2,615,273  ",2011
392,,"
Cliff Avril
Defensive End
","$2,611,000  ",2011
,,"
Brent Grimes
Cornerback
","$2,611,000  ",2011
,,"
Carl Nicks
Guard
","$2,611,000  ",2011
395,,"
Brandon Carr
Cornerback
","$2,610,000  ",2011
,,"
Michael Bush
Running Back
","$2,610,000  ",2011
397,,"
Adam Vinatieri
Kicker
","$2,600,000  ",2011
,,"
Dawan Landry
Safety
","$2,600,000  ",2011
,,"
John Kuhn
Fullback
","$2,600,000  ",2011
,,"
Stephen Gostkowski
Kicker
","$2,600,000  ",2011
,,"
Lance Moore
Wide Receiver
","$2,600,000  ",2011
402,,"
Knowshon Moreno
Running Back
","$2,588,800  ",2011
403,,"
Donte Whitner
Strong Safety
","$2,583,333  ",2011
,,"
Chad Johnson
Wide Receiver
","$2,583,333  ",2011
405,,"
Jonathan Stewart
Running Back
","$2,572,500  ",2011
406,,"
Gerald Sensabaugh
Safety
","$2,550,000  ",2011
407,,"
Jason Spitz
Guard
","$2,535,000  ",2011
408,,"
Michael Huff
Safety
","$2,513,750  ",2011
409,,"
Thomas Howard
Linebacker
","$2,500,000  ",2011
,,"
Tyler Thigpen
Quarterback
","$2,500,000  ",2011
,,"
Daryn Colledge
Guard
","$2,500,000  ",2011
,,"
Wayne Hunter
Tackle
","$2,500,000  ",2011
,,"
Abram Elam
Safety
","$2,500,000  ",2011
,,"
Carson Palmer
Quarterback
","$2,500,000  ",2011
,,"
Wade Smith
Guard
","$2,500,000  ",2011
,,"
Jacoby Jones
Wide Receiver
","$2,500,000  ",2011
,,"
Israel Idonije
Defensive End
","$2,500,000  ",2011
,,"
Vernon Carey
Tackle
","$2,500,000  ",2011
419,,"
Malcolm Jenkins
Free Safety
","$2,480,000  ",2011
420,,"
Kyle Cook
Center
","$2,475,000  ",2011
,,"
Maurice Morris
Running Back
","$2,475,000  ",2011
,,"
Mike DeVito
Defensive End
","$2,475,000  ",2011
423,,"
Jim Leonhard
Safety
","$2,458,333  ",2011
424,,"
Todd Herremans
Guard
","$2,433,333  ",2011
425,,"
Ahmad Brooks
Outside Linebacker
","$2,425,000  ",2011
426,,"
Daniel Graham
Tight End
","$2,416,667  ",2011
427,,"
Joshua Cribbs
Wide Receiver
","$2,407,000  ",2011
428,,"
Andra Davis
Linebacker
","$2,400,000  ",2011
,,"
Josh Scobee
Kicker
","$2,400,000  ",2011
,,"
Deion Branch
Wide Receiver
","$2,400,000  ",2011
,,"
Thomas Davis
Outside Linebacker
","$2,400,000  ",2011
,,"
John Kasay
Kicker
","$2,400,000  ",2011
