rank,team,name,salary,year
91,,"
Marshal Yanda
Guard
","$7,450,000  ",2013
92,,"
Lance Briggs
Outside Linebacker
","$7,416,670  ",2013
93,,"
Paul Soliai
Defensive Tackle
","$7,375,000  ",2013
94,,"
Carlos Rogers
Cornerback
","$7,344,531  ",2013
95,,"
Daryn Colledge
Guard
","$7,275,000  ",2013
96,,"
Matt Forte
Running Back
","$7,268,750  ",2013
97,,"
Tyson Jackson
Defensive End
","$7,200,000  ",2013
98,,"
Geno Atkins
Defensive Tackle
","$7,118,114  ",2013
99,,"
David Stewart
Right Tackle
","$7,000,000  ",2013
100,,"
Trent Williams
Left Tackle
","$6,980,393  ",2013
101,,"
Jairus Byrd
Free Safety
","$6,916,000  ",2013
102,,"
Carlos Dunlap
Defensive End
","$6,907,000  ",2013
103,,"
Antonio Gates
Tight End
","$6,862,500  ",2013
104,,"
Thomas Davis
Outside Linebacker
","$6,816,666  ",2013
105,,"
Jason McCourty
Cornerback
","$6,800,000  ",2013
,,"
Joe Flacco
Quarterback
","$6,800,000  ",2013
,,"
Maurice Jones-Drew
Running Back
","$6,800,000  ",2013
108,,"
Andrew Whitworth
Left Tackle
","$6,750,000  ",2013
109,,"
Jahri Evans
Guard
","$6,740,000  ",2013
110,,"
Clay Matthews
Outside Linebacker
","$6,710,000  ",2013
111,,"
Ryan Pickett
Defensive Tackle
","$6,700,000  ",2013
,,"
DeMeco Ryans
Inside Linebacker
","$6,700,000  ",2013
113,,"
Brian Robison
Defensive End
","$6,666,667  ",2013
114,,"
Brandon Flowers
Cornerback
","$6,600,000  ",2013
115,,"
B.J. Raji
Defensive Tackle
","$6,595,000  ",2013
116,,"
Doug Free
Right Tackle
","$6,520,000  ",2013
,,"
Antonio Cromartie
Cornerback
","$6,520,000  ",2013
118,,"
Scott Wells
Center
","$6,500,000  ",2013
119,,"
Heath Miller
Tight End
","$6,458,500  ",2013
120,,"
Frank Gore
Running Back
","$6,450,000  ",2013
121,,"
Ryan Kalil
Center
","$6,400,000  ",2013
,,"
D'Qwell Jackson
Inside Linebacker
","$6,400,000  ",2013
123,,"
Donald Penn
Left Tackle
","$6,333,333  ",2013
124,,"
London Fletcher
Inside Linebacker
","$6,200,000  ",2013
125,,"
Justin Tuck
Defensive End
","$6,150,000  ",2013
126,,"
Michael Griffin
Free Safety
","$6,094,118  ",2013
127,,"
Jon Beason
Inside Linebacker
","$6,078,125  ",2013
128,,"
Cam Newton
Quarterback
","$6,006,954  ",2013
129,,"
Max Unger
Center
","$6,000,000  ",2013
,,"
Kendall Langford
Defensive End
","$6,000,000  ",2013
,,"
Davin Joseph
Guard
","$6,000,000  ",2013
,,"
Anquan Boldin
Wide Receiver
","$6,000,000  ",2013
133,,"
Jerod Mayo
Inside Linebacker
","$5,900,000  ",2013
134,,"
Uche Nwaneri
Guard
","$5,894,500  ",2013
135,,"
Ike Taylor
Cornerback
","$5,882,403  ",2013
136,,"
Lawrence Timmons
Inside Linebacker
","$5,816,250  ",2013
137,,"
Kyle Williams
Defensive Tackle
","$5,805,000  ",2013
138,,"
Kamerion Wimbley
Outside Linebacker
","$5,800,000  ",2013
139,,"
Michael Crabtree
Wide Receiver
","$5,770,443  ",2013
140,,"
LaRon Landry
Safety
","$5,750,000  ",2013
,,"
Antoine Bethea
Strong Safety
","$5,750,000  ",2013
,,"
Steve Smith
Wide Receiver
","$5,750,000  ",2013
,,"
Ray Rice
Running Back
","$5,750,000  ",2013
,,"
Marcedes Lewis
Tight End
","$5,750,000  ",2013
,,"
Owen Daniels
Tight End
","$5,750,000  ",2013
146,,"
Asante Samuel
Cornerback
","$5,700,000  ",2013
,,"
Jeromey Clary
Guard
","$5,700,000  ",2013
148,,"
Stevie Johnson
Wide Receiver
","$5,650,000  ",2013
149,,"
Antonio Brown
Wide Receiver
","$5,620,000  ",2013
150,,"
D'Brickashaw Ferguson
Left Tackle
","$5,588,666  ",2013
151,,"
Brett Keisel
Defensive End
","$5,575,000  ",2013
152,,"
Marcell Dareus
Defensive Tackle
","$5,565,628  ",2013
153,,"
Josh Sitton
Guard
","$5,550,000  ",2013
154,,"
Chris Myers
Center
","$5,500,000  ",2013
,,"
Danieal Manning
Safety
","$5,500,000  ",2013
156,,"
Jabari Greer
Cornerback
","$5,475,000  ",2013
157,,"
Brent Grimes
Cornerback
","$5,437,500  ",2013
158,,"
Brandon Carr
Cornerback
","$5,432,000  ",2013
159,,"
Lardarius Webb
Cornerback
","$5,385,000  ",2013
160,,"
A.J. Green
Wide Receiver
","$5,369,481  ",2013
161,,"
Trent Cole
Outside Linebacker
","$5,350,000  ",2013
162,,"
Corey Webster
Cornerback
","$5,345,000  ",2013
163,,"
Tony Gonzalez
Tight End
","$5,250,000  ",2013
164,,"
Jonathan Babineaux
Defensive Tackle
","$5,200,000  ",2013
,,"
Brandon Mebane
Defensive Tackle
","$5,200,000  ",2013
,,"
A.J. Hawk
Outside Linebacker
","$5,200,000  ",2013
167,,"
Brian Orakpo
Outside Linebacker
","$5,109,000  ",2013
168,,"
Nate Washington
Wide Receiver
","$5,100,000  ",2013
,,"
Domata Peko
Defensive Tackle
","$5,100,000  ",2013
,,"
Josh Morgan
Wide Receiver
","$5,100,000  ",2013
,,"
Tim Jennings
Cornerback
","$5,100,000  ",2013
172,,"
Ahmad Brooks
Outside Linebacker
","$5,050,000  ",2013
173,,"
Eric Wood
Center
","$5,048,750  ",2013
174,,"
Alex Mack
Center
","$5,032,000  ",2013
175,,"
Patrick Peterson
Cornerback
","$5,026,227  ",2013
176,,"
Andrew Luck
Quarterback
","$5,024,545  ",2013
177,,"
Cameron Wake
Defensive End
","$5,015,000  ",2013
178,,"
Andre Smith
Guard
","$5,000,000  ",2013
,,"
Greg Jennings
Wide Receiver
","$5,000,000  ",2013
,,"
Kevin Williams
Defensive Tackle
","$5,000,000  ",2013
,,"
DeAngelo Williams
Running Back
","$5,000,000  ",2013
,,"
Duane Brown
Left Tackle
","$5,000,000  ",2013
183,,"
Richie Incognito
Guard
","$4,975,746  ",2013
184,,"
Sebastian Janikowski
Kicker
","$4,960,000  ",2013
185,,"
Michael Oher
Right Tackle
","$4,955,000  ",2013
186,,"
LeSean McCoy
Running Back
","$4,950,000  ",2013
187,,"
Donte Whitner
Strong Safety
","$4,933,333  ",2013
188,,"
Von Miller
Outside Linebacker
","$4,921,215  ",2013
189,,"
Percy Harvin
Wide Receiver
","$4,900,000  ",2013
,,"
Jacoby Jones
Wide Receiver
","$4,900,000  ",2013
191,,"
Aqib Talib
Cornerback
","$4,882,813  ",2013
192,,"
Stephen Tulloch
Inside Linebacker
","$4,800,000  ",2013
,,"
Michael Bennett
Defensive End
","$4,800,000  ",2013
194,,"
Robert Griffin III
Quarterback
","$4,799,795  ",2013
195,,"
Ryan Clark
Safety
","$4,750,000  ",2013
,,"
Phillip Loadholt
Right Tackle
","$4,750,000  ",2013
,,"
Breno Giacomini
Right Tackle
","$4,750,000  ",2013
198,,"
David Baas
Center
","$4,725,000  ",2013
199,,"
Chad Henne
Quarterback
","$4,650,000  ",2013
200,,"
Ricky Jean Francois
Defensive Tackle
","$4,625,000  ",2013
201,,"
Andy Levitre
Guard
","$4,600,000  ",2013
,,"
Dimitri Patterson
Cornerback
","$4,600,000  ",2013
203,,"
Lance Moore
Wide Receiver
","$4,568,750  ",2013
204,,"
Jeremy Maclin
Wide Receiver
","$4,553,000  ",2013
205,,"
Brent Celek
Tight End
","$4,531,000  ",2013
206,,"
Marques Colston
Wide Receiver
","$4,500,000  ",2013
,,"
Jarret Johnson
Outside Linebacker
","$4,500,000  ",2013
,,"
Eddie Royal
Wide Receiver
","$4,500,000  ",2013
209,,"
Matt Kalil
Left Tackle
","$4,493,318  ",2013
210,,"
Julio Jones
Wide Receiver
","$4,413,750  ",2013
211,,"
Cory Redding
Defensive End
","$4,391,667  ",2013
212,,"
Jeremy Zuttah
Center
","$4,375,000  ",2013
213,,"
Jason Witten
Tight End
","$4,352,000  ",2013
214,,"
Nick Hardwick
Center
","$4,350,000  ",2013
215,,"
Jamaal Charles
Running Back
","$4,333,333  ",2013
,,"
Greg Toler
Cornerback
","$4,333,333  ",2013
217,,"
Jason Babin
Defensive End
","$4,325,000  ",2013
218,,"
Rob Ninkovich
Outside Linebacker
","$4,316,668  ",2013
219,,"
Ben Grubbs
Guard
","$4,300,000  ",2013
,,"
Chris Chester
Guard
","$4,300,000  ",2013
221,,"
John Sullivan
Center
","$4,250,000  ",2013
,,"
Jake Long
Left Tackle
","$4,250,000  ",2013
,,"
Dustin Keller
Tight End
","$4,250,000  ",2013
224,,"
Anthony Davis
Right Tackle
","$4,246,666  ",2013
225,,"
Brian Cushing
Inside Linebacker
","$4,240,500  ",2013
226,,"
Todd Herremans
Guard
","$4,200,000  ",2013
227,,"
Wes Welker
Wide Receiver
","$4,150,000  ",2013
228,,"
Reggie Nelson
Free Safety
","$4,125,000  ",2013
,,"
Mathias Kiwanuka
Defensive End
","$4,125,000  ",2013
230,,"
Andy Lee
Punter
","$4,075,000  ",2013
231,,"
Eric Fisher
Left Tackle
","$4,034,636  ",2013
232,,"
Malcolm Jenkins
Free Safety
","$4,032,000  ",2013
233,,"
Nate Burleson
Wide Receiver
","$4,031,645  ",2013
234,,"
Santana Moss
Wide Receiver
","$4,016,668  ",2013
235,,"
James Casey
Fullback
","$4,015,000  ",2013
236,,"
Dwayne Bowe
Wide Receiver
","$4,000,000  ",2013
,,"
Carson Palmer
Quarterback
","$4,000,000  ",2013
,,"
Jared Cook
Tight End
","$4,000,000  ",2013
,,"
Evan Mathis
Guard
","$4,000,000  ",2013
240,,"
Jordy Nelson
Wide Receiver
","$3,975,000  ",2013
241,,"
Justin Smith
Defensive End
","$3,926,666  ",2013
242,,"
Aldon Smith
Outside Linebacker
","$3,922,909  ",2013
243,,"
William Moore
Strong Safety
","$3,900,000  ",2013
244,,"
Kam Chancellor
Strong Safety
","$3,878,402  ",2013
245,,"
Tyvon Branch
Strong Safety
","$3,872,000  ",2013
246,,"
Samson Satele
Center
","$3,866,667  ",2013
247,,"
Luke Joeckel
Guard
","$3,854,836  ",2013
248,,"
Charlie Johnson
Guard
","$3,850,000  ",2013
249,,"
Jonathan Vilma
Inside Linebacker
","$3,832,500  ",2013
250,,"
Mike Scifres
Punter
","$3,785,000  ",2013
251,,"
Alan Branch
Defensive Tackle
","$3,775,000  ",2013
252,,"
Maake Kemoeatu
Defensive Tackle
","$3,755,000  ",2013
253,,"
Osi Umenyiora
Outside Linebacker
","$3,750,000  ",2013
,,"
Darren Sproles
Running Back
","$3,750,000  ",2013
,,"
Cliff Avril
Defensive End
","$3,750,000  ",2013
,,"
James Jones
Wide Receiver
","$3,750,000  ",2013
,,"
Wade Smith
Guard
","$3,750,000  ",2013
258,,"
Dion Jordan
Defensive End
","$3,740,420  ",2013
259,,"
C.J. Spiller
Running Back
","$3,718,750  ",2013
260,,"
Hakeem Nicks
Wide Receiver
","$3,705,000  ",2013
261,,"
Matt Cassel
Quarterback
","$3,700,000  ",2013
,,"
Charles Godfrey
Strong Safety
","$3,700,000  ",2013
,,"
Fred Jackson
Running Back
","$3,700,000  ",2013
264,,"
Morris Claiborne
Cornerback
","$3,696,478  ",2013
265,,"
Lyle Sendlein
Center
","$3,675,000  ",2013
266,,"
Barry Cofield
Defensive Tackle
","$3,667,500  ",2013
267,,"
Joel Dreessen
Tight End
","$3,666,666  ",2013
268,,"
Roman Harper
Strong Safety
","$3,660,000  ",2013
269,,"
Tyson Alualu
Defensive End
","$3,615,000  ",2013
270,,"
Lane Johnson
Right Tackle
","$3,609,655  ",2013
271,,"
Miles Austin
Wide Receiver
","$3,589,400  ",2013
272,,"
Danny Amendola
Wide Receiver
","$3,575,000  ",2013
273,,"
Dwight Freeney
Outside Linebacker
","$3,562,500  ",2013
274,,"
William Beatty
Left Tackle
","$3,550,000  ",2013
275,,"
Robbie Gould
Kicker
","$3,525,000  ",2013
276,,"
Stephen Nicholas
Outside Linebacker
","$3,500,000  ",2013
,,"
Craig Stevens
Tight End
","$3,500,000  ",2013
,,"
Derrick Johnson
Inside Linebacker
","$3,500,000  ",2013
,,"
Matt Hasselbeck
Quarterback
","$3,500,000  ",2013
,,"
Rob Chudzinski
Coach
","$3,500,000  ",2013
,,"
Tyson Clabo
Right Tackle
","$3,500,000  ",2013
282,,"
Brandon Pettigrew
Tight End
","$3,470,000  ",2013
283,,"
Stephen Bowen
Defensive End
","$3,460,000  ",2013
284,,"
Kroy Biermann
Outside Linebacker
","$3,433,333  ",2013
285,,"
Jake Locker
Quarterback
","$3,432,546  ",2013
286,,"
Rob Sims
Guard
","$3,425,000  ",2013
287,,"
Tyron Smith
Left Tackle
","$3,408,027  ",2013
288,,"
Adam Vinatieri
Kicker
","$3,400,000  ",2013
,,"
Stephen Gostkowski
Kicker
","$3,400,000  ",2013
290,,"
Ezekiel Ansah
Defensive End
","$3,380,818  ",2013
291,,"
Paul McQuistan
Left Tackle
","$3,375,000  ",2013
292,,"
Kyle Cook
Center
","$3,340,000  ",2013
293,,"
Josh Wilson
Cornerback
","$3,333,333  ",2013
,,"
Dan Connolly
Guard
","$3,333,333  ",2013
295,,"
Matt Prater
Kicker
","$3,312,500  ",2013
296,,"
Greg Olsen
Tight End
","$3,300,000  ",2013
297,,"
Knowshon Moreno
Running Back
","$3,288,800  ",2013
298,,"
Josh Scobee
Kicker
","$3,287,500  ",2013
299,,"
Mark Barron
Inside Linebacker
","$3,287,273  ",2013
300,,"
Blaine Gabbert
Quarterback
","$3,273,176  ",2013
301,,"
Vincent Jackson
Wide Receiver
","$3,272,000  ",2013
302,,"
Justin Blackmon
Wide Receiver
","$3,265,563  ",2013
303,,"
Dominic Raiola
Center
","$3,262,500  ",2013
304,,"
Shaun Hill
Quarterback
","$3,250,000  ",2013
,,"
BenJarvus Green-Ellis
Running Back
","$3,250,000  ",2013
,,"
Robert Geathers
Defensive End
","$3,250,000  ",2013
,,"
Louis Vasquez
Guard
","$3,250,000  ",2013
,,"
Wesley Woodyard
Inside Linebacker
","$3,250,000  ",2013
,,"
Mike Wallace
Wide Receiver
","$3,250,000  ",2013
,,"
Michael Koenen
Punter
","$3,250,000  ",2013
311,,"
Morgan Burnett
Strong Safety
","$3,191,775  ",2013
312,,"
Jonathan Goodwin
Center
","$3,166,668  ",2013
313,,"
David Diehl
Right Tackle
","$3,125,000  ",2013
,,"
Jacob Tamme
Tight End
","$3,125,000  ",2013
315,,"
Eugene Monroe
Left Tackle
","$3,110,882  ",2013
316,,"
Navorro Bowman
Inside Linebacker
","$3,105,562  ",2013
317,,"
Curtis Lofton
Inside Linebacker
","$3,100,000  ",2013
,,"
T.J. Lang
Guard
","$3,100,000  ",2013
319,,"
LeRon McClain
Fullback
","$3,083,333  ",2013
320,,"
Erik Walden
Outside Linebacker
","$3,073,529  ",2013
321,,"
Carl Nicks
Guard
","$3,072,000  ",2013
322,,"
J.J. Watt
Defensive End
","$3,064,772  ",2013
323,,"
Leodis McKelvin
Cornerback
","$3,050,000  ",2013
324,,"
Jonathan Stewart
Running Back
","$3,015,000  ",2013
,,"
Jermon Bushrod
Guard
","$3,015,000  ",2013
326,,"
Sam Baker
Left Tackle
","$3,000,000  ",2013
,,"
Terence Newman
Cornerback
","$3,000,000  ",2013
,,"
Sean Smith
Cornerback
","$3,000,000  ",2013
,,"
Sebastian Vollmer
Right Tackle
","$3,000,000  ",2013
,,"
Patrick Chung
Strong Safety
","$3,000,000  ",2013
331,,"
Evander Hood
Defensive End
","$2,990,678  ",2013
332,,"
Pat McAfee
Punter
","$2,977,000  ",2013
333,,"
Scott Chandler
Tight End
","$2,975,000  ",2013
334,,"
Barkevious Mingo
Outside Linebacker
","$2,972,182  ",2013
335,,"
Matt Bryant
Kicker
","$2,962,500  ",2013
336,,"
Brandon Graham
Defensive End
","$2,957,500  ",2013
337,,"
Delanie Walker
Tight End
","$2,950,000  ",2013
338,,"
Devin Hester
Wide Receiver
","$2,940,856  ",2013
339,,"
Sean Lee
Outside Linebacker
","$2,930,000  ",2013
340,,"
Steven Jackson
Running Back
","$2,916,666  ",2013
341,,"
Dominique Rodgers-Cromartie
Cornerback
","$2,900,000  ",2013
342,,"
Earl Thomas
Free Safety
","$2,898,215  ",2013
343,,"
Ryan Tannehill
Quarterback
","$2,879,205  ",2013
344,,"
Luke Kuechly
Inside Linebacker
","$2,858,773  ",2013
345,,"
Daryl Washington
Inside Linebacker
","$2,854,044  ",2013
346,,"
Kraig Urbik
Guard
","$2,850,000  ",2013
347,,"
Ryan Mathews
Running Back
","$2,829,250  ",2013
348,,"
Russell Allen
Outside Linebacker
","$2,816,667  ",2013
349,,"
Orlando Scandrick
Cornerback
","$2,816,250  ",2013
350,,"
Mike Brisiel
Guard
","$2,810,000  ",2013
351,,"
Mario Manningham
Wide Receiver
","$2,800,000  ",2013
,,"
Joe Staley
Left Tackle
","$2,800,000  ",2013
,,"
Rob Bironas
Kicker
","$2,800,000  ",2013
,,"
Letroy Guion
Defensive End
","$2,800,000  ",2013
,,"
Adam Carriker
Defensive End
","$2,800,000  ",2013
,,"
Erik Pears
Right Tackle
","$2,800,000  ",2013
357,,"
Christian Ponder
Quarterback
","$2,770,554  ",2013
358,,"
Dunta Robinson
Cornerback
","$2,750,000  ",2013
,,"
Donald Thomas
Guard
","$2,750,000  ",2013
,,"
Harvey Dahl
Guard
","$2,750,000  ",2013
,,"
Rob Gronkowski
Tight End
","$2,750,000  ",2013
,,"
Chris Clemons
Free Safety
","$2,750,000  ",2013
363,,"
Stephon Gilmore
Cornerback
","$2,746,400  ",2013
364,,"
Kevin Huber
Punter
","$2,720,000  ",2013
,,"
Donald Brown
Running Back
","$2,720,000  ",2013
366,,"
Jason Avant
Wide Receiver
","$2,710,000  ",2013
367,,"
Jameel McClain
Inside Linebacker
","$2,700,000  ",2013
368,,"
Nick Fairley
Defensive Tackle
","$2,697,000  ",2013
369,,"
Davone Bess
Wide Receiver
","$2,683,334  ",2013
370,,"
Sammie Lee Hill
Defensive Tackle
","$2,666,666  ",2013
,,"
Malcom Floyd
Wide Receiver
","$2,666,666  ",2013
372,,"
Will Montgomery
Center
","$2,650,000  ",2013
,,"
Corey Graham
Free Safety
","$2,650,000  ",2013
374,,"
Harry Douglas
Wide Receiver
","$2,645,833  ",2013
375,,"
Jonathan Cooper
Guard
","$2,645,273  ",2013
376,,"
Mike Iupati
Guard
","$2,629,500  ",2013
377,,"
Rey Maualuga
Inside Linebacker
","$2,625,000  ",2013
,,"
Jason Pierre-Paul
Defensive End
","$2,625,000  ",2013
,,"
Kyle Arrington
Cornerback
","$2,625,000  ",2013
380,,"
Jason Hatcher
Defensive End
","$2,600,000  ",2013
,,"
John Kuhn
Fullback
","$2,600,000  ",2013
382,,"
Demaryius Thomas
Wide Receiver
","$2,592,750  ",2013
383,,"
Shonn Greene
Running Back
","$2,583,333  ",2013
384,,"
Zach Strief
Right Tackle
","$2,575,000  ",2013
,,"
Mike McGlynn
Guard
","$2,575,000  ",2013
386,,"
Robert Quinn
Outside Linebacker
","$2,573,475  ",2013
387,,"
Dontari Poe
Defensive Tackle
","$2,572,728  ",2013
388,,"
Brodrick Bunkley
Defensive Tackle
","$2,562,500  ",2013
389,,"
Ray McDonald
Defensive Tackle
","$2,561,985  ",2013
390,,"
Wallace Gilberry
Defensive End
","$2,550,000  ",2013
,,"
John Carlson
Tight End
","$2,550,000  ",2013
392,,"
Victor Cruz
Wide Receiver
","$2,530,000  ",2013
393,,"
Maurkice Pouncey
Center
","$2,527,875  ",2013
394,,"
Mike Pouncey
Center
","$2,525,371  ",2013
395,,"
Derrick Morgan
Outside Linebacker
","$2,521,668  ",2013
396,,"
David Hawthorne
Inside Linebacker
","$2,510,000  ",2013
397,,"
Thomas DeCoud
Safety
","$2,500,000  ",2013
,,"
Emmanuel Sanders
Wide Receiver
","$2,500,000  ",2013
,,"
Pierre Thomas
Running Back
","$2,500,000  ",2013
,,"
Darrius Heyward-Bey
Wide Receiver
","$2,500,000  ",2013
,,"
Fred Davis
Tight End
","$2,500,000  ",2013
,,"
Elvis Dumervil
Outside Linebacker
","$2,500,000  ",2013
,,"
Sam Koch
Punter
","$2,500,000  ",2013
,,"
Brad Jones
Inside Linebacker
","$2,500,000  ",2013
,,"
Rashard Mendenhall
Running Back
","$2,500,000  ",2013
,,"
Kevin Vickerson
Defensive Tackle
","$2,500,000  ",2013
,,"
Michael Bush
Running Back
","$2,500,000  ",2013
,,"
Matt Moore
Quarterback
","$2,500,000  ",2013
,,"
Kevin Kolb
Quarterback
","$2,500,000  ",2013
410,,"
Larry English
Outside Linebacker
","$2,440,000  ",2013
411,,"
Dannell Ellerbe
Outside Linebacker
","$2,425,000  ",2013
412,,"
Cary Williams
Cornerback
","$2,416,666  ",2013
413,,"
Philip Wheeler
Outside Linebacker
","$2,400,000  ",2013
,,"
Manny Lawson
Outside Linebacker
","$2,400,000  ",2013
415,,"
Patrick Willis
Inside Linebacker
","$2,386,750  ",2013
416,,"
Ryan Kerrigan
Outside Linebacker
","$2,378,262  ",2013
417,,"
Ryan Fitzpatrick
Quarterback
","$2,375,000  ",2013
,,"
Anthony Fasano
Tight End
","$2,375,000  ",2013
419,,"
Phil Dawson
Kicker
","$2,350,000  ",2013
,,"
Mason Crosby
Kicker
","$2,350,000  ",2013
,,"
Bradley Fletcher
Cornerback
","$2,350,000  ",2013
422,,"
Sean Weatherspoon
Inside Linebacker
","$2,348,750  ",2013
423,,"
Nate Solder
Left Tackle
","$2,329,225  ",2013
424,,"
Fletcher Cox
Defensive Tackle
","$2,327,545  ",2013
425,,"
Tavon Austin
Wide Receiver
","$2,318,364  ",2013
426,,"
Jerome Felton
Fullback
","$2,313,726  ",2013
427,,"
Dee Milliner
Cornerback
","$2,302,000  ",2013
428,,"
Chris Houston
Cornerback
","$2,300,000  ",2013
