rank,team,name,salary,year
193,,"
Cameron Heyward
Defensive End
","$7,066,250  ",2018
194,,"
Joey Bosa
Defensive End
","$7,056,459  ",2018
195,,"
Tashaun Gipson
Free Safety
","$7,050,000  ",2018
196,,"
Brian Winters
Guard
","$7,000,000  ",2018
,,"
Cameron Brate
Tight End
","$7,000,000  ",2018
,,"
Tyrann Mathieu
Free Safety
","$7,000,000  ",2018
,,"
Travis Benjamin
Wide Receiver
","$7,000,000  ",2018
,,"
Brandon Carr
Cornerback
","$7,000,000  ",2018
,,"
Brandon Marshall
Inside Linebacker
","$7,000,000  ",2018
202,,"
Morris Claiborne
Cornerback
","$6,990,625  ",2018
203,,"
Terrell Suggs
Outside Linebacker
","$6,950,000  ",2018
204,,"
Spencer Long
Center
","$6,937,500  ",2018
205,,"
Myles Garrett
Defensive End
","$6,911,876  ",2018
206,,"
Zach Fulton
Guard
","$6,906,250  ",2018
207,,"
Matt Kalil
Left Tackle
","$6,900,000  ",2018
208,,"
Denico Autry
Defensive Tackle
","$6,875,000  ",2018
,,"
Jared Veldheer
Right Tackle
","$6,875,000  ",2018
210,,"
Casey Hayward
Cornerback
","$6,833,334  ",2018
211,,"
Ezekiel Elliott
Running Back
","$6,806,274  ",2018
212,,"
Richard Sherman
Cornerback
","$6,800,000  ",2018
,,"
Micah Hyde
Strong Safety
","$6,800,000  ",2018
214,,"
Brandon Scherff
Guard
","$6,750,432  ",2018
215,,"
Eric Ebron
Tight End
","$6,750,000  ",2018
,,"
J.C. Tretter
Center
","$6,750,000  ",2018
217,,"
James Carpenter
Guard
","$6,711,250  ",2018
218,,"
Lamar Miller
Running Back
","$6,703,125  ",2018
219,,"
Star Lotulelei
Defensive Tackle
","$6,700,000  ",2018
220,,"
Mitchell Trubisky
Quarterback
","$6,598,278  ",2018
221,,"
John Cyprien
Strong Safety
","$6,562,500  ",2018
222,,"
Glover Quin
Free Safety
","$6,516,666  ",2018
223,,"
Jerick McKinnon
Running Back
","$6,500,000  ",2018
,,"
Kyle Fuller
Cornerback
","$6,500,000  ",2018
,,"
Vinny Curry
Defensive End
","$6,500,000  ",2018
,,"
William Gholston
Defensive End
","$6,500,000  ",2018
,,"
Ryan Schraeder
Right Tackle
","$6,500,000  ",2018
,,"
Josh Sitton
Guard
","$6,500,000  ",2018
229,,"
Marvin Jones
Wide Receiver
","$6,433,333  ",2018
230,,"
Solomon Thomas
Defensive End
","$6,398,720  ",2018
231,,"
Jalen Ramsey
Cornerback
","$6,368,454  ",2018
232,,"
Adam Thielen
Wide Receiver
","$6,350,000  ",2018
233,,"
Dion Sims
Tight End
","$6,333,333  ",2018
234,,"
Whitney Mercilus
Outside Linebacker
","$6,300,000  ",2018
235,,"
Marquise Goodwin
Wide Receiver
","$6,275,000  ",2018
,,"
Travis Frederick
Center
","$6,275,000  ",2018
237,,"
Mike Pouncey
Center
","$6,250,000  ",2018
238,,"
Christian Kirksey
Outside Linebacker
","$6,200,000  ",2018
239,,"
Leonard Fournette
Running Back
","$6,170,645  ",2018
240,,"
Justin Britt
Center
","$6,166,666  ",2018
241,,"
Darius Slay
Cornerback
","$6,110,644  ",2018
242,,"
Avery Williamson
Inside Linebacker
","$6,000,000  ",2018
,,"
Zack Martin
Guard
","$6,000,000  ",2018
,,"
Danny Amendola
Wide Receiver
","$6,000,000  ",2018
,,"
Malcolm Butler
Cornerback
","$6,000,000  ",2018
,,"
Joel Bitonio
Guard
","$6,000,000  ",2018
247,,"
Marcus Cannon
Right Tackle
","$5,956,250  ",2018
248,,"
Baker Mayfield
Quarterback
","$5,942,360  ",2018
249,,"
Leonard Williams
Defensive End
","$5,928,003  ",2018
250,,"
Trey Burton
Tight End
","$5,925,000  ",2018
251,,"
Brandon Williams
Defensive Tackle
","$5,920,000  ",2018
252,,"
Jimmy Graham
Tight End
","$5,916,666  ",2018
253,,"
Charles Leno
Left Tackle
","$5,900,000  ",2018
,,"
Ricky Wagner
Right Tackle
","$5,900,000  ",2018
,,"
Darian Stewart
Strong Safety
","$5,900,000  ",2018
256,,"
Telvin Smith
Outside Linebacker
","$5,810,235  ",2018
257,,"
Chris Hubbard
Right Tackle
","$5,800,000  ",2018
258,,"
Corey Davis
Wide Receiver
","$5,771,523  ",2018
259,,"
La'el Collins
Right Tackle
","$5,758,333  ",2018
260,,"
Josh Kline
Guard
","$5,750,000  ",2018
261,,"
David DeCastro
Guard
","$5,687,500  ",2018
262,,"
Jared Cook
Tight End
","$5,675,000  ",2018
263,,"
Saquon Barkley
Running Back
","$5,671,773  ",2018
264,,"
Tony Jefferson
Strong Safety
","$5,656,666  ",2018
265,,"
Michael Bennett
Defensive End
","$5,650,000  ",2018
266,,"
Ronnie Stanley
Left Tackle
","$5,586,635  ",2018
267,,"
Danielle Hunter
Defensive End
","$5,563,806  ",2018
268,,"
Jermaine Kearse
Wide Receiver
","$5,550,000  ",2018
269,,"
Taylor Gabriel
Wide Receiver
","$5,500,000  ",2018
,,"
Kyle Williams
Defensive Tackle
","$5,500,000  ",2018
,,"
Brandon Mebane
Defensive Tackle
","$5,500,000  ",2018
,,"
Jahleel Addae
Strong Safety
","$5,500,000  ",2018
273,,"
Sam Darnold
Quarterback
","$5,499,584  ",2018
274,,"
Johnathan Joseph
Cornerback
","$5,487,500  ",2018
275,,"
Robert Woods
Wide Receiver
","$5,467,523  ",2018
276,,"
Odell Beckham, Jr.
Wide Receiver
","$5,459,000  ",2018
277,,"
Clint Boling
Guard
","$5,450,000  ",2018
278,,"
Rashaan Melvin
Cornerback
","$5,437,500  ",2018
279,,"
Stephon Tuitt
Defensive End
","$5,432,000  ",2018
280,,"
Brandin Cooks
Wide Receiver
","$5,400,000  ",2018
,,"
Morgan Moses
Right Tackle
","$5,400,000  ",2018
282,,"
Ben Jones
Center
","$5,375,000  ",2018
283,,"
Laurent Duvernay-Tardif
Guard
","$5,360,000  ",2018
284,,"
Jack Doyle
Tight End
","$5,337,500  ",2018
285,,"
DaQuan Jones
Defensive End
","$5,333,333  ",2018
,,"
Dontari Poe
Defensive Tackle
","$5,333,333  ",2018
287,,"
Mark Ingram
Running Back
","$5,303,824  ",2018
288,,"
Denzel Ward
Cornerback
","$5,302,792  ",2018
289,,"
Vernon Davis
Tight End
","$5,302,083  ",2018
290,,"
Travis Carrie
Cornerback
","$5,300,000  ",2018
291,,"
Kevin White
Wide Receiver
","$5,270,060  ",2018
292,,"
Mason Crosby
Kicker
","$5,250,000  ",2018
,,"
Nickell Robey-Coleman
Cornerback
","$5,250,000  ",2018
294,,"
Daniel Sorensen
Free Safety
","$5,243,750  ",2018
295,,"
A.J. Klein
Outside Linebacker
","$5,200,000  ",2018
,,"
Latavius Murray
Running Back
","$5,200,000  ",2018
297,,"
Bobby Massie
Right Tackle
","$5,100,000  ",2018
298,,"
Jamal Adams
Strong Safety
","$5,058,802  ",2018
299,,"
Justin Tucker
Kicker
","$5,046,666  ",2018
300,,"
David Johnson
Running Back
","$5,042,344  ",2018
301,,"
Ryan Grant
Wide Receiver
","$5,000,000  ",2018
,,"
Timmy Jernigan
Defensive Tackle
","$5,000,000  ",2018
,,"
Beau Allen
Defensive Tackle
","$5,000,000  ",2018
,,"
Devonta Freeman
Running Back
","$5,000,000  ",2018
,,"
Andy Levitre
Guard
","$5,000,000  ",2018
,,"
Stephen Gostkowski
Kicker
","$5,000,000  ",2018
,,"
Preston Brown
Inside Linebacker
","$5,000,000  ",2018
,,"
Daniel Kilgore
Center
","$5,000,000  ",2018
,,"
Julius Peppers
Defensive End
","$5,000,000  ",2018
,,"
Torrey Smith
Wide Receiver
","$5,000,000  ",2018
,,"
John Brown
Wide Receiver
","$5,000,000  ",2018
,,"
Andrew Norwell
Guard
","$5,000,000  ",2018
,,"
Jermey Parnell
Right Tackle
","$5,000,000  ",2018
314,,"
Lane Johnson
Right Tackle
","$4,982,206  ",2018
315,,"
Stefon Diggs
Wide Receiver
","$4,963,929  ",2018
316,,"
DeForest Buckner
Defensive Tackle
","$4,961,179  ",2018
317,,"
Reshad Jones
Strong Safety
","$4,960,000  ",2018
318,,"
Bradley Chubb
Outside Linebacker
","$4,958,407  ",2018
319,,"
Zach Ertz
Tight End
","$4,937,500  ",2018
320,,"
Bilal Powell
Running Back
","$4,883,334  ",2018
321,,"
Trent Murphy
Defensive End
","$4,881,250  ",2018
322,,"
Corey Linsley
Center
","$4,850,000  ",2018
323,,"
Albert Wilson
Wide Receiver
","$4,833,333  ",2018
324,,"
Demar Dotson
Right Tackle
","$4,803,125  ",2018
325,,"
Brandon Brooks
Guard
","$4,768,397  ",2018
326,,"
Allen Hurns
Wide Receiver
","$4,750,000  ",2018
,,"
Tyler Eifert
Tight End
","$4,750,000  ",2018
,,"
Alec Ogletree
Inside Linebacker
","$4,750,000  ",2018
329,,"
Michael Johnson
Defensive End
","$4,737,500  ",2018
330,,"
Quincy Enunwa
Wide Receiver
","$4,714,000  ",2018
331,,"
Stacy McGee
Defensive Tackle
","$4,675,000  ",2018
332,,"
Malcolm Smith
Inside Linebacker
","$4,668,750  ",2018
333,,"
Mike Iupati
Guard
","$4,657,500  ",2018
334,,"
Marqise Lee
Wide Receiver
","$4,656,250  ",2018
335,,"
Vic Beasley
Defensive End
","$4,612,118  ",2018
336,,"
Mike Remmers
Guard
","$4,600,000  ",2018
337,,"
Damon Harrison
Defensive Tackle
","$4,558,823  ",2018
338,,"
Muhammad Wilkerson
Defensive End
","$4,512,500  ",2018
339,,"
Ted Ginn Jr.
Wide Receiver
","$4,500,000  ",2018
,,"
Kyle Juszczyk
Fullback
","$4,500,000  ",2018
,,"
Matt Schaub
Quarterback
","$4,500,000  ",2018
,,"
Demaryius Thomas
Wide Receiver
","$4,500,000  ",2018
,,"
Marcus Gilchrist
Free Safety
","$4,500,000  ",2018
344,,"
Mike Williams
Wide Receiver
","$4,488,620  ",2018
345,,"
Seth Roberts
Wide Receiver
","$4,450,000  ",2018
346,,"
Tyler Lockett
Wide Receiver
","$4,446,688  ",2018
347,,"
Corey Liuget
Defensive Tackle
","$4,374,559  ",2018
348,,"
Devon Kennard
Outside Linebacker
","$4,350,000  ",2018
,,"
Donald Penn
Right Tackle
","$4,350,000  ",2018
350,,"
Quenton Nelson
Guard
","$4,343,437  ",2018
351,,"
Jack Conklin
Right Tackle
","$4,335,725  ",2018
352,,"
Dion Lewis
Running Back
","$4,312,500  ",2018
353,,"
Leonard Floyd
Outside Linebacker
","$4,304,417  ",2018
354,,"
Steve McLendon
Defensive Tackle
","$4,250,000  ",2018
,,"
Cole Beasley
Wide Receiver
","$4,250,000  ",2018
,,"
Justin Ellis
Defensive Tackle
","$4,250,000  ",2018
,,"
Wesley Woodyard
Inside Linebacker
","$4,250,000  ",2018
358,,"
Giovani Bernard
Running Back
","$4,200,000  ",2018
,,"
Domata Peko
Defensive Tackle
","$4,200,000  ",2018
360,,"
Lane Taylor
Guard
","$4,193,750  ",2018
361,,"
Shawn Williams
Strong Safety
","$4,150,000  ",2018
362,,"
Terrance Williams
Wide Receiver
","$4,132,352  ",2018
363,,"
Theo Riddick
Running Back
","$4,125,000  ",2018
364,,"
Trae Waynes
Cornerback
","$4,118,663  ",2018
365,,"
Alejandro Villanueva
Left Tackle
","$4,095,000  ",2018
366,,"
William Hayes
Defensive End
","$4,050,000  ",2018
367,,"
Marshawn Lynch
Running Back
","$4,031,250  ",2018
368,,"
Mike Wallace
Wide Receiver
","$4,000,000  ",2018
,,"
Chase Daniel
Quarterback
","$4,000,000  ",2018
,,"
Senio Kelemete
Guard
","$4,000,000  ",2018
,,"
Bennie Logan
Defensive Tackle
","$4,000,000  ",2018
,,"
Captain Munnerlyn
Cornerback
","$4,000,000  ",2018
,,"
Todd Davis
Inside Linebacker
","$4,000,000  ",2018
374,,"
Alshon Jeffery
Wide Receiver
","$3,975,000  ",2018
375,,"
Malcolm Jenkins
Free Safety
","$3,952,000  ",2018
376,,"
Julian Edelman
Wide Receiver
","$3,940,361  ",2018
377,,"
Brooks Reed
Defensive End
","$3,940,000  ",2018
378,,"
Adrian Clayborn
Defensive End
","$3,937,500  ",2018
379,,"
Nevin Lawson
Cornerback
","$3,925,000  ",2018
380,,"
Christian McCaffrey
Running Back
","$3,918,477  ",2018
381,,"
D.J. Hayden
Cornerback
","$3,916,666  ",2018
382,,"
Greg Mancz
Center
","$3,907,000  ",2018
383,,"
Aaron Lynch
Defensive End
","$3,906,250  ",2018
384,,"
Duke Johnson
Running Back
","$3,894,523  ",2018
385,,"
John Ross
Wide Receiver
","$3,889,969  ",2018
386,,"
Dwayne Allen
Tight End
","$3,880,000  ",2018
387,,"
Jordan Poyer
Free Safety
","$3,875,000  ",2018
388,,"
Vernon Hargreaves
Cornerback
","$3,866,634  ",2018
389,,"
Josh Allen
Quarterback
","$3,851,461  ",2018
390,,"
Cody Parkey
Kicker
","$3,812,500  ",2018
391,,"
Thomas Davis
Outside Linebacker
","$3,801,471  ",2018
392,,"
Patrick Chung
Strong Safety
","$3,800,000  ",2018
393,,"
Eddie Goldman
Defensive Tackle
","$3,798,876  ",2018
394,,"
Earl Mitchell
Defensive Tackle
","$3,756,250  ",2018
395,,"
Duron Harmon
Strong Safety
","$3,750,000  ",2018
,,"
Rhett Ellison
Tight End
","$3,750,000  ",2018
397,,"
Eric Kendricks
Inside Linebacker
","$3,740,520  ",2018
398,,"
Patrick Mahomes
Quarterback
","$3,733,141  ",2018
399,,"
Paul Richardson
Wide Receiver
","$3,718,750  ",2018
400,,"
Golden Tate
Wide Receiver
","$3,705,882  ",2018
401,,"
Kyle Van Noy
Inside Linebacker
","$3,666,666  ",2018
,,"
Lawrence Guy
Defensive Tackle
","$3,666,666  ",2018
403,,"
Antoine Bethea
Free Safety
","$3,658,541  ",2018
404,,"
Andrus Peat
Guard
","$3,625,204  ",2018
405,,"
Tramon Williams
Cornerback
","$3,625,000  ",2018
,,"
Adam Vinatieri
Kicker
","$3,625,000  ",2018
,,"
Jonathan Stewart
Running Back
","$3,625,000  ",2018
,,"
Tyson Alualu
Defensive End
","$3,625,000  ",2018
409,,"
Lee Smith
Tight End
","$3,616,666  ",2018
410,,"
Lorenzo Alexander
Outside Linebacker
","$3,600,000  ",2018
,,"
Anthony Hitchens
Inside Linebacker
","$3,600,000  ",2018
,,"
Darren Fells
Tight End
","$3,600,000  ",2018
413,,"
Ramon Foster
Guard
","$3,591,668  ",2018
414,,"
Josh Hill
Tight End
","$3,583,334  ",2018
415,,"
Colt McCoy
Quarterback
","$3,556,860  ",2018
416,,"
Greg Zuerlein
Kicker
","$3,550,000  ",2018
,,"
Sam Koch
Punter
","$3,550,000  ",2018
418,,"
E.J. Gaines
Cornerback
","$3,531,250  ",2018
419,,"
Kareem Martin
Outside Linebacker
","$3,516,666  ",2018
420,,"
Cassius Marsh
Outside Linebacker
","$3,500,000  ",2018
,,"
Andrew Sendejo
Strong Safety
","$3,500,000  ",2018
,,"
Andre Hal
Free Safety
","$3,500,000  ",2018
,,"
Chris Hogan
Wide Receiver
","$3,500,000  ",2018
,,"
Brett Kern
Punter
","$3,500,000  ",2018
,,"
Phil Dawson
Kicker
","$3,500,000  ",2018
